prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86438D64-ECAE-4A88-BD19-779FC36D3423,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584299,MAN 2 NGANJUK,20584299,JL LETJEND SUPRAPTO 121 C NGANJUK,JATIREJO,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,244 Tahun 1993,25-10-1993,Kw.13.4/4/PP.00.6/964/2010,01-07-2010,Lihat SK Operasional,2016-02-15 09,A,0,,2.,,,,,,-7.617400000000,111.890300000000,0,252,551,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/893750F3-11D0-4170-A32B-C7233AA23C42,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584280,MAS AL HUDA BOGO NGANJUK,20584280,JL. A.R.SALEH IV NO 56A KELURAHAN BOGO,BOGO,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,3 Mei 1999,03-05-1999,1 Juli 2010,01-07-2010,Lihat SK Operasional,2016-02-09 04,B,0,,2.,,,,,,-7.596100000000,111.892900000000,0,9,5,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C443B196-8E57-471A-83E9-140B2C300EA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584291,MAS DARUL IHSAN,20584291,JL. IMAM BONJOL NO. 54,PAYAMAN,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,1751 TAHUN 2016,26-04-2016,1751 TAHUN 2016,26-04-2016,Silakan Upload SK,,B,0,,2.,,,,,,-7.616700000000,111.906200000000,0,104,173,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0D72B14-93FE-E111-A684-33B49B5CC1F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20539788,SDLB B SHANTI KOSALA MAS TRIP,20539788,Jl. Barito No. 151,BEGADUNG,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN DHARMA WANITA KABUPATEN NGANJUK,AG9913,402.5/3122/411.201.3/2012,01-01-1910,43/18.09.12/02/XII/2021,22-12-2021,Lihat SK Operasional,2021-12-23 09,,0,1. -,2. Telkom Speedy,PLN,,0358323850,sdlb_bnganjuk@yahoo.com,,-7.584400000000,111.904500000000,10,33,25,14,Sehari Penuh/5 hari,,2022/2023-2,"1,300",11,0,0,1,4,0,6,0,6,0,1,3,4,6,0,10,0,3,0,3,1,0,0,3,3,7,SDLB,Pendidikan Khusus SDLB 2013,Tidak Ada,4,2,1,2,2,3,0,0,0,0,0,0,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC468CAE-5ABB-4A2D-8BD5-304690B3DCC6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69830668,SMA ISLAM INSAN CENDEKIA BAITUL IZZAH,69830668,JL. WILIS NO. 46 KRAMAT,KRAMAT,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Islam Baitul 'Izzah,AE4332,25.e.00/S.PH.04/YPL.BAIZ/,14-07-2013,391/18.02.10/02/X/2022,28-10-2022,Lihat SK Operasional,2022-12-23 13,B,"4,260",1. Telkom Speedy,2. Telkom Speedy,PLN,,03583550167,smai.incen.baiz@gmail.com,http,-7.612700000000,111.917900000000,12,38,54,5,Pagi/6 hari,,2022/2023-2,"5,000",6,4,1,6,2,0,6,6,10,0,0,2,3,9,1,8,3,5,3,0,0,0,2,2,5,7,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,1,2,2,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D76B555-C86C-45B5-ACEA-7E3E29F9A06C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20538329,SMALB SHANTI KOSALA MASTRIP,20538329,JL. BARITO 151,BEGADUNG,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN DHARMA WANITA KABUPATEN NGANJUK,AG9913,No.02 tgl 01Agustus 2001,07-02-2004,7/18.09.12/02/VII/2021,05-07-2021,Lihat SK Operasional,2021-08-02 12,B,225,1. Telkomsel Flash,2. Telkom Speedy,PLN,,0358323859,smalbshantikosalamastrip@yahoo.co.id,http,-7.584400000000,111.904500000000,5,15,12,6,Sehari Penuh/5 hari,,2022/2023-2,900,7,0,1,0,1,0,4,0,4,0,0,1,2,3,0,5,0,1,2,1,0,0,0,1,1,4,SMLB,Pendidikan Khusus SMALB 2013,Telkomsel Flash,0,0,0,0,0,0,0,0,0,2,2,2,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0E0BFE48-291B-4C1A-8232-BCCD719556A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20538321,SMAN 1 NGANJUK,20538321,JL. KAPT. KASIHIN HS NO.4 NGANJUK,CANGKRINGAN,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0206/O/1980,01-07-1980,0206/O/1980,01-07-1980,Lihat SK Operasional,2015-05-12 07,A,"13,095",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,0358329569,0358321915,smasa_nganjuk@yahoo.co.id,http,-7.601000000000,111.889300000000,62,367,681,30,Sehari Penuh/5 hari,,2022/2023-2,"70,000",24,4,1,2,41,9,0,12,22,0,19,21,46,16,0,59,3,3,7,5,5,10,12,20,24,38,,SMA 2013 Bhs&Budaya,Telkomsel Flash,,,,,,,,,,10,10,10,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/766BFBE8-B625-4E21-A85C-CC887597ED0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20538326,SMAN 2 NGANJUK,20538326,JL. ANJUK LADANG NO. 9 NGANJUK,PLOSO,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0236/O/1973,18-12-1973,Perlu Update,01-01-1900,Lihat SK Operasional,2022-02-04 00,A,"18,295",1. Telkom Astinet,2. Lainnya (Serat Optik),PLN,0358322585,0358322585,smanduanganjuk@yahoo.com,http,-7.619800000000,111.898400000000,54,373,610,30,Sehari Penuh/5 hari,,2022/2023-2,"65,000",28,4,1,27,43,7,0,4,13,0,20,21,42,12,0,50,4,3,4,4,4,6,11,22,21,33,,SMA 2013 Bhs&Budaya,Telkom Astinet,,,,,,,,,,10,10,10,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF199C14-C130-4FD2-A6A7-C11221AEA945,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20538327,SMAN 3 NGANJUK,20538327,JL. BENGAWAN SOLO NO. 109 Telp. 0358322082 email,BEGADUNG,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0342/U/1989,03-08-1989,03/U/1989,03-08-1989,Lihat SK Operasional,2021-12-28 19,A,"250,000",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,0358322082,0358322082,smanegeri3nganjuk@gmail.com,http,-7.582300000000,111.903900000000,62,368,691,30,Sehari Penuh/5 hari,,2022/2023-2,"66,000",29,3,1,16,40,11,0,11,23,0,14,25,47,15,1,61,0,5,4,7,3,6,14,23,27,35,,SMA 2013 MIPA,Lainnya (Serat Optik),,,,,,,,,,10,10,10,
Jawa Timur,Kab. Nganjuk,Nganjuk,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4E8DA4B-CCE7-44A1-92ED-AB0B2588F811,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20513142,SMAS DIPONEGORO NGANJUK,20513142,JL. KH. AGUS SALIM NO. 6,KAUMAN,KEC. NGANJUK,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AE4326,2037/II0422/E5/81.A,09-03-1981,451/18.02.10/02/XII/2022,13-12-2022,Lihat SK Operasional,2022-12-19 14,B,750,1. Lainnya,2. Telkom Speedy,PLN,,327910,info@smadiponegoronganjuk.sch.id,http,-7.602800000000,111.899500000000,19,98,107,7,Sehari Penuh/5 hari,,2022/2023-2,"2,200",7,1,1,10,3,0,21,0,17,0,1,1,8,11,0,16,3,3,1,8,1,3,2,1,2,17,,SMA 2013 MIPA,Lainnya,,,,,,,,,,2,3,2,
