prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
D.I. Yogyakarta,Kab. Sleman,Tempel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D438E03-D96B-4CE7-85EB-E07F34E5D5D3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20411897,MAN 5 SLEMAN,20411897,JL. MAGELANG KM 17 NGOSIT,MARGO REJO,KEC. TEMPEL,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,No 107 Tahun 1997,17-03-1997,No 107 Tahun 1997,17-03-1997,Lihat SK Operasional,2021-05-07 10,A,"8,392",,2.,,,,,,-7.666300000000,110.329900000000,0,213,329,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Sleman,Tempel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E039195D-2EF5-E011-8483-E126450F01C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20400897,SLB B WIYATA DHARMA 1 SLEMAN,20400897,Jl Magelang Km 17,MARGO REJO,KEC. TEMPEL,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LKS WIYATA DHARMA,AB0007,188/I.13.1/1.85,03-02-1970,466/07660/PZ/2020,02-12-2020,Lihat SK Operasional,2022-06-13 09,A,0,1.,2.,PLN,,,,,-7.662981700000,110.330448300000,14,34,20,14,Sehari Penuh/5 hari,,2022/2023-2,"3,000",15,2,1,2,7,0,7,1,7,0,4,3,9,5,0,10,4,3,3,0,0,1,1,6,5,9,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,1,1,1,1,1,1,1,1,1,1,3,1,
D.I. Yogyakarta,Kab. Sleman,Tempel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/802D1A5D-2EF5-E011-985F-955A910378FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20400893,SLB C WIYATA DHARMA 2 SLEMAN,20400893,Dusun Plumbon Lor,MORO REJO,KEC. TEMPEL,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LKS WIYATA DHARMA,AB0007,16,02-03-1970,01200 / H / 1986,03-02-1986,Lihat SK Operasional,2016-04-29 10,,"4,500",1.,2.,PLN,,,,,-7.670528300000,110.326421700000,16,58,29,14,Sehari Penuh/5 hari,,2022/2023-2,"2,200",15,0,1,4,7,0,14,0,9,0,5,2,11,5,0,13,3,5,2,0,3,2,4,0,4,12,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Lainnya,2,0,2,1,1,1,1,2,0,1,2,1,
D.I. Yogyakarta,Kab. Sleman,Tempel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACB47FAC-A553-4C3A-804B-610789865351,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20401122,SMAN 1 TEMPEL,20401122,"BANJARHARJO, PONDOKREJO",PONDOK REJO,KEC. TEMPEL,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,001a/O/1999,05-01-1999,001a/O/1999,05-01-1999,Lihat SK Operasional,2015-02-27 10,A,"10,368",1. -,2. Lainnya (Serat Optik),PLN,,02746056565,smantempel1@gmail.com,http,-7.662300000000,110.309700000000,26,166,194,12,Sehari Penuh/5 hari,,2022/2023-2,"15,000",12,3,1,4,23,0,1,2,10,0,4,12,19,7,0,24,2,4,1,3,1,1,7,9,11,15,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,4,4,4,
D.I. Yogyakarta,Kab. Sleman,Tempel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D839C21-0144-406B-8CF4-343CB714BAFA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20401153,SMAS MAARIF 1 SLEMAN,20401153,JL. TURI KM. 1 TEMPEL,MERDIKO REJO,KEC. TEMPEL,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LP Ma'arif NU PWNU DI Yogyakarta,AB0293,0469/H/1986,29-05-1986,0469/H/1986,29-05-1986,Lihat SK Operasional,2016-04-27 08,B,0,1. -,2. Lainnya (Kabel),PLN,,,smamaarif1sleman@yahoo.co.id,http,-7.645414700000,110.332362400000,10,17,10,3,Pagi/6 hari,,2022/2023-2,"2,199",3,0,1,2,1,0,6,5,9,0,0,1,5,5,0,9,1,1,2,1,2,2,0,2,6,4,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,1,1,1,
D.I. Yogyakarta,Kab. Sleman,Tempel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A5C57317-D8D5-4B65-B6B7-16182957AB15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20401136,SMKN 1 TEMPEL,20401136,JALAN MAGELANG KM 17 YOGYAKARTA,MARGO REJO,KEC. TEMPEL,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,281 / B.3 / Kedj,27-12-1967,281 / B.3 / Kedj,27-12-1967,Silakan Upload SK,,A,0,1. Telkom Speedy,2. Lainnya (Serat Optik),PLN & Diesel,0274869068,0274869068,smkn1tempel@ymail.com,http,-7.658300000000,110.326100000000,55,176,888,30,Sehari Penuh/5 hari,,2022/2023-2,"105,000",19,2,2,32,44,1,2,8,13,0,30,12,47,8,0,51,4,2,7,2,5,10,16,13,16,39,,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkom Speedy,,,,,,,,,,10,10,10,0
D.I. Yogyakarta,Kab. Sleman,Tempel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66CD7102-0D85-4136-8543-542CB41C34AF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20401304,SMKS MAARIF 2 SLEMAN,20401304,TURI KM 1 MERDIKO REJO TEMPEL,MERDIKO REJO,KEC. TEMPEL,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LP Ma'arif NU PWNU DI Yogyakarta,AB0293,045/I.13/H/KPTS/89,28-02-1989,045/I.13/H/KPTS/89,28-02-1989,Lihat SK Operasional,2020-08-27 15,A,920,1. Lainnya,2. Lainnya,PLN,,,smkmadu_02@yahoo.com,http,-7.645022100000,110.332674500000,33,220,243,16,Sehari Penuh/5 hari,,2022/2023-2,"30,000",17,0,1,14,2,0,20,15,31,0,1,1,12,21,1,30,2,7,8,5,3,2,1,7,18,15,,SMK 2013 REV.  Tata Boga,Lainnya,,,,,,,,,,5,6,5,0
D.I. Yogyakarta,Kab. Sleman,Tempel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/53E7CA7A-8992-4216-A24B-3211E895758D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20401142,SMKS MUHAMMADIYAH 1 TEMPEL,20401142,SANGGRAHAN,MORO REJO,KEC. TEMPEL,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. DIY,AB0237,44/I.13.1/1986,05-02-1986,44/I.13.1/1986,05-02-1986,Silakan Upload SK (link file tidak valid) => [340726-540711--],2020-08-26 18,B,"3,482",1. Lainnya (Serat Optik),2. Lainnya (Kabel),PLN,0,02747778682,smkmuh1.tempel@gmail.com,http,-7.658135000000,110.319563300000,20,34,86,11,Sehari Penuh/5 hari,,2022/2023-2,"5,500",14,0,1,11,0,0,13,12,20,0,0,0,4,16,2,16,2,7,4,2,1,2,2,2,7,13,,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Lainnya (Serat Optik),,,,,,,,,,3,4,4,0
D.I. Yogyakarta,Kab. Sleman,Tempel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06078E18-B80C-4D60-A2BE-61FE89153410,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20401174,SMKS MUHAMMADIYAH 2 TEMPEL,20401174,GENDOL,SUMBER REJO,KEC. TEMPEL,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. DIY,AB0237,074/113/H/KPTS/1995,18-04-1995,074/113/H/KPTS/1995,18-04-1995,Lihat SK Operasional,2020-08-27 15,A,"2,136",1. -,2. Telkom Speedy,PLN,,,smkmuhammadiyah2tempel@yahoo.com,http,-7.682566700000,110.298098300000,11,85,7,6,Sehari Penuh/5 hari,,2022/2023-2,"4,400",7,1,1,9,1,0,10,5,10,0,1,0,6,5,0,8,3,4,1,2,2,0,1,1,4,7,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Tidak Ada,,,,,,,,,,2,2,2,0
D.I. Yogyakarta,Kab. Sleman,Tempel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D6CE2CA-E709-4736-A97F-D62D01A1DA6C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20401312,SMKS PEMBAHARUAN INDONESIA SLEMAN,20401312,JL. MAGELANG KM. 17,MARGO REJO,KEC. TEMPEL,KAB. SLEMAN,PROV. D.I. YOGYAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0276/H/1986,05-08-1986,0276/H/1986,05-08-1986,Lihat SK Operasional,2020-09-14 14,B,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,0274866464,smkpi.sleman@gmail.com,,-7.658641700000,110.327198300000,12,12,4,4,Sehari Penuh/5 hari,,2022/2023-2,"3,000",4,0,1,1,1,0,10,5,11,0,0,1,4,8,1,11,0,0,3,2,2,1,0,4,6,6,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkomsel Flash,,,,,,,,,,2,1,1,0
