prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Lampung,Kota Bandar Lampung,Enggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/603F1A4F-424B-4D08-9F8B-AC4A066818FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807020,SMA N 1 BANDAR LAMPUNG,10807020,JL. JENDERAL SUDIRMAN NO. 41,ENGGAL,KEC. ENGGAL,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,1132/1980,01-01-1900,1052/V.01/DP/1C/2019,06-02-2019,Lihat SK Operasional,2021-08-26 21,A,"5,500",1. -,2. Lainnya (Serat Optik),PLN,252190,252190,sman1bdl@gmail.com,http,-5.422381000000,105.265241000000,47,379,490,24,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"82,000",22,2,1,16,35,1,2,9,13,0,22,12,34,13,0,43,4,4,4,10,4,3,8,14,15,32,9,8,7,
Lampung,Kota Bandar Lampung,Enggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C398FE6-BC24-4A97-9463-5B5957CAB2A6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807025,SMA S ARJUNA,10807025,JL. TULANG BAWANG No. 35,ENGGAL,KEC. ENGGAL,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Arjuna Lampung,AC1919,07/I12.B1/U/1990,01-01-1990,3046/II.12.1/I.6/84,13-07-1984,Lihat SK Operasional,2019-08-26 10,B,"3,500",1. XL (GSM),2. Lainnya,PLN,,,smaarjuna01@gmail.com,,-5.418300000000,105.250700000000,14,50,45,3,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,XL (GSM),"2,301",8,2,1,3,0,0,12,3,14,0,0,0,6,8,0,13,1,3,0,3,2,2,0,4,1,13,1,1,1,
Lampung,Kota Bandar Lampung,Enggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0FD335E0-E271-4ECF-8CBA-02E9DF47B58B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807013,SMA S UTAMA 2,10807013,JL. JEND. SUDIRMAN NO. 39,RAWA LAUT,KEC. ENGGAL,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Serba Guna,AK6772,018/C/Kep/I/83,23-02-1983,3241/II.12-1/I-6/1984,04-08-1984,Lihat SK Operasional,2020-08-28 07,A,"2,400",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0721253938,smautama2bandarlampung@gmail.com,http,-5.422100000000,105.258900000000,13,34,34,4,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,500",10,5,1,2,0,0,14,4,12,0,1,0,7,6,1,8,4,1,1,2,3,2,3,1,2,11,1,1,2,
Lampung,Kota Bandar Lampung,Enggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C618DAAA-6428-4BB8-99A8-96E6756A8531,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807016,SMA S XAVERIUS BANDAR LAMPUNG,10807016,JL. CENDANA NO. 31 RAWA LAUT,RAWA LAUT,KEC. ENGGAL,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN XAVERIUS TANJUNGKARANG,AJ0980,89/343/1972,01-01-1900,22251/I.12.G4/U/2000,14-10-2000,Lihat SK Operasional,2020-07-06 09,A,"7,766",1. Lainnya,2. Lainnya,PLN & Diesel,240059,267993,xavcen31bdl@yahoo.go.id,http,-5.425000000000,105.268400000000,44,365,372,22,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"172,000",22,4,1,20,0,0,61,0,44,0,0,0,21,23,1,39,4,7,12,7,1,4,8,5,21,23,7,8,7,
Lampung,Kota Bandar Lampung,Enggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14E670D5-13EF-4014-8E7C-3D1ED514A154,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807017,SMA S YP UNILA,10807017,Jl. Jend. Suprapto No. 88,ENGGAL,KEC. ENGGAL,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YP UNILA,AF3711,115/KPTS/R/1981,18-07-1981,,01-01-1900,Silakan Upload SK (link file tidak valid) => [736118-792517--],2022-11-18 09,A,"7,000",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN & Diesel,251865,254502,sma_yp_unila@yahoo.co.id,http,-5.415300000000,105.256200000000,64,573,603,35,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"22,000",35,2,1,5,0,0,49,15,64,0,0,0,33,31,0,58,6,16,11,17,10,6,2,2,21,43,12,11,12,
Lampung,Kota Bandar Lampung,Enggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BBDFC12A-D831-43E4-B343-3165B7A86004,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807014,SMAS UTAMA 3,10807014,JL. Jend. Sudirman No. 39 Kecamatan Enggal Kota Bandar Lampung,RAWA LAUT,KEC. ENGGAL,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Serba Guna,AK6772,018/C/Kep/183,23-02-1983,3241/II.12-1/I-6/1984,04-08-1984,Lihat SK Operasional,2020-08-24 20,B,"1,400",1. -,2. -,PLN,,253938,smautama3@gmail.com,http,-5.422300000000,105.259200000000,30,35,35,5,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,1,1,0,4,1,18,9,22,0,1,7,16,14,3,21,6,10,1,0,3,4,4,8,11,19,1,2,2,
Lampung,Kota Bandar Lampung,Enggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08D9E915-D51A-442A-A904-5DEB681D4E22,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807215,SMK N 4 BANDAR LAMPUNG,10807215,JL. HOS COKROAMINOTO NO.102,ENGGAL,KEC. ENGGAL,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0389/0/1990,01-01-1900,0389/0/1990,02-01-1990,Silakan Upload SK,,A,"10,452",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,0721251202,0721261637,smkn4bl@yahoo.co.id,http,-5.423600000000,105.262100000000,139,831,"1,396",65,SMK 2013 REV.  Usaha Perjalanan Wisata,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"66,000",65,0,1,2,46,2,13,78,94,0,27,18,58,81,4,121,14,27,27,19,20,16,15,15,31,108,24,23,18,0
Lampung,Kota Bandar Lampung,Enggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97CD2FCF-C219-4454-B3DD-09DA52813D5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807056,SMK S ARJUNA BANDAR LAMPUNG,10807056,JL. TULANG BAWANG NO.35 ENGGAL,ENGGAL,KEC. ENGGAL,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,"190/1,12b",01-01-1900,,,Silakan Upload SK,,B,600,1. -,2. Telkom Speedy,PLN,,6011668,smkarjuna34@yahoo.com,,-5.417800000000,105.262000000000,12,47,34,4,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,200",7,0,1,2,0,0,13,0,12,0,0,0,6,6,0,12,0,2,3,1,0,0,2,4,4,8,2,1,1,0
Lampung,Kota Bandar Lampung,Enggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB6FCB95-4AAC-4655-9CF0-C13A8C9596AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807236,SMK S TAMAN KARYA MADYA TEKNIK 1,10807236,Jln. Jenderal R. Suprapto No.82,PELITA,KEC. ENGGAL,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perguruan Tamansiswa Tanjung Karang,AK6779,10324/112.B1/U/1997,26-05-1997,10324/112.B1/U/1997,26-05-1997,Lihat SK Operasional,2016-01-06 12,C,"4,624",1. -,2. Telkom Speedy,PLN,,0721267979,smktamansiswa1@yahoo.com,,-5.415900000000,105.255800000000,23,48,0,6,SMK 2013 REV. Teknik Pemesinan,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"10,600",12,0,1,2,6,0,13,5,17,0,2,4,13,10,0,22,1,4,1,3,1,4,1,9,11,12,1,1,4,0
Lampung,Kota Bandar Lampung,Enggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54D71928-3AD2-4E6C-A454-F465B283F490,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10807241,SMK S UTAMA,10807241,JL. JENDERAL SUDIRMAN NO. 39,RAWA LAUT,KEC. ENGGAL,KOTA BANDAR LAMPUNG,PROV. LAMPUNG,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Serba Guna,AK6772,463/6731/A0001416/V.16/2022,04-02-1991,463/6731/A0001416/V.16/2022,04-02-1991,Silakan Upload SK (link file tidak valid) => [753226-164880--],2023-01-11 08,B,"5,000",1. -,2. Telkom Speedy,PLN,,0721261387,smkutbl@gmail.com,http,-5.421400000000,105.252900000000,30,99,109,11,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,15,1,1,2,0,0,32,2,29,1,0,0,19,11,0,28,2,5,2,3,3,4,4,9,14,16,4,3,4,0
