prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kab. Brebes,Bumiayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7E61A5D-4350-4B0A-B9C6-CF30D4466949,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20364965,MAN 2 BREBES,20364965,JL. JENDRAL SUDIRMAN KM. 01,LAREN,KEC. BUMIAYU,KAB. BREBES,PROV. JAWA TENGAH,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,Nomor 515 A Tahun 1995,25-11-1995,Nomor 515 A Tahun 1995,25-11-1995,Lihat SK Operasional,2021-05-17 09,A,0,,2.,,,,,,-7.263600000000,108.999400000000,0,341,759,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Bumiayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6359F508-D316-4BA4-A1E7-E0861D379F38,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20364967,MAS DARUNNAJAT,20364967,TEGALMUNDING PRUWATAN BUMIAYU BREBES,PRUWATAN,KEC. BUMIAYU,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-7.270600000000,108.995200000000,0,154,304,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Bumiayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE0F0828-B2DC-4408-BD97-4DA61CC31430,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20364968,MAS MATHOLI`UL HIKMAH,20364968,JL. RAYA PENANJUNG KM 03 PRUATAN BREBES,PRUWATAN,KEC. BUMIAYU,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,,,D/Kw/MA/517/2007,26-06-2007,KW 114/4/PP032/5240/2007,05-12-2008,Lihat SK Operasional,2016-04-25 09,C,"3,980",,2.,,,,,,-7.218500000000,108.974500000000,0,40,55,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Bumiayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/324EC12A-3090-45A4-98CA-370D6F71FB63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20364966,MAS MIMBARUL HUDA,20364966,MENGGALA 01/07,LANGKAP,KEC. BUMIAYU,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,,,D/Kw/MA/593/2011,18-05-2011,D/Kw/MA/593/2011,18-05-2011,Lihat SK Operasional,2022-01-13 17,C,0,,2.,,,,,,-7.251400000000,109.038100000000,0,39,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Bumiayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0BC159E-7DFE-E111-B803-434DB92A1793,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20362808,SLB Mutiara Hati,20362808,Jl. Jendral Soedirman No.9 RT.04 RW.05 Laren Bumiayu,LAREN,KEC. BUMIAYU,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Mutiara Hati,AE1340,421.1/0206/2011,09-12-2011,421.1/0206/2011,09-12-2011,Silakan Upload SK,,B,"1,000",1. XL (GSM),2. Telkom Speedy,PLN,,,slbmutiarahati@gmail.com,,-7.261200000000,108.991800000000,9,51,34,12,Sehari Penuh/5 hari,,2022/2023-2,"5,500",10,0,1,2,0,0,9,2,9,0,0,0,0,9,1,6,2,4,3,2,0,0,0,0,1,8,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,XL (GSM),1,1,1,1,1,1,1,1,1,1,1,1,
Jawa Tengah,Kab. Brebes,Bumiayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5C5A11F-F617-4FAE-B252-3AED5A99B987,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69889166,SMA ISLAM MIFTAHUL MANAN,69889166,JL. PP. MIFTAHUL MANAN KALILANGKAP KEC. BUMIAYU KAB. BREBES,KALILANGKAP,KEC. BUMIAYU,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan ASSHIDDIQIYAH KALILANGKAP,AE1318,421.5/0411/2015,17-02-2015,421.5/0411/2015,17-02-2015,Lihat SK Operasional,2015-03-09 13,C,0,1. Telkom Speedy,2. Telkom Speedy,PLN,,,smaimiftahulmanan15@gmail.com,www.ponpesmiftahulmanan.org,-7.241500000000,108.965600000000,9,19,30,3,Pagi/6 hari,,2022/2023-2,"1,299",2,0,0,0,0,0,11,1,9,0,0,0,2,7,0,9,0,5,0,0,1,1,1,1,4,5,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,1,1,1,
Jawa Tengah,Kab. Brebes,Bumiayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F56C86A1-D4AE-4384-8339-96D629451F5A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20326490,SMAN 1 BUMIAYU,20326490,JL. P. DIPONEGORO NO. 2 BUMIAYU,BUMIAYU,KEC. BUMIAYU,KAB. BREBES,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0208/O/1980,05-11-1980,0208/O/1980,05-11-1990,Lihat SK Operasional,2019-10-31 12,A,"22,600",1. Lainnya,2. Telkom Speedy,PLN,0289432312,0289432312,smansa_bumiayu@yahoo.co.id,http,-7.221400000000,109.021000000000,63,343,727,30,Sehari Penuh/5 hari,,2022/2023-2,"100,000",30,4,1,2,37,13,0,13,30,2,20,11,43,20,0,58,5,4,9,5,8,10,9,18,37,26,,SMA 2013 IPS,Lainnya,,,,,,,,,,10,10,10,
Jawa Tengah,Kab. Brebes,Bumiayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CE627F4-D8B1-4AB3-B18A-97A2DEBBD8B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20326498,SMAS AN NURIYYAH BUMIAYU,20326498,JL YUDAKERTI  dh JL. BANDUNG NO. 55 BUMIAYU,BUMIAYU,KEC. BUMIAYU,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AN-NURIYYAH BUMIAYU,AE1300,1857/II03.29/T.82,12-04-1982,1857/II03.29/T.82,12-04-1982,Silakan Upload SK (link file tidak valid) => [404679-860661--],2020-12-28 07,B,"3,180",1. Telkom Speedy,2. Telkom Speedy,PLN,,0289432168,sma_annuriyyah@ymail.com,http,-7.253800000000,109.004800000000,21,108,205,11,Pagi/6 hari,,2022/2023-2,"3,200",12,2,1,2,1,0,11,11,20,0,0,1,8,13,0,19,2,6,3,3,2,3,1,3,8,13,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,3,4,4,
Jawa Tengah,Kab. Brebes,Bumiayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EBDB470C-FD7D-4546-98F0-CDAFBA5F108C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20326499,SMAS BUSTANUL ULUM NU BUMIAYU,20326499,JL. P. DIPONEGORO NO. 9 BUMIAYU,DUKUHTURI,KEC. BUMIAYU,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BUSTANUL ULUM NU,AG8371,2162/I.03/181,27-10-1981,2162/I.03/181,27-10-1981,Lihat SK Operasional,2020-06-26 10,A,"8,246",1. Lainnya,2. Telkom Speedy,PLN,,0289432843,smabustanululumnu@gmail.com,http,-7.239400000000,109.006400000000,24,138,197,12,Pagi/6 hari,,2022/2023-2,"1,800",12,3,0,10,0,0,30,1,24,0,0,0,10,14,0,15,9,9,2,0,1,3,3,6,16,8,,SMA 2013 MIPA,Lainnya,,,,,,,,,,4,4,4,
Jawa Tengah,Kab. Brebes,Bumiayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3E52DC1-E42C-4999-964A-729F98637635,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20326500,SMAS ISLAM TAALAMUL HUDA BUMIAYU,20326500,JL. KH. Ahmad Dahlan no.99 Kalierang Bumiayu,KALIERANG,KEC. BUMIAYU,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN WAKAF PERGURUAN TA'ALLUMUL HUDA BUMIAYU,AE1314,068/I03.S/M.84,19-05-1984,1758/II03.29/T84,09-04-1984,Lihat SK Operasional,2016-02-18 07,A,"5,662",1. -,2. Telkom Speedy,PLN,0289432497,0289432497,smaithuda@yahoo.com,http,-7.254300000000,109.011500000000,33,187,326,16,Pagi/6 hari,,2022/2023-2,"40,501",16,2,1,3,2,0,40,1,31,0,2,0,13,20,0,32,1,11,6,5,2,4,2,3,14,19,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,5,5,6,
