prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Bogor,Tenjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/688AA991-66E7-4BF8-BC7E-89E36D798FE6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976314,BANI HARUN,69976314,JLN. BANI HARUN NO. 1 KP. SUKAMULYA,TENJO,KEC. TENJO,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,659 TAHUN 2017,09-06-2017,659 TAHUN 2017,09-06-2017,Lihat SK Operasional,2020-01-14 14,B,0,,2.,,,,,,.000000000000,.000000000000,0,38,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bogor,Tenjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67F207D2-0CD9-4203-8BEF-FF8A998B63C9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280103,MAS AL- BAQIYATUSSHOLIHAT,20280103,Jl.raya Tenjo Km 05 Kp. Pasar Rebo,BATOK,KEC. TENJO,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.379200000000,106.439100000000,0,21,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bogor,Tenjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/857CEA21-6840-48B3-88A1-64F40CEB1583,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20231290,SMA ISLAM DAARUL ARHAM,20231290,Jl.Raya Tenjo -Parungpanjang,BATOK,KEC. TENJO,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN DAARUL ARHAM,AA1558,042/S.Kep/YPID/II/2002,13-02-2002,421.3/319/Kpts/Huk/2004,04-10-2004,Lihat SK Operasional,2018-10-05 22,B,"10,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,,yapidatenjo@gmail.com,http,-6.388193000000,106.517193000000,11,67,57,4,Pagi/6 hari,,2022/2023-2,900,5,0,1,2,0,0,9,3,11,0,0,0,2,9,0,11,0,4,2,0,3,0,1,1,6,5,SMA 2013 IPS,Telkom Speedy,1,2,1,
Jawa Barat,Kab. Bogor,Tenjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8870AC1-3391-43B3-8FB1-A519218ABED3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20231338,SMAN 1 TENJO,20231338,JL. Raya Tenjo - Parung Panjang KM. 03,BABAKAN,KEC. TENJO,KAB. BOGOR,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/348/KPTS/HUK/2005,28-11-2005,421/348/KPTS/HUK/2005,28-11-2005,Lihat SK Operasional,2022-08-24 08,A,"11,396",1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,02159761066,02159761066,smantenjo@yahoo.com,http,-6.348000000000,106.463800000000,41,440,394,25,Sehari Penuh/5 hari,,2022/2023-2,"5,000",16,2,1,5,6,14,2,19,36,0,5,0,8,33,0,36,5,10,12,6,4,6,3,0,17,24,SMA 2013 MIPA,Telkomsel Flash,10,9,6,
Jawa Barat,Kab. Bogor,Tenjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FFDA741E-C869-4AEE-9F0E-F80BC4D50025,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20231272,SMAS AL MUSTHOPA,20231272,JL. RAYA TENJO - TIGARAKSA KM 0.5 DESA TENJO,TENJO,KEC. TENJO,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-MUSTOFA TENJO,AA1543,423.1/3211-disdik/2005,08-08-2005,423.1/3211-disdik/2005,08-08-2005,Lihat SK Operasional,2020-08-24 19,B,"5,523",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smaislamalmusthofa@rocketmail.com,,-6.326700000000,106.466300000000,10,70,43,3,Pagi/6 hari,,2022/2023-2,"1,200",5,0,1,2,0,0,5,6,10,0,0,0,1,9,0,8,2,2,1,5,1,1,0,0,8,2,SMA 2013 IPS,Telkomsel Flash,1,1,1,
Jawa Barat,Kab. Bogor,Tenjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1F2751E-490A-47ED-8CB5-696B78D04990,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20200689,SMAS HIDAYATUL IKHWAN,20200689,JL. RAYA TENJO - JASINGA KM. 01  DESA TENJO,TENJO,KEC. TENJO,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPI HIDAYATUL IKHWAN,AA1549,357/102/Kep/E/94,01-06-1994,357/I02/Kep/E/94,01-06-1994,Silakan Upload SK (link file tidak valid) => [322346-464697--],2020-08-24 19,B,"5,000",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,02159760303,02159760303,smahidayatulikhwan@gmail.com,http,-6.328400000000,106.454200000000,18,117,156,9,Pagi/6 hari,,2022/2023-2,"1,300",9,0,1,2,0,0,18,2,18,0,0,0,3,15,0,11,7,5,6,2,1,1,1,2,9,9,SMA 2013 MIPA,Telkom Speedy,2,4,3,
Jawa Barat,Kab. Bogor,Tenjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7791FF1-8200-4454-8C01-E33E8F3B6316,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70002373,SMK BINA NUSANTARA,70002373,Jl. Kp. Baru,SINGABANGSA,KEC. TENJO,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TUNAS HARAPAN ISLAMI,AA1564,421.3/50.Dikmen,12-12-2015,421.3/50.Dikmen,12-12-2015,Lihat SK Operasional,2021-02-03 11,B,"4,125",1. Smartfren,2. Lainnya (Serat Optik),PLN,,,smkbinus95@gmail.com,,-6.353500000000,106.481800000000,19,289,268,15,Siang/6 hari,,2022/2023-2,"3,200",17,0,1,2,0,0,19,1,19,0,0,0,0,19,0,10,9,10,2,4,3,0,0,0,9,10,SMK 2013 REV.  Perbankan Syariah,Smartfren,6,6,3,0
Jawa Barat,Kab. Bogor,Tenjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E981572-F13A-4434-85EE-A072267D8123,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69757150,SMKS ACASIA FORNIS,69757150,KP. BARU DESA TAPOS,TAPOS,KEC. TENJO,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ACASIA FORNIS BOGOR,AA1551,421.3/114-DIKMEN,13-02-2013,421.3/114-Dikmen,13-02-2013,Lihat SK Operasional,2020-08-22 16,B,"3,000",1. -,2. Lainnya (Kabel),PLN,,,smkacasiaforniss@gmail.com,,-6.600700000000,106.632000000000,10,76,59,3,Pagi/6 hari,,2022/2023-2,450,3,0,0,0,1,0,2,8,9,0,1,0,1,9,0,8,2,0,2,2,2,3,1,0,9,1,SMK 2013 REV.  Alat Mesin Pertanian,Tidak Ada,1,1,1,0
Jawa Barat,Kab. Bogor,Tenjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43D7320F-8F9D-4B15-899B-FB43FBDA8C58,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20231381,SMKS AVICENA,20231381,JL. RAYA TENJO KM. 02 TENJO BOGOR,TENJO,KEC. TENJO,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",yayasan pendidikan avicena,AA1546,421.3/2612/Kep/Disdik/2002,21-10-2002,421.3/2612/Kep/Disdik/2002,21-10-2002,Lihat SK Operasional,2015-08-13 08,A,"7,500",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,02159762351,02159762351,smk.avicena@yahoo.com,http,-6.333600000000,106.444200000000,34,439,295,22,Double Shift/6 hari,,2022/2023-2,"2,300",18,0,1,2,1,1,31,3,33,0,0,1,6,28,1,28,5,10,8,6,1,0,3,6,26,8,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Lainnya (Wavelan),8,8,6,0
Jawa Barat,Kab. Bogor,Tenjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1E47809-9E8A-4748-9606-9ACA6AB0D683,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69734364,SMKS KENCANA,69734364,JL RAYA BABAKAN PARUNG PANJANG KM 09 TENJO,BATOK,KEC. TENJO,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421/13-Disdik,02-07-2012,421/13-Disdik,02-07-2012,Lihat SK Operasional,2022-01-17 15,B,"50,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,02159762351,smkkencana76@gmail.com,,-6.356900000000,106.513900000000,23,226,168,12,Siang/6 hari,,2022/2023-2,"1,200",17,0,0,4,0,0,11,14,23,0,0,0,0,23,0,17,6,5,4,9,3,2,0,0,13,10,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Telkom Speedy,5,4,3,0
