prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Nusa Tenggara Barat,Kab. Lombok Tengah,Pringgarata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B56A723-0B57-4A56-846A-74FB9A041345,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036421,MA Sabilal Muhtadin NW Lopok,70036421,Medas Repok,BAGU,KEC. PRINGGARATA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,359 TAHUN 2022,15-08-2022,Silakan Upload SK (link file tidak valid) => [244069-261789-https,2023-01-03 07,,0,,2.,,,,,,.000000000000,.000000000000,0,0,1,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Pringgarata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C37ED31F-6446-45D1-8A75-D0F00E657CF7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69975851,MA SIRAJUL HUDA,69975851,JL. BATU PENUMPU REPOK SINTUNG DESA TAMAN INDAH KECAMATAN PRINGGARATA,TAMAN INDAH,KEC. PRINGGARATA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,245 TAHUN 2017,03-07-2017,245 TAHUN 2017,03-07-2017,Lihat SK Operasional,2019-12-19 08,C,0,,2.,,,,,,-8.622600000000,116.270100000000,0,43,52,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Pringgarata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/785724E7-42F6-4300-9547-354E050DBDC2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69733982,MAS AL MAARIF QOMARUL HUDA MONTONG ARA,69733982,MONTONG ARE,BAGU,KEC. PRINGGARATA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,Kw.19.1/2/1084/2010,25-11-2010,D/Kw/MA/26/2010,25-11-2010,Lihat SK Operasional,2022-01-13 17,A,0,,2.,,,,,,-8.628162000000,116.231153000000,0,21,13,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Pringgarata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6DB79C92-BE33-4035-8135-0679EB0CC59D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69728198,MAS AL-IKHLASIYAH SISIK,69728198,SISIK TIMUR DESA SISIK PRINGGARTA,SISIK,KEC. PRINGGARATA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [409188-44635--],2021-01-12 10,C,0,,2.,,,,,,-8.616900000000,116.215900000000,0,57,86,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Pringgarata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08E8049F-A514-4ABE-8385-14812827C336,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941785,MAS Al-Munir Jabon Darek,69941785,"Jabon Darek, Desa Menemeng Kecamatan Pringgarata",BAGU,KEC. PRINGGARATA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,Kw.19.1/2/103/2015,20-04-2015,Kw.19.1/2/103/2015,20-04-2015,Lihat SK Operasional,2022-03-07 22,Sertifikat Kedaluwarsa,0,,2.,,,,,,.000000000000,.000000000000,0,27,28,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Pringgarata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB4D6608-0C58-4502-B779-0971A06B69DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50222368,MAS ASY SYAFIIYAH GOAK SINTUNG,50222368,DUSUN GOAK DESA SISIK  KEC.PRINGGARATA,SISIK,KEC. PRINGGARATA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,Kw.19.1/2/46/2007,,045/PP/MA/XII/1999,,Silakan Upload SK,,B,0,,2.,,,,,,-8.612182000000,116.226630000000,0,18,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Pringgarata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2A41C045-F0C0-412A-8675-6E439804A6BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69851461,MAS Baiturrahman NW,69851461,"Jl. Raya Pemepek, Kebun Sirih",PEMEPEK,KEC. PRINGGARATA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,,18-08-2014,,18-08-2014,Silakan Upload SK (link file tidak valid) => [638958-229364--],2022-06-23 07,C,0,,2.,,,,,,-8.604945000000,116.246983000000,0,23,19,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Pringgarata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9803398-244C-4196-9741-C173118A4780,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69728200,MAS DARUL HIKMAH NW JERUK MANIS,69728200,JERUK MANIS,PEMEPEK,KEC. PRINGGARATA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-8.572400000000,116.282500000000,0,39,54,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Pringgarata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35CDA015-13FD-4396-B1DE-4439E1E55C0D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69727841,MAS HADIL ISHLAH BILEBANTE,69727841,TAPON BILEBANTE,BILEBANTE,KEC. PRINGGARATA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.621500000000,116.186200000000,0,29,42,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Pringgarata,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EA451D9D-425D-46A6-B1B7-ACEB22722A9A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69728494,MAS HUBBUL JIRAN NW,69728494,JL.PRINGGARATA - SISIK,ARJANGKA,KEC. PRINGGARATA,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,Yayasan PONDOK PESANTREN HUBBUL JIRON NAHDLATUL WATHAN,AX8123,D/Wx/MA/112/2006,02-11-2006,Kw.19.1/2/1012/2006,02-11-2006,Lihat SK Operasional,2021-03-09 08,C,0,,2.,,,,,,-8.619900000000,116.240500000000,0,77,100,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
