prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Bogor,Parung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1BCBD62-54B3-4DE0-AAB8-B421F1FBAE78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280141,MAS DARUL MUTTAQIN,20280141,Jl. Raya Jakarta Bogor Km. 41 Po Box 25,JABON MEKAR,KEC. PARUNG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,WI/1/HK.008393/94,17-09-2009,Wi/1/PP.006.1/471/92,05-10-1992,Silakan Upload SK (link file tidak valid) => [758637-415343--],2023-01-17 15,A,0,,2.,,,,,,-6.458700000000,106.730400000000,0,346,299,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bogor,Parung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/715953DF-9939-4768-AC9A-A6828F4005B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280144,MAS DARUSSALAM,20280144,Jl. Masjid Al-Irfan Kp. Sawah Pemagarsari Parung Bogor,JABON MEKAR,KEC. PARUNG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.440600000000,106.726200000000,0,3,2,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bogor,Parung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7EFF2EFE-C3BF-4184-85F3-7218C4AB4167,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280178,MAS YAPIA,20280178,Jl. Yapia Rt. 01/03,JABON MEKAR,KEC. PARUNG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.429800000000,106.716100000000,0,67,87,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bogor,Parung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29789011-DD17-42C6-8D6D-EECD0046A567,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69787173,SMA SCHOOL OF UNIVERSE,69787173,Jl.RAYA PARUNG KM 43,PAMAGER SARI,KEC. PARUNG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ALAM SEMESTA,AA1455,001/YAS/SK/V/2005,10-05-2005,421.3/485-disdik/2006,28-12-2006,Lihat SK Operasional,2015-08-07 14,A,952,1. Telkomsel Flash,2. Telkomsel Flash,PLN,02518603233,02518603233,adm.schoolofuniverse@yahoo.com,http,-6.440100000000,106.733800000000,11,22,16,4,Pagi/6 hari,,2022/2023-2,"1,300",6,1,1,2,0,0,10,2,11,0,0,0,1,10,0,7,4,4,1,3,1,2,0,0,7,4,SMA 2013 MIPA,Telkomsel Flash,1,1,2,
Jawa Barat,Kab. Bogor,Parung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7FB63CE-6A66-4F81-B2F7-CEAA8A7FAB4A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20200602,SMAN 1 PARUNG,20200602,JL. WARU JAYA NO. 17 PARUNG DS. WARU JAYA,WARUJAYA,KEC. PARUNG,KAB. BOGOR,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0601/O/1985,22-11-1985,060/O/1985,22-11-1985,Lihat SK Operasional,2022-11-15 15,A,"7,784",1. Lainnya (Serat Optik),2. Telkom Astinet,PLN,8541063,8541063,smanparung@yahoo.com,http,-6.436900000000,106.711000000000,49,614,833,43,Sehari Penuh/5 hari,,2022/2023-2,"33,000",21,4,1,35,21,15,0,13,27,0,8,14,25,24,0,46,3,10,4,4,8,3,10,10,16,33,SMA 2013 IPS,Lainnya (Serat Optik),15,15,13,
Jawa Barat,Kab. Bogor,Parung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3F7385F-F273-4DB3-8E14-9D1E76C34C61,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20257671,SMAS ASHRIYAH NURUL IMAN,20257671,JL. NURUL IMAN NO. 1 RT 01/1,WARUJAYA,KEC. PARUNG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL ASHRIYYAH NURUL IMAN ISLAMIC BOARDING SCHOOL,AA1437,421.3/244 - Dikmen,14-12-2009,02.00/203/BAP-PM/SK/XII/2015,10-12-2015,Lihat SK Operasional,2020-01-28 15,B,"6,000",1. -,2. Telkomsel Flash,PLN,8542872,,smanuruliman@yahoo.co.id,http,-6.443600000000,106.708300000000,99,"1,072",802,54,Pagi/6 hari,,2022/2023-2,"6,000",37,0,1,2,0,0,100,3,99,0,0,0,21,78,0,94,5,35,31,14,18,1,0,0,63,36,SMA 2013 Bhs&Budaya,Tidak Ada,17,19,18,
Jawa Barat,Kab. Bogor,Parung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/171D6575-C245-4DB5-8D98-1353FC56AC48,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20200686,SMAS DWIWARNA,20200686,Jalan Raya Parung Km. 40,PAMAGER SARI,KEC. PARUNG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ISLAM DWIWARNA,AJ6112,526/I02.1/Kep/OT/1998,16-07-1998,526/I02.1/Kep/OT/1998,16-07-1998,Lihat SK Operasional,2019-12-13 09,A,"80,000",1. Lainnya (Wavelan),2. Telkom Speedy,PLN & Diesel,8615734,8618136,info@smadwiwarna.net,http,-6.452000000000,106.729600000000,30,135,120,8,Sehari Penuh/5 hari,,2022/2023-2,"345,000",22,5,1,9,0,0,32,6,30,0,0,0,19,11,1,29,0,3,3,8,7,3,3,3,14,16,SMA 2013 IPS,Lainnya (Wavelan),3,2,3,
Jawa Barat,Kab. Bogor,Parung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91BB2626-3F00-4A8C-B98F-3A2E294E3965,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20232366,SMAS MUHAMMADIYAH PARUNG,20232366,Jln. Ciseeng Gn. Kapur RT 14/04,BOJONG INDAH,KEC. PARUNG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Barat,AO5349,421.3/637/-Disdik/2006,27-02-2006,421.3/637/-Disdik/2006,27-02-2006,Lihat SK Operasional,2015-08-18 20,B,"2,410",1. XL (GSM),2. Telkom Speedy,PLN,,8541145,smamparung@gmail.com,,-6.435100000000,106.696900000000,8,78,63,5,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,1,1,0,0,4,5,8,0,0,0,1,7,0,5,3,2,3,1,1,1,0,0,5,3,SMA 2013 IPS,XL (GSM),2,2,1,
Jawa Barat,Kab. Bogor,Parung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/941266DF-5987-408B-8509-0CF37D890638,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69880741,SMK FARMASI AVERUS,69880741,JL. H. MAWI RT 01/01 DESA WARU,WARU,KEC. PARUNG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ISLAM AT-TAQWA PARUNG,AA1410,09/Kpts/Yapita/VI/2012,16-09-2012,421.3/137-DIKMEN,08-12-2014,Lihat SK Operasional,2022-03-17 11,A,"10,000",1. -,2. Lainnya (Serat Optik),PLN,,,smk.yapita@gmail.com,http,-6.432300000000,106.717500000000,6,20,15,3,Pagi/6 hari,,2022/2023-2,"2,200",3,0,0,0,0,0,6,1,6,0,0,0,1,5,1,4,1,3,0,0,1,0,2,0,3,3,SMK 2013 REV. Farmasi Klinis dan Komunitas,Tidak Ada,1,1,1,0
Jawa Barat,Kab. Bogor,Parung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9AFF036-8376-4214-9B03-68B163C258BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69860538,SMK ISLAM TERPADU AL QOSIMIYYAH,69860538,Kp. Tajur RT 01/04 Ds. Pemagarsari Kec. Parung Kab. Bogor,PAMAGER SARI,KEC. PARUNG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Sunan Drajat Sejahtera,AA1411,02/YASDARA/KPTS-HUK/VI/2011,20-06-2013,421.3/304-Dikmen,11-09-2014,Lihat SK Operasional,2020-09-01 07,C,"5,000",1. Biznet (Kabel),2. Telkom Astinet,PLN,02518614385,,smkitalqosimiyyah@gmail.com,http,-6.430700000000,106.725500000000,9,10,18,3,Siang/6 hari,,2022/2023-2,"3,500",3,0,1,4,0,0,8,2,9,0,0,0,0,9,0,9,0,0,4,3,1,0,0,1,6,3,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Biznet (Kabel),1,1,1,0
Jawa Barat,Kab. Bogor,Parung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48D8CC11-A5B3-47C9-BDA8-33832B8325F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20232465,SMKS MUHAMMADIYAH PARUNG,20232465,JL. H. MAWI NO. 292 BOJONG INDAH PARUNG BOGOR,BOJONG INDAH,KEC. PARUNG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AO5349,4600/II.44/95/1999,15-01-1999,421.3/211/KP/Disdik/2002,22-07-2002,Lihat SK Operasional,2021-09-10 17,A,"1,224",1. -,2. Telkom Speedy,PLN,,02518543901,smkmparung@gmail.com,http,-6.438400000000,106.700700000000,25,290,230,17,Sehari Penuh/5 hari,,2022/2023-2,"19,400",17,0,1,4,0,0,19,10,25,0,0,0,12,13,1,20,4,3,7,3,1,4,3,4,12,13,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Tidak Ada,5,6,6,0
Jawa Barat,Kab. Bogor,Parung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEEF6BA7-25CE-4283-AA08-30A8300DAFCF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20275885,SMKS MUTIARA INSANI PARUNG,20275885,JL. AMD 39 RT.0 7/3,WARU,KEC. PARUNG,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Islam Nurul Fajar Ciseeng,AD2978,10/YASIKA/I/2011,01-07-2011,421/425-Disdik,28-05-2012,Lihat SK Operasional,2020-08-24 19,A,"50,000",1. -,2. Lainnya (Serat Optik),PLN,0,,smkmutiarafajar2019@gmail.com,http,-6.413700000000,106.715300000000,20,277,288,17,Pagi/6 hari,,2022/2023-2,"10,600",17,0,1,1,0,0,17,5,20,0,0,0,3,17,1,10,9,11,1,5,1,1,0,1,11,9,SMK 2013 REV. Multimedia,Tidak Ada,6,7,4,0
