prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E03E0B3E-0068-4192-989F-7BCC6A699CE3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955607,Al Huda,69955607,Jl. Kurnia Dusun I,SUNGAI SIUR,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,Lainnya,,844 tahun 2016,24-05-2016,844 Tahun 2016,24-05-2016,Lihat SK Operasional,2019-12-27 12,B,0,,2.,,,,,,.000000000000,.000000000000,0,42,46,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B2B0A27-2F08-4789-A0BB-43B105CF1AB0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725829,MAS PPM AL YUSRIYAH,69725829,DUSUN SEI MERAN,SUNGAI MERAN,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,869,12-11-2018,869,12-11-2018,Lihat SK Operasional,2022-07-19 20,B,0,,2.,,,,,,3.802701000000,98.341892000000,0,20,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B52A605-417F-45AE-9525-B5950953256E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10201340,SMAN 1 PANGKALAN SUSU,10201340,JL. PANGKALAN BRANDAN KM. 100,PAYA TAMPAK,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0887/0/1986,22-12-1986,0887/0/1986,22-12-1986,Lihat SK Operasional,2015-06-23 09,A,"16,750",1. Telkomsel Flash,2. Telkom Speedy,PLN,,51568,smansa.psusu@gmail.com,http,4.088100000000,98.240200000000,35,262,453,21,Pagi/6 hari,,2022/2023-2,"7,700",21,2,1,4,16,0,0,19,20,3,7,5,15,20,0,35,0,6,7,5,5,7,2,3,5,30,SMA 2013 IPS,Telkomsel Flash,7,7,7,
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76AD76AA-259D-4F44-AA20-AD26B6DF9B2B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10201366,SMAS DARUSSA ADAH SEI SIUR,10201366,Jl.Pkl.Berandan Desa Sei Siur Dusun IV Panton Kec.Pkl.Susu Kab.Langkat 20858,SUNGAI SIUR,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan al Islam,AB6615,NO.31/I05/KEP/MN/1996,03-04-1996,NO.421.3/2661.II/2014,26-06-2014,Lihat SK Operasional,2020-01-30 10,B,"3,000",1. Lainnya (Kabel),2. 3 (Tri),PLN,0,,smasdarussaadahlkt@gmail.com,http,4.104800000000,98.236400000000,16,28,39,3,Pagi/6 hari,,2022/2023-2,"1,200",3,0,0,1,0,0,19,1,16,0,0,0,1,15,0,7,9,6,2,4,2,1,1,0,5,11,SMA 2013 IPS,Lainnya (Kabel),1,1,1,
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A41DFD8-5B07-48DB-927B-E74394CD0C2C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10259751,SMAS DHARMA PATRA PK SUSU,10259751,JL. BARUNA BUKIT KUNCI,ALUR CEMPEDAK,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DHARMA PATRA PANGKALAN SUSU,AB6627,997/105/KEP/1997,14-10-1997,421.3/3.769.II/2016,14-12-2016,Lihat SK Operasional,2017-09-06 10,A,0,1. -,2. Lainnya (Wavelan),Lainnya,,,smadppangkalansusu@gmail.com,,4.077000000000,98.222100000000,17,74,75,6,Pagi/6 hari,,2022/2023-2,"4,500",6,0,1,1,1,0,18,1,16,0,0,1,8,9,2,11,4,2,5,1,0,0,2,7,4,13,SMA 2013 MIPA,Tidak Ada,2,2,2,
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0A68BCF-C189-4925-A0F9-D3F7748EFB96,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957448,SMK SWASTA AL-MAKSUM 2 PULAU KAMPAI,69957448,JL.MAHTAB,PULAU KAMPAI,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Haji Maksum Abidin  Shaleh,AI8072,421.3/3828.II/2016,16-12-2016,421.3/3828.II/2016,16-12-2016,Lihat SK Operasional,2021-09-08 00,B,"11,000",1. Telkomsel Flash,2. Lainnya,PLN,,,smkalmaksum2pulaukampai@yahoo.com,,4.189393100000,98.243882900000,11,89,72,6,Pagi/6 hari,,2022/2023-2,"1,200",6,0,1,2,0,0,13,0,11,0,0,0,2,9,0,9,2,3,2,3,1,0,0,2,4,7,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Telkomsel Flash,2,2,2,0
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/396462CD-4732-4D47-AAD7-D8CF934587A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10257283,SMKS AL IKHLAS,10257283,"JL. PANGKALAN BERANDAN NO. 36, KELURAHAN BERAS BASAH",BERAS BASAH,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN YATIM PIATU AL IKHLAS,AB6623,C.132.HT.03.01 Th.1998,01-01-1901,421.5/0501/-II/SK/2010,01-01-1900,Lihat SK Operasional,2015-08-07 09,Sertifikat Kedaluwarsa,"12,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smksalikhlaspkl.susu@gmail.com,http,4.116700000000,98.219100000000,18,122,181,11,Pagi/6 hari,,2022/2023-2,"4,200",12,0,1,2,1,0,17,2,17,0,1,0,9,9,1,17,0,3,6,2,1,3,1,2,7,11,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Telkomsel Flash,3,4,4,0
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D16C1AFB-97AC-4C15-93FB-5529B5543186,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69758395,SMKS DHARMA PATRA PANGKALAN SUSU,69758395,JL. BENGKALIS NO. 72,BUKIT JENGKOL,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DHARMA PATRA PANGKALAN SUSU,AB6627,4126/0853-II-SK/2010,08-03-2010,0230000952233,01-03-2023,Lihat SK Operasional,2023-04-12 08,Sertifikat Kedaluwarsa,"18,268",1. Lainnya (Satelit),2. Lainnya (Kabel),PLN,,062051013,smkdharmapatrapsusu@gmail.com,http,4.120300000000,98.212600000000,34,251,269,15,Pagi/6 hari,,2022/2023-2,"2,500",15,0,1,2,0,0,30,6,34,0,0,0,5,29,0,28,6,11,8,8,3,1,2,1,9,25,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Lainnya (Satelit),6,5,4,0
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3DE55B7F-EC82-4595-889C-6A4D0E869EEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10201070,SMKS PEMBANGUNAN NASIONAL,10201070,KM.100 BUKIT RATA PANGKALAN SUSU,PAYA TAMPAK,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Lembaga Pendidikan Pembangunan Nasional,AB6625,02/02,,,,Silakan Upload SK,,B,"10,000",1. Telkom Speedy,2. Telkomsel Flash,PLN,0,062051527,smkpemnas_pangsus@yahoo.com,http,4.087900000000,98.243000000000,13,84,70,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,1,0,0,9,4,13,0,0,0,5,8,1,9,3,1,1,1,3,1,4,2,1,12,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Telkom Speedy,2,2,2,0
Sumatera Utara,Kab. Langkat,Pangkalan Susu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62C6F83E-11FB-4D02-8A83-65D3CDBFD3DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10201063,SMKS YPT PANGKALAN SUSU,10201063,CUT NYAK DHIEN NO.1 PKL. SUSU,BERAS BASAH,KEC. PANGKALAN SUSU,KAB. LANGKAT,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan SMK YPT PANGKALAN SUSU,AB6629,AHU-AH.01.06-0016693,25-11-2019,0220101823115,31-08-2020,Lihat SK Operasional,2020-09-01 09,B,"12,996",1. -,2. Telkom Speedy,PLN,000000000,0620,smkyptpsusu@gmail.com,http,4.119500000000,98.215000000000,18,186,0,9,Sehari Penuh/6 hari,,2022/2023-2,"11,000",9,0,0,1,1,0,16,4,17,0,0,1,3,15,1,13,4,7,2,2,3,0,0,4,6,12,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Tidak Ada,3,3,3,0
