prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/802D97EA-CEF8-E111-983E-4F4DC115DA5A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10310703,SLB AUTIS BIMA,10310703,Jln. Sawah Sianik no.13 Kel. Nan Balimo Kec.Tanjung Harapan Kota Solok,NAN BALIMO,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,SWASTA,SLB,SDLB dan SMPLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BINA MANDIRI ANAK SUMATERA BARAT,AI9190,02,10-09-2020,570/1597-PERIZ/DPM&PTSP/VIII/2021,13-08-2021,Lihat SK Operasional,2021-10-22 11,B,350,1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,0,,autisbimasolok@yahoo.com,http,-.741800000000,100.628900000000,6,16,4,6,Pendidikan Khusus SMPLB 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",9,0,1,0,0,0,7,0,6,0,0,0,1,5,0,6,0,2,1,2,0,0,1,0,0,6,1,1,1,0,1,0,1,1,0,0,0,0,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C09C3379-2FF5-E011-82B1-F7608EAC5E7A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303751,SLBN 1 SOLOK,10303751,Jl. Tembok Raya,NAN BALIMO,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,019/028/DISDIK-2017,20-01-2017,019/028/DISDIK-2017,20-01-2017,Lihat SK Operasional,2015-04-27 10,C,"1,500",1.,2.,PLN,,,,,-.776900000000,100.653000000000,16,32,26,18,Pendidikan Khusus SMALB 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,12,0,0,4,7,1,6,2,9,7,2,12,2,2,4,2,2,1,4,1,4,12,2,1,1,2,1,2,1,2,2,2,1,1,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A071E38-2C1C-48C8-9FDB-AADAF5B77522,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69876148,SMA ISLAM AL MUMTAZ,69876148,Jl. Sawah Parambah,KAMPUNG JAWA,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AX1594,420.3/1076/DPEND-Dikmen/2014,28-02-2014,420.3/553.A/DPEND-Dikmen/2014,24-03-2014,Lihat SK Operasional,2020-09-03 09,B,"6,468",1. -,2. Telkom Speedy,PLN,,07553230282,BUNAINAFAZMALMUMTAZI@YAHOO.COM,,-.790966000000,100.659579000000,7,30,54,3,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,4,3,1,1,1,0,5,1,6,0,1,0,0,7,0,7,0,1,2,1,2,1,0,0,3,4,,,,,,,,,,1,1,1,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CA6F5DF-7356-47C0-997E-6C7A59CB7EB5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70011942,SMA Plus Golden Madani,70011942,Jl. Banda Balantai Ampang Kualo,KAMPUNG JAWA,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan INSPIRASI MADANI,AO6028,6,16-02-2016,570/935-Periz/DPM&PTSP/IV/2020,13-04-2020,Lihat SK Operasional,2021-08-09 17,,25,1. Lainnya,2. Lainnya (Wavelan),PLN,12345,,smagoldenmadani@gmail.com,http,.000000000000,.000000000000,9,16,15,3,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"1,200",3,0,0,1,1,0,4,4,8,0,1,0,1,8,0,4,5,6,0,2,0,1,0,0,5,4,,,,,,,,,,1,1,1,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/81E05188-7E97-4FC8-8A21-7CE15EB79D43,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303766,SMAN 4 SOLOK,10303766,Jl. Syahbaran No. 5 Ampang Kualo-Laing,NAN BALIMO,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,291/O/1999,20-10-1999,291/O/1999,20-10-1999,Lihat SK Operasional,2018-06-05 14,A,"17,147",1. Telkom Astinet,2. Linknet,PLN,07553231781,07553231781,smanegeriempatkotasolok@gmail.com,http,-.769500000000,100.650400000000,41,274,178,16,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkom Astinet,"10,400",19,1,1,3,33,0,0,8,36,0,5,0,31,10,0,39,2,1,2,5,7,9,9,8,12,29,,,,,,,,,,5,7,4,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5224120-F694-4137-9298-02A8DCD71FF0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303794,SMAS MUHAMMADIYAH SOLOK,10303794,JL. KH AHMAD DAHLAN NO. 167,PASAR PANDAN AIR MATI,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Sumatera Barat,AO2147,008/SKPW/III A/1C/1992,15-10-1992,008/SK.PW/III.A/1.C/1992,15-10-1992,Lihat SK Operasional,2015-04-25 07,C,"1,248",1. Lainnya,2. Lainnya,PLN,,21772,sma.mhdsolok80@gmail.com,,-.768600000000,100.655600000000,13,32,13,3,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Lainnya,900,3,0,1,2,0,0,10,6,13,0,0,0,3,10,0,6,7,3,2,4,1,1,0,2,6,7,,,,,,,,,,1,1,1,
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2244118E-2123-48E8-A74A-6F4AF39CBD59,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303770,SMKN 2 SOLOK,10303770,JL. TUNAS BANGSA,NAN BALIMO,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,4262/82/11-B,30-10-1955,4262/82/11-B,30-10-1955,Lihat SK Operasional,2015-04-29 12,B,"8,300,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,075520061,075520061,smkn2slk@gmail.com,http,-.774600000000,100.647000000000,104,"1,112",69,41,SMK 2013 REV. Teknik Audio Video,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"15,000",45,0,1,3,78,2,0,24,28,0,47,29,79,25,0,86,18,7,11,15,17,13,17,24,56,48,,,,,,,,,,17,14,10,0
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B020920E-4560-485D-8512-4AEF7EB109D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10310768,SMKN 3 KOTA SOLOK,10310768,Jl.MUCHTAR,LAING,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,188.45/212/KPTS-WSL-2011,10-05-2011,188.45/212/KPTS-WSL-2011,10-05-2011,Lihat SK Operasional,2022-12-19 14,B,"30,931",1. -,2. Lainnya (Wavelan),PLN,,,smkn3solok@gmail.com,http,-.747700000000,100.644900000000,42,103,322,17,SMK 2013 REV.  Tata Boga,Pagi/6 hari,,2022/2023-2,Tidak Ada,"33,000",12,0,1,3,23,6,0,13,19,0,23,0,23,19,0,40,2,9,3,16,9,2,2,1,6,36,,,,,,,,,,8,5,4,0
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECB3224F-A69A-43AD-BCE6-7E3AB0775DE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303767,SMKS KOSGORO 1 SOLOK,10303767,JL. RSDK NO.340 KOTO PANJANG SOLOK,KOTO PANJANG,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TRIDHARMA KOSGORO SOLOK,AO2263,YAYASAN TRIDHARMA KOSGORO,22-03-2012,YAYASAN TRIDHARMA KOSGORO,22-03-2012,Lihat SK Operasional,2020-09-09 11,B,900,1. Lainnya,2. Lainnya,PLN,,07557707848,smkkosgorosolok@gmail.com,,-.792700000000,100.655900000000,20,11,5,3,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Sehari Penuh/6 hari,,2022/2023-2,Lainnya,"4,500",9,0,1,0,6,0,9,7,14,0,5,1,9,11,1,17,2,0,1,3,3,3,3,7,3,17,,,,,,,,,,1,1,1,0
Sumatera Barat,Kota Solok,Tanjung Harapan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E41033F-B607-48A3-B46A-61A11E898687,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303772,SMKS MUHAMMADIYAH SOLOK,10303772,JL. KH. AHMAD DAHLAN,PASAR PANDAN AIR MATI,KEC. TANJUNG HARAPAN,KOTA SOLOK,PROV. SUMATERA BARAT,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Sumatera Barat,AO2147,III.A/7.C/215/1994,10-11-1994,03/DSS/SMK/IV/99,22-04-1999,Lihat SK Operasional,2016-03-12 10,B,"2,240",1. -,2. Telkom Speedy,PLN,075520112,,smk.mhd.solok@gmail.com,http,-.790200000000,100.661100000000,24,27,0,5,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Pagi/6 hari,,2022/2023-2,Tidak Ada,"5,000",6,0,1,1,5,3,10,10,20,0,1,3,14,10,1,21,2,0,4,5,7,3,0,5,10,14,,,,,,,,,,1,2,2,0
