prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A11A070B-4BD9-4DA8-B704-8520609A4DE8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69968865,SMA Swasta Mentari Bangsa,69968865,Jl.Sulang Saling No.7,PAHLAWAN,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.3/884/DISPMPPTSP/6/XVII.1/X/2017,10-10-2017,421.3/884/DISPMPPTSP/6/XVII.1/X/2017,10-10-2017,Lihat SK Operasional,2017-10-26 13,A,630,1. -,2. Lainnya (Kabel),PLN & Diesel,,0614577289,smasmentaribangsa@gmail.com,http,3.589811700000,98.703640000000,14,62,46,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"15,000",6,1,0,2,0,0,15,0,14,0,0,0,1,13,0,12,2,8,4,2,0,0,0,0,3,11,2,2,2,
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/345D5219-7C40-4D68-8236-7EBA07074F01,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210749,SMAS HKBP SIDORAME,10210749,JL. DOROWATI NO. 40,SIDORAME BARAT II,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN HKBP SIDORAME,AH2704,420/5935/Dikmenjur /2014,12-06-2014,420/5935/Dikmenjur /2014,12-06-2014,Lihat SK Operasional,2015-09-09 16,A,"1,479",1. -,2. Telkom Speedy,PLN,4158047,4158047,smahkbpsidorame@gmail.com,http,3.603385100000,98.688583300000,11,44,36,6,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,1,1,2,0,0,13,0,11,0,0,0,7,4,0,9,2,5,0,0,1,4,1,0,2,9,2,2,2,
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0B2778BB-DA52-4068-ABC7-0BBF904CBCF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210750,SMAS HUSNI THAMRIN,10210750,JL. GALANG NO. 1,PANDAU HILIR,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PERGURUAN HUSNI THAMRIN MEDAN,AE9583,59/105/A.1995,,,,Silakan Upload SK,,B,"1,158",1. Lainnya (Wavelan),2. Lainnya (Serat Optik),PLN & Diesel,4149745,4149745,sma_husnithamrin@yahoo.co.id,http,3.595569800000,98.694209200000,17,43,27,6,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),"22,000",6,4,1,2,3,0,11,4,14,0,0,3,8,9,0,12,5,2,1,2,2,1,4,5,4,13,2,2,2,
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D545CE85-D038-4DE1-A402-7A06B148CC7A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210755,SMAS ISLAM AZIZI,10210755,JL. KESATRIA NO. 70 MEDAN,PAHLAWAN,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perguruan Islam Azizi,AH2721,02,12-08-2016,420/11300/Dikmen/2016,28-07-2016,Lihat SK Operasional,2020-09-01 07,B,"2,800",1. -,2. Telkom Speedy,PLN,,,sma_azizi@yahoo.co.id,,3.594812300000,98.704225800000,19,54,57,6,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Tidak Ada,"5,500",6,1,1,2,1,0,16,4,18,0,0,1,10,9,2,16,1,6,2,0,1,4,3,3,6,13,2,2,2,
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90F2F93F-8B6F-4E18-B1EE-5207C78CB7CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210757,SMAS JOSUA MEDAN,10210757,JL. G.B. JOSUA NO. 30,PANDAU HILIR,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perguruan Josua,AH2705,636105A1987,,,,Silakan Upload SK,,A,"5,016",1. Telkomsel Flash,2. Indosat IM2,PLN,,0614516401,smaswastajosua@yahoo.co.id,http,3.594013200000,98.689529900000,10,10,4,3,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"5,000",6,0,0,2,1,0,11,2,9,0,0,1,6,4,0,9,1,4,0,1,2,0,1,2,2,8,1,1,1,
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/306AD0B0-DACA-43BA-B67B-62DACEE153D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210929,SMAS NASIONAL GULTOM,10210929,JL. PELITA IV NO. 90,SIDORAME BARAT II,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,35,13-07-1987,420/10-96/Dikmenjur/2014,01-01-1900,Silakan Upload SK (link file tidak valid) => [371912-476654--],2020-09-08 11,B,"1,200",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0616612690,smagultom1984@gmail.com,,3.607426100000,98.686822000000,10,38,15,3,SMA 2013 Bhs&Budaya,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,200",3,1,1,2,0,0,9,4,10,0,0,0,3,7,1,8,1,1,1,3,0,1,2,2,2,8,1,1,1,
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75EE9484-9DD5-4E5C-AACA-1D8D996FF5A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210742,SMAS NASRANI 2 MEDAN,10210742,JL. PENDIDIKAN NO. 88,TEGAL REJO,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perkumpulan Perguruan Nasrani Medan,AM0398,1021/I05/A.1987,25-05-1987,421.3/65/DIS PM PPTSP/6/XVII.3/I/2018,16-01-2018,Lihat SK Operasional,2019-11-03 21,B,"3,147",1. Telkomsel Flash,2. -,PLN,,,lamhots25@ymail.com,,3.614700000000,98.687600000000,7,26,21,6,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,4,1,2,0,0,7,1,7,0,0,0,2,5,0,7,0,0,2,2,2,0,1,0,2,5,2,2,2,
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00B7A0E8-704A-4330-AE24-C6FC6A355391,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210849,SMAS YAPSI,10210849,JL. SEHATI NO.150,TEGAL REJO,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PERGURUAN SILOAM (YAPSI),AH2729,337/105/A.1985,,,,Silakan Upload SK,,B,"2,288",,2.,,,6611991,smayapsimedan@yahoo.co.id,,3.614448300000,98.692886700000,7,0,0,0,SMA 2013 MIPA,,,2022/2023-2,,,0,0,0,0,1,0,6,2,6,0,0,1,3,4,0,6,1,0,2,1,0,3,1,0,0,7,,,,
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2790E99-3694-48FE-A575-C5100B87F58F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210764,SMKN 4 MEDAN,10210764,JL. SEI KERA NO. 132 MEDAN,PANDAU HILIR,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,156/DIR PT/BI/1966,,,,Silakan Upload SK,,A,"7,248",1. -,2. Telkom Speedy,PLN,,0614551032,smkn4medan@yahoo.co.id,http,3.595067400000,98.688995400000,58,861,39,30,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Pagi/6 hari,,2022/2023-2,Tidak Ada,"23,000",34,0,1,0,31,0,2,25,28,0,10,20,40,18,1,52,5,11,6,9,3,4,8,17,33,25,10,10,10,0
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76FADF7C-DA86-4FEA-A072-A10BF0FE280F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210977,SMKN 6 MEDAN,10210977,JL. JAMBI NO. 23 D MEDAN,PANDAU HILIR,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,31/Porw/D/SKP/1967.-Dalam proses,24-05-1967,31/Porw/D/SKP/1967.-,24-05-1967,Lihat SK Operasional,2023-02-07 14,Sertifikat Kedaluwarsa,"2,124",1. Telkomsel Flash,2. Telkom Speedy,PLN,061,06145357880,smkn6@yahoo.co.id,http,3.592328200000,98.690750500000,54,87,797,26,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"46,000",24,1,1,2,36,0,0,18,22,0,18,14,36,18,0,52,2,6,6,7,7,4,8,16,11,43,10,9,7,0
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89419BD5-F406-4BDE-AB37-396D4E9C602F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211220,SMKS BM APIPSU,10211220,JAMBI NO. 59 MEDAN,PANDAU HILIR,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,032/105/A/1985,05-02-1985,421.5/389/DIS PM PPTSP/6/XVII.3/III/2018,15-03-2018,Lihat SK Operasional,2018-05-08 16,A,"2,106",1. Telkom Speedy,2. Telkom Speedy,PLN,0614533863,0614551815,smkbmapipsu@gmail.com,http,3.592228400000,98.690853000000,21,16,87,6,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"5,000",12,0,1,2,2,0,21,4,19,0,0,2,10,11,1,20,0,1,3,4,2,1,1,9,7,14,2,2,2,0
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03A15AFA-CBC1-475E-86DC-25A864A24908,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10259243,SMKS FARMASI APIPSU,10259243,JL. JAMBI NO. 59 MEDAN,PANDAU HILIR,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan APIPSU,AB7746,C-HT.01.09-437,24-08-2007,421.5/388/DISPM.PPTSP/6/XVII.3/III/2018,15-03-2018,Silakan Upload SK (link file tidak valid) => [548852-685175--],2021-11-30 09,A,"5,000",1. Telkomsel Flash,2. Lainnya,PLN,,,smkfarmasiapipsumedan@gmail.com,http,3.591930800000,98.690952500000,21,29,145,6,SMK 2013 REV. Farmasi Klinis dan Komunitas,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"11,000",9,1,1,2,0,0,21,3,21,0,0,0,4,17,0,19,2,5,6,1,3,5,0,1,8,13,2,2,2,0
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B66AFDDE-9CDB-48F3-8976-E7D1C5ADFC43,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211226,SMKS ISLAM AZIZI,10211226,JL. KESATRIA NO. 70 MEDAN,PAHLAWAN,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,02,12-08-2016,420/251/Dikmen/2017,10-01-2017,Lihat SK Operasional,2020-09-01 07,C,"2,600",,2.,,,,smkazizi@yahoo.com,http,3.594777900000,98.704169500000,0,0,0,0,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E96ED4AF-C23E-49C1-B37A-FC67C9DC8853,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211212,SMKS JOSUA,10211212,JL. GB. JOSUA NO. 30 MEDAN,PANDAU HILIR,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,2428/105.8/PR/1999,,,,Silakan Upload SK,,Sertifikat Kedaluwarsa,"2,180",1. -,2. -,PLN,,0614516401,smk.josua@yahoo.com,http,3.594130000000,98.689286700000,9,2,2,1,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Pagi/6 hari,,2022/2023-2,Tidak Ada,"5,000",13,0,2,4,0,0,7,4,8,0,1,0,6,3,0,9,0,0,3,2,1,1,1,1,2,7,0,0,1,0
Sumatera Utara,Kota Medan,Medan Perjuangan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90203E79-97E4-4676-97CC-FADC44A08D13,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210779,SMKS SILOAM 1,10210779,JL. SEHATI NO. 150 MEDAN,TEGAL REJO,KEC. MEDAN PERJUANGAN,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PERGURUAN SILOAM (YAPSI),AH2729,226/I05/A/1986,,,,Silakan Upload SK,,B,"2,288",1. -,2. Telkom Speedy,PLN,,6611991,smksiloam1medan@gmail.com,,3.614432700000,98.692873800000,10,12,0,5,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,1,1,2,1,0,7,4,9,0,0,1,6,4,1,8,1,0,2,2,0,2,0,4,4,6,2,2,1,0
