prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Kalimantan Timur,Kota Samarinda,Loa Janan Ilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/311FEF3D-A190-4CBA-9616-824ED257C844,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30315163,MAS AL ARSYADI,30315163,JL. KURNIA MAKMUR,HARAPAN BARU,KEC. LOA JANAN ILIR,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,MA,Kementerian Agama,,,048/BAP-SM/HK/XI/2016,21-06-2016,116 Tahun 2021,10-02-2021,Lihat SK Operasional,2021-09-10 14,B,0,,2.,,,,,,-.549800000000,117.106400000000,0,38,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Kalimantan Timur,Kota Samarinda,Loa Janan Ilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FE7F8499-5568-4E35-A129-A65931F88C25,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30315161,MAS AL MUJAHIDIN,30315161,JL. KH. HARUN NAFSI,RAPAK DALAM,KEC. LOA JANAN ILIR,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,MA,Kementerian Agama,,,458/BAN-SM/SK/2020,22-06-2020,112 tahun 2021,08-02-2021,Silakan Upload SK (link file tidak valid) => [758001-480040--],2023-01-17 08,A,0,,2.,,,,,,-.522560000000,117.126668000000,0,52,72,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Kalimantan Timur,Kota Samarinda,Loa Janan Ilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24B8B0BD-815E-4257-AFC6-117B1727E227,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006272,MAS DARUSSALAM BOARDING SCHOOL,70006272,JL. H.A.M RIFADDIN,HARAPAN BARU,KEC. LOA JANAN ILIR,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,MA,Kementerian Agama,,,NOMOR 333 TAHUN 2020,06-07-2020,NOMOR 333 TAHUN 2020,06-07-2020,Silakan Upload SK (link file tidak valid) => [468116-922766--],2022-07-27 17,,"15,807",,2.,,,,,,-.593700000000,117.098800000000,0,19,25,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Kalimantan Timur,Kota Samarinda,Loa Janan Ilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF1818AB-89FC-4226-ACF2-8AB4B7256058,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30315162,MAS DDI TANI AMAN,30315162,"JL. SOEKARNO HATTA LOA JANAN KECAMATAN JANAN ILIR,",TANI AMAN,KEC. LOA JANAN ILIR,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,MA,Kementerian Agama,,,NOMOR 342 TAHUN 2021,06-05-2021,NOMOR 342 TAHUN 2021,06-05-2021,Lihat SK Operasional,2021-09-08 07,B,0,,2.,,,,,,-.532575000000,117.138471000000,0,36,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Kalimantan Timur,Kota Samarinda,Loa Janan Ilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F3CD498-0A3F-4742-9FA1-244340876683,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30401050,SMA Negeri 4 Samarinda,30401050,Jl. K.H. Harun Nafsi No. 40,RAPAK DALAM,KEC. LOA JANAN ILIR,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0473/V/1983,09-11-1983,421.4/4855/Disdikbud.III/2020,24-06-2020,Lihat SK Operasional,2020-08-24 16,A,"26,293",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,0541264772,0541260281,smapa83@gmail.com,,-.519800000000,117.142200000000,54,485,596,32,Sehari Penuh/5 hari,,2022/2023-2,"23,000",33,4,1,2,35,5,0,14,19,0,16,19,33,21,0,50,4,7,3,7,10,6,8,13,14,40,SMA 2013 MIPA,Lainnya (Serat Optik),11,11,10,
Kalimantan Timur,Kota Samarinda,Loa Janan Ilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4288250F-7097-4D0E-BD7B-1EE96EE2A10E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30401053,SMA Negeri 7 Samarinda,30401053,Jl. Soekarno Hatta Km.1,SIMPANG TIGA (LOA JANAN ILIR),KEC. LOA JANAN ILIR,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0216/05/1995,01-01-1900,,,Silakan Upload SK,,A,"5,754",1. -,2. Telkom Speedy,PLN,0541265602,265602,smantujuhsamarinda@yahoo.com,http,-.576523400000,117.096942000000,38,287,510,23,Sehari Penuh/5 hari,,2022/2023-2,"18,700",22,1,1,2,24,6,1,7,16,0,12,10,20,18,0,29,9,3,3,3,11,4,7,7,14,24,SMA 2013 IPS,Tidak Ada,7,8,8,
Kalimantan Timur,Kota Samarinda,Loa Janan Ilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E2E8442-2816-4025-9022-6DA434CE6D91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69774826,SMAS Plus Melati,69774826,Jl. HAMM. Rifaddin,HARAPAN BARU,KEC. LOA JANAN ILIR,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN MELATI SAMARINDA,AC3983,421/071/DP.IIIA/03/2013,18-03-2013,421/071/DP.IIIA/03/2013,18-03-2013,Lihat SK Operasional,2020-08-27 15,A,0,1.,2.,PLN,,,,,-.552600000000,117.121200000000,13,49,70,7,Pagi/6 hari,,2022/2023-2,"120,000",9,4,1,4,0,0,7,9,13,0,0,0,2,11,0,9,4,10,1,0,1,0,0,1,5,8,SMA 2013 IPS,Telkomsel Flash,2,2,3,
Kalimantan Timur,Kota Samarinda,Loa Janan Ilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/453ABF9E-F4BA-4915-8CA1-676CB9B05459,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404273,SMK Negeri 14 Samarinda,30404273,Jl. H.A.M. M. Rifaddin,TANI AMAN,KEC. LOA JANAN ILIR,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1900,,,Silakan Upload SK,,B,"35,000",1. -,2. Telkom Speedy,PLN,05414114936,05414114936,surat@smkn14samarinda.sch.id,http,-.586928800000,117.116704100000,44,358,522,26,Sehari Penuh/5 hari,,2022/2023-2,"45,000",36,0,2,6,19,8,0,17,26,0,18,0,21,23,1,38,5,5,8,11,11,4,4,1,17,27,SMK 2013 REV. Multimedia,Tidak Ada,9,9,8,0
Kalimantan Timur,Kota Samarinda,Loa Janan Ilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C88B33A-6961-464A-9E2F-89DA9FC24CC0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404138,SMK Negeri 8 Samarinda,30404138,Jl. Syahranie Dahlan RT. 35,HARAPAN BARU,KEC. LOA JANAN ILIR,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/058/HUK-KS/2004,01-01-1900,421/.../DP.IVB/06/2002,03-06-2002,Lihat SK Operasional,2021-03-22 20,B,"3,900",1. -,2. Telkom Speedy,PLN,7268790,7268790,uptd.smkn8smd@gmail.com,,-.548888300000,117.117271700000,61,395,646,30,Sehari Penuh/5 hari,,2022/2023-2,"6,600",19,1,1,3,24,13,0,24,40,1,18,2,30,31,2,54,5,8,6,14,11,11,6,5,23,38,SMK 2013 REV.  Teknika Kapal Niaga,Tidak Ada,10,10,10,0
Kalimantan Timur,Kota Samarinda,Loa Janan Ilir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E8FE09C-182C-4BCA-8260-7AFE96D8B68B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30405709,SMKS Plus Melati Samarinda,30405709,Jl. H.A.M. M. Rifaddin,HARAPAN BARU,KEC. LOA JANAN ILIR,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN MELATI SAMARINDA,AC3983,421/1123/DP.IVB/03/2008,26-03-2008,421/1123/DP.IVB/03/2008,26-03-2008,Silakan Upload SK (link file tidak valid) => [622489-594184--],2022-04-30 11,B,"120,000",1. -,2. Telkom Speedy,PLN,0541411477,0541411477,plus@smkplusmelati.sch.id,http,-.553900000000,117.121900000000,10,34,14,6,Pagi/6 hari,,2022/2023-2,"12,000",19,0,1,12,0,0,7,5,10,0,0,0,2,8,0,8,2,6,1,1,1,0,0,1,3,7,SMK 2013 REV. Teknik Komputer dan Jaringan,Tidak Ada,2,2,2,0
