prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Bali,Kota Denpasar,Denpasar Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2972CC3-E059-4B08-B6F6-5457F7220262,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70003317,SMA NEGERI 9 DENPASAR,70003317,"Jalan Wr. Supratman, Banjar Kertalangu",KESIMAN KERTALANGU,KEC. DENPASAR TIMUR,KOTA DENPASAR,PROV. BALI,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/4684/IZINC/DISPMPT,28-07-2020,420/4205/IZINC/DISPMPT,30-07-2020,Lihat SK Operasional,2020-08-06 12,,"8,000",1. Lainnya,2. Lainnya,PLN,,,sman9denpasar@gmail.com,http,-8.647520400000,115.263965500000,45,423,448,25,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"15,000",18,7,0,8,8,0,0,37,41,0,3,1,5,40,0,34,11,28,8,6,1,1,1,0,14,31,10,10,5,
Bali,Kota Denpasar,Denpasar Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/520436E5-C0FF-4F93-9656-CD0DE039F56B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70026918,SMA Regents School,70026918,Jalan Waribang No 20 Kesiman Petilan Denpasar Timur,KESIMAN PETILAN,KEC. DENPASAR TIMUR,KOTA DENPASAR,PROV. BALI,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,B.30.420/497/IzinC/DPMPTSP,26-01-2022,B.30.420/82/IzinC/DPMPTSP,25-02-2022,Lihat SK Operasional,2022-03-16 22,,0,1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN & Diesel,,4493499,secondary@regentsschoolbali.com,http,.000000000000,.000000000000,10,87,49,3,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"50,000",8,1,0,2,0,0,10,1,10,0,0,0,0,10,0,5,5,4,1,4,1,0,0,0,8,2,1,1,1,
Bali,Kota Denpasar,Denpasar Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF45B592-500C-405B-9F4F-A6C5863DC309,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103125,SMAN 3 DENPASAR,50103125,JL. NUSA INDAH DENPASAR,SUMERTA,KEC. DENPASAR TIMUR,KOTA DENPASAR,PROV. BALI,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0577 / O / 1977,08-12-1977,0577 / O / 1977,08-12-1977,Lihat SK Operasional,2015-11-17 04,A,0,1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,221646,234293,info.sman3dps@gmail.com,http,-8.650748000000,115.231982000000,47,400,491,25,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"9,900",25,4,1,18,22,0,0,25,30,0,6,11,23,24,0,38,9,19,7,4,4,1,3,9,16,31,8,9,8,
Bali,Kota Denpasar,Denpasar Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4D7F33F-8433-466D-ADEE-26CE5DC0435D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69765014,SMAS ALBANNA,69765014,JL. TUKAD YEH HO III no 16,DANGIN PURI KLOD,KEC. DENPASAR TIMUR,KOTA DENPASAR,PROV. BALI,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Albanna,AM4977,90,24-01-2007,"421,3/4223/DIKPORA/2012",20-11-2012,Lihat SK Operasional,2015-09-22 11,A,0,1. 3 (Tri),2. Lainnya (Satelit),PLN,,0361236444,smaalbannabali@yahoo.com,http,-8.674453000000,115.225340000000,18,129,161,10,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,3 (Tri),"89,000",14,1,1,20,0,0,9,11,18,0,0,0,2,16,0,15,3,6,6,4,0,0,2,0,5,13,4,2,4,
Bali,Kota Denpasar,Denpasar Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB4ACD4B-EDFF-453D-BAF7-0ECB24041397,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103182,SMAS DYATMIKA DENPASAR,50103182,JL. PUCUK  BR. TANGTU KESIMAN,KESIMAN KERTALANGU,KEC. DENPASAR TIMUR,KOTA DENPASAR,PROV. BALI,SWASTA,SPK SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Dyatmika Sekar Bawana,AM4933,800/1999/DIKBUD,04-10-2004,2172/D/Kep/KP/2014,21-11-2014,Lihat SK Operasional,2019-09-12 18,A,0,1. Lainnya (Serat Optik),2. CBN,PLN,0361461874,0361461874,info@dyatmika.org,http,-8.651200000000,115.265567000000,15,82,64,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),0,13,1,0,8,0,0,37,4,15,0,0,0,6,9,0,15,0,1,5,2,3,4,0,0,8,7,2,2,2,
Bali,Kota Denpasar,Denpasar Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DB4C0C1-3A9F-4B7A-BA0B-F051B33E7798,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103148,SMAS TP 45 DENPASAR,50103148,JL. GADUNG NO. 32 DENPASAR,DANGIN PURI,KEC. DENPASAR TIMUR,KOTA DENPASAR,PROV. BALI,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TP.45 Denpasar,AC7113,237/185,01-09-1961,080/A1/YTP/1974,14-10-1974,Lihat SK Operasional,2020-08-25 09,B,"2,352",,2.,,,0361223465,smatp45.denpasar@gmail.com,,-8.652711000000,115.226234000000,11,0,0,0,SMA 2013 IPS,,,2022/2023-2,,,0,0,0,0,1,0,2,9,10,0,0,1,2,9,0,9,2,3,3,0,1,0,1,3,5,6,,,,
Bali,Kota Denpasar,Denpasar Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2B3B419D-53CD-4EC6-AC8D-C712D262CCC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70013037,SMK NEGERI 6 DENPASAR,70013037,"Jalan Wr. Supratman, Kesiman, Denpasar Timur",KESIMAN KERTALANGU,KEC. DENPASAR TIMUR,KOTA DENPASAR,PROV. BALI,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.30.420/5773/IzinC/DPMPTSP,10-09-2021,B.30.420/5774//IzinC/DPMPTSP,10-09-2021,Lihat SK Operasional,2021-09-15 19,,"8,000",1. -,2. Biznet (Serat Optik),PLN,,,smkn6dps@gmail.com,,8.645400000000,115.248400000000,12,54,15,3,SMK 2013 REV.  Animasi,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"66,000",9,0,0,4,3,0,0,9,12,0,0,0,2,10,0,10,2,5,4,2,0,0,0,1,4,8,2,1,0,0
Bali,Kota Denpasar,Denpasar Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/414F859B-9EBB-4BCA-9883-3B919FCB6C60,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948489,SMK PENERBANGAN CAKRA NUSANTARA DENPASAR,69948489,Jl. Drupadi No. 25 Denpasar,SUMERTA KELOD,KEC. DENPASAR TIMUR,KOTA DENPASAR,PROV. BALI,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN CAKRA CEMERLANG INTERNASIONAL,AM4925,AHU-03738.50.10.2014,15-07-2014,421.3/3991/Dikpora/2016.,02-08-2016,Lihat SK Operasional,2016-09-01 09,A,0,1. Lainnya,2. Biznet (Serat Optik),PLN,,03614742600,admsmkpcn@gmail.com,http,-8.680000000000,115.226000000000,48,103,79,10,SMK 2013 REV. Electrical Avionics,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"90,299",21,2,1,4,0,0,38,22,48,0,0,0,1,47,2,37,9,30,10,2,1,2,2,1,24,24,3,4,3,0
Bali,Kota Denpasar,Denpasar Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/11B8E57A-3F49-4022-A0F9-EF345FF59EB7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103115,SMKN 4 DENPASAR,50103115,JL. DRUPADI NO. 5 DENPASAR,SUMERTA KELOD,KEC. DENPASAR TIMUR,KOTA DENPASAR,PROV. BALI,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,239/B.3/Kedj,04-11-1966,239/B.3/Kedj,04-11-1966,Lihat SK Operasional,2015-08-29 14,A,"4,980",1. Biznet (Serat Optik),2. Lainnya (Serat Optik),PLN,0361231840,0361226127,smkn4_denpasar@yahoo.com,https,-8.658610000000,115.233358000000,64,501,637,30,SMK 2013 REV.  Tata Boga,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Serat Optik),"89,000",22,0,1,9,37,0,1,26,29,0,15,20,29,35,0,48,16,8,8,8,5,6,11,18,20,44,10,10,10,0
Bali,Kota Denpasar,Denpasar Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0364707-5912-4CD5-8962-D8A97EFA9283,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103638,SMKN 5 DENPASAR,50103638,JL. RATNA NO. 17 DENPASAR TIMUR,SUMERTA KAUH,KEC. DENPASAR TIMUR,KOTA DENPASAR,PROV. BALI,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0135/0/1989,14-03-1989,0917/C4.3/MN/98,26-06-1998,Lihat SK Operasional,2022-04-30 11,A,0,1. Telkom Speedy,2. Biznet (Serat Optik),PLN,0361244995,0361222608,smkn5_denpasar@yahoo.co.id,http,-8.647175000000,115.226885000000,96,"1,100","1,003",57,SMK 2013 REV.  Tata Boga,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"57,499",39,0,1,9,55,1,1,39,45,0,34,17,52,44,0,69,27,11,18,21,9,11,11,15,28,68,18,19,20,0
