prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Nusa Tenggara Barat,Kota Mataram,Sandubaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/869C9E65-13CA-42B3-934E-EFE229F94F89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69881516,MAS  NURUSSALAMAH,69881516,JL. H. MUSLEH NO. 004 RT/RW. 001 MONTONG ARE (BELAKANG GOR/KONI NTB),MANDALIKA,KEC. SANDUBAYA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,Kw.19.1/2/259/2014,19-09-2014,Kw.19.1/2/259/2014,19-09-2014,Lihat SK Operasional,2021-05-29 13,B,0,,2.,,,,,,-8.594859000000,116.146053000000,0,11,15,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kota Mataram,Sandubaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B75C1BEE-B107-4F0B-B7D1-EF22CC625794,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50105648,MAS DARUL AMAN,50105648,Jl. Pertanian No 10 Tegal Selagalas,SELAGALAS,KEC. SANDUBAYA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,Wx/1-b/204/2003,10-03-2003,Wx/1-b/204/2003,17-07-2002,Lihat SK Operasional,2020-01-30 07,B,0,,2.,,,,,,-8.599005000000,116.154619000000,0,83,123,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kota Mataram,Sandubaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA4BEFBB-C15B-4A5A-9A9B-D2663148FDC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50223280,MAS MIFTAHUL ISHLAH,50223280,JL. TGH. IZZUDIN BUKHORI TEMBELOK,MANDALIKA,KEC. SANDUBAYA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,Wx/1-b/256/1992,19-05-1992,Wx/1-b/256/1992,19-05-1992,Lihat SK Operasional,2015-10-19 12,A,0,,2.,,,,,,-8.575935000000,116.108333000000,0,34,63,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kota Mataram,Sandubaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B064E30D-D089-E111-835A-73BE4C862C67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50204396,SLB A YPTN MATARAM,50204396,Jl. Peternakan No. 101 Selagalas - Sandubaya,SELAGALAS,KEC. SANDUBAYA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,462/F-X/99,27-11-1999,7437/I20.B/PR/99,29-11-1999,Lihat SK Operasional,2020-09-01 06,,"6,834",1.,2.,PLN,,,,,-8.585750000000,116.143130000000,8,18,18,12,Pagi/6 hari,,2022/2023-2,"3,300",12,0,0,3,3,1,4,0,5,0,1,2,5,3,0,6,2,0,1,2,2,1,1,1,5,3,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,1,1,1,1,1,1,1,1,1,1,1,1,
Nusa Tenggara Barat,Kota Mataram,Sandubaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C40E60BF-F9CE-424B-BB35-C93E3547276E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70014566,SMA IT NURUL QURAN AL AZIZIYAH,70014566,Jl. TGH. Izzudin Bokhari Montong Are Rt/Rw 007/289 Sandubaya Kota Mataram,MANDALIKA,KEC. SANDUBAYA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,AHU-0019544.AH.01.04. Tahun 2020,21-10-2020,421.3/2693.c.PSMA/Dikbud,06-10-2021,Silakan Upload SK (link file tidak valid) => [570340-171590--],2022-01-17 01,,456,1. Lainnya (Wavelan),2. Lainnya (Wavelan),PLN,,,smaitnqa@gmail.com,,-8.604700000000,116.155100000000,8,27,11,3,Sehari Penuh/6 hari,,2022/2023-2,"1,300",3,1,1,2,0,0,8,1,8,0,0,0,1,7,0,5,3,1,5,1,1,0,0,0,5,3,,SMA 2013 MIPA,Lainnya (Wavelan),,,,,,,,,,1,1,1,
Nusa Tenggara Barat,Kota Mataram,Sandubaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0101CA01-06BE-4F29-8338-17FDC58C8D7F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037236,SMA NASIONAL 3 BAHASA BUDI LUHUR,70037236,JL. Lalu Mesir,BABAKAN,KEC. SANDUBAYA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PELITA BINA BANGSA MATARAM,AC7872,AHU-AH.01.06-0030025,19-11-2021,421.3/01.PSMA/Dikbud,02-01-2023,Lihat SK Operasional,2023-02-07 17,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Nusa Tenggara Barat,Kota Mataram,Sandubaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A768532B-8B2F-4E22-949B-2082BB3C130E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50204516,SMAN 4 MATARAM,50204516,JL. RADEN MAS  PANJI ANOM,DASAN CERMEN,KEC. SANDUBAYA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0601/01/1985,22-09-1985,8/1120.01/1986,03-09-1986,Lihat SK Operasional,2019-10-14 09,A,"89,838",1. Lainnya,2. Lainnya (Serat Optik),PLN,638333,635096,sma4mataram@gmail.com,http,-8.609715000000,116.121375000000,55,431,454,27,Pagi/6 hari,,2022/2023-2,"23,500",15,3,0,2,31,9,2,13,27,0,18,10,30,25,0,53,2,6,11,11,6,4,5,12,21,34,,SMA 2013 Bhs&Budaya,Lainnya,,,,,,,,,,8,9,10,
Nusa Tenggara Barat,Kota Mataram,Sandubaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E7B46AB-05FC-41D4-96D6-A88138B18AF0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50204514,SMAN 6 MATARAM,50204514,JL. PETERNAKAN I NO. 10,SELAGALAS,KEC. SANDUBAYA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,19/KPTS/2002,26-08-2002,19/KPTS/2002,26-08-2002,Lihat SK Operasional,2015-11-17 09,A,"20,655",1. -,2. Telkom Speedy,PLN,,0370672552,sman6mataram@yahoo.co.id,http,-8.580200000000,116.144800000000,71,540,500,32,Pagi/6 hari,,2022/2023-2,"33,000",31,1,1,2,37,18,1,15,36,0,27,8,36,35,2,66,3,4,15,12,13,13,6,8,29,42,,SMA 2013 Bhs&Budaya,Tidak Ada,,,,,,,,,,10,11,11,
Nusa Tenggara Barat,Kota Mataram,Sandubaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DFF25DCC-0A06-434C-A19E-398BD61FD173,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50204511,SMAN 8 MATARAM,50204511,"JL. DR.SOEDJONO No.8 DASAN CERMEN, KECAMATAN SANDUBAYA",DASAN CERMEN,KEC. SANDUBAYA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,11/KPTS/2004,25-03-2004,11/KPTS/2004,25-03-2004,Lihat SK Operasional,2019-12-26 12,A,"105,336",1. 3 (Tri),2. Lainnya (Serat Optik),PLN,,0370627671,sman8astamataram@gmail.com,http,-8.613417000000,116.125268000000,68,423,466,29,Pagi/6 hari,,2022/2023-2,"20,000",31,3,1,19,40,10,0,18,32,1,29,6,35,33,1,58,9,2,15,10,9,15,15,2,24,44,,SMA 2013 Bhs&Budaya,3 (Tri),,,,,,,,,,12,8,9,
Nusa Tenggara Barat,Kota Mataram,Sandubaya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1277FD4-2EFE-4F1F-A443-B011B3EC8484,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50204487,SMKN 6 MATARAM,50204487,JL. LALU MESIR BABAKAN SANDUBAYA MATARAM,BABAKAN,KEC. SANDUBAYA,KOTA MATARAM,PROV. NUSA TENGGARA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,4/KPTS/2004,04-03-2004,4/KPTS/2004,04-03-2004,Lihat SK Operasional,2021-02-01 12,A,"14,997",1. -,2. Telkom Speedy,PLN,,0370629337,smk_06mtr@yahoo.co.id,http,-8.602700000000,116.135700000000,42,368,64,18,Pagi/6 hari,,2022/2023-2,"39,500",15,0,2,2,20,11,0,11,22,1,18,1,21,21,1,38,3,1,3,12,11,8,5,2,21,21,,SMK 2013 REV. Teknik Bodi Otomotif,Tidak Ada,,,,,,,,,,6,6,6,0
