prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kota Bandung,Regol,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA553156-F1A1-4E3F-963A-B952ECA6388B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277077,MAS NUR ROHMAH,20277077,JL. MENGGER GIRANG I NO. 39,PASIRLUYU,KEC. REGOL,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,D/Wi/MAS/016/1998,15-10-1998,Wi/I/HK.008/2023/1998,15-10-1998,Lihat SK Operasional,2021-05-27 15,B,0,,2.,,,,,,-6.949900000000,107.615600000000,0,20,25,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bandung,Regol,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0EC9206-2DF5-E011-B1E6-394762FF600C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219865,SLB AUTISME PELITA HAFIZH,20219865,Jl. Kota Baru I No.4 Bandung,CIATEUL,KEC. REGOL,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pelita Hafizh,AA4832,421.9/2587-disdik/2003,24-06-2003,421.9/2587-SISDIK/2003,24-06-2003,Silakan Upload SK,,,304,1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,0,5200408,slb.hafizh@gmail.com,http,-6.935200000000,107.617800000000,6,17,11,14,Sehari Penuh/5 hari,,2022/2023-2,"2,200",8,0,0,2,2,0,4,0,4,0,2,0,6,0,0,6,0,2,0,0,1,1,1,1,0,6,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,Telkomsel Flash,1,1,2,2,0,2,1,2,0,1,2,0,
Jawa Barat,Kota Bandung,Regol,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30FA9206-2DF5-E011-A49F-27FD1ABB1067,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280591,SLB RISANTYA,20280591,Jl Kota Baru No 30,CIATEUL,KEC. REGOL,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/SK.110/SLB-PPTSP,12-09-2008,421.9/SK-110/SLB-PPTSP,12-09-2008,Lihat SK Operasional,2015-04-01 14,B,510,1.,2.,PLN,,0225203138,risanyta@yahoo.co.id,,-6.934800000000,107.610000000000,10,33,7,11,Sehari Penuh/5 hari,,2022/2023-2,"2,200",13,0,1,4,2,0,8,0,8,0,0,2,7,3,0,9,1,2,1,2,1,1,1,2,3,7,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,Lainnya,1,1,1,1,1,1,1,1,0,1,1,1,
Jawa Barat,Kota Bandung,Regol,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F6FA646-C9D7-4517-B540-14227F249EC7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219243,SMAN 11 BANDUNG,20219243,JL. KEMBAR BARU NO.23 BANDUNG,CIGERELENG,KEC. REGOL,KOTA BANDUNG,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,123.UKK/3.1968,,,,Silakan Upload SK,,A,"11,628",1. -,2. Jardiknas,PLN,5228574,5201102,info.sman11@gmail.com,http,-6.940500000000,107.610400000000,59,537,660,34,Sehari Penuh/5 hari,,2022/2023-2,"24,000",31,4,1,10,28,8,0,23,35,1,6,17,29,30,1,48,10,9,17,5,3,2,5,18,26,33,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,12,12,10,
Jawa Barat,Kota Bandung,Regol,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7823DB05-40B5-4E93-8A24-88673B60545A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219786,SMAS NUGRAHA BANDUNG,20219786,JL. PLN DALAM NO. 4,CISEUREUH,KEC. REGOL,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ESA NUGRAHA BHAKTI BANDUNG,AA4820,154/I02.Kep/E.80,13-10-1980,154/I02.Kep/E.80,13-10-1980,Lihat SK Operasional,2015-07-01 18,A,600,1. Smartfren,2. Telkom Speedy,PLN,5225205,70817620,sma.nugraha1980@gmail.com,http,-6.951300000000,107.611500000000,22,150,197,10,Pagi/6 hari,,2022/2023-2,"5,000",31,2,1,2,2,0,15,7,20,0,1,1,8,14,0,17,5,7,3,0,5,1,1,5,5,17,,SMA 2013 IPS,Smartfren,,,,,,,,,,4,3,3,
Jawa Barat,Kota Bandung,Regol,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F6CACF59-8D00-446F-86FC-3D6684397584,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219767,SMAS PASUNDAN 1 BANDUNG,20219767,Jl. Balonggede No. 28,BALONG GEDE,KEC. REGOL,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPDM Pasundan Bandung,AA4902,10632/3.I,01-08-1963,591/D52.a/K74,01-07-1974,Lihat SK Operasional,2022-09-27 15,A,"3,119",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0224210443,0224235729,smapasundan1bandung@gmail.com,http,-6.923700000000,107.607500000000,75,626,631,36,Sehari Penuh/5 hari,,2022/2023-2,"100,000",36,4,1,4,10,1,62,15,63,0,4,8,42,33,1,67,7,20,3,5,13,9,12,13,32,43,,SMA 2013 Bhs&Budaya,Lainnya (Serat Optik),,,,,,,,,,12,12,12,
Jawa Barat,Kota Bandung,Regol,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/21C5B437-4927-4019-8C3B-9D1777ACE05A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219793,SMAS REHOBOTH,20219793,JL. RD. DEWI SARTIKA,BALONG GEDE,KEC. REGOL,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BPK Rehoboth,AA4818,6/rehoboth/XII/1984,15-12-1984,2442/I02.1/Kep/OT/2000,01-11-2000,Lihat SK Operasional,2020-08-24 20,A,"12,740",1. Lainnya (Serat Optik),2. Biznet (Kabel),PLN,4206532,4206532,smakrehoboth@gmail.com,,-6.925200000000,107.605800000000,15,44,47,5,Sehari Penuh/5 hari,,2022/2023-2,"4,100",9,5,1,2,0,0,9,7,15,0,0,0,6,9,0,13,2,2,1,2,3,1,3,3,3,12,,SMA 2013 IPS,Lainnya (Serat Optik),,,,,,,,,,1,2,2,
Jawa Barat,Kota Bandung,Regol,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D10F456-C3EE-4E64-BB2B-7AFF624C6D9C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219261,SMAS SEBELAS MARET,20219261,JL. DENKI SELATAN V NO. 38,CISEUREUH,KEC. REGOL,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,732/I02/Kep/C/7,16-11-1987,1043/I02.4/R.86,09-09-1986,Silakan Upload SK (link file tidak valid) => [741281-984017--],2022-12-02 13,A,"1,200",1. -,2. Telkom Speedy,PLN,,5223769,smasebelasmaret1986@gmail.com,,-6.947200000000,107.611400000000,9,99,88,10,Sehari Penuh/5 hari,,2022/2023-2,"6,600",11,1,0,2,0,0,9,2,9,0,0,0,4,5,0,9,0,1,2,2,1,0,2,1,4,5,,SMA 2013 Bhs&Budaya,Tidak Ada,,,,,,,,,,2,4,4,
Jawa Barat,Kota Bandung,Regol,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D369FF5-864C-4765-AAF2-E8876D715CE0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20265532,SMKS LPPM 1 BANDUNG,20265532,JL. TERUSAN NILEM BARAT NO. 49 B,PASIRLUYU,KEC. REGOL,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Lembaga Pendidikan dan Pengetahuan Masyarakat Republik Indonesia,AL3984,2011/PMK.UL/1980,01-08-1980,2011/PMK.UL/1980,01-08-1980,Lihat SK Operasional,2020-09-15 10,A,"2,070",1. -,2. Telkom Speedy,PLN,,0225208735,smklppmri1_kotabandung@yahoo.co.id,http,-6.937100000000,107.619100000000,42,244,110,12,Double Shift/6 hari,,2022/2023-2,"8,800",16,0,1,12,0,0,31,16,42,0,0,0,10,32,3,34,5,5,9,4,14,2,6,2,21,21,,SMK 2013 REV. Rekayasa Perangkat Lunak,Tidak Ada,,,,,,,,,,4,4,4,0
Jawa Barat,Kota Bandung,Regol,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD45CEAE-92AD-4A83-BB8B-4C035109F451,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20219167,SMKS LPPM 2 BANDUNG,20219167,JL TERUSAN NILEM 49 BANDUNG,PASIRLUYU,KEC. REGOL,KOTA BANDUNG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Lembaga Pendidikan dan Pengetahuan Masyarakat Republik Indonesia,AL3984,6032/PMK/XII/1979,17-12-1979,6032/PMK/XII/1979,17-12-1979,Lihat SK Operasional,2020-09-15 10,A,"2,070",1. -,2. Telkom Speedy,PLN,,0225208735,smklppmri2_kotabandung@yahoo.co.id,http,-6.937000000000,107.619200000000,39,252,123,11,Double Shift/6 hari,,2022/2023-2,"8,800",11,1,1,12,0,0,24,17,39,0,0,0,6,33,3,30,6,7,7,3,12,3,4,3,19,20,,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Tidak Ada,,,,,,,,,,3,3,5,0
