prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kab. Klaten,Klaten Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F08EC05B-2DF5-E011-B99A-D335FDEE15CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20309711,SLB A YAAT KLATEN,20309711,"Jl. Angsana Trunuh, Klaten Selatan, Klaten, Jawa Tengah",TRUNUH,KEC. KLATEN SELATAN,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,SLB,SDLB dan SMPLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ASUHAN ANAK-ANAK TUNA,AL4979,425.1/0004147,03-06-2002,425.1/0004147,03-06-2002,Lihat SK Operasional,2016-09-05 14,A,"2,820",1. -,2. Telkom Speedy,PLN,0272320645,0272320645,slbayaatklaten@yahoo.com,,-7.719300000000,110.575800000000,10,13,5,8,TKLB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"4,400",13,0,1,2,3,0,7,1,7,0,2,1,8,2,0,10,0,2,2,0,1,1,2,2,4,6,1,1,0,1,1,1,1,1,1,0,0,0,
Jawa Tengah,Kab. Klaten,Klaten Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/609CC05B-2DF5-E011-B8BC-0FB5702AE1AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20309710,SLB B YAAT,20309710,Bendogantungan Sumberejo,SUMBEREJO,KEC. KLATEN SELATAN,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Asuhan Anak-Anak Tuna Citra Yogatama (YAAT Citra Yogatama),AL4978,425.1/0004147,03-06-2002,425.1/0004147,03-06-2002,Lihat SK Operasional,2016-03-14 08,B,0,1. Indosat IM3,2. Telkom Speedy,PLN,0272326584,0272326584,slbs20309710@gmail.com,,-7.718900000000,110.585400000000,15,49,46,15,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,"2,200",19,0,1,1,6,0,10,0,9,0,3,3,12,3,0,14,1,5,0,2,1,2,3,2,2,13,4,1,1,1,1,1,1,1,1,1,1,1,
Jawa Tengah,Kab. Klaten,Klaten Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F066C05B-2DF5-E011-B968-179DF9AD3C63,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20309709,SLB-CC1 SHANTI YOGA,20309709,Jl. Merapi No 1a Klaten,GAYAMPRIT,KEC. KLATEN SELATAN,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan SLB-CC1 SHANTI YOGA,AL4971,03/78,14-04-1978,425.1/0004143,03-06-2002,Silakan Upload SK,,B,"2,880",1. -,2. Telkom Speedy,PLN,0272325552,0272325552,slbs20309709@gmail.com,,-7.710173000000,110.593552000000,19,76,59,22,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"3,300",33,0,1,2,14,0,7,0,5,1,7,6,17,2,0,18,1,1,1,1,0,0,7,9,7,12,1,1,2,1,1,1,2,3,3,2,2,3,
Jawa Tengah,Kab. Klaten,Klaten Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6858F59-8FDF-4BC7-AD81-7BC78598C75C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20309676,SMAN 1 KLATEN,20309676,JL. MERBABU NO. 13 KLATEN,GAYAMPRIT,KEC. KLATEN SELATAN,KAB. KLATEN,PROV. JAWA TENGAH,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,A,"15,736",1. Lainnya (Kabel),2. Lainnya (Wavelan),PLN & Diesel,328835,0272321150,smansa_klaten@yahoo.com,http,-7.706833000000,110.596410000000,57,440,650,31,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Kabel),"6,600",32,4,1,2,44,10,0,3,15,2,25,15,47,10,0,54,3,2,5,8,7,8,9,18,23,34,,,,,,,,,,11,11,9,
Jawa Tengah,Kab. Klaten,Klaten Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80980462-D13F-49A1-98F9-FFBB7FC136D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20309689,SMAN 2 KLATEN,20309689,Jl. Raya Jogja - Solo Km.4,TRUNUH,KEC. KLATEN SELATAN,KAB. KLATEN,PROV. JAWA TENGAH,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.3/4062/11,10-11-2010,421.3/4062/11,10-11-2010,Silakan Upload SK (link file tidak valid) => [391405-733889--],2020-10-22 14,A,"11,380",1. Telkom Speedy,2. Lainnya (Satelit),PLN & Diesel,3352558,322340,sman2klaten@yahoo.co.id,http,-7.718700000000,110.575800000000,54,389,676,30,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"56,000",31,5,1,16,34,12,0,8,20,0,17,17,41,13,1,47,6,6,5,5,4,5,11,18,22,32,,,,,,,,,,10,10,10,
Jawa Tengah,Kab. Klaten,Klaten Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB417F46-0C2E-44DB-9020-3AC7F7D9E335,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20309730,SMAS KARTIKA KLATEN,20309730,JL. ANGSANA NO 265,TRUNUH,KEC. KLATEN SELATAN,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TEJA KUSUMA,AL4995,1602/I03/I-87,12-10-1987,177/I03.S/M-84,19-05-1984,Lihat SK Operasional,2020-08-24 19,C,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smas20309730@gmail.com,http,-7.719600000000,110.575800000000,12,39,6,3,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",3,4,1,2,0,0,13,1,11,0,0,1,1,11,0,9,3,1,0,1,0,0,2,8,6,6,,,,,,,,,,1,1,1,
Jawa Tengah,Kab. Klaten,Klaten Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DCE57B76-C453-4DE4-B111-878A155C5D8C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20309506,SMKN 3 KLATEN,20309506,JL. MERBABU NO.11 KLATEN,GAYAMPRIT,KEC. KLATEN SELATAN,KAB. KLATEN,PROV. JAWA TENGAH,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,071/BV/STT/1974,01-01-1901,Perlu Update,01-01-1900,Silakan Upload SK (link file tidak valid) => [742022-587534--],2022-12-06 10,A,"23,258",1. Telkom Speedy,2. Telkom Speedy,PLN,0272329039,0272321270,smknegeri3_klaten@yahoo.com,http,-7.707743000000,110.595453000000,74,100,"1,129",36,SMK 2013 REV.  Tata Busana,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"64,500",26,2,1,28,52,10,0,12,24,0,31,19,46,28,0,68,6,5,7,9,13,11,12,17,15,59,,,,,,,,,,12,12,12,0
Jawa Tengah,Kab. Klaten,Klaten Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BA26836-A271-43CB-9420-771A322C39F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728976,SMKS BHAKTI ANINDYA,60728976,"JL. PAHLAWAN 176 KUNDEN, SUMBERJO, KLATEN SELATAN",SUMBEREJO,KEC. KLATEN SELATAN,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/429/11,,421.5/965A/11,,Silakan Upload SK,,Sertifikat Kedaluwarsa,0,,2.,,,,smk_bhaktianindyaklaten@yahoo.co.id,,-7.710647000000,110.583485000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Klaten,Klaten Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC552781-CA7E-4EE5-B930-316AD68A7605,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20309507,SMKS BINA PATRIA BANGSA,20309507,JL. TENTARA PELAJAR NO. 07,GAYAMPRIT,KEC. KLATEN SELATAN,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BINA PATRIA BANGSA,AJ9279,421.3/660/K/13,25-09-2004,421.3/660/K/13,10-06-2005,Lihat SK Operasional,2019-09-23 13,B,0,1. Telkom Speedy,2. Telkom Speedy,PLN,,02723141292,smkbpb@yahoo.co.id,,-7.704455000000,110.594260000000,7,0,30,3,SMK 2013 REV.  Tata Busana,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",3,0,1,1,1,0,5,3,6,0,1,0,4,3,1,5,1,1,1,0,0,0,2,3,3,4,,,,,,,,,,1,1,1,0
Jawa Tengah,Kab. Klaten,Klaten Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2EF7F7F-92B1-4AF2-9968-01BA0D000C1D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20309501,SMKS KRISTEN 5 KLATEN,20309501,"JL. OPAK, METUK, TEGALYOSO, KLATEN SELATAN, KLATEN",TEGALYOSO,KEC. KLATEN SELATAN,KAB. KLATEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPK KLATEN,AL5002,596c/I03/I/92,29-05-1992,596c/I03/I/92,29-05-1992,Lihat SK Operasional,2020-08-24 19,B,"7,200",1. -,2. Lainnya (Serat Optik),PLN,0272325260,0272325260,smkkrisma@yahoo.com,http,-7.708818000000,110.586767000000,46,722,60,26,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Sehari Penuh/6 hari,,2022/2023-2,Tidak Ada,"51,000",27,0,1,14,2,0,27,24,43,0,3,0,24,22,1,40,5,11,4,3,9,5,6,8,31,15,,,,,,,,,,8,9,9,0
