prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Utara,Kota Medan,Medan Polonia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0397CF3F-DA5E-4E97-903D-C9457568C14A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70026824,MA NURUSSHOLIH,70026824,JALAN CEMPAKA NO 20 A LKIV (20157),SARI REJO,KEC. MEDAN POLONIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,235 TAHUN 2022,12-07-2021,235 TAHUN 2022,23-02-2022,Lihat SK Operasional,2023-02-09 15,,"5,687",,2.,,,,,,3.548800000000,98.670500000000,0,26,35,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Sumatera Utara,Kota Medan,Medan Polonia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E11CF64-2977-4A64-A15F-F107898332AC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69972083,SMA SWASTA METHODIST CHARLES WESLEY,69972083,Jl. Padang Golf (dalam) Komp. CBD Polonia Blok CC No. 108,SUKA DAMAI,KEC. MEDAN POLONIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN KRISTEN CHARLES WESLEY MEDAN,AE9326,421.3/420/DPMPPTSP/6/XVIII.1/VI/2017,22-06-2017,421.3/420/DPMPPTSP/6/XVIII.1/VI/2017,22-06-2017,Lihat SK Operasional,2018-01-19 14,A,"1,200",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,06142771542,sma@methodistcw.sch.id,https,3.555800000000,98.677400000000,16,48,89,5,Sehari Penuh/5 hari,,2022/2023-2,"10,000",6,4,1,0,0,0,16,1,15,0,1,0,7,9,0,14,2,4,3,3,3,2,1,0,6,10,SMA 2013 MIPA,Lainnya (Serat Optik),1,2,2,
Sumatera Utara,Kota Medan,Medan Polonia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49736F7E-821D-43F4-A18A-57C5805709FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210873,SMAN 1 MEDAN,10210873,JL. TEUKU CIK DITIRO NO. 1 MEDAN,MADRAS HULU,KEC. MEDAN POLONIA,KOTA MEDAN,PROV. SUMATERA UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,12807/a/c,18-08-1950,1347/BAN-SM/SK/2021,08-12-2021,Lihat SK Operasional,2023-03-10 15,A,"9,657",1. Telkom Speedy,2. Telkom Speedy,PLN,0614511765,0614511765,smansamedan@yahoo.com,http,3.581300000000,98.669600000000,88,563,709,36,Pagi/6 hari,,2022/2023-2,"250,000",37,4,1,6,62,0,1,25,30,1,25,32,59,29,0,74,14,11,8,14,6,7,19,23,32,56,SMA 2013 IPS,Telkom Speedy,12,12,12,
Sumatera Utara,Kota Medan,Medan Polonia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B056EB4-48CE-4A56-8EAC-31F5177CB52C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210853,SMAN 2 MEDAN,10210853,JL. KARANG SARI NO. 435,SUKA DAMAI,KEC. MEDAN POLONIA,KOTA MEDAN,PROV. SUMATERA UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0371/0/78,,,,Silakan Upload SK,,A,"14,520",1. Telkom Speedy,2. Telkom Speedy,PLN,0617862140,0617862140,sman2.medan@yahoo.com,http,3.546275000000,98.682153000000,94,549,738,36,Pagi/6 hari,,2022/2023-2,"104,000",36,3,1,2,71,0,1,22,31,0,38,25,68,26,0,86,8,6,10,15,15,11,13,24,18,76,SMA 2013 Bhs&Budaya,Telkom Speedy,12,12,12,
Sumatera Utara,Kota Medan,Medan Polonia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0E665374-2D71-435A-B0FF-7190D9930880,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210798,SMAS ANGKASA 1 LANUD SOEWONDO,10210798,JL. POLONIA UJUNG NO.99,SUKA DAMAI,KEC. MEDAN POLONIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Ardhya Garini Cabang Lanud Soewondo,AM0368,101/505/A/1987,20-01-1987,421.3/1801,17-12-2020,Lihat SK Operasional,2021-02-05 16,B,"7,400",1. Telkom Speedy,2. Telkom Speedy,PLN,,0614514619,k1.swdsma@gmail.com,http,3.564300000000,98.662600000000,19,75,66,8,Pagi/6 hari,,2022/2023-2,"3,000",12,4,1,2,2,0,20,2,18,0,0,1,12,7,1,11,7,2,3,1,0,6,3,4,8,11,SMA 2013 MIPA,Telkom Speedy,3,3,2,
Sumatera Utara,Kota Medan,Medan Polonia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/09A545C8-3DF1-4CF7-8D56-7AE852F9BE61,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264684,SMAS BATARI POLONIA,10264684,"JL. PADANG GOLF KOMPLEK CBD BLOK A NO.60,91-97 MEDAN",SUKA DAMAI,KEC. MEDAN POLONIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PERGURUAN IRAFFLES,AM0345,421.3/886/DIS PM PPTSP/6/XVII.3/V/2018,18-07-2017,421.3/886/DIS PM PPTSP/6/XVII.3/V/2018,18-07-2017,Lihat SK Operasional,2019-07-12 00,A,420,1. -,2. CBN,PLN & Diesel,,7867481,shscbd@batari.sch.id,,3.559700000000,98.664100000000,27,26,22,5,Sehari Penuh/5 hari,,2022/2023-2,"5,500",5,1,1,2,0,0,25,5,27,0,0,0,0,27,0,16,11,11,6,8,1,0,1,0,10,17,SMA 2013 MIPA,Tidak Ada,1,2,2,
Sumatera Utara,Kota Medan,Medan Polonia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48DD5BD7-FEFE-4DAA-B1CF-74D41DBA80F3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10259248,SMAS KRISTEN IMMANUEL,10259248,JL.SLAMET RIYADI NO.1 MEDAN,MADRAS HULU,KEC. MEDAN POLONIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AM0369,378/105/1987,,,,Silakan Upload SK,,A,"1,200",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0614517370,smaimmanuelmedan@ymail.com,http,3.598300000000,98.658200000000,18,44,42,6,Pagi/6 hari,,2022/2023-2,"12,000",6,4,1,2,7,0,14,1,9,0,5,4,13,5,0,16,2,0,1,6,2,1,3,5,7,11,SMA 2013 MIPA,Telkomsel Flash,2,2,2,
Sumatera Utara,Kota Medan,Medan Polonia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF1B97F7-4B2B-4D6B-8A35-C57BAC3F568F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210902,SMAS METHODIST 1 MEDAN,10210902,JL. HANG TUAH NO. 4 MEDAN,MADRAS HULU,KEC. MEDAN POLONIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,57,11-09-1958,421.3/175/DIS PM PPTSP/6/II/2020,05-02-2020,Lihat SK Operasional,2021-03-04 09,A,"9,600",1. -,2. Telkom Speedy,PLN,0000000,0614152542,methodist_satumedan@yahoo.co.id,http,3.537500000000,98.669500000000,34,155,151,10,Pagi/6 hari,,2022/2023-2,"56,000",13,5,1,2,5,0,25,6,29,0,2,3,24,10,0,30,4,4,1,5,4,5,6,9,17,17,SMA 2013 MIPA,Tidak Ada,2,3,5,
Sumatera Utara,Kota Medan,Medan Polonia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/668F514B-28F0-4FCE-8003-0582BFEC3273,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210907,SMAS METHODIST 4 MEDAN,10210907,Jl. Pekong No. 31,POLONIA,KEC. MEDAN POLONIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PERGURUAN GEREJA METHODIST INDONESIA 4,AM0365,10,24-05-2016,421.5/1482/DIS PM PPTSP/6/IX/2019,05-09-2019,Lihat SK Operasional,2020-08-26 19,B,"1,598",1. Lainnya,2. Telkom Speedy,PLN,,0614512475,smamethodistpolonia@yahoo.com,,3.558400000000,98.660600000000,14,31,31,3,Pagi/6 hari,,2022/2023-2,"16,000",4,4,1,2,2,0,12,3,12,0,1,1,5,9,0,11,3,1,8,3,1,0,0,1,7,7,SMA 2013 IPS,Lainnya,1,1,1,
Sumatera Utara,Kota Medan,Medan Polonia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F4E0461C-19B5-4D28-97DC-F4ABECE083F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210917,SMAS TAMANSISWA POLONIA,10210917,JL. POLONIA GG. B NO. 16,POLONIA,KEC. MEDAN POLONIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Persatuan Perguruan Tamansiswa Cabang Polonia,AM0337,01,01-01-1977,421.3/384/DPMPPTSP/6/XVIII.1/VI/2017,19-06-2017,Silakan Upload SK (link file tidak valid) => [373878-156369--],2020-09-13 09,Sertifikat Kedaluwarsa,"1,160",1. -,2. Telkom Astinet,PLN,0,,smastamansiswapolonia16@gmail.com,http,3.563600000000,98.657600000000,22,13,9,2,Pagi/6 hari,,2022/2023-2,"1,300",3,1,1,0,6,0,16,2,17,0,5,0,14,8,0,17,5,0,2,5,3,3,2,7,6,16,SMA 2013 IPS,Tidak Ada,0,1,1,
Sumatera Utara,Kota Medan,Medan Polonia,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D43439AB-CADF-45A2-BA9B-BB1C3D7BFC46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954873,SMK SWASTA BROADCAST DIRGA MEDIA BANGSA,69954873,JL. PENDIDIKAN NO. 16 MEDAN POLONIA,POLONIA,KEC. MEDAN POLONIA,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan DIRGA BAHANA BANGSA,AB7626,420/12192.PPMP/2016,09-08-2016,420/12192.PPMP/2016,09-08-2016,Lihat SK Operasional,2016-12-05 11,B,225,1. Telkom Speedy,2. Telkomsel Flash,PLN,,06188815480,smkbimsamedan@gmail.com,http,3.568300000000,98.668200000000,16,26,21,6,Siang/6 hari,,2022/2023-2,"3,600",6,0,1,2,0,0,16,1,16,0,0,0,2,14,1,12,3,4,3,4,1,0,1,3,6,10,SMK 2013 REV.  Produksi dan Siaran Program Televisi,Telkom Speedy,2,2,2,0
