prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kab. Sragen,Gemolong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8017C15B-2DF5-E011-9B82-E31C21931F2B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20352219,SLB B YPSLB GEMOLONG,20352219,Balak RT 06,TEGALDOWO,KEC. GEMOLONG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PEMBINA SEKOLAH LUAR BIASA,AJ9529,425/0001813/2002,04-04-2002,425/0001813/2002,04-04-2002,Lihat SK Operasional,2020-08-27 15,B,540,1. Smartfren,2. Lainnya (Serat Optik),PLN,,,slbbgemolong@yahoo.com,,-7.400900000000,110.841400000000,8,53,36,14,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Smartfren,900,6,0,1,2,1,0,8,0,7,0,0,1,4,4,0,6,2,2,1,3,0,0,1,1,3,5,1,1,1,1,1,2,1,2,1,1,1,1,
Jawa Tengah,Kab. Sragen,Gemolong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9015DF0D-F4FA-E111-9078-AB51BF2642FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313057,SLB-C YPSLB Gemolong,20313057,Jl. Sukowati KM.2 Gemolong,TEGALDOWO,KEC. GEMOLONG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SLB,"TKLB, SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pembina Sekoah Luar Biasa (YPSLB) Gemolong,AJ9530,1522/103/1.87,07-10-1987,421.1/0004140,03-06-2002,Lihat SK Operasional,2020-08-31 14,B,625,1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,,slbc.gemolong@yahoo.com,,-7.400700000000,110.841400000000,9,50,34,12,TKLB 2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),900,7,0,1,1,1,0,10,0,8,0,0,1,4,5,0,8,1,5,1,1,1,0,0,1,4,5,1,1,1,1,1,1,1,1,1,1,1,1,
Jawa Tengah,Kab. Sragen,Gemolong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CA0B835-5560-454B-BF7B-97F0C9F5FB66,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313048,SMAN 1 GEMOLONG,20313048,JL. CITROSANCAKAN GEMOLONG,TEGALDOWO,KEC. GEMOLONG,KAB. SRAGEN,PROV. JAWA TENGAH,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0219/0/1981,14-07-1981,0219/0/1981,14-07-1981,Lihat SK Operasional,2015-10-19 12,A,"19,311",1. -,2. Telkom Speedy,PLN,,6811975,sman1gml@gmail.com,http,-7.400500000000,110.837200000000,52,286,679,27,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"33,000",27,4,1,6,33,11,0,8,20,0,18,14,39,13,0,50,2,3,7,14,5,3,7,13,24,28,,,,,,,,,,9,9,9,
Jawa Tengah,Kab. Sragen,Gemolong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/013952B8-3D94-434B-B2D3-D047F543F970,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313071,SMAS MUHAMMADIYAH 2 GEMOLONG,20313071,JL. SUKOWATI GEMOLONG,KEL. GEMOLONG,KEC. GEMOLONG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,NO.149/XIII/4.A/78,01-04-1978,NO.149/XIII4/.A/78,01-04-1978,Silakan Upload SK (link file tidak valid) => [531931-364982--],2021-10-18 09,A,"5,500",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN & Diesel,0,0271672768,smamuh2sragen@yahoo.com,http,-7.398500000000,110.832300000000,26,124,215,13,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"5,000",16,4,1,2,6,0,19,1,20,0,4,2,19,7,3,20,3,1,2,0,2,4,9,8,13,13,,,,,,,,,,4,5,4,
Jawa Tengah,Kab. Sragen,Gemolong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16BBB35C-BDBC-4D93-A40F-11D00A742415,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20312905,SMKS AL MUSANNI,20312905,SENDANGKARANG,GENENG DUWUR,KEC. GEMOLONG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL MUSANNI,AJ9535,425/595/24/2004,21-05-2004,425/595/24/2004,21-05-2004,Lihat SK Operasional,2020-09-10 07,C,"1,767",1. Telkom Speedy,2. Telkom Speedy,PLN & Diesel,,,smk_almusanni@yahoo.co.id,http,-7.379000000000,110.854000000000,9,35,22,3,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Pagi/6 hari,,2022/2023-2,Telkom Speedy,900,3,2,1,0,0,1,9,0,9,0,0,0,3,6,0,9,0,0,0,4,3,2,0,0,4,5,,,,,,,,,,1,1,1,0
Jawa Tengah,Kab. Sragen,Gemolong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98E543A7-4A5A-472C-931E-01B7F55EE40B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313037,SMKS MUHAMMADIYAH 3 GEMOLONG,20313037,JL. SIDOMULYO,NGEMBAT PADAS,KEC. GEMOLONG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,1102/I03/I/1988,04-07-1988,1102/I03/I/1988,04-07-1988,Lihat SK Operasional,2023-04-10 14,A,"4,040",1. -,2. Telkom Speedy,PLN,02718611548,,smkmuh3gemolong@yahoo.com,http,-7.397500000000,110.828500000000,27,42,299,15,SMK 2013 REV. Teknik Elektronika Industri,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"48,000",24,1,1,2,0,0,35,0,27,0,0,0,22,5,0,26,1,3,1,4,6,5,5,3,11,16,,,,,,,,,,4,5,6,0
Jawa Tengah,Kab. Sragen,Gemolong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9261F53D-1C11-47A1-A484-56D1C9EFDA7C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20312899,SMKS MUHAMMADIYAH 6 GEMOLONG,20312899,JL. SOLO PURWODADI KM. 20,NGEMBAT PADAS,KEC. GEMOLONG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,0645/I03.MN/1999,24-05-1999,0645/I03.MN/1999,24-05-1999,Lihat SK Operasional,2020-08-27 09,B,"1,670",1. Telkomsel Flash,2. Telkom Speedy,PLN,02716811608,02716811608,smk_muh6_gemolong@yahoo.co.id,http,-7.399100000000,110.824600000000,31,387,28,18,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"41,500",23,2,1,2,1,0,37,0,30,0,1,0,24,7,0,26,5,3,1,2,9,3,8,5,21,10,,,,,,,,,,6,6,6,0
Jawa Tengah,Kab. Sragen,Gemolong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B456A09-2C7D-4EBB-AEDE-2302CAC4DD1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20312913,SMKS SAKTI GEMOLONG,20312913,JL. SUKOWATI KM. 1 GEMOLONG,GENENG DUWUR,KEC. GEMOLONG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TEKNOLOGI SAKTI GEMOLONG,AJ9523,277/77/TM,02-01-1974,00/06/77/030,03-03-1977,Lihat SK Operasional,2021-08-31 10,A,"16,641",1. -,2. Telkom Speedy,PLN,02716811607,02717004456,smksakti1974@gmail.com,http,-7.384600000000,110.852400000000,74,"1,257",334,47,SMK 2013 REV. Teknik Pemesinan,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"151,400",56,1,1,2,6,0,69,9,70,0,3,1,40,34,1,69,4,11,20,11,9,2,4,17,43,31,,,,,,,,,,15,15,17,0
Jawa Tengah,Kab. Sragen,Gemolong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F8EFA53-EB9E-4B02-AADF-F9C8F00E8D1F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20312912,SMKS SLAMET RIYADI GEMOLONG,20312912,JL. SUKOWATI GEMOLONG SRAGEN,KEL. GEMOLONG,KEC. GEMOLONG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Saverius,AJ9512,421/416/08/1997,21-03-1997,0954/I03/I/97,04-06-1997,Lihat SK Operasional,2015-11-16 13,B,"7,275",1. Telkomsel Flash,2. Telkom Speedy,PLN,,02716792767,smksrsrg@gmail.com,http,-7.397900000000,110.831300000000,19,137,35,9,SMK 2013 REV. Teknik Komputer dan Jaringan,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"17,050",9,1,1,3,1,1,19,1,18,0,1,0,13,6,0,19,0,1,0,1,3,3,5,6,14,5,,,,,,,,,,3,3,3,0
Jawa Tengah,Kab. Sragen,Gemolong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1046436C-3A41-4B05-99A9-6EAE424F83FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313044,SMKS SUKAWATI GEMOLONG,20313044,JL. RAYA SOLO - PURWODADI KM.20,NGEMBAT PADAS,KEC. GEMOLONG,KAB. SRAGEN,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Pudjursus/UPE/699/IIIa/1970,29-06-1970,KPPE/015/CIV/III/B/72,01-01-1972,Lihat SK Operasional,2021-08-31 11,B,"4,822",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,02716811543,02716811828,smkbmsukawati@yahoo.co.id,http,-7.399800000000,110.824400000000,33,55,103,14,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"2,200",36,2,2,5,0,0,43,2,33,0,0,0,27,6,2,30,1,1,3,1,1,1,6,20,12,21,,,,,,,,,,5,4,5,0
