prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Maluku,Kab. Kepulauan Tanimbar,Tanimbar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60548840-2AF5-E011-8581-E7C63B231B96,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102350,SLBS KARTINI SAUMLAKI,60102350,Catholic Center - Olilit Barat,OLILIT,KEC. TANIMBAR SELATAN,KAB. KEPULAUAN TANIMBAR,PROV. MALUKU,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bhakti Luhur,AC6653,SK.39/DJA/2000,11-10-1989,029/YBL/III/2023,07-03-2012,Lihat SK Operasional,2023-04-11 09,B,0,1.,2.,PLN,,,,,-7.986600000000,131.295300000000,12,29,22,11,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"1,300",13,0,0,2,0,0,5,8,12,0,0,0,0,12,0,2,10,3,3,2,4,0,0,0,1,11,1,1,1,1,1,1,1,1,1,1,1,0,
Maluku,Kab. Kepulauan Tanimbar,Tanimbar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/748FD3B2-3165-4D40-A8EF-4B1397290254,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69880756,SM AGAMA KATOLIK SANTO LUKAS OLILIT TIMUR,69880756,OLILIT TIMUR,OLILIT,KEC. TANIMBAR SELATAN,KAB. KEPULAUAN TANIMBAR,PROV. MALUKU,SWASTA,SMAg.K,,Kementerian Agama,Yayasan Pendidikan Santo Paulus,AC6635,DJ.IV/Hk.00.5/179/2014,12-11-2014,DJ.IV/Hk.00.5/179/2014,12-11-2014,Lihat SK Operasional,2022-06-22 13,Sertifikat Kedaluwarsa,"12,340",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,,,-7.970600000000,131.309100000000,7,16,36,3,SMA Bimas Katolik - Matematika dan Sains,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"3,000",3,1,1,1,0,0,5,4,7,0,0,0,0,7,1,2,4,5,2,0,0,0,0,0,1,6,,,,,,,,,,,,,
Maluku,Kab. Kepulauan Tanimbar,Tanimbar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86D7F74F-20E4-42E5-950A-56C22BC5A264,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69815373,SM AGAMA KATOLIK SANTO PAULUS,69815373,JL. Ir. Soekarno Sifnane Omele,SIFNANA,KEC. TANIMBAR SELATAN,KAB. KEPULAUAN TANIMBAR,PROV. MALUKU,SWASTA,SMAg.K,,Kementerian Agama,YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN AMBOINA (YPKKA),AM4775,DJ.IV/Hk.00.5/157/2012,31-08-2012,DJ.IV/Hk.00.5/157/2012,31-08-2012,Lihat SK Operasional,2015-02-09 13,B,"2,000,000",,2.,,,,stpaulussaumlakismak@gmail.com,http,-7.960500000000,131.314100000000,13,0,0,0,SMA 2013 MIPA,,,2022/2023-2,,,0,0,0,0,3,0,7,4,10,1,2,0,4,9,0,9,4,4,3,1,0,2,1,2,4,9,,,,,,,,,,,,,
Maluku,Kab. Kepulauan Tanimbar,Tanimbar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/13C0BB34-F188-4D7E-8CC9-37A9A50F98D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60105301,SMA Negeri 10 Kepulauan Tanimbar,60105301,JL. MATHILDA BATLEJERI SAUMLAKI,SAUMLAKI,KEC. TANIMBAR SELATAN,KAB. KEPULAUAN TANIMBAR,PROV. MALUKU,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,018/117.3/1980,10-10-1980,98 TAHUN 2019,27-06-2019,Lihat SK Operasional,2019-09-02 15,A,"40,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,21877,21180,smansa_tansel@yahoo.co.id,http,-7.967400000000,131.306900000000,67,361,491,27,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,0,27,4,1,0,35,3,0,29,33,0,23,11,27,40,3,53,11,11,10,13,13,10,4,6,12,55,,,,,,,,,,10,9,8,
Maluku,Kab. Kepulauan Tanimbar,Tanimbar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A48FFE88-334F-458A-836F-E00FBF19961E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101438,SMA Negeri 2 Kepulauan Tanimbar,60101438,JL. WERTULELY NO 2 LATDALAM,LATDALAM,KEC. TANIMBAR SELATAN,KAB. KEPULAUAN TANIMBAR,PROV. MALUKU,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,424/I.17/90,01-01-1900,424/I.17/90,17-04-1990,Lihat SK Operasional,2019-09-18 10,B,"10,000",1. -,2. -,PLN,,,sman2.kt@gmail.com,,-7.882400000000,131.182600000000,17,80,80,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,900,4,1,0,0,9,2,0,6,9,0,7,1,4,13,1,9,7,1,6,2,4,2,2,0,5,12,,,,,,,,,,2,2,2,
Maluku,Kab. Kepulauan Tanimbar,Tanimbar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE7CBD1C-AD3A-4FC5-812D-7045ECD5DD82,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60103695,SMA Negeri 8 Kepulauan Tanimbar,60103695,JL. I.R SOEKARNO SAUMLAKI,SAUMLAKI,KEC. TANIMBAR SELATAN,KAB. KEPULAUAN TANIMBAR,PROV. MALUKU,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,4202852009,18-09-2019,4202 85 2009,18-05-2009,Lihat SK Operasional,2019-09-04 14,A,"248,130",1. -,2. Telkom Speedy,PLN,,091822252,smandelapansaumlaki@mail.com,http,-7.977000000000,131.309100000000,40,245,323,17,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"7,500",18,3,1,2,28,0,0,12,12,0,19,9,20,20,1,36,3,6,6,4,6,11,2,5,12,28,,,,,,,,,,5,6,6,
Maluku,Kab. Kepulauan Tanimbar,Tanimbar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38437A80-11EA-4FAD-88A1-EC745DC903E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60105318,SMAS BUDI MULIA SAUMLAKI,60105318,JL. MISI SAUMLAKI,OLILIT,KEC. TANIMBAR SELATAN,KAB. KEPULAUAN TANIMBAR,PROV. MALUKU,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN AMBOINA (YPKKA),AM4775,92/MPK-KA/66,01-08-1966,03/SK/YPKKA/I/2012,10-08-2020,Lihat SK Operasional,2020-08-27 15,B,"37,200",1. Lainnya,2. Telkom Speedy,PLN,0,0,smabud_1963@yahoo.co.id,http,-7.985300000000,131.295800000000,24,111,171,10,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"5,200",8,0,0,3,18,0,9,1,6,1,14,3,10,14,1,20,3,4,2,2,2,7,6,1,8,16,,,,,,,,,,3,4,3,
Maluku,Kab. Kepulauan Tanimbar,Tanimbar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80C591A8-5EF6-45D9-B45B-BC17B97798FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101485,SMAS KRISTEN SAUMLAKI,60101485,JL. BHAYANGKARA NOMOR 2 SAUMLAKI,SAUMLAKI,KEC. TANIMBAR SELATAN,KAB. KEPULAUAN TANIMBAR,PROV. MALUKU,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PEMBINAAN PENDIDIKAN KRISTEN DR. J. B. SITANALA,AK8991,421-088-Thn 2006,07-03-2006,BUPATI MALUKU TENGGARA BARAT,07-03-2006,Lihat SK Operasional,2021-07-23 17,B,"2,449",1. -,2. Telkom Astinet,PLN,,091822235,smakrissaumlaki@gmail.com,http,-7.984100000000,131.296200000000,24,167,244,14,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"7,200",12,1,1,2,21,0,4,1,3,0,18,3,14,10,0,23,1,0,1,7,7,8,0,1,4,20,,,,,,,,,,4,5,5,
Maluku,Kab. Kepulauan Tanimbar,Tanimbar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE5F533B-60EE-451B-B074-37607F1DB036,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101459,SMK Negeri 2 Kepulauan Tanimbar,60101459,JL. SIFNANA,SAUMLAKI,KEC. TANIMBAR SELATAN,KAB. KEPULAUAN TANIMBAR,PROV. MALUKU,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/483.A/2005,10-10-2005,421/483.A/2005,10-10-2005,Lihat SK Operasional,2020-03-23 08,B,"30,000",1. Telkom Speedy,2. Telkom Speedy,PLN,091821137,091821137,smknegeriduatanimbarselatan@gmail.com,http,-7.972600000000,131.303000000000,29,61,82,9,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,15,16,0,2,5,22,0,0,7,9,0,13,7,17,12,1,27,1,1,5,5,4,7,3,4,9,20,,,,,,,,,,3,3,3,0
Maluku,Kab. Kepulauan Tanimbar,Tanimbar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EFB512D8-4B24-4432-9700-7B885322CB93,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60105436,SMK Negeri 6 Kepulauan Tanimbar,60105436,Jl. F.A. Tuhumury,SAUMLAKI,KEC. TANIMBAR SELATAN,KAB. KEPULAUAN TANIMBAR,PROV. MALUKU,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,98 TAHUN 2019,27-06-2019,98 TAHUN 2019,27-06-2019,Lihat SK Operasional,2020-07-30 14,A,"20,000",1. Telkomsel Flash,2. Telkom Astinet,PLN,,,smkn6kepulauantanimbar@gmail.com,http,-7.979000000000,131.300300000000,72,680,205,33,SMK 2013 REV.  Nautika Kapal Penangkap Ikan,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,0,18,4,1,2,64,2,0,6,8,2,46,16,50,22,2,65,5,0,2,12,21,20,12,5,36,36,,,,,,,,,,11,11,11,0
