prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kota Surabaya,Sukomanunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/37ADBAAF-B36D-4FB2-896E-8CA19C752818,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69886308,MAS Sunan Kalijogo,69886308,SIMO KALANGAN 184,SIMOMULYO,KEC. SUKOMANUNGGAL,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,MAS/78.0017/2020,18-12-2020,966 Tahun 2020,18-12-2020,Lihat SK Operasional,2021-03-18 14,C,"1,000",,2.,,,,,,-7.288083000000,112.701944000000,0,44,37,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Sukomanunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0B44A7E-8D18-E111-84C6-E7673F96BB06,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20539231,SLB BAKTI ASIH SURABAYA,20539231,Jl. Simomulyo Baru 5G No. 5 - 6,SIMOMULYO BARU,KEC. SUKOMANUNGGAL,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TUTWURI HANDAYANI,AO1334,188/8759/436.6.4/2015,20-10-2015,P2T/167/19.14/II/XII/2019,17-12-2019,Lihat SK Operasional,2020-08-28 07,,170,1. -,2. Telkom Speedy,PLN,,0317324344,baktiasihSLB@gmail.com,,-7.273200000000,112.704200000000,14,46,19,12,Sehari Penuh/5 hari,,2022/2023-2,"3,500",7,0,1,1,5,0,9,0,9,0,3,2,6,8,0,11,3,5,1,3,0,3,0,2,4,10,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,1,1,1,1,1,1,1,1,1,1,1,1,
Jawa Timur,Kota Surabaya,Sukomanunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80FE993A-9AFE-E111-B5E8-814B4C96E099,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532433,SLB-BC SASANTI WIYATA,20532433,Jl. Simorejo Sari B VI /28,SIMOMULYO BARU,KEC. SUKOMANUNGGAL,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Sasanti Wiyata Surabaya,AO1331,421/377/411.23/1987,24-07-1987,P2T/62/19.14/02/XI/2018,06-11-2018,Lihat SK Operasional,2023-01-25 22,,200,1. Telkom Speedy,2. Telkom Speedy,PLN,0317492060,0317492060,slbsasantiwiyata@gmail.com,http,-7.271400000000,112.699300000000,9,25,22,12,Pagi/6 hari,,2022/2023-2,"2,500",12,0,1,0,7,0,3,0,2,0,5,2,7,2,0,9,0,0,0,0,0,2,4,3,0,9,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,1,1,1,1,1,1,1,1,1,1,1,1,
Jawa Timur,Kota Surabaya,Sukomanunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5509A6B-1FE4-4F60-9A8C-3DBB18EA1470,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69874373,SMA ELYON CHRISTIAN HIGH SCHOOL,69874373,"Jl. Raya Darmo Permai II / 2A, Surabaya",SUKO MANUNGGAL,KEC. SUKOMANUNGGAL,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Kristen Elyon,AN2251,422/9106/436.6.4/2014,28-10-2014,13824/C/KS.03.00/2021,02-12-2021,Lihat SK Operasional,2022-02-18 08,B,"9,777",1. -,2. Biznet (Serat Optik),PLN,,0317325999,highschool@elyon.sch.id,http,-7.262200000000,112.699600000000,17,61,60,4,Sehari Penuh/5 hari,,2022/2023-2,"12,000",7,4,1,2,0,0,12,5,17,0,0,0,4,13,0,14,3,4,3,1,3,4,2,0,10,7,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,2,1,1,
Jawa Timur,Kota Surabaya,Sukomanunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B253858A-20F5-4A16-B5A2-2E9A20C3F881,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532133,SMA KRISTEN GLORIA 1,20532133,JL. Raya Sukomanunggal Jaya 25A,SUKO MANUNGGAL,KEC. SUKOMANUNGGAL,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KRISTEN GLORIA,AW8325,1133/104.74/1984,11-07-1984,284/18.02.10/02/VIII/2022,28-08-2014,Lihat SK Operasional,2022-08-23 14,A,"5,464",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN & Diesel,7340247,7340247,tusma1.gloria@yahoo.com,http,-7.270900000000,112.695200000000,30,197,185,14,Sehari Penuh/5 hari,,2022/2023-2,"197,000",22,4,1,2,0,0,37,3,30,0,0,0,8,22,1,27,2,7,7,6,3,2,3,2,10,20,,SMA 2013 MIPA,Lainnya (Serat Optik),,,,,,,,,,5,5,4,
Jawa Timur,Kota Surabaya,Sukomanunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D13B244-336A-4C63-BF77-F94734EF833B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69863307,SMA KRISTEN IPH 2,69863307,"Pattimura 2, Plaza Segi 8, SBY",SONO KWIJENAN,KEC. SUKOMANUNGGAL,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SPK SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Intan Eduka,AI7165,422/6975/436.6.4/2013,21-08-2013,3122 / D / KS / 2019,05-03-2019,Lihat SK Operasional,2021-01-20 12,A,0,1. -,2. Smartfren,PLN & Diesel,,0317315745,sma.west@iphschools.sch.id,http,-7.276900000000,112.696800000000,13,41,25,6,Sehari Penuh/5 hari,,2022/2023-2,"197,000",6,3,1,2,0,0,11,3,13,0,0,0,1,12,0,11,2,1,3,6,2,0,1,0,6,7,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,2,2,2,
Jawa Timur,Kota Surabaya,Sukomanunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B6D5695-414C-45E4-9CA4-6D322346EE05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69888338,SMA MERLION SCHOOL,69888338,Jl. HR.Muhammad No. 371,SONO KWIJENAN,KEC. SUKOMANUNGGAL,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SPK SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Satya Vidya Indonesia,AB4846,2146/D/KEP/KP/2014,21-11-2014,2146/D/KEP/KP/2014,21-11-2014,Lihat SK Operasional,2019-07-12 00,A,140,,2.,,0317387670,0317387668,info@merlionis.sch.id,http,-7.279326000000,112.702612000000,14,0,0,0,,,2022/2023-2,,0,0,0,0,0,1,5,9,14,0,0,0,2,12,0,6,8,3,2,4,1,4,0,0,9,5,,SMA 2013 MIPA,,,,,,,,,,,,,,
Jawa Timur,Kota Surabaya,Sukomanunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/535BE81F-B667-4925-BE46-6C5FEF75F68A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532134,SMAS KRISTEN  KALAM KUDUS,20532134,JL. KUPANG JAYA NO.138 SURABAYA,SIMOMULYO,KEC. SUKOMANUNGGAL,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Kalam Kudus Indonesia Cab. Surabaya,AB4847,092/BP/SKKK/IV/94,01-07-1994,314/18.02.10/02/IX/2022,28-06-2019,Lihat SK Operasional,2022-11-14 14,A,0,1. Linknet,2. Linknet,PLN,7342145,7312342,sma@kalamkudussurabaya.sch.id,http,-7.274200000000,112.700400000000,15,44,47,5,Sehari Penuh/5 hari,,2022/2023-2,0,6,5,1,4,0,0,7,9,15,0,0,0,3,12,0,13,2,6,4,0,3,1,0,1,8,7,,SMA 2013 MIPA,Linknet,,,,,,,,,,1,2,2,
Jawa Timur,Kota Surabaya,Sukomanunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83E01DAC-6DD8-43E9-8141-BD506D7A1B79,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20532094,SMAS SEJAHTERA 1 SURABAYA,20532094,JL. SIMO MULYO 1 / 3,SIMOMULYO,KEC. SUKOMANUNGGAL,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,023/PA/PMU/6102/76,29-05-1976,P2T/557/19.03/01/I/2019,09-01-2019,Lihat SK Operasional,2020-08-27 15,A,"6,193",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,5313213,0315313213,smara_sby@yahoo.com,http,-7.263400000000,112.711600000000,31,202,215,14,Pagi/6 hari,,2022/2023-2,"48,000",41,4,1,1,1,0,35,3,29,1,1,0,15,16,0,29,2,2,5,5,5,3,5,6,17,14,,SMA 2013 MIPA,Lainnya (Serat Optik),,,,,,,,,,6,4,4,
Jawa Timur,Kota Surabaya,Sukomanunggal,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/055A13DD-20B0-498A-BE80-D149A0C70F99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20574720,SMK NUR MEDIKA,20574720,JL.SIMO POMAHAN I / 4 SURABAYA,SIMOMULYO,KEC. SUKOMANUNGGAL,KOTA SURABAYA,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",yayasan pendidikan nur medika,AO1304,422/5641/436.6.4/2011,28-03-2011,422/4232/436.6.4/2016,11-05-2016,Lihat SK Operasional,2020-08-30 19,B,810,1. -,2. Telkom Speedy,PLN,03170505779,0317324023,smknurmedika@gmail.com,http,-7.266800000000,112.707400000000,20,12,122,7,Pagi/6 hari,,2022/2023-2,"9,000",7,0,1,2,0,1,23,0,20,0,0,0,4,16,0,16,4,6,6,0,4,2,0,2,8,12,,SMK 2013 REV. Asisten Keperawatan,Tidak Ada,,,,,,,,,,3,2,2,0
