prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Situbondo,Panji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46037BC6-CFB1-4964-A0C6-7C4357489A8F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584636,MA IBRAHIMY WALI SONGO,20584636,JALAN BASUKI RAHMAT NO.07,MIMBAAN,KEC. PANJI,KAB. SITUBONDO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,Wm.06.04/PP.03.2/2763/ SKP/2000,04-09-2000,Kw.13.4/4/PP.00.6/1205/2010,01-07-2010,Lihat SK Operasional,2016-01-21 06,B,0,,2.,,,,,,-7.699200000000,114.053600000000,0,878,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Situbondo,Panji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27496197-DA6A-45A2-918D-468B542EA28E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977833,MA WALI SONGO LILBANAT,69977833,"JL. BASUKI RAHMAT NO.07, MIMBAAN - PANJI - SITUBONDO",MIMBAAN,KEC. PANJI,KAB. SITUBONDO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,3833 TAHUN 2017,20-06-2017,3833 TAHUN 2017,20-06-2017,Silakan Upload SK (link file tidak valid) => [-],2018-06-03 10,C,0,,2.,,,,,,-.000200000000,.000000000000,0,7,"1,190",0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Situbondo,Panji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A30F421F-4A8F-4FCC-A994-9B13BCD06BE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584620,MAN 2 SITUBONDO,20584620,JL. ARGOPURO NO. 55,MIMBAAN,KEC. PANJI,KAB. SITUBONDO,PROV. JAWA TIMUR,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,64/1990,25-04-1990,Ma/1202/2010,01-07-2010,Lihat SK Operasional,2020-01-23 09,A,0,,2.,,,,,,-7.707000000000,114.014400000000,0,221,233,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Situbondo,Panji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D307CCF-B01D-4F85-AF2E-D3D651052F60,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584631,MAS DARUN NAJAH,20584631,JL. RAYA BONDOWOSO SELIWUNG PANJI,SLIWUNG,KEC. PANJI,KAB. SITUBONDO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Kw.13.4/4/PP.03.2/3147/2005,27-10-2005,Kw.13.4/4/PP.00.6/1206/2010,01-07-2010,Lihat SK Operasional,2020-02-04 09,C,0,,2.,,,,,,-7.754700000000,114.007800000000,0,18,18,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Situbondo,Panji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2363BE7F-272E-46C7-A56C-335C6A90C652,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584639,MAS MABDAUL ARIFIN,20584639,CURAH JERU PANJI,CURAH JERU,KEC. PANJI,KAB. SITUBONDO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,MA/12.0004/2016,13-04-2016,MA/12.0004/2016,13-04-2016,Silakan Upload SK,,C,0,,2.,,,,,,-7.742900000000,114.046000000000,0,10,1,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Situbondo,Panji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C1FD707-BCB8-4B39-B671-F57D917856C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584646,MAS NURUL FATAH,20584646,TENGGIR PANJI SITUBONDO,TENGGIR,KEC. PANJI,KAB. SITUBONDO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,MA/12.0003/2016,13-04-2016,MA/12.0003/2016,13-04-2016,Lihat SK Operasional,2020-01-23 07,C,0,,2.,,,,,,-7.676341000000,114.034967000000,0,22,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Situbondo,Panji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B8CDF14-C1DE-419B-AA66-D56BBF1B3DFF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69894863,MAS NURUL MUSTHAFA,69894863,Jl. Bukit Putih Dsn. Blibis,SLIWUNG,KEC. PANJI,KAB. SITUBONDO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,MA/12.0049/2016,13-04-2016,MA/12.0049/2016,13-04-2016,Silakan Upload SK,,C,0,,2.,,,,,,-7.753830500000,114.407223000000,0,27,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Situbondo,Panji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E7A7FDE-5A25-4808-8C2B-1AFDD2E7360C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20522641,SMAN 1 PANJI,20522641,Jalan Argopuro No 1 A,MIMBAAN,KEC. PANJI,KAB. SITUBONDO,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,2813,01-02-1965,0426/0/1991,15-07-1991,Lihat SK Operasional,2015-08-18 11,A,"9,792",1. -,2. Telkom Speedy,PLN,671936,671936,smajisitubondo@gmail.com,http,-7.704196000000,114.015423000000,51,563,409,28,Sehari Penuh/5 hari,,2022/2023-2,"32,000",26,2,1,2,31,11,0,9,21,0,19,11,37,14,0,50,1,4,8,8,9,7,5,10,26,25,SMA 2013 MIPA,Tidak Ada,10,9,9,
Jawa Timur,Kab. Situbondo,Panji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47D5DFB9-486E-4FD4-AB34-6AC791F2B3BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20522672,SMAS IBRAHIMY SITUBONDO,20522672,Jl. Ijen No. 01,MIMBAAN,KEC. PANJI,KAB. SITUBONDO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pondok Pesantren Salafiyah Syafi'iyah Sukorejo,AB3501,0828/YYS/IV/1980,17-04-1980,P2T/817/19.03/01/VIII/2019,14-08-2019,Lihat SK Operasional,2021-08-22 11,A,"1,240",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0,672010,smamy_panji@yahoo.co.id,http,-7.706400000000,114.013200000000,13,35,22,5,Pagi/6 hari,,2022/2023-2,"16,000",8,3,1,9,0,0,19,1,13,0,0,0,6,7,1,12,0,2,4,1,2,1,0,3,3,10,SMA 2013 MIPA,Telkom Speedy,1,2,2,
Jawa Timur,Kab. Situbondo,Panji,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9BE100A6-88E6-475C-85BA-B4CE7E6E84CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20522656,SMAS MUHAMMADIYAH I PANJI,20522656,JL. BASUKI RAHMAD NO. 221,MIMBAAN,KEC. PANJI,KAB. SITUBONDO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Timur,AB4667,1412/II/JTm/1979,06-05-1979,241.3/0930/4313212.3.1/2015,01-11-2014,Lihat SK Operasional,2022-01-10 07,B,"1,730",1. -,2. Telkom Speedy,PLN & Diesel,672082,672082,smam1panji@gmail.com,http,-7.699800000000,114.014900000000,13,47,29,5,Sehari Penuh/5 hari,,2022/2023-2,0,6,1,1,1,2,0,13,3,12,0,0,1,4,9,0,13,0,1,4,4,2,0,1,1,7,6,SMA 2013 MIPA,Tidak Ada,1,2,2,
