prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Banten,Kab. Pandeglang,Mandalawangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7413E992-0A54-4D92-9D80-985BDB9A58C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70030460,MA AL - MUNAJAT,70030460,Kp. Kepuh RT 003 RW 006,CIKONENG,KEC. MANDALAWANGI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,,,071/B/ TAHUN 2022,25-03-2022,Silakan Upload SK (link file tidak valid) => [216277-730198-https,2022-07-08 17,,0,,2.,,,,,,.000000000000,.000000000000,0,0,19,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Mandalawangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/406D65F4-8AB2-4775-B40A-E5A640F862C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69993269,MA MUTIARA DARUL HUDA CIGOBANG,69993269,KP. CIGOBANG  DS. CURUGLEMO KEC. MANDALAWANGI,CURUGLEMO,KEC. MANDALAWANGI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,Lainnya,,0221/KW.28.02.05/PP.07/05/2019,09-05-2019,0221/KW.28.02.05/PP.07/05/2019,09-05-2019,Lihat SK Operasional,2021-03-03 15,C,0,,2.,,,,,,-6.278100000000,105.993500000000,0,33,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Mandalawangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/99B2B186-72BC-4A0C-B5D0-679F19E53A73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955746,MAS Al-Khaeriyyah Siddiq,69955746,Kp. Ciporokoy,SINARJAYA,KEC. MANDALAWANGI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,Lainnya,,008/KW.28.02.05/PP.07/2016,26-05-2016,008/KW.28.02.05/PP.07/2016,26-05-2016,Lihat SK Operasional,2020-01-30 11,C,"4,500",,2.,,,,,,-6.302658800000,105.953525100000,0,23,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Mandalawangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C679CF0-F75A-4250-8834-629C77393A3D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20600977,MAS DARUL HUDA PUSAT,20600977,Jln. Raya Pari Pandeglang Km 17 Mandalawangi,PARI,KEC. MANDALAWANGI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,KW.28.4/PP.00/7109/2012,27-12-2012,KW.28.4/PP.00/7109/2012,27-12-2012,Lihat SK Operasional,2020-01-13 09,C,"5,012",,2.,,,,,,-6.313440400000,105.969486200000,0,83,94,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Mandalawangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9CAE8FC3-1D33-4C56-937D-2AB35AA59342,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006390,MAS IRHAMNA BIL-QUR'AN,70006390,JL. RAYA PANTAI CARITA KM. 17,PARI,KEC. MANDALAWANGI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,025/Y.AL-HALIMAH/SK/II/2016,20-01-1900,761/KW.28.02.05/PP.07/02/2020,12-02-2020,Lihat SK Operasional,2020-12-28 08,,"8,000",,2.,,,,,,-6.305200000000,105.979300000000,0,68,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Mandalawangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2515A84-8ABA-40E0-A3C1-78174DE96D62,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69894899,MAS Plus Darul Huda Cikoneng,69894899,Jl. Tamansari (Turus),CIKONENG,KEC. MANDALAWANGI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,Lainnya,,Kw.28.4/PP.07/021/2014,24-12-2014,Kw.28.4/PP.07/021/2014,24-12-2014,Lihat SK Operasional,2020-01-17 09,Sertifikat Kedaluwarsa,"3,500",,2.,,,,,,-6.316800000000,105.978300000000,0,58,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Banten,Kab. Pandeglang,Mandalawangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1840B78A-A6B6-428A-B375-653D3CBB52F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69942135,SKH GALUH KINANTI,69942135,KP. PANDAT 01/02,PANDAT,KEC. MANDALAWANGI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YAPI GALUH KINANTI,AG1219,421/1810-DIKBUD/2015,25-11-2015,800/97-DISPEND/2016,30-03-2016,Lihat SK Operasional,2022-03-27 00,C,"1,400",1. -,2. Indosat IM2 (Satelit),PLN,,,Skhgaluhkinanti@gmail.com,,-6.314100000000,105.985500000000,4,19,22,9,Pagi/6 hari,,2022/2023-2,500,5,0,0,0,0,0,7,0,4,0,0,0,0,4,0,3,1,2,1,0,1,0,0,0,0,4,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,1,1,1,1,1,1,0,0,1,0,1,1,
Banten,Kab. Pandeglang,Mandalawangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9442A0A2-6892-4AA4-9841-63A84D62EEF3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20600442,SMAS DAAR EL-FALAH,20600442,JL. RAYA CIOMAS KM. 01,MANDALAWANGI,KEC. MANDALAWANGI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,425.1/12/5.Kab/02,02-09-2002,421.3/0978-Dindikbud/2019,02-01-2019,Lihat SK Operasional,2020-08-24 19,Sertifikat Kedaluwarsa,"4,900",1. Telkomsel Flash,2. Telkom Speedy,PLN,02535211993,02535211993,smadaarelfalaah@gmail.com,http,-6.304100000000,105.992700000000,15,24,14,3,Sehari Penuh/6 hari,,2022/2023-2,"14,999",10,6,1,2,2,0,18,0,12,0,2,1,9,6,0,13,2,0,1,1,6,4,2,1,11,4,,SMA 2013 Bhs&Budaya,Telkomsel Flash,,,,,,,,,,1,1,1,
Banten,Kab. Pandeglang,Mandalawangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A0A5E3B-C997-4CAC-8385-77F74D17CE1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69970551,SMK IT BANI ISMAIL,69970551,JL. RAYA CIOMAS-MANDALAWANGI KM. 6 KP. LEBAK BITUNG RT 002 RW 004 DESA CURUGLEMO,CURUGLEMO,KEC. MANDALAWANGI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bani Ismail Pandeglang,AG1212,27,12-06-2015,570/13/PIOSmk/DPMPTSP/X/2022,07-10-2022,Lihat SK Operasional,2022-10-31 23,C,"7,661",1. Indosat IM3,2. Lainnya,PLN,,,info@baniismail.sch.id,http,-6.278000000000,105.986500000000,11,60,55,4,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,2,0,0,19,0,11,0,0,0,0,11,0,9,2,5,5,0,0,0,1,0,5,6,,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Indosat IM3,,,,,,,,,,2,1,1,0
Banten,Kab. Pandeglang,Mandalawangi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/079324CC-5E32-4F5C-AAE4-52E2900B543E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69952285,SMK MANBAEL HUDA,69952285,Jln Raya Mandalawangi Kp Salangari Desa Pandat,PANDAT,KEC. MANDALAWANGI,KAB. PANDEGLANG,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ISLAM MANBAEL HUDA,AG1221,800/1738-DISPEND/2016,16-08-2016,570/26-OPS.DINDIK/BKPMPT/VIII/2016,29-08-2016,Lihat SK Operasional,2020-01-08 13,C,84,1. Telkom Speedy,2. Telkom Speedy,PLN,,,smks.manbaelhuda@gmail.com,http,-6.261997900000,105.955621600000,9,44,32,3,Pagi/6 hari,,2022/2023-2,"1,300",3,0,1,2,0,0,13,1,9,0,0,0,0,9,0,7,2,4,0,1,2,1,1,0,4,5,,SMK 2013 REV. Agribisnis Tanaman Pangan dan Hortikultura,Telkom Speedy,,,,,,,,,,1,1,1,0
