prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kab. Boyolali,Boyolali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10FFFC60-9BAB-4DF7-8FA3-F650A2385619,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20364952,MAN 1 BOYOLALI,20364952,JL. KATES,SISWODIPURAN,KEC. BOYOLALI,KAB. BOYOLALI,PROV. JAWA TENGAH,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,KMA No. 140 Tahun 1967,18-11-1967,KMA No. 140 Tahun 1967,18-11-1967,Lihat SK Operasional,2016-12-14 11,A,0,,2.,,,,,,-7.523500000000,110.619900000000,0,336,626,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Boyolali,Boyolali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F2341CC-7F4E-4F2D-A96E-55C3C65BBDD4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941698,MAS Ma Hadul Qur An Boyolali,69941698,"JL. PROF. SOEHARSO, GATAK KEBONTIMUN, RT.5/V",KIRINGAN,KEC. BOYOLALI,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,Lainnya,,Nomor,30-07-2015,No. 2178 tahun 2015,30-07-2015,Lihat SK Operasional,2023-04-06 10,B,0,,2.,,,,,,-7.514800000000,110.593900000000,0,34,87,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Boyolali,Boyolali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8328351-BE93-47AA-97FC-885DA746E122,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70008936,MAS MODERN BANI ADAM AL WAHID BOYOLALI,70008936,DK DUKUH,KEBONBIMO,KEC. BOYOLALI,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,,,3439/KW.11.2/5/PP.03.2/5/2020,14-05-2020,NOMOR 1394 TAHUN 2020,14-05-2020,Lihat SK Operasional,2021-03-18 05,,"1,416",,2.,,,,,,.000000000000,.000000000000,0,11,5,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Boyolali,Boyolali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0053C15B-2DF5-E011-9EA8-EFB994C098D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20308647,SLB B-C YPCM BOYOLALI,20308647,Jln. Merapi No.38 Rt.004/Rw.008 Widaran,PULISEN,KEC. BOYOLALI,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Penderita Cacat Mental Boyolali,AJ9224,421.8/12.1982,07-01-1982,425.1/0004104,03-06-2002,Lihat SK Operasional,2020-08-24 20,B,992,1.,2.,PLN,,,,,-7.533100000000,110.596100000000,11,31,23,11,Sehari Penuh/5 hari,,2022/2023-2,900,12,0,1,1,2,0,10,0,9,0,1,1,4,7,0,10,1,5,0,0,2,2,0,2,3,8,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,1,0,1,1,1,1,1,1,1,1,1,1,
Jawa Tengah,Kab. Boyolali,Boyolali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80926656-2DF5-E011-8C97-6146960D2320,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20308746,SLB N BOYOLALI,20308746,Bangun Harjo Rt 04 Rw 02,PULISEN,KEC. BOYOLALI,KAB. BOYOLALI,PROV. JAWA TENGAH,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,420/72 TAHUN 2016,18-06-1983,420/72 TAHUN 2016,30-09-2016,Lihat SK Operasional,2022-08-04 06,B,"2,340",1.,2.,PLN,,,,,-7.540600000000,110.593700000000,17,92,66,34,Pagi/6 hari,,2022/2023-2,"3,497",8,0,1,2,12,0,0,5,6,0,4,7,13,4,0,16,1,4,0,3,0,1,1,8,6,11,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,5,1,3,3,2,4,3,3,3,1,4,2,
Jawa Tengah,Kab. Boyolali,Boyolali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1CE15FE-833B-451E-9867-E268DA4D14CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20308449,SMAN 1 BOYOLALI,20308449,JL. KATES NO.8 BOYOLALI,PULISEN,KEC. BOYOLALI,KAB. BOYOLALI,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,No. 26 SK B III,08-01-1958,No. 26 SK B III,08-01-1958,Lihat SK Operasional,2022-08-18 10,A,"23,350",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,0276321059,0276321059,dapodikmen.sma1@gmail.com,http,-7.541800000000,110.598300000000,50,407,627,29,Sehari Penuh/5 hari,,2022/2023-2,"72,000",30,4,1,4,36,9,0,5,15,0,20,15,38,12,0,47,3,5,5,3,6,12,10,9,20,30,,SMA 2013 MIPA,Lainnya (Wavelan),,,,,,,,,,10,9,10,
Jawa Tengah,Kab. Boyolali,Boyolali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9D4E7023-2612-4D55-B383-2B82D0485583,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20308469,SMAN 2 BOYOLALI,20308469,JL. TENTARA PELAJAR 06 KEBONBIMO,KEBONBIMO,KEC. BOYOLALI,KAB. BOYOLALI,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,B-811/I/MENPAN/9/82,17-09-1982,0298/0/1982,09-10-1982,Lihat SK Operasional,2022-02-07 08,A,"14,040",1. Lainnya,2. Telkom Speedy,PLN,0276322534,0276322534,smadaboy@yahoo.co.id,http,-7.492800000000,110.620300000000,52,331,626,27,Sehari Penuh/5 hari,,2022/2023-2,"38,000",23,2,1,0,32,9,0,11,22,0,22,8,34,18,1,45,6,8,7,2,7,9,7,12,26,26,,SMA 2013 Bhs&Budaya,Lainnya,,,,,,,,,,9,9,9,
Jawa Tengah,Kab. Boyolali,Boyolali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/26F20FA4-EE91-4277-B400-3925C2AB4E47,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20308448,SMAN 3 BOYOLALI,20308448,"JL. PERINTIS KEMERDEKAAN, BOYOLALI",PULISEN,KEC. BOYOLALI,KAB. BOYOLALI,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0342 / U / 1989,05-06-1989,800 / 6227 / 14 /2012,30-11-2012,Lihat SK Operasional,2020-08-27 15,A,"10,080",1. Lainnya,2. Telkom Speedy,PLN,0276324586,0276324586,sman3boyolali@yahoo.co.id,http,-7.542000000000,110.595500000000,54,357,609,27,Sehari Penuh/5 hari,,2022/2023-2,"13,000",27,4,3,26,33,12,0,9,24,0,14,16,34,20,0,50,4,3,8,5,10,5,13,10,21,33,,SMA 2013 MIPA,Lainnya,,,,,,,,,,9,9,9,
Jawa Tengah,Kab. Boyolali,Boyolali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/201D6E9E-BBC1-4A6A-8C45-AAD4920DE50F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20308606,SMAS BHINNEKA KARYA 2 BOYOLALI,20308606,"JL. PERINTIS KEMERDEKAAN PO. BOX. 108, BOYOLALI",SISWODIPURAN,KEC. BOYOLALI,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BHINNEKA KARYA  BOYOLALI,AJ9221,077/XIV/4A/78,01-04-1978,077/XIV/4A/78,01-04-1978,Lihat SK Operasional,2015-04-28 09,A,"10,974",1. Telkomsel Flash,2. Linknet,PLN,,0276321210,smabk2bylwebsite@gmail.com,http,-7.545900000000,110.606200000000,17,80,123,9,Sehari Penuh/5 hari,,2022/2023-2,"10,999",21,3,1,5,0,0,24,3,17,0,0,0,12,5,0,17,0,0,1,3,1,4,2,6,10,7,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,3,3,3,
Jawa Tengah,Kab. Boyolali,Boyolali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D26402C0-0AA5-4CA7-B5DC-34B08726FCEE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20308605,SMAS BK 1 AMPEL,20308605,"JL. PERINTIS KEMERDEKAAN, BOYOLALI, MADUMULYO",PULISEN,KEC. BOYOLALI,KAB. BOYOLALI,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BHINNEKA KARYA  BOYOLALI,AJ9221,001/C/Kep/1/78,01-01-1978,421-3/116/1984,29-05-1984,Lihat SK Operasional,2016-02-29 11,C,"5,000",1. Indosat Mentari,2. Telkom Speedy,PLN,,,smas20308605@gmail.com,http,-7.542800000000,110.594500000000,11,17,19,3,Sehari Penuh/5 hari,,2022/2023-2,900,4,0,1,0,0,0,11,2,11,0,0,0,8,3,1,9,1,2,0,2,1,2,1,3,5,6,,SMA 2013 IPS,Indosat Mentari,,,,,,,,,,1,1,1,
