prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7A8CEFB-D3CF-40F2-BC80-FE51E1A577FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69734245,MAS DARUL ULUM SASA,69734245,JL. KH. AHMAD DAHLAN KEL.SASA,SASA,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,MA,Kementerian Agama,,,00,01-11-2021,266,19-11-2015,Silakan Upload SK (link file tidak valid) => [756541-609130--],2023-01-16 14,A,0,,2.,,,,,,.758900000000,127.329200000000,0,60,47,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF270E74-57D3-4361-B585-A27FDB5B187B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60205621,MAS ULUL AL-BAAB,60205621,Jl. Kampus Unkhair RT 019 RW 006 Kel. Kalumata Kota Ternate,KALUMATA,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,MA,Kementerian Agama,,,24,20-06-2011,122 tahun 2017,30-05-2017,Silakan Upload SK (link file tidak valid) => [728286-444016--],2022-10-31 12,B,0,,2.,,,,,,.762300000000,127.365300000000,0,7,67,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0BD953B-E6FE-E111-8055-F540A0429F64,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203523,SLB NEGERI SASA TERNATE,60203523,Jl. K.H. Ahmad Dahlan,SASA,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/118/2007,02-01-2007,420 /118 /2008,02-01-2008,Silakan Upload SK,,B,"7,800",1. Telkom Speedy,2. Telkom Speedy,PLN,,,slbnegerisasaternate23@gmail.com,,.758100000000,127.330200000000,18,22,23,20,Pagi/6 hari,,2022/2023-2,"1,300",0,0,1,2,9,0,0,9,11,2,5,0,4,14,0,18,0,4,0,6,2,1,4,1,2,16,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,1,1,1,2,2,2,2,1,2,2,2,2,
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00DB3484-B4EE-40D9-9066-86E8A2D9D36D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981695,SMA LUKMANUL HAKIM,69981695,Jln. Isnain Ibrahim Kel. Gambesi,GAMBESI,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan HIDAYATULLAH MALUKU UTARA,AX3418,05/YPPH/V/2015,11-05-2018,900/130/2018,29-06-2018,Lihat SK Operasional,2018-10-30 20,B,"20,000",,2.,,,,smalukmanhakim@gmail.com,,.756839000000,127.338393000000,12,94,88,6,,,2022/2023-2,,6,0,0,3,12,0,0,0,0,0,6,6,12,0,0,12,0,0,1,0,3,2,2,4,7,5,,SMA 2013 MIPA,,,,,,,,,,,2,2,2,
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A91B496C-544E-452C-A8C8-CE7532194C54,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200722,SMAN 2 KOTA TERNATE,60200722,JL. UBO-UBO,UBO-UBO,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,800/439/DISDIKBUD-MU/2021,27-05-2021,800/439/DISDIKBUD-MU/2021,27-05-2021,Lihat SK Operasional,2021-10-05 11,A,"2,050",1. Telkomsel Flash,2. Telkom Astinet,PLN,,09213122087,sman2tte@gmail.com,http,.770300000000,127.369700000000,69,624,563,37,Sehari Penuh/6 hari,,2022/2023-2,"1,300",32,4,1,6,55,4,0,10,15,0,32,22,14,55,0,60,9,6,7,5,17,11,15,8,18,51,,SMA 2013 Bhs&Budaya,Telkomsel Flash,,,,,,,,,,12,13,12,
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A70A6682-6437-4776-9A69-71BA0712E6EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200721,SMAN 3 KOTA TERNATE,60200721,JL. PERTAMINA,GAMBESI,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,200/I.17.A4/M/1991,16-06-1991,200/I.17.A4/M/1991,16-06-1991,Lihat SK Operasional,2021-07-26 12,A,"30,000",1. Telkomsel Flash,2. Telkom Astinet,PLN,09213125051,,sma.neg3ternate@yahoo.co.id,http,.757500000000,127.335700000000,43,384,387,23,Pagi/6 hari,,2022/2023-2,"3,600",22,2,1,6,33,1,0,9,14,0,13,16,24,19,0,40,3,6,9,2,9,5,7,5,17,26,,SMA 2013 Bhs&Budaya,Telkomsel Flash,,,,,,,,,,8,8,7,
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78331AE3-BE37-4BBA-8673-07DFE8785C2D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203813,SMAS AL IRSYAD KOTA TERNATE,60203813,JL. Falajawa Puncak Belakang Kantor Catatan Sipil (CAPIL) Kota Ternate,JATI PERUMNAS,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL IRSYAD AL ISLAMIYYAH KOTA TERNATE,AO4609,24/Yayasan/1430,06-06-2009,425.1/347/2010,05-06-2010,Lihat SK Operasional,2023-01-27 09,C,"3,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,3310713,smaalirsyad_tte@yahoo.co.id,,.773300000000,127.370100000000,23,48,54,6,Pagi/6 hari,,2022/2023-2,"6,000",6,1,1,2,8,0,4,12,15,0,5,3,6,17,0,17,6,9,3,3,4,2,0,2,7,16,,SMA 2013 Bhs&Budaya,Telkom Speedy,,,,,,,,,,2,2,2,
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/56F0BEC9-4BA7-4A78-885E-D76977960EAF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60203607,SMAS IT ALBINA KOTA TERNATE,60203607,"JL. KAMPUS UNKHAIR, PERUM BUKIT BINTANG, KEL. KALUMATA, KEC. TERNATE SELATAN",KALUMATA,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ALBINA MALUKU UTARA,AW9496,020/SK/IV/2008,05-04-2008,421/531/2009,03-11-2009,Lihat SK Operasional,2018-12-10 12,C,"1,849",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN & Diesel,,,smasit.albinaternate@gmail.com,,.766500000000,127.354100000000,9,27,26,5,Sehari Penuh/5 hari,,2022/2023-2,"1,500",3,1,1,2,2,0,4,4,7,0,0,2,1,8,0,8,1,5,1,1,0,1,1,0,4,5,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,2,2,1,
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31AF22B3-AC18-4193-B1F3-A79C75CA41CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60202572,SMAS IT NURUL HASAN KOTA TERNATE,60202572,JL. MAKU GAWENE,TABONA,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN NURUL HASAN MALUKU UTARA,AJ4429,425.11 / 591 / 2008,25-08-2008,019/YNH/B/SMAIT-NH/2007,10-03-2008,Lihat SK Operasional,2016-01-06 12,A,"15,215",1. Telkomsel Flash,2. Telkom Speedy,PLN,09213124749,09213124749,smaitnurulhasan@gmail.com,http,.768000000000,127.366300000000,14,50,73,5,Sehari Penuh/5 hari,,2022/2023-2,0,5,1,1,2,7,0,3,5,8,0,5,1,5,9,0,13,1,4,4,2,3,0,1,0,4,10,,SMA 2013 Bhs&Budaya,Telkomsel Flash,,,,,,,,,,2,2,1,
Maluku Utara,Kota Ternate,Ternate Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/452D8418-89B1-4CB5-8706-653A31AEC92B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60200728,SMAS MUHAMMADIYAH KOTA TERNATE,60200728,JL DELIMA,TOBOKO,KEC. TERNATE SELATAN,KOTA TERNATE,PROV. MALUKU UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Maluku Utara,AO5370,67/KPT/MPPK/E/1980,14-06-1980,421/955/2016,11-11-2016,Lihat SK Operasional,2019-09-06 10,A,702,1. Telkomsel Flash,2. Telkom Speedy,PLN,09213122066,,smasmuhammadiyahkotaternate@gmail.com,http,.777900000000,127.382900000000,11,35,47,6,Pagi/6 hari,,2022/2023-2,"9,900",7,1,1,2,4,0,4,3,7,0,3,1,6,5,0,10,1,3,3,0,2,2,1,0,1,10,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,2,2,2,
