prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sulawesi Selatan,Kota Makassar,Tamalanrea,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71F5E566-35D9-4EEA-BB19-3A313580F3BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40320482,MAS ATS-TSABAT,40320482,KOMP. TAMALANREA MAS BTP BLOK M1,TAMALANREA,KEC. TAMALANREA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-5.132300000000,119.505200000000,0,54,76,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Tamalanrea,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0B2BB8A-6601-4D1B-B76B-E9DF4A855993,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40320483,MAS IMMIM,40320483,Jl. Perintis Kemerdekaan Km.10,TAMALANREA INDAH,KEC. TAMALANREA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,MA,Kementerian Agama,Yayasan Dana Islamic Centre IMMIM,AO3804,038 Tahun 2005,06-04-2005,038 Tahun 2005,06-04-2005,Lihat SK Operasional,2023-01-10 14,A,"2,900",,2.,,,,,,-5.137800000000,119.493600000000,0,228,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Tamalanrea,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1BEA13F-D21E-4F55-BFEE-A03420F1F811,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40320469,MAS PONDOK MADINAH,40320469,JL. Perintis Kemerdekaan KM 09,TAMALANREA INDAH,KEC. TAMALANREA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,MA,Kementerian Agama,,,Wt/6-d/PP.03.2/110/90,21-11-1990,Kd.21.24/5/PP.00.7/3540/2015,08-05-2015,Lihat SK Operasional,2020-07-21 21,B,0,,2.,,,,,,-5.083700000000,119.530700000000,0,26,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Tamalanrea,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7A66F94-90CF-4A02-9C2C-24E94281CE8B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69815466,SLB AL-ALAQ,69815466,Jl. Bangkala No. 102a Maassar,TAMALANREA,KEC. TAMALANREA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan pendidikan Al-Alaq Makassar,AF7451,AHU-1566.AH.01.04.2012,04-01-2011,188.4/PD8/302/2013,01-11-2013,Silakan Upload SK,,C,408,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,slbalalaq@gmail.com,,-5.135400000000,119.470800000000,8,22,14,14,Sehari Penuh/5 hari,,2022/2023-2,"1,300",12,0,0,2,1,0,8,0,7,0,0,1,2,6,0,8,0,2,2,2,0,0,2,0,2,6,SDLB dan SMPLB,Pendidikan Khusus SMALB 2013,Telkomsel Flash,2,2,1,2,1,2,1,3,0,0,0,0,
Sulawesi Selatan,Kota Makassar,Tamalanrea,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A850FDF-78C1-40B4-9E72-1ADB5D14EDA4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40311953,SMAN 21 MAKASSAR,40311953,Jl. Tamalanrea Raya No. 1A BTP Makassar,TAMALANREA,KEC. TAMALANREA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,538KEP442.105,04-07-2005,538/Kep/412.1/05,04-07-2005,Lihat SK Operasional,2021-08-16 10,A,"10,264",1. Telkomsel Flash,2. Telkom Speedy,PLN,04118993922,04118993922,sman21makassar@gmail.com,http,-5.136800000000,119.515000000000,75,574,705,36,Sehari Penuh/5 hari,,2022/2023-2,"50,998",37,3,1,6,49,11,0,15,27,1,20,27,45,30,0,72,3,12,8,6,12,6,13,18,28,47,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,12,12,12,
Sulawesi Selatan,Kota Makassar,Tamalanrea,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95DC3EB1-BF71-4A7B-AB3C-C01D96CA1BB6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70012548,SMAN 23 MAKASSAR,70012548,Jl. Perintis Kemerdekaan 1 No. 13,TAMALANREA INDAH,KEC. TAMALANREA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,99 Tahun 2017,26-01-2017,99 Tahun 2017,26-01-2017,Lihat SK Operasional,2021-08-31 12,,0,1. Telkomsel Flash,2. Lainnya,PLN,,,,,.000000000000,.000000000000,27,206,261,13,Sehari Penuh/5 hari,,2022/2023-2,"29,999",13,1,1,2,13,0,0,14,17,1,7,2,11,16,0,23,4,13,2,2,3,4,1,2,12,15,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,7,6,0,
Sulawesi Selatan,Kota Makassar,Tamalanrea,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/491A9F5C-427C-4DCC-83B2-9BD85204E283,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40311893,SMAN 6 MAKASSAR,40311893,JL.PROF.DRIR.SUTAMI NO.4,BIRA,KEC. TAMALANREA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0206/0/1980,30-07-1980,0206/0/1980,30-07-1980,Lihat SK Operasional,2021-08-02 20,A,"11,050",1. Lainnya,2. Telkom Speedy,PLN,0411510036,0411510036,info@sman6makassar.sch.id,http,-5.089600000000,119.481700000000,50,446,540,28,Sehari Penuh/5 hari,,2022/2023-2,0,28,3,0,2,35,2,1,12,15,0,7,28,35,15,1,41,8,6,6,3,3,6,11,15,17,33,,SMA 2013 MIPA,Lainnya,,,,,,,,,,9,10,9,
Sulawesi Selatan,Kota Makassar,Tamalanrea,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B53B9EB-C652-40A2-82B5-DAE0C7FB8AAD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310210,SMAS AL BAYAN,40310210,JL. POROS TAMALANREA,TAMALANREA,KEC. TAMALANREA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-BAYAN HIDAYATULLAH MAKASSAR,AF7479,01/SK/YAB.HM/I/2006,03-01-2006,421.3/6155/DPK/X/2016,11-10-2016,Lihat SK Operasional,2017-03-12 11,B,450,1. XL (GSM),2. Telkom Speedy,PLN,0411590087,0411590087,smasalbayan@gmail.com,http,-5.132700000000,119.503800000000,12,31,32,6,Sehari Penuh/5 hari,,2022/2023-2,"1,300",6,0,1,2,0,1,12,0,12,0,0,0,4,8,1,8,3,1,1,3,3,0,3,1,6,6,,SMA 2013 IPS,XL (GSM),,,,,,,,,,2,2,2,
Sulawesi Selatan,Kota Makassar,Tamalanrea,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42F8B44F-9F00-4833-873D-1C702CDF0D49,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40311933,SMAS COKROAMINOTO TAMALANREA,40311933,JL. PERINTIS KEMERDEKAAN,TAMALANREA,KEC. TAMALANREA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan SARI SULAWESI SELATAN,AF7478,025/YASARI/VII/1989,01-12-1989,-070/Kop/I06/H/89,01-12-1989,Lihat SK Operasional,2021-08-23 09,A,"17,061",1. Indosat IM3,2. Lainnya,PLN,,0411583356,smacokroaminoto.tml@gmail.com,http,-5.135100000000,119.497900000000,19,60,62,7,Sehari Penuh/5 hari,,2022/2023-2,"10,000",6,3,1,2,5,1,13,2,14,0,1,4,8,11,0,15,4,6,5,0,2,1,1,4,5,14,,SMA 2013 Bhs&Budaya,Indosat IM3,,,,,,,,,,3,2,2,
Sulawesi Selatan,Kota Makassar,Tamalanrea,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4CF3B12-56D8-4E56-AB76-6A648188183D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009661,SMAS ISLAM PLUS AL HUDA MAKASSAR,70009661,"Perumahan BTP, Jln. Kemuliaan, Jl. Bangkala Raya Lrg.10 No.115, Tamalanrea, Kec.",TAMALANREA,KEC. TAMALANREA,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AR RAHMAH,AF7463,2/K.02/PTSP/2021,26-03-2021,2/K.02/PTSP/2021,26-03-2021,Lihat SK Operasional,2021-08-07 22,C,"1,755",1. Telkom Speedy,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,12,33,26,3,Sehari Penuh/5 hari,,2022/2023-2,"1,500",3,0,1,2,0,0,12,4,12,0,0,0,0,12,0,10,2,7,4,0,1,0,0,0,9,3,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,1,1,1,
