prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Sidoarjo,Krian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEF65218-65FA-42F8-AACA-95313C7A5303,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034690,MA ALAM AL IZZAH,70034690,Jl Embong Kali Rt 16 Rw 04,KEMASAN,KEC. KRIAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,,,807 TAHUN 2022,13-06-2022,Silakan Upload SK (link file tidak valid) => [239854-745084-https,2022-10-21 10,,"3,380",,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Sidoarjo,Krian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7296D907-B46B-4143-AAC3-BA073C57C2BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584591,MAS AL IHSAN,20584591,JL. GUB. SOENANDAR PRIJO SOEDARMO,SIDOMULYO,KEC. KRIAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Kw.13.4/4/PP.00.6/354/2010,01-07-2010,Kw.13.4/4/PP.00.6/354/2010,01-07-2010,Lihat SK Operasional,2016-02-09 15,B,683,,2.,,,,,,-7.391200000000,112.577300000000,0,41,45,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Sidoarjo,Krian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A24F81B2-093A-4234-8EA0-585BF23B9E7F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584599,MAS BILINGUAL,20584599,JUNWANGI NO.43 C RT 09 RW 03 KRIAN SIDOARJO,JUNWANGI,KEC. KRIAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Wm.06.04/PP.03.2/2587/SKP/2002,26-07-2002,MAS/15.0022/2016,16-11-2016,Lihat SK Operasional,2021-01-25 08,A,0,,2.,,031-8983363,031-8983363,zyiroyz@gmail.com,madrasahaliyahbilingual.sch.id,-7.402900000000,112.604500000000,0,279,368,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Sidoarjo,Krian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6047D8F5-8B18-E111-A144-BF3EE4321A0C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501895,SLB AISYIYAH,20501895,Jl. Raya Subakir Dsn. Semaji,KEMASAN,KEC. KRIAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Timur,AB4667,2/18.08/01/II/2023,08-02-2023,2/18.08/01/II/2023,08-02-2023,Lihat SK Operasional,2023-03-14 10,,280,1. -,2. Telkom Speedy,PLN,,0318989482,aisyiyahkrianslb@gmail.com,,-7.417500000000,112.590500000000,10,57,39,12,Sehari Penuh/5 hari,,2022/2023-2,"5,500",4,0,1,1,0,0,12,0,10,0,0,0,3,7,0,6,4,2,1,0,2,2,2,1,2,8,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,Tidak Ada,1,1,1,1,1,1,1,1,1,1,1,1,
Jawa Timur,Kab. Sidoarjo,Krian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4551DCB-0023-43B1-A177-3C95A20C6D98,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70003048,SLB AUTIS MUTIARA HATI,70003048,Jl. Empu Gandring RT.01 RW.04,TROPODO,KEC. KRIAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Autis Mutiara Hati,AI7159,68/19.12/01/VI/2020,05-06-2020,5/18.09.12/02/VII/2021,05-07-2021,Lihat SK Operasional,2023-02-02 10,B,"1,334",1. Telkom Speedy,2. Lainnya (Wavelan),PLN,0,,mhkrian@gmail.com,,.000000000000,.000000000000,10,33,19,9,Sehari Penuh/5 hari,,2022/2023-2,"1,400",9,0,1,2,0,0,10,0,10,0,0,0,0,10,0,3,7,10,0,0,0,0,0,0,3,7,SDLB dan SMPLB,Pendidikan Khusus SMPLB 2013,Telkom Speedy,1,1,1,1,1,2,1,1,0,0,0,0,
Jawa Timur,Kab. Sidoarjo,Krian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED0E8D51-65AE-4D2B-A9AE-5204937ABFAC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501784,SMAN 1 KRIAN,20501784,JL. SUNANDAR PS NO.  5,KRATON,KEC. KRIAN,KAB. SIDOARJO,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0206/o/1980,,,,Silakan Upload SK,,A,"14,441",1. Telkom Astinet,2. Telkom Speedy,PLN,0318971528,0318971528,sman1_krian@yahoo.com,http,-7.401900000000,112.578200000000,60,461,767,35,Sehari Penuh/5 hari,,2022/2023-2,"10,000",37,3,1,5,38,17,2,3,23,1,16,20,43,17,0,56,4,7,12,1,6,9,5,20,23,37,,SMA 2013 MIPA,Telkom Astinet,,,,,,,,,,12,12,11,
Jawa Timur,Kab. Sidoarjo,Krian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D115FBCB-F40D-4774-9879-7E43E363F190,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501849,SMAS AL AHMAD,20501849,JL. RAYA MOJOSANTREN KRIAN,KEMASAN,KEC. KRIAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Badan Pelaksana Pendidikan Ma'arif NU Al-Ahmad,AE2837,8/V/123/104/123/80,29-12-1980,421.3/2890/404.3.1/2014,14-08-2014,Lihat SK Operasional,2015-03-03 11,C,"1,254",1. Smartfren,2. Telkom Speedy,PLN,,0318976917,sma_alahmad@yahoo.com,http,-7.402500000000,112.587500000000,7,38,18,3,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,2,0,0,8,0,7,0,0,0,3,4,0,7,0,1,2,1,1,0,1,1,3,4,,SMA 2013 MIPA,Smartfren,,,,,,,,,,1,1,1,
Jawa Timur,Kab. Sidoarjo,Krian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/03B69056-371E-4525-A5BA-35099DF0D664,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20540046,SMAS AL ISLAM KRIAN,20540046,JL. KYAI MOJO NO.14,JERUK GAMPING,KEC. KRIAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perguruan Al-Islam Krian,AE2840,AHU-0001108.AH.01.05.TAHUN 2022,30-08-2022,422/153/404.3.14.9/2022,17-08-2022,Lihat SK Operasional,2022-09-07 13,A,"82,110",1. Telkom Speedy,2. Telkom Astinet,PLN,,0318971240,info@smaliska.sch.id,http,-7.416400000000,112.583300000000,70,526,"1,019",44,Pagi/6 hari,,2022/2023-2,"105,000",50,4,1,2,4,1,81,0,66,0,0,4,44,26,2,61,7,4,4,14,13,9,10,16,38,32,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,15,14,15,
Jawa Timur,Kab. Sidoarjo,Krian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0A9C3B1-899A-4E59-B2C9-B72AEE2357A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20540051,SMAS DARUSSALAMAH,20540051,JL. KYAI MOJO NO.10,JERUK GAMPING,KEC. KRIAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PONDOK PESANTREN DARUSSALAMAH,AB0732,AHU-0044630.AH.01.04.TAHUN 2016,28-11-2016,P2T/802/19.03/01/VIII/2019,26-07-2019,Lihat SK Operasional,2021-08-30 07,B,"6,930",1. Indosat IM3,2. Telkom Speedy,PLN,,03199882247,smadarussalamah.kasek@dikmensidoarjo.net,http,-7.414700000000,112.583300000000,8,34,14,3,Pagi/6 hari,,2022/2023-2,"10,000",3,2,1,1,0,0,7,2,8,0,0,0,0,8,0,6,2,2,3,1,1,0,0,1,2,6,,SMA 2013 MIPA,Indosat IM3,,,,,,,,,,1,1,1,
Jawa Timur,Kab. Sidoarjo,Krian,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D851B8D0-EF12-4AE5-B4F5-F2DE43D76FE5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20540053,SMAS DHARMA WANITA 3,20540053,Ki Hajar Dewantara No.26 Krian,KRIAN,KEC. KRIAN,KAB. SIDOARJO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Dharma Wanita Persatuan kabupaten sidoarjo,AG9091,1839/I04.2.1/T4.82/P,17-09-1982,P2T/800/19.03/01/VIII/2019,12-08-2019,Lihat SK Operasional,2020-01-16 14,B,0,1. Smartfren,2. Telkom Speedy,PLN,,,smadhw3krian@gmail.com,,-7.415800000000,112.571600000000,11,61,38,4,Pagi/6 hari,,2022/2023-2,900,5,0,1,2,0,0,11,2,11,0,0,0,6,5,0,10,1,2,1,1,0,2,1,4,4,7,,SMA 2013 IPS,Smartfren,,,,,,,,,,2,1,1,
