prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Utara,Kota Medan,Medan Selayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AC61436-51B9-41A6-A6C3-9E141C4D5623,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210711,SMA GAJAH MADA,10210711,JL. BUNGA KENANGA NO.2,PADANG BULAN SELAYANG II,KEC. MEDAN SELAYANG,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,26/105/KEP/1998,,Silakan Upload SK,,A,625,1. Telkom Speedy,2. Telkom Speedy,PLN,,8226423,smaswastagajahmadapbulan@yahoo.co.id,http,3.603847300000,98.681527100000,15,47,38,4,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"2,200",6,1,1,0,0,0,13,4,15,0,0,0,6,9,0,11,4,6,2,1,2,2,1,1,4,11,1,1,2,
Sumatera Utara,Kota Medan,Medan Selayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4A952A45-56C0-4A39-85FE-FD13A115EBEC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70001763,SMA Swasta Holy Kids Bersinar Medan,70001763,Jl.Bunga Sedap Malam 12 No. 15,SEMPAKATA,KEC. MEDAN SELAYANG,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN SEMPAKATA BERSINAR,AO2080,421.3/197/DIS PM PPTSP/6/II/2020,05-02-2020,421.3/197/DIS PM PPTSP/6/II/2020,05-02-2020,Lihat SK Operasional,2020-08-27 09,B,480,1. Telkom Speedy,2. Telkom Speedy,PLN,,06188868443,smaholykids18@gmail.com,http,3.540937400000,98.644698000000,8,36,31,3,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"33,000",3,1,1,1,1,0,8,0,7,0,0,1,2,6,0,5,3,1,3,2,1,0,1,0,3,5,1,1,1,
Sumatera Utara,Kota Medan,Medan Selayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/771B444E-EE7B-45B2-9AB7-5E0B28807ECB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954868,SMA SWASTA NAMIRA,69954868,JL. SETIA BUDI PASAR I NO. 76,TANJUNG SARI,KEC. MEDAN SELAYANG,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Fajar Dinul Islam,AO2083,420/14672.PPMP/2016,30-09-2016,420/14672.PPMP/2016,30-09-2016,Lihat SK Operasional,2016-12-05 11,B,"2,048",1. Telkomsel Flash,2. Telkom Speedy,PLN,0618217859,0618217859,smanamira2017@gmail.com,http,3.558653000000,98.635191000000,13,71,110,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"34,000",6,4,1,2,0,0,12,4,13,0,0,0,1,12,0,10,3,8,4,0,1,0,0,0,3,10,2,2,2,
Sumatera Utara,Kota Medan,Medan Selayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E11BC42-2408-459D-A3F8-BBA1EA2FE00F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10261760,SMAS AL FITYAN,10261760,JL. KELUARGA LINGKUNGAN IX NO. 77,ASAM KUMBANG,KEC. MEDAN SELAYANG,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-FITYAN,AW8665,420/10991/PPMP/2010,06-08-2010,421.3/ 1298,13-08-2020,Silakan Upload SK (link file tidak valid) => [816856-485714--],2023-04-19 11,A,"11,017",1. -,2. Telkom Speedy,PLN,0618223493,0618223329,sma.alfityan.medan@gmail.com,http,3.552100000000,98.615500000000,34,219,266,13,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"46,000",14,4,1,6,0,0,24,13,34,0,0,0,7,27,1,28,5,16,8,5,3,2,0,0,15,19,4,4,5,
Sumatera Utara,Kota Medan,Medan Selayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B479D7FD-BDAA-4BB0-A4BB-8C390F6289A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210717,SMAS DHARMA PANCASILA,10210717,JL. DR. MANSYUR NO. 71 C MEDAN,PADANG BULAN SELAYANG I,KEC. MEDAN SELAYANG,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Dharma Pancasila,AO2046,4984/I05/A/1986,01-12-1986,421.3/1760,22-12-2020,Lihat SK Operasional,2020-12-23 15,A,"34,185",1. -,2. Telkom Speedy,PLN,,8217393,smadharmapancasila@ymail.com,http,3.565300000000,98.647900000000,29,95,174,9,SMA 2013 Bhs&Budaya,Pagi/6 hari,,2022/2023-2,Tidak Ada,"15,500",15,3,1,6,0,0,29,3,29,0,0,0,15,14,1,26,2,6,6,4,3,1,2,7,12,17,3,3,3,
Sumatera Utara,Kota Medan,Medan Selayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/358BAE4A-05C6-4658-BEC2-D7382C4B40C9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210715,SMAS DHARMA WANITA PERSATUAN,10210715,JL. MELATI II NO. 30,SEMPAKATA,KEC. MEDAN SELAYANG,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Dharma Wanita Pertiwi,AO2056,C-24 HT.03.01-TH 1994,12-02-2012,"421,3/908",12-06-2020,Lihat SK Operasional,2020-08-24 19,B,"12,500",1. -,2. Telkom Speedy,PLN,,8363420,smadharmawanitapersatuanp@yahoo.com,http,3.562200000000,98.620300000000,12,34,32,4,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",6,11,1,2,0,0,13,0,11,0,1,0,10,2,0,8,4,1,0,2,2,4,3,0,4,8,1,1,2,
Sumatera Utara,Kota Medan,Medan Selayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E7AF40D-1A88-4017-A4D3-A994160C8819,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210908,SMAS MUHAMMADIYAH 2 MEDAN,10210908,JL. ABDUL HAKIM PSR I NO. 2,TANJUNG SARI,KEC. MEDAN SELAYANG,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Sumatera Utara,AM0308,1602/II-50/SU/80/1981,11-11-1981,420/6776/Dikmenjur/2015,27-11-2015,Lihat SK Operasional,2016-09-09 13,A,"17,928",1. Lainnya,2. Lainnya,PLN,,0618225749,sma.muhammadiyah2@yahoo.com,http,3.564400000000,98.637800000000,33,319,377,21,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Lainnya,0,21,2,1,2,3,0,32,2,30,0,2,1,12,21,0,29,4,7,7,3,3,7,5,1,6,27,7,7,7,
Sumatera Utara,Kota Medan,Medan Selayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3DD20F0E-8E2B-4993-99F6-DE4C56CDE2B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210896,SMAS MULIA MEDAN,10210896,JL. KENANGA SARI NO. 33,TANJUNG SARI,KEC. MEDAN SELAYANG,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MUSLIM LEWAT ILMU DAN AKHLAK,AO2072,109.811.057.768,14-05-1989,420/6274/Dikmenjur/2014,24-06-2014,Lihat SK Operasional,2020-08-24 19,B,"4,000",1. -,2. Telkom Speedy,PLN,8217095,8217095,sma_mulia@yahoo.com,,3.561800000000,98.641200000000,19,77,49,5,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Tidak Ada,"7,000",8,5,1,2,4,0,17,1,15,0,2,2,10,9,1,15,3,6,2,3,3,2,0,3,9,10,1,2,2,
Sumatera Utara,Kota Medan,Medan Selayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7898F3F2-3E47-4479-9378-8F18DDB77D96,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210889,SMAS NURCAHAYA,10210889,JL. BUNGA CEMPAKA NO. 41,PADANG BULAN SELAYANG II,KEC. MEDAN SELAYANG,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Nurcahaya,AO2036,AHU-0008001.AH.04.TAHUN 2015,08-06-2015,420/8427/Dikmenjur/2015,30-01-2015,Lihat SK Operasional,2020-08-29 19,A,"4,166",1. -,2. Smartfren,PLN,,8213460,smanurcahaya41@gmail.com,http,3.567300000000,98.636700000000,15,50,27,3,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",3,1,1,2,3,0,12,2,12,0,2,1,10,5,0,14,1,0,1,3,4,3,2,2,5,10,1,1,1,
Sumatera Utara,Kota Medan,Medan Selayang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3DEBEF33-8395-487A-894B-D5CD81D8295F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10210785,SMK 2 SWASTA MULIA MEDAN,10210785,JL. KENANGA SARI NO. 33,TANJUNG SARI,KEC. MEDAN SELAYANG,KOTA MEDAN,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN MUSLIM LEWAT ILMU DAN AKHLAK,AO2033,327/I05/A/1994,06-08-1994,420/3666/Dikmenjur/2016,24-06-2014,Lihat SK Operasional,2016-08-15 08,,"4,000",,2.,,0618217095,0618217095,smktimulia_medan@yahoo.co.id,,3.557100000000,98.630000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
