prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kab. Brebes,Brebes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78201958-D78B-4D9D-BA33-A3F8695B60BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20364962,MAN 1 BREBES,20364962,JL.YOS SUDARSO (KOMPLEK ISLAMIC CENTER) BREBES,PASAR BATANG,KEC. BREBES,KAB. BREBES,PROV. JAWA TENGAH,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,137 Tahun 1991,11-07-1991,137 Tahun 1991,11-07-1991,Lihat SK Operasional,2020-01-30 08,A,0,,2.,,,,,,-6.866400000000,109.046900000000,0,389,766,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Brebes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/161AD891-347E-421B-8B67-5A798265B93A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20364963,MAS NU 03 BREBES,20364963,JL. RAYA BREBES - JATIBARANG KM. 06 PEMARON BREBES 52251,PEMARON,KEC. BREBES,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,,,Kw.11.4/4/PP.03.2/2906/2006,12-06-2006,Kw.11.4/4/PP.03.2/2906/2006,12-06-2006,Lihat SK Operasional,2021-01-08 08,B,0,,2.,,,,,,-6.881700000000,109.054200000000,0,29,19,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Brebes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A064D658-2DF5-E011-8235-9D9A2FD0E6F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20326854,SLB NEGERI BREBES,20326854,Jalan Yos Sudarso No 20 Brebes,BREBES,KEC. BREBES,KAB. BREBES,PROV. JAWA TENGAH,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.1/020/0150/85,01-04-1985,421.1/020/0150/85,01-04-1985,Silakan Upload SK,,C,"4,488",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0,0283673596,slbn.brebes@gmail.com,http,-6.871300000000,109.047600000000,27,135,79,33,Sehari Penuh/5 hari,,2022/2023-2,"3,000",4,0,0,0,7,8,0,12,23,0,3,1,15,12,0,23,4,12,7,2,1,0,2,3,10,17,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Lainnya (Serat Optik),4,2,4,3,3,3,3,3,2,3,1,2,
Jawa Tengah,Kab. Brebes,Brebes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DBAD24A-8AA4-4110-A89E-A7B1D0C743FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20326488,SMAN 1 BREBES,20326488,JL. SETIABUDI NO.11 BREBES,BREBES,KEC. BREBES,KAB. BREBES,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,59/SK/B/III,25-07-1963,59/SK/B/III,25-07-1963,Silakan Upload SK (link file tidak valid) => [587989-626212--],2022-02-08 08,A,"10,170",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0283671221,0283671221,sman1_bbs@yahoo.co.id,http,-6.876200000000,109.047400000000,67,477,703,33,Sehari Penuh/5 hari,,2022/2023-2,"550,000",33,3,1,2,38,15,0,14,44,1,15,7,44,23,1,59,7,15,10,7,7,6,9,13,27,40,,SMA 2013 Bhs&Budaya,Lainnya (Serat Optik),,,,,,,,,,11,11,11,
Jawa Tengah,Kab. Brebes,Brebes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E563AF85-DA6D-4FD8-A8AF-B75ABF56CEC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20326436,SMAN 2 BREBES,20326436,JL. AHMAD YANI NO 77 BREBES,BREBES,KEC. BREBES,KAB. BREBES,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0236/0/1973,18-12-1973,0353/0/1985,09-08-1985,Lihat SK Operasional,2019-09-27 20,A,"39,450",1. Lainnya (Serat Optik),2. Biznet (Serat Optik),PLN,0283671060,0283671060,smadabes@ymail.com,http,-6.872608000000,109.048408000000,67,416,796,36,Sehari Penuh/5 hari,,2022/2023-2,"32,000",36,4,1,11,31,24,0,12,38,0,18,11,40,27,0,60,7,12,15,8,7,8,11,6,26,41,,SMA 2013 IPS,Lainnya (Serat Optik),,,,,,,,,,12,12,12,
Jawa Tengah,Kab. Brebes,Brebes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B36FB11E-88B5-4BE9-B8F0-B681D7D7AB8D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20326437,SMAN 3 BREBES,20326437,JL. MT. HARYONO NO. 78 BREBES,BREBES,KEC. BREBES,KAB. BREBES,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,107/0/1997,01-01-1901,107/O/1997,01-07-1997,Lihat SK Operasional,2015-05-12 10,A,"7,000",1. Linknet,2. Telkom Speedy,PLN,,671374,sman03brebes@gmail.com,http,-6.878400000000,109.045700000000,56,480,693,33,Sehari Penuh/5 hari,,2022/2023-2,"80,000",30,4,1,2,29,15,0,12,28,0,14,14,34,22,0,43,13,4,12,6,3,3,12,16,31,25,,SMA 2013 IPS,Linknet,,,,,,,,,,11,11,11,
Jawa Tengah,Kab. Brebes,Brebes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1CADC9D4-363B-46CF-9804-44BCBEE759F2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69895515,SMK BOARDING SCHOOL BREBES,69895515,Jl. Hasanudin Rt. 01 Rw. 05 Desa Gandasuli Kec. Brebes Kab. Brebes,GANDASULI,KEC. BREBES,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Islam Terpadu Brebes,AE1369,421.5/0397/2015,04-05-2015,421.5/0397/2015,04-05-2015,Lihat SK Operasional,2015-08-25 14,B,"2,500",1. -,2. Telkom Speedy,PLN,02834514818,02834514818,smkboarding@gmail.com,http,-6.881500000000,109.056800000000,13,66,41,6,Sehari Penuh/5 hari,,2022/2023-2,"35,000",6,0,1,0,0,0,16,1,13,0,0,0,2,11,0,11,2,3,4,2,3,1,0,0,6,7,,SMK 2013 REV. Teknik Komputer dan Jaringan,Tidak Ada,,,,,,,,,,2,2,2,0
Jawa Tengah,Kab. Brebes,Brebes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B2F9D61-3FB5-449D-8FF1-83027A3DC4CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20326427,SMKN 1 BREBES,20326427,JL. DR. SETIABUDI NO. 17 BREBES,BREBES,KEC. BREBES,KAB. BREBES,PROV. JAWA TENGAH,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/10.162/2012,27-11-2012,38/PP/IV/67,02-12-1967,Lihat SK Operasional,2015-12-03 13,A,"8,105",1. -,2. Telkom Speedy,PLN,0283671625,0283671625,smkn1_brebes@yahoo.co.id,http,-6.876100000000,109.048700000000,78,350,"1,025",39,Sehari Penuh/5 hari,,2022/2023-2,"88,000",39,0,1,31,31,36,0,11,47,0,23,8,54,24,0,71,7,4,9,19,16,12,9,9,31,47,,SMK 2013 REV.  Tata Busana,Tidak Ada,,,,,,,,,,13,13,13,0
Jawa Tengah,Kab. Brebes,Brebes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C508D0C-8953-440A-BA56-766FCB46C540,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20362809,SMKS AGRIBISNIS,20362809,JL. RAYA PANTAI RANDUSANGA INDAH NO. 01 BREBES,RANDUSANGA WETAN,KEC. BREBES,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN RUMPUT LAUT BREBES,AE1393,421.5/3118/2012,,421.5/3118/2012,,Silakan Upload SK,,C,"21,000",1. XL (GSM),2. Indosat IM3,PLN,,0283,smkagribisniss@gmail.com,http,-6.833500000000,109.078800000000,9,20,3,2,Sehari Penuh/5 hari,,2022/2023-2,"4,400",3,0,1,2,0,0,7,3,9,0,0,0,1,8,0,9,0,0,2,3,1,2,0,1,4,5,,SMK 2013 REV.  Perhotelan,XL (GSM),,,,,,,,,,0,1,1,0
Jawa Tengah,Kab. Brebes,Brebes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C0F8313-3177-4154-B3E0-B961F67046A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20340786,SMKS BUDI UTOMO BREBES,20340786,JL. TAMAN SISWA NO. 23 BREBES,BREBES,KEC. BREBES,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PENDIDIKAN DAN SOSIAL MKGR BUDI UTOMO BREBES,AE1343,506 a/I.03/I/1992,11-05-1992,420/187a/2009,19-11-2009,Silakan Upload SK (link file tidak valid) => [157047-884789-18181-91258552-1121934729.Pdf],2017-03-12 11,C,"10,000",1. -,2. Telkom Speedy,PLN,,0283672430,smkbudiutomo.brebes@yahoo.co.id,http,-6.863800000000,109.055600000000,7,16,17,4,Sehari Penuh/5 hari,,2022/2023-2,"5,500",4,0,1,2,0,0,8,0,7,0,0,0,1,6,0,6,1,4,1,1,0,0,0,1,2,5,,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Tidak Ada,,,,,,,,,,2,2,0,0
Jawa Tengah,Kab. Brebes,Brebes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6BA0D924-DCFA-4A7C-8535-5C125BD072A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845535,SMKS CAKRA NENGGALA BREBES,69845535,Jl. Raden Patah No.31 Limbangan wetan Brebes,LIMBANGAN WETAN,KEC. BREBES,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Alif Lam Mim,AE1417,421.5/01385/2014,16-06-2014,421.5/01385/2014,16-06-2014,Lihat SK Operasional,2019-06-18 12,C,"33,000",1. Indosat IM2,2. Telkom Speedy,PLN,,,smkcakranenggalabrebes@gmail.com,http,-6.869000000000,109.058800000000,11,37,20,4,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,1,2,0,0,6,6,11,0,0,0,0,11,3,7,1,2,2,2,4,1,0,0,7,4,,SMK 2013 REV.  Produksi dan Siaran Program Televisi,Indosat IM2,,,,,,,,,,1,1,1,1
Jawa Tengah,Kab. Brebes,Brebes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8AE202CB-BEED-4BD2-8F4A-19E88A1F98C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20350726,SMKS FARMASI YPIB BREBES,20350726,RAYA BREBES - JATIBARANG KM.2 DESA PULOSARI TELPON 085225340805,PULOSARI,KEC. BREBES,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BINTANG SEMBILAN KARANG JONGKENG,AI4396,421.5/1049/2008,16-05-2008,421.5/1049/2008,16-05-2008,Lihat SK Operasional,2015-09-05 18,B,"2,880",1. Telkom Speedy,2. Telkom Speedy,PLN,,02834511145,farmasiypibbrebes@gmail.com,http,-6.887000000000,109.036100000000,18,24,159,9,Sehari Penuh/5 hari,,2022/2023-2,"2,500",9,0,1,2,0,0,20,3,18,0,0,0,3,15,1,13,4,3,5,2,4,3,1,0,6,12,,SMK 2013 REV. Farmasi Klinis dan Komunitas,Telkom Speedy,,,,,,,,,,3,3,3,0
Jawa Tengah,Kab. Brebes,Brebes,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4EE16246-B887-43AB-AD13-046587669F33,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69854735,SMKS IC ISLAMIC CENTRE,69854735,JL. YOS SUDARSO NO. 35 BREBES,PASAR BATANG,KEC. BREBES,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Islamic Centre Brebes,AE1395,421.5/0662/2014,24-03-2014,421.5/0662/2014,24-03-2014,Lihat SK Operasional,2020-08-26 19,C,"18,000",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,02836172363,info@smkic.sch.id,http,-6.867200000000,109.044800000000,8,12,31,5,Sehari Penuh/5 hari,,2022/2023-2,"5,000",9,0,1,3,0,0,10,0,8,0,0,0,3,5,0,7,1,4,4,0,0,0,0,0,2,6,,SMK 2013 REV. Multimedia,Lainnya (Serat Optik),,,,,,,,,,2,2,1,0
