prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
D.K.I. Jakarta,Kota Jakarta Pusat,Cempaka Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FBD5027C-0BCA-4011-B189-94485350BFE5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60725001,MAN 3 JAKARTA,60725001,Jl. Rawasari Selatan No.06 Komplek Perkantoran Rawa Kerbo,RAWASARI,KEC. CEMPAKA PUTIH,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.184700000000,106.872900000000,0,286,389,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Pusat,Cempaka Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60C8A696-2BF5-E011-BC99-3755EABFC3B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20112472,SLB C CEMPAKA PUTIH,20112472,Jl. Pangkalan Asem Gg. I No. 1,CEMPAKA PUTIH BARAT,KEC. CEMPAKA PUTIH,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",yayasan pendidikan cempaka putih,AG3488,Nomor 18/1991,06-06-1991,2228/I01.A.I/I/93,20-11-1993,Silakan Upload SK (link file tidak valid) => [493303-904281--],2021-08-18 09,,418,1. Telkomsel Flash,2. Telkom Speedy,PLN,0214213734,0214213734,slbbccempakaputih@gmail.com,,-6.174500000000,106.858200000000,6,46,32,6,Sehari Penuh/5 hari,,2022/2023-2,"1,300",21,0,1,1,6,0,0,0,0,0,5,1,7,-1,0,6,0,0,0,0,0,0,3,3,1,5,SDLB dan SMPLB,Pendidikan Khusus SMPLB 2013,Telkomsel Flash,2,0,0,1,0,1,1,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Pusat,Cempaka Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0903B12F-9996-4F3E-B884-A09624C2BEE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69985969,SLB SARASWATI LEARNING CENTER,69985969,Jl. Cempaka Putih Tengah XVII F No.19 Rt.001/008,CEMPAKA PUTIH TIMUR,KEC. CEMPAKA PUTIH,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Putra Putri Indonesia Bahagia Cempaka Putih,AG3489,NOMOR,20-05-2014,NOMOR 0001/A.4/31.71/.05/-1.851.332/2019,22-01-2019,Lihat SK Operasional,2019-03-04 15,B,0,1. -,2. Lainnya (Serat Optik),PLN,62214240815,62214240815,secretary.saraswatilc@gmail.com,http,-6.185932100000,106.869420600000,32,22,15,10,Sehari Penuh/5 hari,,2022/2023-2,"33,000",9,0,1,3,0,0,37,1,32,0,0,0,2,30,1,24,7,24,5,1,1,1,0,0,3,29,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,Tidak Ada,1,1,1,1,1,1,1,1,1,1,0,0,
D.K.I. Jakarta,Kota Jakarta Pusat,Cempaka Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4503FE52-B8F9-4D67-B50A-597BE1BDAF38,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100224,SMAN 30 JAKARTA,20100224,JL. JEND. A. YANI,CEMPAKA PUTIH TIMUR,KEC. CEMPAKA PUTIH,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,No.0166/O/1974,06-06-1974,N0.447,11-09-1984,Lihat SK Operasional,2021-09-17 11,A,"5,868",1. Telkom Astinet,2. Lainnya (Serat Optik),PLN,0214265548,0214244015,info@sman30jkt.sch.id,http,-6.186900000000,106.874900000000,45,396,486,24,Sehari Penuh/5 hari,,2022/2023-2,0,24,5,1,4,28,8,0,9,24,0,17,4,26,19,0,38,7,7,7,4,6,6,7,8,15,30,,SMA 2013 MIPA,Telkom Astinet,,,,,,,,,,8,8,8,
D.K.I. Jakarta,Kota Jakarta Pusat,Cempaka Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BB70990-D058-4681-AC2A-5C1D30444DAB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100201,SMAN 77 JAKARTA,20100201,JL. CEMPAKA PUTIH TENGAH 17,CEMPAKA PUTIH TIMUR,KEC. CEMPAKA PUTIH,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,No.0236/0/1974,18-03-1974,0580/PK.05.01,15-02-2023,Lihat SK Operasional,2023-02-16 20,A,"5,630",1. Telkom Astinet,2. Lainnya (Serat Optik),PLN,0214252864,0214243119,ka_sma_77@yahoo.com,http,-6.175100000000,106.866400000000,37,309,356,18,Sehari Penuh/5 hari,,2022/2023-2,"82,500",18,4,1,6,27,6,0,4,17,1,10,9,25,12,0,35,2,9,1,0,2,7,4,14,15,22,,SMA 2013 IPS,Telkom Astinet,,,,,,,,,,6,6,6,
D.K.I. Jakarta,Kota Jakarta Pusat,Cempaka Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2B93CB1-2DCC-42B7-9C14-5C2F37DED959,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100193,SMAS  PERGURUAN KSATRYA,20100193,JL. PERCETAKAN NEGARA,CEMPAKA PUTIH BARAT,KEC. CEMPAKA PUTIH,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perguruan Ksatrya Lima Satu,AH9817,,01-01-1900,944/-1.851.68,06-02-2013,Lihat SK Operasional,2015-02-17 11,A,"3,800",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,42880600,4256689,sma.ksatrya@yahoo.com,http,-6.186600000000,106.867100000000,42,364,418,23,Sehari Penuh/5 hari,,2022/2023-2,33,24,4,1,2,0,0,18,27,42,0,0,0,6,36,0,32,10,25,8,2,1,1,1,4,13,29,,SMA 2013 Bhs&Budaya,Lainnya (Serat Optik),,,,,,,,,,7,8,8,
D.K.I. Jakarta,Kota Jakarta Pusat,Cempaka Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77EB2135-F557-4B12-9F6F-E544D45DECFE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100196,SMAS TAMAN MADYA 5 JAKARTA,20100196,JL. PERCETAKAN NEGARA VIII NO. 16,RAWASARI,KEC. CEMPAKA PUTIH,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Persatuan Perguruan Tamansiswa Cabang Rawamangun,AH9821,8690/101-4/R4-1982,27-09-1986,8247/-1.851.68,08-10-2013,Lihat SK Operasional,2020-08-28 10,A,570,1. -,2. Telkom Speedy,PLN,4245365,4245365,smatm5cemput@gmail.com,,-6.192100000000,106.862000000000,17,101,85,7,Sehari Penuh/5 hari,,2022/2023-2,"4,200",7,2,1,2,0,0,10,8,17,0,0,0,3,14,0,13,4,2,0,1,2,0,4,8,8,9,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,3,2,2,
D.K.I. Jakarta,Kota Jakarta Pusat,Cempaka Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/336CB068-91BB-47EB-BD5F-0F8C84ABC471,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100168,SMKN 39 JAKARTA,20100168,JALAN CEMPAKA PUTIH TENGAH VI NO. 2,CEMPAKA PUTIH TIMUR,KEC. CEMPAKA PUTIH,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,2276/104C/B/1979,,,,Silakan Upload SK,,A,"3,760",1. Lainnya (Serat Optik),2. Lainnya (Wavelan),PLN,0214246845,0214246845,infosmkn39jkt@gmail.com,http,-6.171300000000,106.870200000000,55,623,255,26,Sehari Penuh/5 hari,,2022/2023-2,"105,000",26,3,1,6,30,13,0,12,32,1,13,9,37,18,0,50,5,10,3,6,7,9,12,8,32,23,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Lainnya (Serat Optik),,,,,,,,,,8,10,8,0
D.K.I. Jakarta,Kota Jakarta Pusat,Cempaka Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5015EB24-9748-4F95-B32B-1E7564EB6D61,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20178283,SMKS CEMPAKA,20178283,JL CEMPAKA PUTIH BARAT,CEMPAKA PUTIH BARAT,KEC. CEMPAKA PUTIH,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BHAKTI LIKHITA BHUTALA,AA0089,AHU-0028433.AH.01.04 Tahun 2016,27-06-2016,1890/2012,31-08-2012,Lihat SK Operasional,2020-08-27 13,C,0,1. Lainnya,2. Telkom Speedy,PLN,0214264432,0214264432,smkcempaka@gmail.com,http,-6.178700000000,106.864100000000,12,121,153,9,Sehari Penuh/5 hari,,2022/2023-2,"7,700",9,0,1,2,0,0,15,2,12,0,0,0,3,9,0,11,1,1,2,2,4,1,2,0,3,9,,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Lainnya,,,,,,,,,,3,3,3,0
D.K.I. Jakarta,Kota Jakarta Pusat,Cempaka Putih,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C31FD93D-4F0B-42DC-AE30-5A7CD2A39D72,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100114,SMKS KSATRYA,20100114,JL. PERCETAKAN NEGARA NO. D 232,CEMPAKA PUTIH BARAT,KEC. CEMPAKA PUTIH,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perguruan Ksatrya Lima Satu,AH9817,,01-01-1900,11366/-1.851.78,27-12-2013,Silakan Upload SK (link file tidak valid) => [482732-663518--],2021-08-03 06,A,"3,610,000",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,02142880600,0214256689,smkperguruanksatrya51@gmail.com,http,-6.186600000000,106.867100000000,30,130,128,11,Sehari Penuh/5 hari,,2022/2023-2,"32,000",12,1,1,2,0,0,16,17,30,0,0,0,8,22,0,27,3,14,2,3,1,3,4,3,13,17,,SMK 2013 REV. Teknik Komputer dan Jaringan,Lainnya (Serat Optik),,,,,,,,,,3,3,5,0
