prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Barat,Kab. Pasaman Barat,Pasaman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AAB9DCDB-1DB5-4B70-B31A-ABAF735ADEC2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70033288,MA SUBULUSSALAM,70033288,Jalan Soekarno Hatta KM 2,LINGKUANG AUA,KEC. PASAMAN,KAB. PASAMAN BARAT,PROV. SUMATERA BARAT,SWASTA,MA,Kementerian Agama,,,,,343 TAHUN 2022,02-06-2022,Silakan Upload SK (link file tidak valid) => [236091-531255-https,2022-09-09 16,,"1,921,522",,2.,,,,,,.000000000000,.000000000000,0,16,15,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Pasaman Barat,Pasaman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/99D935ED-B772-44E0-9A47-AEC11EDECD0C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311431,MAN 5 PASAMAN BARAT,10311431,JALUR XI PADANG DURIAN HIJAU,LINGKUANG AUA,KEC. PASAMAN,KAB. PASAMAN BARAT,PROV. SUMATERA BARAT,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,KMA Nomor 93 Tahun 2009,19-06-2009,KMA Nomor 93 Tahun 2009,19-06-2009,Lihat SK Operasional,2020-12-30 06,A,0,,2.,,,,,,.069500000000,99.819400000000,0,122,170,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Pasaman Barat,Pasaman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E824F16-7CDD-415D-B398-F65E1C1D8EC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10311432,MAS DARUSSALAM,10311432,"JL.LINTAS SIMPANG EMPAT - TALU, KM.O9",LINGKUANG AUA,KEC. PASAMAN,KAB. PASAMAN BARAT,PROV. SUMATERA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,.108484000000,99.919398000000,0,101,109,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Pasaman Barat,Pasaman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BFBF9A91-BAB3-4B7C-87A3-DE1307C38C28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728279,MAS MA`HAD AL IKHLASH,60728279,JL. GARDU INDUK PLN SIMPANG EMPAT,LINGKUANG AUA,KEC. PASAMAN,KAB. PASAMAN BARAT,PROV. SUMATERA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,.075723000000,99.827470000000,0,62,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Pasaman Barat,Pasaman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0443AE28-DD7D-411A-A217-5C7D42F40FD8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70011270,SLB Bismillah,70011270,Jl. Serasi Batang Toman,LINGKUANG AUA,KEC. PASAMAN,KAB. PASAMAN BARAT,PROV. SUMATERA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ANAK BERKEBUTUHAN KHUSUS BISMILLAH,AX0269,07,16-11-2018,570/1342-PERIZ/DPM&PTSP/VI/2021,28-06-2021,Lihat SK Operasional,2021-07-08 16,,510,1. -,2. -,PLN,,,Slbbismillah2020@gmail.com,,.000000000000,.000000000000,6,22,12,7,Pagi/6 hari,,2022/2023-2,900,3,0,1,0,0,0,10,0,6,0,0,0,0,6,0,5,1,5,1,0,0,0,0,0,1,5,SDLB dan SMPLB,Pendidikan Khusus SMPLB 2013,Tidak Ada,1,1,2,1,1,0,0,1,0,0,0,0,
Sumatera Barat,Kab. Pasaman Barat,Pasaman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00F6EF79-2FF5-E011-AD21-3117768083A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10306691,SLB UMMI CHAIRA,10306691,Jl. Simpang Empat-Ujung Gading,AIA GADANG,KEC. PASAMAN,KAB. PASAMAN BARAT,PROV. SUMATERA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan UMMI KHAIRA PASAMAN,AI9174,61,31-05-2010,570/1679-PERIZ/DPM&PTSP/VIII/2021,26-08-2021,Lihat SK Operasional,2021-08-31 10,C,"2,624",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,slb.ummikhaira@gmail.com,,.131700000000,99.806400000000,5,18,13,9,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,0,0,0,7,1,5,0,0,0,0,5,1,4,0,2,1,1,0,0,0,1,0,5,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,1,1,1,1,1,1,1,0,0,1,1,0,
Sumatera Barat,Kab. Pasaman Barat,Pasaman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77973BBD-9EE7-4E96-B3AE-39B601094F1F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69985145,SMA CENDEKIA PASBAR,69985145,Jl. Simpang Empat- Talu Km 4 Kampung Cubadak,LINGKUANG AUA,KEC. PASAMAN,KAB. PASAMAN BARAT,PROV. SUMATERA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Insan Cendekia,AI9142,420-4-2019,29-01-2019,420-4-2019,29-01-2019,Lihat SK Operasional,2021-06-22 15,C,"37,500",1. Telkomsel Flash,2. Telkomsel Flash,PLN,00000000000,,smacendekiapasbar1@gmail.com,http,.079959200000,99.700005100000,14,101,29,4,Pagi/6 hari,,2022/2023-2,900,5,1,1,2,0,1,20,1,14,0,0,0,2,12,0,12,2,9,4,1,0,0,0,0,3,11,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,1,1,2,
Sumatera Barat,Kab. Pasaman Barat,Pasaman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B583B39-3863-44A2-8C3F-BFA14580AB6C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10303090,SMA N 1 PASAMAN,10303090,JL. KIHAJAR DEWANTARA,LINGKUANG AUA,KEC. PASAMAN,KAB. PASAMAN BARAT,PROV. SUMATERA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,420/351/Dindik/2010,12-05-1963,420/351/Dindik/2010,12-05-1963,Lihat SK Operasional,2015-09-05 18,A,"38,800",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0753466541,0753466541,smanegeri1pasaman@gmail.com,http,.110100000000,99.823300000000,63,377,637,30,Pagi/6 hari,,2022/2023-2,"10,500",28,4,1,2,49,0,1,13,14,0,25,24,49,14,0,58,5,4,6,13,5,5,15,15,17,46,,SMA 2013 IPS,Lainnya (Serat Optik),,,,,,,,,,10,10,10,
Sumatera Barat,Kab. Pasaman Barat,Pasaman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/285A7E77-58E6-4E66-AC2B-756CBCAF364D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69764539,SMA N 2 PASAMAN,69764539,BATANG TOMAN,LINGKUANG AUA,KEC. PASAMAN,KAB. PASAMAN BARAT,PROV. SUMATERA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,18845158BUP-PASBAR/2013,27-02-2013,188. 45/ 158/ BUP- PASBAR,27-02-2013,Lihat SK Operasional,2018-10-26 16,A,"21,160",1. -,2. Telkom Speedy,PLN,,,smanduapasaman@yahoo.co.id,,.081400000000,99.830500000000,48,304,374,21,Pagi/6 hari,,2022/2023-2,"21,000",21,2,1,5,29,1,0,18,21,0,24,3,26,22,0,44,4,7,13,12,9,4,2,1,11,37,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,8,7,6,
Sumatera Barat,Kab. Pasaman Barat,Pasaman,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06E00CC7-655F-44EB-A7CB-76586DEB2AA0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10306088,SMA S AL - ISTIQOMAH,10306088,SIMPANG EMPAT,LINGKUANG AUA,KEC. PASAMAN,KAB. PASAMAN BARAT,PROV. SUMATERA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-ISTIQAMAH PASAMAN BARAT,AI9145,KPTS.061.08.R.1989,28-04-1989,KPTS.061.08.R,28-04-1989,Lihat SK Operasional,2020-08-29 12,A,"18,972",1. Telkomsel Flash,2. Telkom Speedy,PLN,466848,0753,smaalistiqamah@yahoo.co.id,,.089100000000,99.824200000000,53,322,446,21,Pagi/6 hari,,2022/2023-2,"24,000",19,2,1,2,2,0,49,4,51,0,1,1,10,43,0,41,12,20,14,10,5,0,4,0,22,31,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,8,7,6,
