prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Bogor,Bojong Gede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6B1D8A92-ECAA-4436-989B-0D2ABB1B2E6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69993271,MA NURUL ILMI,69993271,PONDOK MANGGIS,BOJONG BARU,KEC. BOJONG GEDE,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,0082/IPM/2019,15-07-2019,847 Tahun 2019,15-07-2019,Silakan Upload SK,,B,0,,2.,,,,,,.000000000000,.000000000000,0,88,71,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bogor,Bojong Gede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6966EE8C-AA1A-42FF-BBFF-10B649635F31,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280124,MAS AN NAJAH,20280124,Jl. Perum Bambu Kuning Blok E3 Rt 03/13,KEC. BOJONG GEDE,KAB. BOGOR,PROV. JAWA BARAT,INDONESIA,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.504501000000,106.781294000000,0,37,43,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bogor,Bojong Gede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CFAF4126-1301-4D1C-83FA-9BD03A3EB330,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280131,MAS DAARUL FATAA,20280131,Jl Sudimampir Rt 02/03,CIMANGGIS,KEC. BOJONG GEDE,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,W/IF/HK.008/301/96,14-10-1996,-D/W.i/MA/569/96,14-10-1996,Lihat SK Operasional,2020-01-29 15,B,0,,2.,,,,,,-6.501400000000,106.785100000000,0,25,39,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bogor,Bojong Gede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/787BFBFE-1F05-480F-9BB8-654DD387B76E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009001,MAS DARUL HIJRAH,70009001,JL. PURI LESTARI II,SUSUKAN,KEC. BOJONG GEDE,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,844 Tahun 2019,15-07-2019,844 Tahun 2019,15-07-2019,Lihat SK Operasional,2021-03-19 07,,"5,780",,2.,,,,,,.000000000000,.000000000000,0,25,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bogor,Bojong Gede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B0E99AC-E412-4CCF-AF49-7E47D53E83B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280148,MAS HIDAYATUTHALIBIN,20280148,Kp.sudimampir Rt 02/01,KEC. BOJONG GEDE,KAB. BOGOR,PROV. JAWA BARAT,INDONESIA,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.509600000000,106.781200000000,0,40,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bogor,Bojong Gede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C21BE3C7-FDF5-48EC-B29B-CAE2DBE966F1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280152,MAS JAM IYATUL FALAH,20280152,Jl.kh. Zulfiqor Waringin Jaya Rt 01/05,WARINGIN JAYA,KEC. BOJONG GEDE,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.499200000000,106.797500000000,0,50,63,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bogor,Bojong Gede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61C220AE-317B-4FFA-9943-25FA44558473,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280173,MAS TANSITUL MUTAALIMIN,20280173,Kp. Pintu Air Rt.03/09,KEDUNG WARINGIN,KEC. BOJONG GEDE,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.472800000000,106.800100000000,0,13,19,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Barat,Kab. Bogor,Bojong Gede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6AE9C861-5B9A-4172-9B9D-E43C7133230A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70035676,SMA LOGOS,70035676,Jl. Raya Bojonggede No. 53,PABUARAN,KEC. BOJONG GEDE,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN LOGOS INDONESIA,AX0698,7/011050/DPMPTSP/XII/2021,29-12-2021,7/011050/DPMPTSP/XII/2021,29-12-2021,Lihat SK Operasional,2022-11-28 11,,"3,597",1. Lainnya,2. Lainnya,PLN,,,,,.000000000000,.000000000000,24,51,59,5,Sehari Penuh/5 hari,,2022/2023-2,"250,000",5,1,1,0,0,0,7,19,24,0,0,0,2,22,0,19,5,12,5,3,1,2,0,1,11,13,SMA 2013 MIPA,Lainnya,2,2,1,
Jawa Barat,Kab. Bogor,Bojong Gede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31767C1C-5E40-42FC-8417-F3D72853C1DC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69888996,SMA NEGERI 1 BOJONGGEDE,69888996,JL. Kemuning IV No. 71 Cimanggis Bojonggede,CIMANGGIS,KEC. BOJONG GEDE,KAB. BOGOR,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.3/188/Kpts/Per-UU/2016,29-04-2016,421.3/188/Kpts/Per-UU/2016,29-04-2016,Lihat SK Operasional,2019-11-02 00,A,"7,100",1. Lainnya,2. Telkom Speedy,PLN,,02517597209,smanbojonggedee1@gmail.com,http,-6.497600000000,106.778800000000,53,628,621,34,Sehari Penuh/5 hari,,2022/2023-2,"23,000",22,2,1,42,13,24,0,16,43,1,7,2,17,36,0,45,8,7,15,12,8,6,3,2,18,35,SMA 2013 MIPA,Lainnya,13,10,11,
Jawa Barat,Kab. Bogor,Bojong Gede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F4C60BC-7B9F-4860-A51D-4FB4E797D446,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20232304,SMAS AL BASYARIAH,20232304,JL. RAYA PABUARAN GG. LANGGAR DS. RAWA PANJANG,RAWA PANJANG,KEC. BOJONG GEDE,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,C-1376.HT.03.01-TH.2002,28-10-2002,421.3/4595.Disdik/2006,15-11-2006,Lihat SK Operasional,2021-01-18 07,B,"1,560",1. Lainnya,2. Lainnya (Serat Optik),PLN,02187982715,02187982715,smaalbasyariahbojonggede@gmail.com,http,-6.461600000000,106.804000000000,16,55,46,4,Sehari Penuh/5 hari,,2022/2023-2,"3,000",4,1,1,0,0,0,12,5,16,0,0,0,2,14,0,14,2,6,2,1,2,1,1,3,9,7,SMA 2013 IPS,Lainnya,2,1,1,
