prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kota Semarang,Semarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40DFBF5B-2DF5-E011-99AF-87897B9D813C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331940,SLB A DRIA ADI,20331940,Komplek Puri Anjasmara Blok K-8,TAWANGSARI,KEC. SEMARANG BARAT,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SLB,TKLB dan SDLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pelayanan Kristen Semarang PELKRIS,AN0546,425.1/0004102,03-06-2002,425.1/0004102,03-06-2002,Lihat SK Operasional,2020-08-24 19,B,"2,850",1. -,2. Telkom Speedy,PLN,0,0247606205,slb.dria.adi@gmail.com,,-6.972100000000,110.387300000000,8,7,3,6,TKLB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"6,600",9,0,1,2,4,0,7,0,4,0,3,1,5,3,1,6,1,1,0,0,0,2,0,5,3,5,0,1,1,2,1,1,0,0,0,0,0,0,
Jawa Tengah,Kota Semarang,Semarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/495E91E6-4009-42A3-9449-5DE2F48E220C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69989941,SMA Daniel Creative Semarang,69989941,"Jl. Madukoro Raya, Komplek Semarang Indah Blok F 3-4",TAWANGMAS,KEC. SEMARANG BARAT,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Kristen Kristus Alfa Omega,AG8637,8120107843904,29-07-2019,8120107843904,29-07-2019,Lihat SK Operasional,2019-08-23 11,B,"5,782",1. -,2. Biznet (Serat Optik),PLN & Diesel,,76437781,dcssma@gmail.com,http,-6.963563800000,110.399154400000,16,30,43,6,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"13,500",6,2,1,8,0,0,17,2,16,0,0,0,2,14,0,13,3,9,7,0,0,0,0,0,7,9,,,,,,,,,,2,2,2,
Jawa Tengah,Kota Semarang,Semarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4F67CEA-D31F-4E2E-84ED-5D2003C9DB28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331898,SMA DIAN KARTIKA,20331898,JL. MURADI RAYA NO. 25,KEMBANGARUM,KEC. SEMARANG BARAT,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN DIAN KARTIKA SEMARANG,AG8683,642.2/124,06-01-1986,2120/i03/i-87,28-11-1987,Lihat SK Operasional,2018-10-15 09,B,936,1. -,2. Lainnya (Serat Optik),PLN,,0247601837,smg.sma.diankartika@gmail.com,,-6.992000000000,110.377000000000,7,3,2,3,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",3,3,1,2,0,0,5,3,7,0,0,0,2,5,0,7,0,0,0,2,1,0,1,3,4,3,,,,,,,,,,1,1,1,
Jawa Tengah,Kota Semarang,Semarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CB9E6F6-F7C6-4345-90D0-A1EF39620FDF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69943795,SMA Islam Al Azhar 15,69943795,Jl. Sri Kuncoro III No. 5,KALIBANTENG KULON,KEC. SEMARANG BARAT,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan pendidikan Islam Al-Fikri,AG8686,420/3164/2016,22-04-2016,420/3164/2016,22-04-2016,Lihat SK Operasional,2018-10-12 13,A,"1,806",1. Lainnya,2. Telkom Speedy,PLN,0247602168,02476433223,smaialazhar15smg@gmail.com,http,-6.987000000000,110.381500000000,14,74,55,6,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"164,000",6,4,1,2,0,0,10,5,14,0,0,0,1,13,0,9,5,4,6,3,1,0,0,0,9,5,,,,,,,,,,2,2,2,
Jawa Tengah,Kota Semarang,Semarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FCCCE224-F760-4800-BF31-049AECE36B39,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331903,SMA KESATRIAN 1,20331903,Jl. Pamularsih No. 116,GISIKDRONO,KEC. SEMARANG BARAT,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KESATRIAN 67,AG8635,011/i/4.A/78,01-04-1978,011/I/4.A/78,14-10-2014,Lihat SK Operasional,2015-04-27 09,A,0,1. -,2. Lainnya (Kabel),PLN,7614260,7601201,sma_kesatrian_1_semarang@yahoo.co.id,http,-6.987600000000,110.386000000000,44,331,322,22,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"3,500",29,4,1,4,2,0,34,14,40,0,1,3,26,18,0,35,9,6,3,4,1,8,9,13,26,18,,,,,,,,,,7,8,7,
Jawa Tengah,Kota Semarang,Semarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9EBEB50-2E29-444B-88D7-236642CC1D0C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328914,SMA KRISTA MITRA,20328914,PURI ANJASMORO BLOK FF NO. 1,TAWANGSARI,KEC. SEMARANG BARAT,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN KRISTEN KRISTA MITRA,AG8703,110,24-12-1988,362/I05/I/92,01-01-1900,Silakan Upload SK (link file tidak valid) => [317176-608063--],2020-08-24 17,A,"10,513",1. Biznet (Serat Optik),2. Biznet (Serat Optik),PLN & Diesel,0247612375,0247607097,smakm@kristamitra.sch.id,http,-6.963500000000,110.388500000000,22,80,86,7,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Serat Optik),"85,000",11,4,1,2,0,0,29,1,22,0,0,0,15,7,0,21,1,1,6,0,2,5,4,4,9,13,,,,,,,,,,2,3,2,
Jawa Tengah,Kota Semarang,Semarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B7A44F0-756A-456E-8E80-D4C3BF08FB99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332522,SMA KRISTEN TERANG BANGSA,20332522,"JL. ARTERI UTARA, KOMP. GRAND MARINA",TAWANGSARI,KEC. SEMARANG BARAT,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Terang Bagi Sejahtera Bangsa,AG8676,425.1/1256,29-03-2007,421.4/4501,31-05-2016,Lihat SK Operasional,2021-08-13 15,A,"9,442",1. Lainnya (Kabel),2. Biznet (Kabel),PLN & Diesel,02476671302,02476631762,smaterbang@gmail.com,http,-6.954700000000,110.392500000000,18,166,119,10,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Kabel),"15,000",27,5,1,8,0,0,20,2,18,0,0,0,9,9,0,16,2,1,2,7,2,2,3,1,6,12,,,,,,,,,,3,4,3,
Jawa Tengah,Kota Semarang,Semarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B83FDBE-E057-4C45-AE25-9917660BF74C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331905,SMA KRISTEN TRI TUNGGAL,20331905,JL. SEMARANG INDAH BLOK F NO.1,TAWANGMAS,KEC. SEMARANG BARAT,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Kristen Tritunggal,AA9646,20,26-12-1988,425.1/0603,09-02-2006,Lihat SK Operasional,2015-05-13 06,A,"2,972",1. Lainnya (Serat Optik),2. Biznet (Serat Optik),PLN & Diesel,7626017,7606100,sma@tritunggal.or.id,http,-6.964800000000,110.396400000000,32,185,183,12,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"196,999",22,3,1,8,0,0,34,6,32,0,0,0,15,17,0,31,1,1,8,9,7,5,1,1,9,23,,,,,,,,,,4,4,4,
Jawa Tengah,Kota Semarang,Semarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54DC95F2-6CEE-422A-BB7E-E1E7D793511A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332523,SMA NASIMA,20332523,Jl. Arteri Utara Yos Sudarso No. 17,TAWANGSARI,KEC. SEMARANG BARAT,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Islam Nasima,AG8690,421.3/1274,26-03-2007,421.3/1274,26-03-2007,Lihat SK Operasional,2019-01-14 13,A,"6,019",1. Lainnya (Serat Optik),2. Biznet (Serat Optik),PLN & Diesel,,76433361,sma.nasima@ymail.com,http,-6.967224200000,110.392871600000,22,89,98,7,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"164,000",10,4,1,2,0,0,17,10,21,0,1,0,10,12,0,20,2,5,5,1,0,3,5,3,8,14,,,,,,,,,,2,2,3,
Jawa Tengah,Kota Semarang,Semarang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97C7656F-52E2-4A05-B335-9860BB6B777C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328892,SMA NEGERI 06,20328892,Jl. Ronggolawe  No. 4,GISIKDRONO,KEC. SEMARANG BARAT,KOTA SEMARANG,PROV. JAWA TENGAH,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,99/S.K/B/III/65-66,03-09-1965,99/S.K/B/III/65-66,03-09-1965,Lihat SK Operasional,2019-12-19 11,A,"12,462",1. -,2. Lainnya (Satelit),PLN & Diesel,7609076,7605578,sman06semarang@gmail.com,http,-6.981700000000,110.388400000000,60,572,718,36,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"10,499",33,5,0,14,37,17,0,6,26,0,25,9,38,22,0,55,5,10,10,5,5,9,9,12,29,31,,,,,,,,,,12,12,12,
