prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Nusa Tenggara Barat,Kab. Lombok Tengah,Jonggat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CFF889DE-6685-4E1E-92EB-567B0199AF2B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69995125,MA Nurul Ihsan Sukarara,69995125,Jln. Raya Buncalang-Sukarara Desa Sukarara Jonggat Lombok Tengah,SUKARARA,KEC. JONGGAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,242 Tahun 2017,03-07-2017,242 Tahun 2017,03-07-2017,Lihat SK Operasional,2020-12-22 14,,0,,2.,,,,,,-8.698300000000,116.226200000000,0,18,51,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Jonggat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D04CF8B4-759B-4734-93AD-D3628AA53D3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50222459,MAN 2 LOMBOK TENGAH,50222459,DESA JELANTIK JALAN RAYA PRAYA - MATARAM,JELANTIK,KEC. JONGGAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,515A,25-11-1995,515A,25-11-1995,Lihat SK Operasional,2019-12-20 13,A,0,,2.,,,,,,-8.667800000000,116.218000000000,0,139,208,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Jonggat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14EB27F0-0928-4E2C-A7D7-C986BAA2AEDA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50222365,MAS AL-ANSHOR BEBER,50222365,DUSUN BEBER DESA PENGENJEK KEC.JONGGAT,PENGENJEK,KEC. JONGGAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,Kw.19.1/2/456/2011,,D/KW/MA/11/2001,,Silakan Upload SK,,C,0,,2.,,,,,,-8.641100000000,116.238300000000,0,14,9,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Jonggat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F44CFC8-D843-4384-A583-3919B4D4FDC7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69815310,MAS Hidayatul Muhsinin Labulia,69815310,Jl. Raya Labulia (By Pass BIL Km.14),LABULIA,KEC. JONGGAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,D/Wx/MA/81/2005,26-07-2005,D/W/X/MA/81/2005,26-07-2005,Lihat SK Operasional,2020-01-06 15,B,0,,2.,,,,,,-8.683800000000,116.190600000000,0,44,69,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Jonggat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/32E368F2-786F-4C09-BB13-847BBF9B14CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69755334,MAS HIDAYATUL UMMAH NW,69755334,BAGIK NUNGGAL,UBUNG,KEC. JONGGAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-8.669400000000,116.196900000000,0,32,38,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Jonggat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6CAFDAC-D357-4E6D-BE3E-5054110650C1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69983594,MAS JIHADUL UMMAH NW WAKER,69983594,WAKER DESA PUYUNG KECAMATAN JONGGAT,PUYUNG,KEC. JONGGAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,207 TAHUN 2018,29-06-2018,207 TAHUN 2018,29-06-2018,Lihat SK Operasional,2021-01-11 07,C,0,,2.,,,,,,-8.690100000000,116.245900000000,0,58,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Jonggat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A0EDE4D-0BFA-4AB2-B7FD-41278A53237F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60729942,MAS MA AL-MUSYAWIRIN BEREMBENG,60729942,BEREMBENG,PENGENJEK,KEC. JONGGAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.683098000000,116.218716000000,0,31,11,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Jonggat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2028E83D-1472-40A0-895A-2476645784B2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60729941,MAS MA NW UBUNG,60729941,Jln. TGH. L. Muh. Hukum,UBUNG,KEC. JONGGAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,WX/1-b/891/2000,21-09-2000,Kd.19.2/5/PP.00.7/20/2007,23-01-2007,Lihat SK Operasional,2021-06-08 09,B,0,,2.,,,,,,-8.652800000000,116.197900000000,0,34,35,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Jonggat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DFF3E5E-2FD0-4F81-B45F-5DC3F0B26EF6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69755328,MAS NURUL HIDAYAH,69755328,DASAN TUAN LABULIA,SUKARARA,KEC. JONGGAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-8.682000000000,116.185100000000,0,34,17,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Nusa Tenggara Barat,Kab. Lombok Tengah,Jonggat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98C4FE69-9955-4BE3-8142-CEB3A2318CF7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69755329,MAS NURUL IJTIHAD,69755329,PERINA,LABULIA,KEC. JONGGAT,KAB. LOMBOK TENGAH,PROV. NUSA TENGGARA BARAT,SWASTA,MA,Kementerian Agama,,,,21-05-2002,Wx/1-b/171/2003,28-02-2003,Lihat SK Operasional,2020-01-03 08,B,0,,2.,,,,,,-8.668642000000,116.225758000000,0,20,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
