prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kab. Semarang,Ambarawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2079BE5B-2DF5-E011-B66E-1D7355652E3E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331718,SLB BC Bina Putera Ambarawa,20331718,Busungan,TAMBAKBOYO,KEC. AMBARAWA,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,425.1/0004137,03-09-1989,425.1/0004137,03-06-2002,Lihat SK Operasional,2021-08-08 13,B,"1,082",1. -,2. Telkom Speedy,PLN,,0298593900,slbbpp@yahoo.com,http,-7.256900000000,110.421300000000,13,38,34,12,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,300",12,0,1,0,5,0,9,0,8,1,3,1,7,6,1,11,1,1,2,4,0,2,1,3,3,10,1,1,1,1,1,1,1,1,1,1,1,1,
Jawa Tengah,Kab. Semarang,Ambarawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6DA0F35B-DEDA-4E70-8756-9998A058DA83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20320373,SMA ISLAM SUDIRMAN AMBARAWA,20320373,JL. JENDERAL SUDIRMAN NO. 2 A Ambarawa,KUPANG,KEC. AMBARAWA,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PUSAT PENDIDIKAN ISLAM SUDIRMAN (YAPPIS)`,AN0255,3/ICS/Ps/XII/77,15-12-1977,154/II/S.A/1978,01-04-1978,Lihat SK Operasional,2019-09-23 12,A,"7,119",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,0298596373,0298592479,smaissuda@yahoo.co.id,http,-7.254200000000,110.414200000000,43,458,633,31,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Lainnya (Serat Optik),"34,549",31,4,1,28,2,0,43,8,41,0,0,2,27,16,0,38,5,10,3,6,8,4,3,9,13,30,,,,,,,,,,11,10,10,
Jawa Tengah,Kab. Semarang,Ambarawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82944715-4EBE-4565-B159-A16CF11F19BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20320371,SMA KANISIUS AMBARAWA,20320371,JL. MGR. SUGIYOPRANOTO NO. 226,PANJANG,KEC. AMBARAWA,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Kanisius,AE1746,ada,01-01-1900,421.3/1343.A,12-07-2012,Lihat SK Operasional,2018-05-28 12,B,"4,700",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,591257,smakanisiusambarawa@gmail.com,,-7.262300000000,110.394400000000,6,18,9,3,SMA 2013 Bhs&Budaya,Pagi/6 hari,,2022/2023-2,Lainnya (Serat Optik),"2,400",5,1,1,3,0,0,6,2,6,0,0,0,3,3,1,4,1,1,0,0,0,1,2,2,3,3,,,,,,,,,,1,1,1,
Jawa Tengah,Kab. Semarang,Ambarawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABD5FD9A-9A3E-47C3-B7DE-8DC03D8DF090,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20320387,SMA NEGERI 1 AMBARAWA,20320387,JL. YOS SUDARSO NO.46,KUPANG,KEC. AMBARAWA,KAB. SEMARANG,PROV. JAWA TENGAH,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0298 0 1982,09-10-1982,0298/O/1982,09-10-1982,Lihat SK Operasional,2022-10-12 09,A,"18,854",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,591462,smanegaambarawa@gmail.com,http,-7.250800000000,110.409400000000,61,404,725,32,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"42,000",31,4,1,26,40,9,0,12,22,0,15,24,46,15,0,55,6,6,7,5,8,2,11,22,24,37,,,,,,,,,,11,11,10,
Jawa Tengah,Kab. Semarang,Ambarawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89125345-89A0-440A-8B96-1B5AA5EE3834,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20320391,SMA TAMAN MADYA AMBARAWA,20320391,JL. DR. CIPTO NO. 63 AMBARAWA,KRANGGAN,KEC. AMBARAWA,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Persatuan Perguruan Tamansiswa Cabang Ambarawa,AX1051,023/11/4A/78,01-01-1900,023/11/4A/78,01-01-1900,Lihat SK Operasional,2018-05-30 12,Tidak Terakreditasi,63,1. Telkom Speedy,2. Telkom Speedy,PLN,0298591285,591285,tmadya@ymail.com,,-7.232900000000,110.399700000000,8,32,4,3,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",5,0,1,1,0,0,4,5,8,0,0,0,3,5,1,6,1,1,1,1,0,1,3,1,3,5,,,,,,,,,,1,1,1,
Jawa Tengah,Kab. Semarang,Ambarawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C83A9F26-4851-4FEA-94EE-4C78B4A6C6A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20320246,SMK Dr.TJIPTO AMBARAWA,20320246,RENGAS TAMBAKBOYO,TAMBAKBOYO,KEC. AMBARAWA,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Dr. Tjipto Semarang,AE1678,18941/D/4/71,10-07-1971,486/103.08/MN/2000,12-10-2000,Lihat SK Operasional,2020-08-27 15,B,"10,000",1. Telkom Speedy,2. Telkom Speedy,Diesel,0298593113,0298593113,smkdrtjipto123@gmail.com,http,-7.253000000000,110.425600000000,11,117,2,7,SMK 2013 REV. Teknik Mekanik Industri,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"6,500",13,1,1,2,1,0,11,3,10,0,0,1,8,3,0,11,0,1,0,1,0,1,2,6,8,3,,,,,,,,,,3,2,2,0
Jawa Tengah,Kab. Semarang,Ambarawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/229E4DB7-8D57-46BD-AFE4-CA9ED5FEBEAF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20320240,SMK ISLAM SUDIRMAN 1 AMBARAWA,20320240,"JL. YOS SUDARSO 18, PO.BOX. 101 AMBARAWA KAB. SEMARANG",KUPANG,KEC. AMBARAWA,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PUSAT PENDIDIKAN ISLAM SUDIRMAN (YAPPIS)`,AN0255,228/I03/I.83,02-02-1983,228/I03/I.83,02-02-1983,Lihat SK Operasional,2016-11-07 14,B,"7,410",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,0298592415,0298592415,smkissuda1ambarawa@gmail.com,http,-7.249500000000,110.413500000000,25,182,266,14,SMK 2013 REV.  Tata Busana,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),"39,000",14,0,1,3,0,0,23,10,25,0,0,0,7,18,1,21,3,15,5,3,1,0,0,1,9,16,,,,,,,,,,5,4,5,0
Jawa Tengah,Kab. Semarang,Ambarawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/251F8027-C5E6-41B4-8F82-8A92ED590241,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20320257,SMK ISLAM SUDIRMAN 2 AMBARAWA,20320257,JL. CEMPAKA NO. 3 KUPANG JETIS KAB. SEMARANG,KUPANG,KEC. AMBARAWA,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PUSAT PENDIDIKAN ISLAM SUDIRMAN (YAPPIS)`,AN0255,2063/ICS-A/III/2004,11-05-2004,2131/ICS-A/XI/2004,27-11-2004,Lihat SK Operasional,2018-10-08 21,B,"4,085",1. Lainnya,2. Telkom Speedy,PLN,0298591282,0298591282,smkislamsudirman2ambarawa@gmail.com,http,-7.257800000000,110.414700000000,16,235,23,15,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Pagi/6 hari,,2022/2023-2,Lainnya,"17,600",14,0,1,4,0,0,20,4,16,0,0,0,7,9,0,14,2,5,3,2,3,1,1,1,5,11,,,,,,,,,,5,5,5,0
Jawa Tengah,Kab. Semarang,Ambarawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E48D7B2-F8D4-4F78-942C-8898BD8DB2DF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20320237,SMK MASEHI PSAK AMBARAWA,20320237,JL. PEMUDA NO.24 AMBARAWA KAB. SEMARANG,PANJANG,KEC. AMBARAWA,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENGAMPU SEKOLAH DAN ASRAMA KRISTEN,AA9651,Pudjursus/UPE/33-A/1970,11-03-1970,A-75/B-005,15-12-1974,Silakan Upload SK (link file tidak valid) => [374843-135596--],2020-09-15 09,B,0,1. -,2. Telkom Speedy,PLN,591163,591163,smk_masehi@yahoo.co.id,http,-7.262400000000,110.403500000000,15,57,47,9,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"11,000",10,1,1,2,0,0,18,1,15,0,0,0,12,3,0,15,0,0,1,0,1,0,7,6,5,10,,,,,,,,,,3,3,3,0
Jawa Tengah,Kab. Semarang,Ambarawa,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/781C9146-F186-4AEB-BDF6-F5325F6C842E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20360637,SMK SPP KANISIUS AMBARAWA,20360637,"JL. MGR.SUGIYOPRANOTO, SJ NO.56 B",PANJANG,KEC. AMBARAWA,KAB. SEMARANG,PROV. JAWA TENGAH,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Kanisius,AE1746,SO/506/72/S.182,13-05-1972,421.3/025.A/2012,09-01-2012,Lihat SK Operasional,2020-08-28 10,B,"40,250",1. -,2. Telkom Speedy,PLN,0298594881,0298594881,kanisiusambarawasmkpp@gmail.com,http,-7.261016000000,110.397705000000,5,74,34,5,SMK 2013 REV. Agribisnis Tanaman Pangan dan Hortikultura,Pagi/6 hari,,2022/2023-2,Tidak Ada,"8,600",6,2,1,2,0,0,5,1,5,0,0,0,5,0,0,5,0,0,1,0,0,1,3,0,3,2,,,,,,,,,,1,2,2,0
