prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Utara,Kota Binjai,Binjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BDB91D84-D8ED-46DF-AFA9-6D5684C03863,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10264749,MAN BINJAI,10264749,JL.PEKAN BARU 1 A BINJAI,RAMBUNG BARAT,KEC. BINJAI SELATAN,KOTA BINJAI,PROV. SUMATERA UTARA,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,3.596400000000,98.489600000000,0,396,548,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Sumatera Utara,Kota Binjai,Binjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0ABF4A39-1BB8-4332-9913-2D3501052F22,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69978772,SMA SWASTA IT ALKAFFAH,69978772,Jl. Jamin Ginting No. 131,RAMBUNG DALAM,KEC. BINJAI SELATAN,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Wakaf Al Kaffah Binjai,AM0474,421.3/1146/DIS PM PPTSP/6/XVII.1/XII/2017,14-12-2017,421.3/1146/DIS PM PPTSP/6/XVII.1/XII/2017,14-12-2017,Lihat SK Operasional,2018-07-27 10,B,"3,247",1. -,2. Telkom Speedy,PLN,,,smakaffahbinjai@gmail.com,,3.591400000000,98.490900000000,11,33,32,3,Sehari Penuh/6 hari,,2022/2023-2,"7,700",3,5,1,3,4,0,5,3,7,0,2,2,4,7,0,8,3,4,1,3,1,0,0,2,4,7,SMA 2013 MIPA,Tidak Ada,1,1,1,
Sumatera Utara,Kota Binjai,Binjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8F17029-9ECE-47B2-A2D4-FBB28C829DEA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211317,SMAN 2 BINJAI,10211317,JL. PADANG NO. 08 BINJAI,RAMBUNG DALAM,KEC. BINJAI SELATAN,KOTA BINJAI,PROV. SUMATERA UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,A,"18,228",1. Telkom Speedy,2. Telkom Speedy,PLN,0618821808,0618821808,smanegeridua_binjai@yahoo.co.id,http,3.590200000000,98.492700000000,82,512,681,34,Pagi/6 hari,,2022/2023-2,"77,000",43,4,1,2,63,0,0,19,23,1,34,24,60,22,0,74,8,7,12,11,14,8,10,20,23,59,SMA 2013 IPS,Telkom Speedy,12,12,10,
Sumatera Utara,Kota Binjai,Binjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D3D2E00E-3FC9-46A2-8B85-A2CEFD572AF3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211406,SMAN 3 BINJAI,10211406,JL. PADANG SIDEMPUAN NO. 24 BINJAI,RAMBUNG BARAT,KEC. BINJAI SELATAN,KOTA BINJAI,PROV. SUMATERA UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0426/0/1991,15-07-1991,0426/0/1991,15-07-1991,Silakan Upload SK (link file tidak valid) => [511326-33319--],2021-09-03 23,A,"11,132",1. -,2. Telkom Speedy,PLN,,0618822630,sman3binjai@gmail.com,http,3.592300000000,98.487100000000,64,442,474,27,Pagi/6 hari,,2022/2023-2,"4,498",25,3,0,2,56,0,0,8,11,0,31,22,52,12,0,58,6,4,1,6,13,9,17,14,22,42,SMA 2013 IPS,Tidak Ada,9,9,9,
Sumatera Utara,Kota Binjai,Binjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C96A002-32CE-4854-AA52-BC0B30F23ED7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211389,SMAN 5 BINJAI,10211389,JL. JAMBI NO. 2 BINJAI,RAMBUNG BARAT,KEC. BINJAI SELATAN,KOTA BINJAI,PROV. SUMATERA UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,593-4651,21-09-1998,,21-09-1998,Lihat SK Operasional,2019-02-22 20,A,0,1. -,2. Telkom Speedy,PLN,,8820161,sman5_binjai@yahoo.com,http,3.592600000000,98.488900000000,65,468,507,28,Pagi/6 hari,,2022/2023-2,"3,600",28,2,1,5,50,0,1,14,18,0,29,18,37,28,0,59,6,8,5,7,12,10,17,6,17,48,SMA 2013 Bhs&Budaya,Tidak Ada,7,11,10,
Sumatera Utara,Kota Binjai,Binjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91809263-FC9E-472A-B5FF-0C9574E6214C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211314,SMAS PABA BINJAI,10211314,JL. PADANG SIDEMPUAN NO. 8 BINJAI,RAMBUNG BARAT,KEC. BINJAI SELATAN,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PANCA ABDI BANGSA (PABA),AM0484,01,01-07-2010,421.3-973,04-10-2021,Lihat SK Operasional,2022-01-27 15,A,"2,943",1. -,2. -,PLN,8830930,8822657,sma@paba-binjai.sch.id,http,3.594000000000,98.487300000000,36,146,201,10,Pagi/6 hari,,2022/2023-2,"5,500",10,1,1,2,6,0,21,12,31,0,4,1,10,26,1,29,6,15,7,7,3,1,2,1,9,27,SMA 2013 Bhs&Budaya,Tidak Ada,5,2,3,
Sumatera Utara,Kota Binjai,Binjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76E83FCB-6843-4084-8B98-CA173CB72163,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10261466,SMKS KHAIDIR NUR,10261466,JL. SAMANHUDI NO.213 BINJAI ESTATE,BINJAI ESTATE,KEC. BINJAI SELATAN,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Nur Islamic,AM0478,01,20-02-2009,,27-01-2016,Lihat SK Operasional,2017-01-26 11,A,"3,700",1. Telkom Speedy,2. Telkom Speedy,PLN,,0618824817,smkkn2016@gmail.com,http,3.583300000000,98.478700000000,12,81,59,8,Pagi/6 hari,,2022/2023-2,"10,600",21,0,1,2,1,0,11,1,11,0,1,0,3,9,1,9,2,8,0,2,0,2,0,0,6,6,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkom Speedy,4,4,0,0
Sumatera Utara,Kota Binjai,Binjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D7B11B7-F1DC-4B9F-8332-FD85FFA25DF9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211386,SMKS PABA BM BINJAI,10211386,"PADANG SIDEMPUAN NO. 8 RAMBUNG, BINJAI",RAMBUNG BARAT,KEC. BINJAI SELATAN,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PANCA ABDI BANGSA (PABA),AM0484,21,23-06-1983,421.5/330/DIS PM PPTSP/6/XVII.7/III/2018,06-03-2018,Lihat SK Operasional,2020-08-31 16,Sertifikat Kedaluwarsa,"2,636",1. -,2. Lainnya (Serat Optik),PLN,0618830996,0618822657,yaspend@paba-binjai.sch.id,http,3.595700000000,98.461700000000,23,15,175,6,Pagi/6 hari,,2022/2023-2,"5,500",6,0,1,2,1,0,19,4,22,0,0,1,10,13,1,20,2,6,5,1,3,0,6,2,6,17,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Tidak Ada,2,2,2,0
Sumatera Utara,Kota Binjai,Binjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F8C09E8-0EA5-48DA-B4B4-E7F9CED8D90F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211383,SMKS PALAPA BINJAI,10211383,"SEI MUSI NO 19, BINJAI",TANAH SERIBU,KEC. BINJAI SELATAN,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,23532-58,,,,Silakan Upload SK,,B,"7,724",1. -,2. Telkom Speedy,PLN & Diesel,,06176776066,smk.palapabinjai11@gmail.com,,3.559600000000,98.496800000000,14,74,35,8,Pagi/6 hari,,2022/2023-2,"1,900",7,0,1,2,1,0,12,2,12,0,2,0,8,6,0,11,3,4,1,1,3,2,2,1,4,10,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Tidak Ada,3,3,2,0
Sumatera Utara,Kota Binjai,Binjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8342BD0A-161D-4BD1-B5F2-0B4EB490AC60,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211381,SMKS PERTANIAN PABA BINJAI,10211381,JL. PADANG SIDEMPUAN NO.8,RAMBUNG BARAT,KEC. BINJAI SELATAN,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PANCA ABDI BANGSA (PABA),AM0484,21,23-06-1983,421.5/331/DIS PM PPTSP/6/XVII.7/III/2018,06-03-2018,Lihat SK Operasional,2020-08-31 22,A,"17,740",1. -,2. Telkom Speedy,PLN,0618830996,06177768173,yaspend@paba-binjai.sch.id,http,3.607000000000,98.462600000000,21,85,20,5,Pagi/6 hari,,2022/2023-2,"5,500",6,0,1,2,1,0,18,3,20,0,0,1,9,12,0,19,2,7,3,2,3,1,3,2,6,15,SMK 2013 REV. Agribisnis Tanaman Pangan dan Hortikultura,Tidak Ada,1,2,2,0
Sumatera Utara,Kota Binjai,Binjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/601CEB63-60B4-4D40-AFED-B24C683B4C9B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211393,SMKS TEKNIK PABA BINJAI,10211393,JL. PADANG SIDEMPUAN NO.8,RAMBUNG BARAT,KEC. BINJAI SELATAN,KOTA BINJAI,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PANCA ABDI BANGSA (PABA),AM0484,21,23-06-1983,421.5/329/DIS PM PPTSP/6/XVII.7/III/2018,06-03-2018,Lihat SK Operasional,2020-08-31 16,A,"18,540",1. -,2. Lainnya (Serat Optik),PLN,0618830996,,teknik@paba-binjai.sch.id,http,3.607000000000,98.462600000000,50,565,83,24,Pagi/6 hari,,2022/2023-2,"5,500",26,0,1,2,1,0,43,9,49,0,0,1,24,26,0,41,9,13,7,6,6,5,8,5,24,26,SMK 2013 REV. Teknik Komputer dan Jaringan,Tidak Ada,7,8,9,0
