prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Garut,Bayongbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/768B36AB-6B51-47C9-94CA-343C776439BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941658,MAS Al-Musthofa,69941658,Kp. Purbasana Rt 01 / Rw 03,SUKASENANG,KEC. BAYONGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,01/SK/YBMP/25//2014,01-04-2014,196 Tahun 2015,13-02-2015,Lihat SK Operasional,2020-01-20 14,B,0,,2.,,,,,,-7.461124000000,107.168214000000,0,99,68,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Bayongbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/96EB2AF4-6C1C-4A86-9EE7-A93AB1ACC413,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20276668,MAS ATTARBIYAH,20276668,Jl. Raya Bayongbong No. 2,SALAKURAY,KEC. BAYONGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,Kw.10.4/4/PP.006/002/2005,05-01-2005,D/Kw.10/MA/231/2005,05-01-2005,Lihat SK Operasional,2021-01-05 10,B,0,,2.,,,,,,-7.258400000000,107.861500000000,0,39,72,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Bayongbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9D01A4D-3641-494E-967C-E8EFE3B27769,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280300,MAS HIDAYATUL FAIZIEN,20280300,Kp. Urug Nangoh Rt 02 Rw 04,CIKEDOKAN,KEC. BAYONGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,Kw.10.4/4/PP.00.6/7143/2005,26-05-2005,Kw.10.4/4/PP.00.6/7143/2005,26-05-2005,Lihat SK Operasional,2020-06-02 00,A,0,,2.,,,,,,-7.254000000000,107.836800000000,0,61,88,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Bayongbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65210B56-28E6-43D4-8314-E64727C44180,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280311,MAS MIFTAHUL ANWAR,20280311,Jl. Cigedug Km. 01 Kp. Lebakleungsir Rt.02 Rw.04,CIBURUY,KEC. BAYONGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,KW.10.4/4/PP.00.6/2738/2010,28-04-2010,D/Kw.10/MA/304/2007,15-03-2007,Lihat SK Operasional,2021-01-04 00,A,0,,2.,,,,,,-7.204400000000,107.886700000000,0,106,137,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Bayongbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4580DDA4-D852-4059-AE71-3FFC1D38088B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280313,MAS MUHAMADIYAH BAYONGBONG,20280313,"Jl, Raya Bayongbong Timur No. 45 B",BAYONGBONG,KEC. BAYONGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Garut,AG4897,D/Kw.10/MA/0014/2011,28-03-2011,Kw.10.4/4/PP.00.6/2317/2011,28-03-2011,Lihat SK Operasional,2019-12-10 15,B,0,,2.,,,,,,-7.268500000000,107.824800000000,0,58,43,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Bayongbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60E0DE15-2CF5-E011-B935-872B155480D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20258194,SLB MUHAMMADIYAH BAYONGBONG GARUT,20258194,Jl. Raya Bayongbong No 45 B,BAYONGBONG,KEC. BAYONGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor,20-01-2003,NOMOR,20-01-2003,Silakan Upload SK (link file tidak valid) => [573684-628165--],2022-01-24 00,,744,1.,2.,PLN,,,,,-7.273800000000,107.822500000000,11,52,36,34,Sehari Penuh/5 hari,,2022/2023-2,"1,299",5,0,0,2,1,0,12,0,10,0,1,0,10,1,0,9,2,1,1,2,2,1,3,1,4,7,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,Telkomsel Flash,2,3,2,5,5,3,3,2,1,2,3,3,
Jawa Barat,Kab. Garut,Bayongbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DAD9025A-340C-4A21-9B59-81CFA3F13DB6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20227458,SMAN 19 GARUT,20227458,JL. RAYA SIMPANG - SAMARANG NO. 100,MULYASARI,KEC. BAYONGBONG,KAB. GARUT,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/Kep.339-Dispen/2003,17-11-2003,425/Kep.339/DISPEN,17-11-2003,Silakan Upload SK (link file tidak valid) => [404707-495750--],2020-12-28 07,A,"14,109",1.,2.,PLN,,,,,-7.269400000000,107.814100000000,55,437,753,34,Sehari Penuh/5 hari,,2022/2023-2,"34,400",37,6,1,19,32,11,0,12,27,0,13,15,29,26,0,51,4,11,8,10,2,9,9,6,23,32,,SMA 2013 IPS,3 (Tri),,,,,,,,,,12,11,11,
Jawa Barat,Kab. Garut,Bayongbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A52C66DC-B10F-4F66-A292-3686827385DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69888695,SMAS PLUS AL-MOENIR BAYONGBONG,69888695,JALAN RAYA CIBODAS,BANJARSARI,KEC. BAYONGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Hidayatul Arief,AM8185,425.11/4215 -Disdik,02-12-2014,425.11/4215 -Disdik,02-12-2014,Lihat SK Operasional,2015-02-06 09,B,"1,800",1. Smartfren,2. Telkomsel Flash,PLN,,,smaplusalmoenir@gmail.com,http,-7.237300000000,107.833000000000,13,220,189,12,Pagi/6 hari,,2022/2023-2,900,8,0,0,1,0,1,12,2,13,0,0,0,0,13,0,12,1,6,4,0,1,0,1,1,5,8,,SMA 2013 IPS,Smartfren,,,,,,,,,,4,4,4,
Jawa Barat,Kab. Garut,Bayongbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F4F41E2-0719-44F4-8E82-50F0200002AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955031,SMK MUTIARA BANGSA,69955031,Kp. Cioyod,MEKARJAYA,KEC. BAYONGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al Jawahir,AA2653,425.11/4067-Disdik,04-04-2016,425.11/4067-Disdik,04-04-2016,Lihat SK Operasional,2017-09-08 08,C,"4,976",,2.,,,,smk.mutiarabangsa15@gmail.com,,-7.236300000000,107.846400000000,4,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,7,0,4,0,0,0,1,3,0,1,3,0,1,2,1,0,0,0,2,2,,SMK 2013 REV. Teknik Komputer dan Jaringan,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Bayongbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73E735A2-BA3D-4A75-BB36-CFA9AF8B682B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20253861,SMKN 9 GARUT,20253861,RAYA BAYONGBONG,PANEMBONG,KEC. BAYONGBONG,KAB. GARUT,PROV. JAWA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,446 Tahun 2008,24-12-2008,446 Tahun 2008,24-12-2008,Lihat SK Operasional,2020-08-24 20,A,"14,950",1. 3 (Tri),2. Telkom Speedy,PLN,0262242947,02624772522,smkn9_garut@yahoo.co.id,http,-7.258500000000,107.843900000000,101,"1,416",604,57,Sehari Penuh/5 hari,,2022/2023-2,"33,000",42,1,1,12,31,44,0,26,77,1,19,4,39,62,1,81,19,14,20,29,24,6,5,3,62,39,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,3 (Tri),,,,,,,,,,20,18,19,0
