prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10669194-94D3-4893-9AA9-F73FA588501F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69993802,MA ZIWFA,69993802,"Dusun Jetis, RT/RW;01/08, Desa Nambuhan  Kecamatan Purwodadi Kabupaten Grbogan",NAMBUHAN,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,Lainnya,,1673 TAHUN 2019,10-06-2019,1673 TAHUN 2019,10-06-2019,Lihat SK Operasional,2021-08-26 08,C,0,,2.,,,,,,.000000000000,.000000000000,0,75,75,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16F470CE-EFA4-4B72-92A5-6E8D80E28B6B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20362915,MAN 1 GROBOGAN,20362915,JL. P. DIPONEGORO NO. 22 GROBOGAN,DANYANG,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,17 Tahun 1978,16-03-1978,810 Tahun 2017,03-10-2017,Lihat SK Operasional,2021-08-22 11,A,0,,2.,,,,,,-7.102000000000,110.912900000000,0,468,787,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1655CDE4-B621-4F72-93DF-F29469CC190D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20362916,MAS DARUT TAQWA,20362916,JL.KOLONEL SUGIONO III/6 JAGALAN UTARA,PURWODADI,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,,,Lk/3c/16/Dcm/MA/78,02-01-1978,Lk/3c/16/Dcm/MA/78,02-01-1978,Lihat SK Operasional,2021-05-18 11,B,0,,2.,,,,,,-7.077000000000,110.913700000000,0,34,37,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB59585C-A124-4B48-AD04-6DFEF7E527F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20362917,MAS MANBAUL ALAA,20362917,JL KOL SUGIONO II/19,PURWODADI,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,,,Wk/5.d./172/Pgm./MA/1987,22-12-1987,Wk/5.d./172/Pgm./MA/1987,22-12-1987,Silakan Upload SK (link file tidak valid) => [113956-44788-470035-76818466-531594165.PDF],2016-07-19 14,B,0,,2.,,,,,,-7.076100000000,110.913200000000,0,109,206,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D008C15B-2DF5-E011-BEA7-3F86FD39415F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20341503,SLB B YPLB DANYANG PURWODADI,20341503,Jalan Kapten Rusdiyat 2/56 Rt07 Rw02,DANYANG,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPLB Danyang Purwodadi,AI3711,425.I/000416,03-01-1977,425.I/000416,03-06-2002,Lihat SK Operasional,2020-09-01 09,C,"4,230",1.,2.,PLN,,(0292) 423487,smalb.byplb@gmail.com,,-7.120324000000,110.923039000000,8,26,21,12,Sehari Penuh/5 hari,,2022/2023-2,"2,200",6,1,0,2,1,0,8,0,7,1,0,0,4,4,0,8,0,1,1,3,2,0,1,0,3,5,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,Indosat IM3,1,1,1,1,1,1,1,1,1,1,1,1,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0AD82C2-9DFD-E111-90ED-777B0AA863B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20361622,SLB C YPLB DANYANG PURWODADI,20361622,Jl. Kapten Rusdiyat II/56 Danyang Purwodadi,DANYANG,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPLB Danyang Purwodadi,AI3711,005,24-04-1995,425.I/000416,03-06-2002,Silakan Upload SK (link file tidak valid) => [363512-970290--],2020-09-01 06,B,"1,000",1. 3 (Tri),2. Telkom Speedy,PLN,,0292423926,slbc.yplbdanyang@gmail.com,,-7.107000000000,110.907700000000,13,77,43,17,Sehari Penuh/5 hari,,2022/2023-2,900,7,0,1,2,5,0,9,0,8,0,4,1,8,5,0,13,0,3,3,0,2,0,2,3,4,9,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,3 (Tri),2,1,1,1,1,2,2,2,1,2,1,1,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9BEF2513-2F47-4334-B00B-C4E8D7CE5CC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69929277,SLB PGRI PURWODADI,69929277,"JL. R. Soeprapto, Gg Pringgodani 2 Nomor 1, Purwodadi Kab. Grobogan",PURWODADI,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perwakilan YPLP PGRI Kabupaten Grobogan,AI3708,420/5233/2015,17-11-2015,420/5233/2015,17-11-2015,Silakan Upload SK (link file tidak valid) => [364238-84137--],2020-09-01 06,B,"1,200",1. -,2. Telkom Speedy,PLN,,02924282220,slbpgri.purwodadi@gmail.com,,-7.091300000000,110.915000000000,12,41,36,19,Sehari Penuh/5 hari,,2022/2023-2,"1,300",8,0,1,2,2,0,6,6,10,0,1,1,2,10,0,11,1,4,2,3,0,0,1,2,4,8,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,Tidak Ada,2,2,2,2,2,2,1,1,2,1,1,1,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B99E6EA-A6D2-42A7-80F6-45205924B6E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313845,SMAN 1 PURWODADI,20313845,JL. R. SUPRAPTO NO. 82,PURWODADI,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,21/S.K/B/III,10-09-1962,1410/C-3/I/K.75,09-05-1975,Lihat SK Operasional,2016-12-29 07,A,"12,450",1. Lainnya,2. Telkom Speedy,PLN,422689,421010,smansapurwodadi@yahoo.co.id,http,-7.091900000000,110.914200000000,55,441,632,30,Sehari Penuh/5 hari,,2022/2023-2,"990,000",29,4,1,5,36,11,0,8,21,0,17,17,38,17,0,53,2,1,12,3,10,8,10,11,18,37,,SMA 2013 IPS,Lainnya,,,,,,,,,,10,10,10,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD308638-6576-4F12-A13E-1364C3BA1521,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313832,SMAS KRISTEN PURWODADI,20313832,JL. KAPT. PA. TENDEAN NO. 15,PURWODADI,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perguruan Kristen Widya Wacana,AI3707,B.7163/D.4C/K.61,02-11-1961,B.7163/D.4C/K.61,02-11-1961,Lihat SK Operasional,2015-02-04 15,A,"6,840",1. Telkom Speedy,2. Telkom Speedy,PLN,424649,424649,smakristen48@yahoo.com,http,-7.084600000000,110.918500000000,12,19,25,3,Pagi/6 hari,,2022/2023-2,"1,500",9,4,1,2,0,0,17,1,12,0,0,0,9,3,0,12,0,1,1,1,3,2,2,2,1,11,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,1,1,1,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74249597-1D39-431D-A4EF-EF21F874FCA5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313831,SMAS MIFTAHUL HUDA PURWODADI,20313831,JL. KH. HASAN ANWAR NO. 22 B,KURIPAN,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Miftahul Huda,AJ9556,363/I03/I/92,31-03-1992,363/I03/I/92,31-03-1992,Lihat SK Operasional,2019-05-13 15,B,"1,002",1. 3 (Tri),2. Telkom Astinet,PLN,,423112,sma.miftahul.huda.purwodadi@gmail.com,http,-7.081300000000,110.906200000000,22,152,189,12,Pagi/6 hari,,2022/2023-2,"11,000",12,1,1,12,1,0,19,7,21,0,0,1,13,9,0,17,5,3,3,6,3,2,3,2,9,13,,SMA 2013 MIPA,3 (Tri),,,,,,,,,,4,4,4,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9250B54-7347-4ED4-ADEF-B28705943373,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20338131,SMAS MUHAMMADIYAH PURWODADI,20338131,JL. LETJEN R. SOEPRAPTO NO. 118 RT.7/RW.8,PURWODADI,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,3368/II.045/JTG-79/79,18-08-1979,3368/II.045/JTG.79/79,18-08-1979,Lihat SK Operasional,2015-06-25 10,A,"5,440",1. Telkom Speedy,2. Telkom Speedy,PLN,0292423918,423918,muhi_pwdd@yahoo.co.id,http,-7.094900000000,110.913700000000,23,207,333,18,Sehari Penuh/5 hari,,2022/2023-2,"53,000",18,3,1,2,0,0,18,9,22,0,1,0,10,13,0,18,5,6,2,0,7,3,4,1,7,16,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,6,6,6,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B4989A2-E889-48BA-B0C2-FBB92814138B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313842,SMAS PGRI PURWODADI,20313842,JL. LETJEN R. SUPRAPTO NO. 2,PURWODADI,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perwakilan YPLP PGRI Kabupaten Grobogan,AI3708,1595/103/1-87,12-10-1987,2890/103/I.82,29-11-1982,Lihat SK Operasional,2020-08-31 13,A,"8,424",1. -,2. Telkom Speedy,PLN,421371,0292421371,smapgri_pwdd@yahoo.co.id,http,-7.091300000000,110.915100000000,27,294,352,20,Pagi/6 hari,,2022/2023-2,"3,500",22,4,1,2,0,0,16,14,27,0,0,0,3,24,1,24,2,14,4,3,5,0,0,1,11,16,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,6,8,6,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E89114C-C853-44AC-A208-7D87A0421A05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69946896,SMK Islam Terpadu Al Alawi Purwodadi,69946896,Dusun Tumenggungan RT. 08 RW. 03 Kec. Purwodadi,GENUKSURAN,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PONDOK PESANTREN HIDAYATUL MUBTADIIN GENUKSURAN,AI3691,420/3410/2016,28-04-2016,420/3410/2016,28-04-2016,Lihat SK Operasional,2016-08-03 09,A,"1,450",1. Telkomsel Flash,2. Telkom Speedy,PLN,,02925140475,smkitalalawipwd@gmail.com,,-7.107600000000,110.891300000000,10,119,87,6,Pagi/6 hari,,2022/2023-2,"11,000",7,0,1,2,0,0,12,0,10,0,0,0,1,9,0,9,1,4,4,2,0,0,0,0,5,5,,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkomsel Flash,,,,,,,,,,2,2,2,0
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36CF50D6-0556-4D4C-B70A-7152708DDA15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69895848,SMK NUSANTARA GROBOGAN,69895848,RT 04 RW. 14 KEL. KURIPAN KEC. PURWODADI KAB. GROBOGAN,KURIPAN,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Nusantara Grobogan,AI3724,421.1/2582/C/2015,16-03-2015,421.1/2582/C/2015,16-03-2015,Silakan Upload SK (link file tidak valid) => [315874-11570--],2020-08-22 16,B,"1,406",1. Smartfren,2. Lainnya,PLN,,,smknusantaragrobogan56@gmail.com,http,-7.077700000000,110.893600000000,7,15,31,3,Pagi/6 hari,,2022/2023-2,"2,000",5,0,1,2,0,0,6,2,7,0,0,0,1,6,0,6,1,0,3,2,0,0,1,1,3,4,,SMK 2013 REV. Asisten Keperawatan,Smartfren,,,,,,,,,,1,1,1,0
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4FD84CCE-3647-4DBA-941A-E3F33FD34F58,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69824840,SMK PGRI,69824840,Jl. R. SOEPRAPTO No. 02 PURWODADI,PURWODADI,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPLP PGRI DM JT,AI3720,421.5/8338/C/2013,04-12-2013,421.5/1358/C/2014,28-01-2014,Lihat SK Operasional,2015-06-29 09,Sertifikat Kedaluwarsa,"1,200",,2.,,,(0292) 421371,smk.pgri.pwdd@gmail.com,,-7.091400000000,110.915100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88016D3E-8E00-4046-9AAD-C792A9F80957,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69850901,SMK TERPADU IRSYADUT THULAB,69850901,Dsn. Kedaton RT 2 RW 4,PULOREJO,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan SMK Terpadu Irsyadut Thulab,AI3705,2014-06-23,23-06-2014,421.1/8344/C/2014,23-06-2014,Lihat SK Operasional,2020-08-24 20,B,"2,730",1. XL (GSM),2. Telkom Speedy,PLN,,,smktitb@gmail.com,http,-7.067900000000,110.859800000000,4,16,25,3,Pagi/6 hari,,2022/2023-2,"4,400",3,1,1,6,0,0,4,0,4,0,0,0,0,4,0,3,1,1,1,1,0,0,1,0,1,3,,SMK 2013 REV. Teknik Komputer dan Jaringan,XL (GSM),,,,,,,,,,1,1,1,0
Jawa Tengah,Kab. Grobogan,Purwodadi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27CE58B9-3E0E-4590-9EF0-CA550861D301,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20313803,SMKN 1 PURWODADI,20313803,JL. P. DIPONEGORO 24 PURWODADI KAB. GROBOGAN,DANYANG,KEC. PURWODADI,KAB. GROBOGAN,PROV. JAWA TENGAH,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0342/U/1989,05-06-1989,0342/U/1989,05-06-1989,Lihat SK Operasional,2021-04-21 14,A,"15,450",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,0292421136,0292421136,smkn1_purwodadi@yahoo.com,http,-7.103219000000,110.912939000000,102,131,"1,530",47,Sehari Penuh/5 hari,,2022/2023-2,"32,700",31,2,1,29,58,24,1,19,51,0,29,22,75,27,0,100,2,14,13,20,11,10,14,20,50,52,,SMK 2013 REV. Teknik Komputer dan Jaringan,Lainnya (Serat Optik),,,,,,,,,,16,16,15,0
