prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Utara,Kab. Deli Serdang,Deli Tua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E027617-9B70-440F-AFB6-D3A1B7544EA1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977064,SMA SWASTA DELI TUA SCHOOL,69977064,Jl. Bayur No. 1 Lingkungan IV,DELI TUA,KEC. DELI TUA,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Deli Tua,AI7984,421.3/879/DIS PM PPTSP/6/XVII.1/V/2018,17-05-2018,421.3/879/DIS PM PPTSP/6/XVII.1/V/2018,17-05-2018,Lihat SK Operasional,2019-11-14 11,B,"2,315",1. Telkomsel Flash,2. Telkom Speedy,PLN,,06142671398,smasds.0518@gmail.com,http,3.510047000000,98.680946000000,12,62,71,5,SMA 2013 IPS,Siang/6 hari,,2022/2023-2,Telkomsel Flash,"2,200",3,4,1,0,0,0,14,0,12,0,0,0,4,8,0,6,6,6,0,2,2,1,0,1,1,11,1,2,2,
Sumatera Utara,Kab. Deli Serdang,Deli Tua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95E9C50B-753E-4239-9C95-A703B3047E7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10219922,SMAN 1 DELI TUA,10219922,JL. PENDIDIKAN NO. 1,DELI TUA,KEC. DELI TUA,KAB. DELI SERDANG,PROV. SUMATERA UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,050/5320.BP/2006,,,,Silakan Upload SK,,A,"20,000",1. -,2. Lainnya (Wavelan),PLN,,0617032879,smansadelitua@gmail.com,,3.477600000000,98.693100000000,71,511,645,33,SMA 2013 Bhs&Budaya,Pagi/6 hari,,2022/2023-2,Tidak Ada,"22,000",29,2,1,0,49,0,3,19,26,1,37,7,36,35,0,66,5,10,8,9,8,8,19,9,22,49,11,11,11,
Sumatera Utara,Kab. Deli Serdang,Deli Tua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E4030F7-1C67-4287-AC42-5FE89AFEA8E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10219919,SMAS HARAPAN 3 DELI TUA,10219919,JL. KARYA WISATA UJUNG NO.31,DELI TUA,KEC. DELI TUA,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Harapan,AM0322,421.3/2585.PM/2004,12-07-2004,421/9659/PDM/2014,11-11-2014,Lihat SK Operasional,2015-02-09 13,A,"56,880",1. Telkom Speedy,2. Lainnya (Satelit),PLN & Diesel,7876152,7876152,smaharapan3@yahoo.com,http,3.511900000000,98.664100000000,23,173,175,12,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"149,999",15,5,1,2,2,0,23,0,22,0,1,0,15,8,0,21,2,1,3,5,7,4,1,2,13,10,4,4,4,
Sumatera Utara,Kab. Deli Serdang,Deli Tua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F3AA129-BEA4-4CF5-87C4-EF4DC31D476D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10200433,SMAS ISTIQLAL DELI TUA,10200433,JL. STASIUN NO. 1A,SUKA MAKMUR,KEC. DELI TUA,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PERGURUAN ISTIQLAL,AK3828,115/I05/A/1992,25-05-1992,421.3/22/3/DIS PM PPTSP/6/XII/2019,16-12-2019,Lihat SK Operasional,2020-08-26 18,A,"7,688",1. -,2. Lainnya,PLN,7030263,7030263,sma_istiqlal92@yahoo.co.id,http,3.518500000000,98.680600000000,36,183,257,15,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Tidak Ada,"12,000",16,4,1,2,0,0,35,5,36,0,0,0,20,16,0,35,1,5,7,4,8,1,8,3,14,22,5,5,5,
Sumatera Utara,Kab. Deli Serdang,Deli Tua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E977B2BE-1EF7-4A54-9FEC-F3B4096CE188,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10214122,SMAS KARYA PEMBANGUNAN DELI TUA,10214122,JL. PASAR VI NO. 9 DELI TUA,DELI TUA TIMUR,KEC. DELI TUA,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,32,27-12-2010,421/6414/PDM/2014,17-07-2014,Lihat SK Operasional,2020-08-28 10,B,"2,000",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,7030284,sma.kpdelitua@gmail.com,https,3.484600000000,98.684700000000,16,26,36,3,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"5,500",5,2,1,3,0,0,15,2,16,0,0,0,9,7,0,13,3,0,3,5,3,2,0,3,5,11,1,1,1,
Sumatera Utara,Kab. Deli Serdang,Deli Tua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B937A2E-B108-4F5E-8D5A-F905719B764D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10214181,SMAS RK DELI MURNI DELI TUA,10214181,JL. NOGIO VI NO. 117,DELI TUA TIMUR,KEC. DELI TUA,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PERGURUAN KATOLIK DON BOSCO KEUSKUPAN AGUNG MEDAN,AB7849,56.A/PMU/77,08-08-1977,421.3/147,17-12-2020,Lihat SK Operasional,2021-03-24 13,A,"8,400",1. Telkom Speedy,2. Telkom Speedy,PLN,,0617030117,smarkdelimurni@gmail.com,https,3.486400000000,98.687600000000,23,186,263,14,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"13,200",15,3,2,2,0,0,22,5,23,0,0,0,13,10,0,22,1,6,4,1,1,3,3,5,9,14,5,4,5,
Sumatera Utara,Kab. Deli Serdang,Deli Tua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4582E9D7-15DB-43F2-83AA-F434E44EDFAC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10214167,SMAS SINGOSARI DELI TUA,10214167,JL. BESAR DELI TUA,DELI TUA BARAT,KEC. DELI TUA,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN SINGOSARI,AI7979,421/11426/PDM/2009,,,,Silakan Upload SK,,A,"6,200",1. -,2. Lainnya (Serat Optik),PLN,0617030119,0617032552,sma.swasta.singosari@gmail.com,,3.495900000000,98.681000000000,14,82,116,6,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",9,2,1,2,0,0,15,1,14,0,0,0,7,7,0,13,1,3,2,2,3,2,1,1,2,12,2,2,2,
Sumatera Utara,Kab. Deli Serdang,Deli Tua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97F5D0EF-AAFC-4BC7-9AD3-389EE3B0C7DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10219101,SMAS YPI DELI DELI TUA,10219101,"Jl. Medan - Delitua, Gang Suryo Km 10,8",DELI TUA,KEC. DELI TUA,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ISLAM DELITUA,AI7990,705/105/A.1987,04-06-1987,421/9661/PDM/2014,11-11-2014,Lihat SK Operasional,2021-07-23 09,B,"1,800",1. Smartfren,2. Telkomsel Flash,PLN,,7031562,smaypi.delitua0814@gmail.com,,3.497100000000,98.681400000000,11,48,58,5,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Smartfren,"1,300",5,2,1,2,0,0,10,2,11,0,0,0,5,6,0,8,3,4,2,1,3,0,0,1,2,9,2,2,1,
Sumatera Utara,Kab. Deli Serdang,Deli Tua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6466517-3A56-4CEA-AD8B-761FF484227D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10214039,SMK SWASTA ISTIQLAL DELITUA,10214039,JL. STASIUN NO. 1 A,SUKA MAKMUR,KEC. DELI TUA,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PERGURUAN ISTIQLAL DELITUA DELITUA,AI7982,29,17-02-2009,421.5/377/DIS PM PPTSP/6/III/2020,22-06-2015,Lihat SK Operasional,2020-08-30 10,A,"5,880",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0617030655,0617030655,smkswastaistiqlaldelitua@gmail.com,http,3.518000000000,98.681100000000,70,770,357,38,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Double Shift/6 hari,,2022/2023-2,Telkom Speedy,"33,000",36,1,1,2,4,0,65,6,66,0,3,1,35,35,0,58,12,13,14,8,14,8,9,4,32,38,14,11,13,0
Sumatera Utara,Kab. Deli Serdang,Deli Tua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C8F4ABA-43C7-44CA-AC31-0F2A8322718A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10260014,SMK SWASTA SINGOSARI,10260014,JL. BESAR MEDAN DELITUA KM 11 NO.1,DELI TUA,KEC. DELI TUA,KAB. DELI SERDANG,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN SINGOSARI,AI7979,421/3523/PDM/2016,20-04-2016,421/3523/PDM/2016,20-04-2016,Silakan Upload SK,,B,"6,000",1. -,2. Lainnya (Serat Optik),PLN,0617030119,0617032552,smkswastasingosari@yahoo.co.id,http,3.495800000000,98.681000000000,9,62,25,6,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,298",6,0,1,2,0,0,11,0,9,0,0,0,3,6,0,8,1,4,2,0,1,2,0,0,3,6,2,2,2,0
