prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Madiun,Mejayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7DD9F2C-06F1-4D83-B048-684E3CA523A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20580851,MAN 4 MADIUN,20580851,JL.H.AGUS SALIM NO.6B CARUBAN MEJAYAN,MEJAYAN,KEC. MEJAYAN,KAB. MADIUN,PROV. JAWA TIMUR,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,107 tahun 1997,17-03-1997,B-0251/Kk.13.34/PP.00.4/01/2017,18-01-2017,Lihat SK Operasional,2018-01-30 13,A,"6,291",,2.,,,,,,-7.547200000000,111.661800000000,0,107,248,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Madiun,Mejayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0701D2B-F6AA-E111-8383-932279D0B330,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20548827,SLB AL HIDAYAH,20548827,Kec. Mejayan,MEJAYAN,KEC. MEJAYAN,KAB. MADIUN,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL HIDAYAH,AI5447,7226/104/D/95,13-04-1995,13/18.09.12/02/IV/2022,12-04-2022,Lihat SK Operasional,2022-06-08 00,A,727,1.,2.,PLN,,0351-387299,smplbalhidayah@yahoo.co.id,,-7.547800000000,111.661400000000,14,59,31,13,Sehari Penuh/5 hari,,2022/2023-2,"2,200",7,0,0,0,3,0,11,0,11,0,3,0,7,7,0,14,0,3,0,4,0,4,3,0,3,11,"TKLB, SDLB, SMPLB,  dan SMLB",PAUD Merdeka,Telkomsel Flash,1,1,1,1,3,1,1,1,1,0,1,1,
Jawa Timur,Kab. Madiun,Mejayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/201A8F1C-F6AA-E111-88CB-FFB0A543E3B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20570698,SLB PANCARAN KASIH,20570698,Kec. Mejayan,KRAJAN,KEC. MEJAYAN,KAB. MADIUN,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TUAIAN KASIH,AI5450,50,13-06-2007,30/18.08/01/XII/2022,13-12-2022,Lihat SK Operasional,2023-01-05 12,B,330,1. Telkomsel Flash,2. Telkom Speedy,PLN,,0351387500,slb_pancarankasih@yahoo.com,,-7.562700000000,111.659800000000,8,35,29,10,Sehari Penuh/5 hari,,2022/2023-2,900,10,0,1,0,4,0,5,0,4,0,1,3,6,2,0,5,3,1,1,2,0,1,0,3,1,7,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkomsel Flash,1,1,1,0,1,1,0,1,1,1,1,1,
Jawa Timur,Kab. Madiun,Mejayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/790D64E3-E6FF-469F-B669-FA6E5C368E18,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20507733,SMAN 1 MEJAYAN,20507733,JL P SUDIRMAN NO 82,KRAJAN,KEC. MEJAYAN,KAB. MADIUN,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,96/S.K/B/III/65-66,01-08-1965,050710/1989,24-08-1989,Lihat SK Operasional,2019-09-28 05,A,"14,563",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,383083,383083,sman1mjy@yahoo.co.id,http,-7.547800000000,111.652300000000,44,319,628,27,Sehari Penuh/5 hari,,2022/2023-2,"650,000",27,5,1,5,36,0,0,8,10,0,21,13,35,9,1,39,4,4,4,6,2,7,6,15,18,26,,SMA 2013 IPS,Lainnya (Serat Optik),,,,,,,,,,9,9,9,
Jawa Timur,Kab. Madiun,Mejayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/182B8848-4D5E-47DE-A9FB-9D83D0D08342,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20507728,SMAN 2 MEJAYAN,20507728,Jalan Panglima Sudirman No. 58,MEJAYAN,KEC. MEJAYAN,KAB. MADIUN,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0216/o/1977,23-06-1977,0216/o/1977,23-06-1977,Silakan Upload SK (link file tidak valid) => [673219-636309--],2022-08-08 05,A,"36,668",1. Telkom Astinet,2. Telkom Speedy,PLN,0351383093,0351383093,smandamejayan@gmail.com,http,-7.548600000000,111.668000000000,47,357,623,29,Sehari Penuh/5 hari,,2022/2023-2,"70,096",29,3,1,28,38,0,0,9,9,0,10,28,37,10,0,43,4,2,7,3,0,0,13,22,19,28,,SMA 2013 IPS,Telkom Astinet,,,,,,,,,,10,10,9,
Jawa Timur,Kab. Madiun,Mejayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A5F5D975-4958-42AF-8928-EC464BCCDEC4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69816292,SMKN 1 MEJAYAN,69816292,JL.IMAM BONJOL NO.7,PANDEAN,KEC. MEJAYAN,KAB. MADIUN,PROV. JAWA TIMUR,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,188.45/1126/KPTS/402.031/2013,31-12-2013,861/1688.1/402.101/2013,01-08-2013,Lihat SK Operasional,2022-12-27 09,A,"34,038",1. -,2. Lainnya (Serat Optik),PLN,,0351388490,smkn_mejayan@yahoo.co.id,http,-7.557200000000,111.659700000000,77,930,342,37,Sehari Penuh/5 hari,,2022/2023-2,"66,000",23,1,1,6,30,28,0,19,50,0,25,2,47,30,1,65,11,6,20,17,8,14,6,6,41,36,,SMK 2013 REV. Teknik Ototronik,Tidak Ada,,,,,,,,,,13,12,12,0
Jawa Timur,Kab. Madiun,Mejayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB65D9B9-D053-4823-B89F-809F2D21CE5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20507727,SMKS BHAKTI MEJAYAN,20507727,JL. KOLONEL MARHADI,MEJAYAN,KEC. MEJAYAN,KAB. MADIUN,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN EKONOMI BHAKTI,AI5486,950/34.U/1989,01-08-1989,167/18.05/02/IV/2022,28-04-2022,Silakan Upload SK (link file tidak valid) => [691311-753381--],2022-08-30 00,B,"2,790",1. Telkomsel Flash,2. Telkom Speedy,PLN,0351383521,0351383521,bhakcar@yahoo.com,http,-7.544300000000,111.667900000000,9,19,17,6,Pagi/6 hari,,2022/2023-2,"12,700",9,0,1,2,0,0,10,2,9,0,0,0,6,3,0,8,1,1,2,1,1,0,3,1,5,4,,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkomsel Flash,,,,,,,,,,3,2,1,0
Jawa Timur,Kab. Madiun,Mejayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8937667-92AD-4C80-950C-1E51907D7EDF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20507702,SMKS GAJAH MADA MEJAYAN,20507702,JL. SINGOLODRO NO.01,MEJAYAN,KEC. MEJAYAN,KAB. MADIUN,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan GAJAH MADA,AI5465,318742 B.1999,,,,Silakan Upload SK,,C,"2,250",1. -,2. Telkom Speedy,PLN,,0351386601,smkgama@yahoo.co.id,http,-7.551600000000,111.673200000000,6,21,0,3,Pagi/6 hari,,2022/2023-2,"6,499",6,0,1,2,1,1,8,0,6,0,0,0,5,1,0,6,0,0,0,1,1,1,1,2,4,2,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Tidak Ada,,,,,,,,,,1,1,1,0
Jawa Timur,Kab. Madiun,Mejayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2116563A-9A90-45A6-B1E7-790D41F9E436,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20576196,SMKS KESEHATAN GREEN PUTRA MEDIKA,20576196,"JL. PANGLIMA SUDIRMAN NO. 77 PURWOSARI, WONOASRI, MADIUN 63157",KRAJAN,KEC. MEJAYAN,KAB. MADIUN,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BHKATI MADIUN,AG9609,421.5/2449/103.05/2012,02-03-2012,P2T/406/19.08/02/VIII/2018,24-08-2018,Lihat SK Operasional,2021-09-15 15,C,"3,518",1. Lainnya,2. Lainnya (Serat Optik),PLN,0351384155,0351384155,smkkesehatangreenputramedika@gmail.com,http,-7.549200000000,111.646400000000,13,4,45,7,Pagi/6 hari,,2022/2023-2,"16,200",14,0,2,4,0,0,13,2,13,0,0,0,1,12,0,7,6,2,2,2,5,1,1,0,3,10,,SMK 2013 REV. Farmasi Klinis dan Komunitas,Lainnya,,,,,,,,,,2,2,3,0
Jawa Timur,Kab. Madiun,Mejayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/177DBED6-E1BB-46F6-9AA7-AC7088A30C71,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20507704,SMKS PGRI 1 MEJAYAN,20507704,JL. KOLONEL MARHADI NO. 25,MEJAYAN,KEC. MEJAYAN,KAB. MADIUN,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Jawa Timur,AB4825,"AHU/AH.01.06-0019230 , 04 Agustus 2020",30-07-2020,543/18.05/02/X/2022,19-10-2022,Lihat SK Operasional,2023-04-05 04,A,"1,250",1. Telkom Speedy,2. Lainnya,PLN,0351383276,0351383276,smkpgri_mejayan@yahoo.com,http,-7.545800000000,111.667600000000,42,578,206,38,Sehari Penuh/5 hari,,2022/2023-2,"13,000",20,1,1,3,1,0,39,5,41,0,1,0,22,20,0,38,4,8,8,7,6,7,2,4,23,19,,SMK 2013 REV. Teknik Audio Video,Telkom Speedy,,,,,,,,,,13,12,13,0
Jawa Timur,Kab. Madiun,Mejayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A84EF958-7BB1-4389-BADE-16AAFF0EAA99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20507696,SMKS PGRI 2 MEJAYAN,20507696,JLN. PANGLIMA SUDIRMAN NO.69,MEJAYAN,KEC. MEJAYAN,KAB. MADIUN,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Jawa Timur,AB4825,421.5/241/180.09/2002,11-07-2002,19.08/1726/02/IX/2020,29-09-2020,Lihat SK Operasional,2022-01-16 01,B,0,1. -,2. Telkom Speedy,PLN,0351383180,0351383180,smkpgri_2mjyn@yahoo.co.id,http,-7.549000000000,111.668500000000,17,64,0,3,Pagi/6 hari,,2022/2023-2,"5,500",4,1,1,2,4,1,14,0,13,0,1,3,10,7,0,17,0,0,1,5,5,1,1,4,9,8,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Tidak Ada,,,,,,,,,,1,1,1,0
Jawa Timur,Kab. Madiun,Mejayan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECEE966C-88BE-45C2-82B1-C6F8213A56E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20507701,SMKS SANTO YUSUP,20507701,JL. BOROBUDUR,PANDEAN,KEC. MEJAYAN,KAB. MADIUN,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,861/1612/402.101/2014,05-07-2014,861/1612/402.101/2014,05-07-2014,Lihat SK Operasional,2019-11-02 00,B,"3,752",,2.,,,,soyussmk@yahoo.com,,-7.550200000000,111.656900000000,10,0,0,0,,,2022/2023-2,,0,0,0,0,0,2,4,5,10,0,0,0,5,5,0,8,2,1,1,2,2,1,2,1,6,4,,SMK 2013 REV. Teknik Pemesinan,,,,,,,,,,,,,,
