prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Aceh,Kab. Aceh Barat,Johan Pahlawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27F12425-16BC-4B6F-919B-7F5FB4263E11,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10114232,MAN 1 ACEH BARAT,10114232,JLN.SISINGAMANGARAJA  MEULABOH,DRIEN RAMPAK,KEC. JOHAN PAHLAWAN,KAB. ACEH BARAT,PROV. ACEH,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,4.156932000000,96.130317000000,0,290,660,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Aceh,Kab. Aceh Barat,Johan Pahlawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/737EA88F-A119-4CF5-908C-F5CDB84FA05B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10114233,MAS BABUSSALAM,10114233,JLN. CUT MUTIA MEULABOH,UJONG BAROH,KEC. JOHAN PAHLAWAN,KAB. ACEH BARAT,PROV. ACEH,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,4.151220000000,96.127428000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Aceh,Kab. Aceh Barat,Johan Pahlawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C98E6757-8E2F-4DA1-B66C-DDA1198BD1B8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945828,SLB NEGERI MEULABOH,69945828,Jalan Bakti Pemuda NO. 075,DRIEN RAMPAK,KEC. JOHAN PAHLAWAN,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.2/613/2016,25-01-2016,421.8/DPMPTSP/1946/2019,09-07-2019,Lihat SK Operasional,2020-05-18 18,C,"3,300",1. Telkom Speedy,2. Telkom Speedy,PLN,,,slbnegerimeulaboh2020@gmail.com,http,4.157200000000,96.125200000000,25,55,47,23,Pagi/6 hari,,2022/2023-2,"4,048",7,0,1,4,7,6,0,12,19,0,1,5,14,11,0,21,4,8,5,5,1,0,0,6,10,15,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,3,1,2,3,1,1,4,1,1,2,2,2,
Aceh,Kab. Aceh Barat,Johan Pahlawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A2D9E6A-43E2-46CF-AD52-E20BD9029135,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70013416,SMA IT Darul Mutaalimin,70013416,Jln. Kiblat,SEUNEUBOK,KEC. JOHAN PAHLAWAN,KAB. ACEH BARAT,PROV. ACEH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al Ashqalani,AK3555,421.3/DPMPTSP/1946/2021,07-09-2021,421.3/DPMPTSP/1947/2021,07-09-2021,Lihat SK Operasional,2021-10-21 12,,"1,200",1. Lainnya,2. Lainnya,PLN,,,smaitddm@gmail.com,https,4.175900000000,96.125100000000,16,0,76,3,Pagi/6 hari,,2022/2023-2,"3,600",2,0,0,1,1,1,1,14,15,0,0,1,1,15,0,12,4,8,6,1,0,0,1,0,2,14,,SMA 2013 Bhs&Budaya,Lainnya,,,,,,,,,,1,1,1,
Aceh,Kab. Aceh Barat,Johan Pahlawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF088E81-FAEB-4FD5-87A7-18861D7381F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10102510,SMA MUHAMMADIYAH 6 MEULABOH,10102510,JL. TGK DIRUNDENG MEULABOH,RUNDENG,KEC. JOHAN PAHLAWAN,KAB. ACEH BARAT,PROV. ACEH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Aceh,AK3816,01/MPDMP/II/2018,13-02-2018,179/Kep/III.O/D/2020,02-01-2020,Lihat SK Operasional,2020-08-28 10,B,"2,631",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,,smamuhammadiyah23@ymail.com,http,4.147800000000,96.133300000000,17,24,18,5,Pagi/6 hari,,2022/2023-2,"1,600",6,1,1,2,11,0,3,3,6,0,8,3,8,9,0,14,3,2,2,2,4,2,2,3,7,10,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,2,2,1,
Aceh,Kab. Aceh Barat,Johan Pahlawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2E9C3D2-1F8C-44CF-AA25-52C9A40C862D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10102505,SMA NEGERI 1 MEULABOH,10102505,JL. IMAM BONJOL NO. 1 MEULABOH,DRIEN RAMPAK,KEC. JOHAN PAHLAWAN,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,26/SK/III/1958,,,,Silakan Upload SK,,A,"4,588",1. -,2. Telkom Speedy,PLN,7551436,7551436,sman1meulaboh@gmail.com,http,4.156800000000,96.129000000000,51,272,441,22,Pagi/6 hari,,2022/2023-2,"17,700",21,2,1,12,33,6,0,12,19,0,17,15,25,26,1,43,7,8,10,9,3,7,4,10,11,40,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,7,7,8,
Aceh,Kab. Aceh Barat,Johan Pahlawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D61E6526-007D-4FAC-AF73-6E5CEE6F72A5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10110562,SMA NEGERI 2 MEULABOH,10110562,JL. SISINGAMANGARAJA LAPANG,LAPANG,KEC. JOHAN PAHLAWAN,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0306/C/1981,,,,Silakan Upload SK,,A,"16,554",1. Telkomsel Flash,2. Telkom Speedy,PLN,,065580010,sman2meulaboh80@gmail.com,http,4.176100000000,96.137600000000,44,233,364,20,Pagi/6 hari,,2022/2023-2,"3,600",22,3,0,2,31,3,0,10,15,0,17,12,25,19,0,39,5,4,6,11,8,5,5,5,9,35,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,7,8,5,
Aceh,Kab. Aceh Barat,Johan Pahlawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3B2E6A7-7650-4542-83A2-1CEDAD7622A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10102529,SMA NEGERI 3 MEULABOH,10102529,JL. BAKTI PEMUDA GIP LAPANG,LAPANG,KEC. JOHAN PAHLAWAN,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0519/0/1991,05-09-1991,0519/0/1991,05-09-1991,Lihat SK Operasional,2015-09-04 16,A,"29,600",1. Telkom Speedy,2. Telkom Speedy,PLN,,,sman3mbo.aceh@gmail.com,http,4.176700000000,96.135800000000,26,115,68,7,Pagi/6 hari,,2022/2023-2,"1,300",13,3,1,4,23,1,0,2,3,0,12,11,17,9,0,26,0,0,2,3,5,5,1,10,5,21,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,2,3,2,
Aceh,Kab. Aceh Barat,Johan Pahlawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B686F8E-8540-4D51-9559-3658D5183A1D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10110274,SMA NEGERI 4 WIRA BANGSA MEULABOH,10110274,Jl. Sisingamangaraja-Meuriyam Dusun Cot Nibong Lapang,LAPANG,KEC. JOHAN PAHLAWAN,KAB. ACEH BARAT,PROV. ACEH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421.3/138/2003,26-06-2003,421.3/1381/2003,18-10-2003,Silakan Upload SK (link file tidak valid) => [407562-407534--],2021-01-06 10,A,"39,744",1. -,2. Telkom Speedy,PLN,0,,sman4wiba@gmail.com,http,4.187000000000,96.135800000000,30,99,151,10,Pagi/6 hari,,2022/2023-2,"3,000",12,5,2,4,24,3,0,3,6,0,17,7,21,9,0,30,0,3,1,4,7,2,7,6,12,18,,SMA 2013 Bhs&Budaya,Tidak Ada,,,,,,,,,,3,4,3,
Aceh,Kab. Aceh Barat,Johan Pahlawan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0728648D-7FC4-4CF6-AFA0-ED173AB66953,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10110683,SMA SWASTA BINA GENERASI BANGSA,10110683,JL. DR. SUTOMO,SUWAK INDRAPURI,KEC. JOHAN PAHLAWAN,KAB. ACEH BARAT,PROV. ACEH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan 'BINA GENERASI BANGSA,AK3586,421.3/1097/2006,05-09-2006,421.3/1097/2006,05-09-2006,Lihat SK Operasional,2022-09-27 21,B,0,1. -,2. Telkom Speedy,PLN,,,smabgb_m@yahoo.com,,4.133300000000,96.128300000000,18,44,16,6,Pagi/6 hari,,2022/2023-2,"2,200",6,1,1,2,7,0,2,9,11,0,3,4,6,12,1,17,0,1,6,5,1,1,0,4,4,14,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,2,2,2,
