prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Pamekasan,Pakong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2C39B10-2679-415C-A6E8-7F5CF0F5CE53,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69881489,MAS  MA AL ISHLAH,69881489,Pon Pes Al Ishlah,SOMALANG,KEC. PAKONG,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,Kw.15.2/5/PP.00.6/3083/2014,02-07-2014,MA/1469/2014,02-07-2014,Lihat SK Operasional,2016-01-25 07,B,0,,2.,,,,,,-7.040591000000,113.551992000000,0,15,21,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Pamekasan,Pakong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33E5F7E3-D280-46BC-8923-0C8C37F6B648,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584363,MAS AS SALAFIYAH,20584363,SUMBER DUKO PAKONG,PAKONG,KEC. PAKONG,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,MAS/28.0053/ /2017,05-06-2004,MAS/28.0053/ /2017,22-08-2017,Lihat SK Operasional,2020-08-28 07,A,0,,2.,,,,,,-7.025700000000,113.549600000000,0,77,167,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Pamekasan,Pakong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2474E7B9-6F4C-4DF7-9565-E1067FF79BAC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584415,MAS SUMBER BUNGUR,20584415,JL. PP. SUMBER BUNGUR,PAKONG,KEC. PAKONG,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,1988-07-17,17-07-1988,MAS/28.0054/2017,22-08-2017,Lihat SK Operasional,2020-08-24 20,A,0,,2.,,,,,,-7.039000000000,113.569602000000,0,213,319,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Pamekasan,Pakong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB25735B-AA3F-459F-A505-617E8B12CDCA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20527232,SMAN 1 PAKONG,20527232,JL.RAYA SUMBER BINTANG 24,PAKONG,KEC. PAKONG,KAB. PAMEKASAN,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,A,"12,616",1. Smartfren,2. Lainnya (Wavelan),PLN,000000,000000000000,smanegeri1pakong@gmail.com,http,-7.029600000000,113.542600000000,22,107,74,8,Sehari Penuh/5 hari,,2022/2023-2,"5,000",13,0,0,0,16,3,0,3,8,0,10,4,17,5,0,20,2,0,4,6,5,2,2,3,11,11,SMA 2013 MIPA,Smartfren,3,2,3,
Jawa Timur,Kab. Pamekasan,Pakong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E95F83E-AC7F-4E13-86E6-460DCC2BEF21,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20566553,SMAS AS SALAM,20566553,DS.CEN LECEN,CENLECEN,KEC. PAKONG,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LA TAHZAN CENLECEN,AL8477,421.3/213/108.08/2008,07-04-2008,411.33/098/432.412/2013,09-09-2013,Lihat SK Operasional,2015-03-20 07,B,"1,680",,2.,,,,sma.assalam@gmail.com,http,-7.044600000000,113.599000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SMA 2013 IPS,,,,,
Jawa Timur,Kab. Pamekasan,Pakong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72DC5BC1-76C5-4EEA-A322-FF32ED1C0934,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754764,SMAS ISLAM TERPADU RIYADUL ULUM,69754764,Jl.KH.Ahmad Sonhaji Karang Nyior Bicorong Pakong,BICORONG,KEC. PAKONG,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AS-SONHAJI,AL8468,SK 366 /YPI.AS-SONHAJI/VII/2012,05-06-2012,19.03/1100.01/V/2020,18-05-2020,Lihat SK Operasional,2022-09-05 09,B,"3,499",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,0,,smai.terpadurupa@gmail.com,smaiterpadurupa.sch.id,-7.048600000000,113.548700000000,13,60,68,3,Pagi/6 hari,,2022/2023-2,"1,300",4,0,0,0,0,0,13,1,13,0,0,0,1,12,0,13,0,0,9,3,1,0,0,0,8,5,SMA 2013 Bhs&Budaya,Lainnya (Serat Optik),1,1,1,
Jawa Timur,Kab. Pamekasan,Pakong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC587E2D-8A41-4D89-BC89-E01994486606,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20579413,SMK ASSALAFIYAH,20579413,JL. RAYA PP AS - SALAFIYAH SUMBER DUKO,PAKONG,KEC. PAKONG,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AS-SALAFIYAH,AL8481,411.33/345/432.412/2014,03-11-2014,841/5613/441.302/2014,03-11-2014,Silakan Upload SK,,B,"6,592",1. Telkom Speedy,2. Smartfren,PLN & Diesel,,,smk_assalaf@yahoo.com,http,-7.024600000000,113.550000000000,19,81,115,8,Pagi/6 hari,,2022/2023-2,"4,500",7,2,1,2,0,0,19,1,19,0,0,0,4,15,1,16,2,6,7,4,1,1,0,0,16,3,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkom Speedy,3,3,2,0
Jawa Timur,Kab. Pamekasan,Pakong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D16A2EBC-026A-4E4A-9DFA-2F89BFCCF169,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69979111,SMK SUMBER BUNGUR PAKONG,69979111,"DUSUN Pakong Laok, Jl. Pondok Pesantren",PAKONG,KEC. PAKONG,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ISLAM SUMBER BUNGUR PAKONG,AL8479,P2T/33/19.06/01/V/2018,24-05-2018,P2T/941/19.08/02/VI/2019,14-06-2019,Lihat SK Operasional,2021-07-27 10,B,0,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,smk.sumbur@gmail.com,,-7.040133000000,113.554547000000,16,49,24,6,Pagi/6 hari,,2022/2023-2,900,6,1,1,0,0,0,17,0,16,0,0,0,0,16,0,14,2,9,4,3,0,0,0,0,7,9,SMK 2013 REV.  Agribisnis Ternak Unggas,Telkom Speedy,2,2,2,0
Jawa Timur,Kab. Pamekasan,Pakong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/974FEC13-F8BC-491B-9085-641280B7190D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20555438,SMKN 1 PAKONG,20555438,Jl. Raya Pakong,BANDUNGAN,KEC. PAKONG,KAB. PAMEKASAN,PROV. JAWA TIMUR,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,188.45/1654/44.1302/2004,17-04-2004,188.45/1654/44.1302/2004,17-04-2004,Lihat SK Operasional,2015-10-01 03,B,"4,440",1. XL (GSM),2. Telkom Speedy,PLN & Diesel,0,,smknegeripakong@gmail.com,https,-7.035500000000,113.545700000000,61,231,106,18,Sehari Penuh/5 hari,,2022/2023-2,"23,000",16,2,1,5,21,20,4,16,46,0,14,1,34,27,0,54,7,7,13,19,15,4,2,1,33,28,SMK 2013 REV. Asisten Keperawatan,XL (GSM),5,7,6,0
Jawa Timur,Kab. Pamekasan,Pakong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E54215B0-0DD1-4CD3-9B5B-937B1F05ED0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20570691,SMKS AL MUARRAF,20570691,Padukowan - Pakong,BICORONG,KEC. PAKONG,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-MUARRAF,AE6089,15 Juli 2010,15-07-2010,421.5/4410/103.05/2010,15-07-2010,Lihat SK Operasional,2023-03-24 08,B,"4,760",1. Linknet,2. Linknet,PLN,,,almuarrafsmk@yahoo.com,http,-7.062000000000,113.551500000000,10,34,38,4,Siang/6 hari,,2022/2023-2,450,4,0,1,1,0,0,11,0,10,0,0,0,2,8,0,10,0,5,4,0,1,0,0,0,8,2,SMK 2013 REV. Teknik Komputer dan Jaringan,Linknet,1,2,1,0
