prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Bekasi,Cibitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/222E68F4-F5E1-4847-B234-2131112E5D29,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037030,MA Roudhotul Muhibbin Bekasi,70037030,Kp. Selang Tengah Rt 05/02,WANASARI,KEC. CIBITUNG,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,1018 TAHUN 2022,22-06-2022,Silakan Upload SK (link file tidak valid) => [244935-294000-https,2023-01-31 09,,"2,245",,2.,,,,,,.000000000000,.000000000000,0,53,53,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Cibitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/81F11B36-2590-40CC-893C-39277DF72C6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280060,MAS AL AJHARIYAH,20280060,Kp. Selang Bojong Rt.05/01,WANASARI,KEC. CIBITUNG,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,009/YPI/SK.Mdr/VI/1988,20-06-1988,W.i/HK.008/746/1990,10-09-1990,Lihat SK Operasional,2019-12-27 10,B,0,,2.,,,,,,-6.239400000000,107.108800000000,0,14,18,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Cibitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/92490631-2B16-4B12-B4A4-2BC883A8F077,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280090,MAS MIFTAHUL ULUM,20280090,Jl. Raya Kp. Utan Setu Cibitung,CIBUNTU,KEC. CIBITUNG,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,DWI./154/556/94,06-10-1994,DWI./154/556/94,06-10-1994,Lihat SK Operasional,2016-09-05 14,B,0,,2.,,,,,,-6.283600000000,107.072400000000,0,68,61,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bekasi,Cibitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/808D3313-2CF5-E011-9AEC-A16636435E1B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20253323,SLB DHARUL MUKHSININ,20253323,Perum Citra Villa Jc 13 No. 23 Wanasari Cibitung K,WANASARI,KEC. CIBITUNG,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN UMAT ISLAM CIBITUNG,AG5809,4219/SK.08/SLB-PPTSP,01-01-1910,-4219/SK.08/SLB-PPTSP,01-01-1910,Lihat SK Operasional,2020-08-24 20,,"6,000",1.,2.,PLN,,,,,-6.247400000000,107.085500000000,11,28,20,11,Pagi/6 hari,,2022/2023-2,"2,200",8,2,1,2,0,0,11,2,11,0,0,0,4,7,1,7,3,2,2,1,0,0,3,3,4,7,"SDLB, SMPLB,  dan SMLB",TKLB 2013,Telkom Speedy,1,1,0,1,1,1,1,1,1,1,1,1,
Jawa Barat,Kab. Bekasi,Cibitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4725AD8A-07D0-45A2-B6CF-9FE35A3B0AFC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70029938,SMA ISLAM TERPADU ULIL ALBAB,70029938,"Jalan Bossih Raya, RT. 05 RW. 02",WANASARI,KEC. CIBITUNG,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan ULIL ALBAB BEKASI,AG5829,24/011050/DPMPTSP/VI/2022,10-06-2022,24/011050/DPMPTSP/VI/2022,10-06-2022,Lihat SK Operasional,2022-06-24 11,,"2,048",1. Lainnya,2. Lainnya (Kabel),PLN,,02129255021,smaitulilalbabbekasi@gmail.com,,.000000000000,.000000000000,11,16,34,5,Sehari Penuh/5 hari,,2022/2023-2,"52,998",5,3,1,8,0,0,11,3,11,0,0,0,1,10,0,7,4,7,2,0,1,0,1,0,4,7,,SMA 2013 IPS,Lainnya,,,,,,,,,,2,1,2,
Jawa Barat,Kab. Bekasi,Cibitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5AE4127-A11E-4DC3-B12D-086DA7AC7E5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69965414,SMA NEGERI 2 CIBITUNG,69965414,Jln. KH. Abdul Manan Kp. Sasak Bakar,KERTAMUKTI,KEC. CIBITUNG,KAB. BEKASI,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,503/21968. set Disdik,03-06-2017,503/21968. set Disdik,03-06-2017,Lihat SK Operasional,2017-08-16 22,B,"25,235",1. Smartfren,2. Lainnya (Satelit),PLN,,,sman2cibitung@gmail.com,http,-6.229800000000,107.106900000000,31,234,345,19,Double Shift/6 hari,,2022/2023-2,"15,000",7,2,1,8,5,5,0,21,26,0,5,0,7,24,1,22,8,5,15,4,4,2,0,1,12,19,,SMA 2013 MIPA,Smartfren,,,,,,,,,,8,6,5,
Jawa Barat,Kab. Bekasi,Cibitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A590E7F2-CEF2-45F6-AF1C-7EA6C877BF02,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20237985,SMAN 1 CIBITUNG,20237985,JL. MUTIARA RAYA 3 PERUM VILLA MUTIARA JAYA,WANAJAYA,KEC. CIBITUNG,KAB. BEKASI,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/Kep.112 Disdik/2005,,,,Silakan Upload SK,,A,"16,117",1. Telkom Astinet,2. Telkom Speedy,PLN & Diesel,02189523589,02189523589,smancionecibitung@yahoo.com,http,-6.253800000000,107.095800000000,65,471,816,36,Sehari Penuh/5 hari,,2022/2023-2,"160,000",32,3,1,6,26,20,1,18,41,0,20,4,32,33,0,58,7,15,7,6,9,13,8,7,19,46,,SMA 2013 Bhs&Budaya,Telkom Astinet,,,,,,,,,,12,12,12,
Jawa Barat,Kab. Bekasi,Cibitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6EA61D10-925B-44F2-8154-01E1B2F3FFDB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20268951,SMAS IT DARUL MUHSININ,20268951,JL RAJAWALI RAYA JC 13 NO 23 PERUM CITRA VILLA,WANASARI,KEC. CIBITUNG,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,01,15-11-1999,503/02/BPPT/11/2009,22-02-2009,Lihat SK Operasional,2020-08-30 09,C,600,1. Linknet,2. XL (GSM),PLN,02188369878,02188369878,darulmuhsinin@yahoo.co.id,,-6.247400000000,107.085500000000,5,56,8,3,Pagi/6 hari,,2022/2023-2,"2,600",3,1,1,0,0,0,7,0,5,0,0,0,1,4,0,5,0,0,1,1,1,0,1,1,3,2,,SMA 2013 MIPA,Linknet,,,,,,,,,,1,1,1,
Jawa Barat,Kab. Bekasi,Cibitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35B751BE-5836-4E5F-849A-6B9D0C53DF1D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69971541,SMK 10 NOVEMBER CIBITUNG,69971541,Jl. Raya Balai Desa Perum Villa Mutiara,WANAJAYA,KEC. CIBITUNG,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Lima November,AA4440,020/YLN/V/2017,17-07-2017,503/15/094/XII/SK-SMK/BPMPT/2016,29-12-2016,Lihat SK Operasional,2023-02-16 06,B,"2,325",1. -,2. Telkom Speedy,PLN,,02189522448,senopati_cibitung@yahoo.com,,-6.246400000000,107.096500000000,30,458,292,24,Double Shift/6 hari,,2022/2023-2,"16,498",13,2,1,13,0,0,10,21,30,0,0,0,3,27,0,28,2,16,3,4,3,2,1,1,15,15,,SMK 2013 REV. Teknik Komputer dan Jaringan,Tidak Ada,,,,,,,,,,9,8,7,0
Jawa Barat,Kab. Bekasi,Cibitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC98C39F-F35B-4B45-B088-1B5F897F12D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70011076,SMK CIBITUNG 1,70011076,Jl. Keramat No. 130 Kp Selang Bulak,WANAJAYA,KEC. CIBITUNG,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN KAGUMI JAKARTA,AL1555,4/011040/DPMPTSP/VI/2021,23-06-2021,4/011040/DPMPTSP/VI/2021,23-06-2021,Lihat SK Operasional,2021-06-30 22,A,"6,424",1. XL (Serat Optik),2. Lainnya,PLN,02189524787,02189524787,smkscibitung@gmail.com,http,-6.245000000000,107.095000000000,46,655,375,30,Double Shift/6 hari,,2022/2023-2,"63,500",23,0,1,2,0,0,12,36,44,0,0,2,11,35,1,34,11,20,7,5,4,5,2,3,27,19,,SMK 2013 REV. Teknik Mekanik Industri,XL (Serat Optik),,,,,,,,,,11,9,10,0
