prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD72E5FE-59FE-48D4-AFCA-6DFAEEC59431,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584188,MAS AL - AZIZ,20584188,JL.K.H.AHMAD DAHLAN NO.15 BANJARPATOMAN,AMADANOM,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Wm.06.04/PP.03.2/01035/SKP/2002,24-04-2002,-MAS/07.0004/2016,04-04-2016,Silakan Upload SK (link file tidak valid) => [758591-851998--],2023-01-17 15,B,0,,2.,,,,,,-8.204000000000,112.796800000000,0,158,191,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46ACF0DA-78F2-4222-991E-3D77438625EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941735,MAS Miftahul Ulum Dampit,69941735,JL. KH. AGUS SALIM NO. 14,MAJANGTENGAH,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,MA/07.59/2015,09-07-2015,MA/07.59/2015,09-07-2015,Lihat SK Operasional,2017-10-30 07,B,0,,2.,,,,,,-8.205800000000,112.719900000000,0,35,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8448A10-8211-45AA-A2A9-6AEBEE778C5C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584227,MAS NASRUDDIN,20584227,JL. SEGALUH RT01/RW04,DAMPIT,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,wm.06.04/PP.05.2/3372/SKP/1998,29-09-1998,Kw.13.4/4/PP.00.6/98/2010,01-07-2010,Lihat SK Operasional,2017-10-03 07,B,0,,2.,,,,,,-8.212700000000,112.742800000000,0,54,86,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A832F99B-DCE6-46C2-965C-D14622415440,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70014732,MAS SUNAN AMPEL,70014732,JL. RAYA CRABA`AN NO 12,SUMBERSUKO,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,MAS / 07.0073 / 2020,20-04-2020,MAS / 07.0073 / 2020,20-04-2020,Lihat SK Operasional,2021-11-24 07,,"3,900",,2.,,,,,,.000000000000,.000000000000,0,36,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AB876B2-B835-41AC-B131-CBE4CE1F4397,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20517738,SMAN 1 DAMPIT,20517738,JL. GUNUNG JATI 1138 DAMPIT,DAMPIT,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0601/0/1985,22-11-1985,0601/0/1985,22-11-1985,Lihat SK Operasional,2015-09-05 18,A,"27,000",1. Telkom Speedy,2. Telkom Astinet,PLN & Diesel,0341896285,0341896285,sma.dampit@yahoo.co.id,http,-8.210200000000,112.766200000000,73,326,677,32,Sehari Penuh/5 hari,,2022/2023-2,"26,400",34,7,1,14,30,25,2,16,52,0,6,15,36,37,2,66,5,13,13,7,3,7,7,23,32,41,SMA 2013 Bhs&Budaya,Telkom Speedy,10,10,12,
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6AA6D8E-13E7-40F5-89DE-74750B336F6C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20517795,SMAS DIPONEGORO DAMPIT,20517795,JL. SEMERU SELATAN NO. 07 DAMPIT,DAMPIT,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LEMBAGA PENDIDIKAN MAARIF NU KABUPATEN MALANG,AH0096,4202022421102,01-07-1985,P2T/25/19.03/01/I/2018,24-01-2018,Silakan Upload SK (link file tidak valid) => [436864-51834--],2021-04-14 11,B,"1,120",1. Smartfren,2. Telkom Speedy,PLN,,0341898155,smadiponegoro_dampit@yahoo.com,,-8.212000000000,112.749500000000,14,54,40,5,Pagi/6 hari,,2022/2023-2,"2,200",6,1,1,2,1,0,15,1,13,0,1,0,11,3,0,13,1,0,0,1,1,0,4,8,7,7,SMA 2013 IPS,Smartfren,1,2,2,
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14B521A8-8601-4F6F-BA87-B7AB162D7AAA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70005555,SMK AN-NUR AL MUNIR DAMPIT,70005555,Jl. Banjarpatoman No. 58,AMADANOM,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AN-NUR AL MUNIR BANJARPATOMAN,AO0800,19.06/119/01/XI/2020,09-11-2020,19.07/119/01/XI/2020,09-11-2020,Lihat SK Operasional,2020-11-13 10,,"1,125",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,smk.annur.almunir@gmail.com,,-8.200585400000,112.796997000000,5,0,62,3,Pagi/6 hari,,2022/2023-2,"5,298",1,0,0,1,0,0,5,0,5,0,0,0,0,5,0,4,1,2,1,1,1,0,0,0,4,1,SMK 2013 REV.  Tata Busana,Telkomsel Flash,1,1,1,0
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9341315-B192-4D2C-BDE0-5472486F2D57,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69944430,SMK ASH SHOLIHUDDIN DAMPIT,69944430,Jl. Pesantren  No.72  RT.21 RW.03 Sumbertangkep,SUMBERSUKO,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan ASH SHOLIHUDDIN,AL7748,503/0010/IPLSM/35.07.303/2015,14-12-2015,231/18.05/02/VII/2022,15-07-2022,Lihat SK Operasional,2022-07-22 06,B,"3,420",1. Smartfren,2. Telkomsel Flash,PLN,,,smk_ashsholihuddin@yahoo.co.id,http,-8.222100000000,112.755400000000,21,184,248,15,Pagi/6 hari,,2022/2023-2,"5,499",15,0,1,2,0,0,23,0,21,0,0,0,0,21,0,15,6,13,4,1,1,2,0,0,8,13,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Smartfren,5,5,5,0
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/122A0DB0-A3D5-48D0-9E44-B10DC62A4CEC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69902568,SMK CENDIKIA MADINAH DAMPIT,69902568,Jl. Taman Ilmu 01 Banjarpatoman Rt. 06 Rw.03 Dampit Malang,AMADANOM,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pondok Pesantren Miftahul Ulum Dampit,AE4583,420/065/421.101/2014,23-06-2014,420/047/421.101/2015,24-07-2015,Lihat SK Operasional,2015-09-15 15,B,0,1. Telkom Speedy,2. Axis,PLN,,,smkcema@gmail.com,http,-8.194900000000,112.729400000000,9,128,109,9,Pagi/6 hari,,2022/2023-2,"3,000",8,1,1,0,0,0,11,0,9,0,0,0,0,9,0,4,5,4,3,2,0,0,0,0,5,4,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkom Speedy,3,3,3,0
Jawa Timur,Kab. Malang,Dampit,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75220D35-91D3-4B99-B7B4-6818F86DF4D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20517714,SMKS BINA BANGSA DAMPIT,20517714,JL. RAYA MAJANG TENGAH DAMPIT,MAJANGTENGAH,KEC. DAMPIT,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASANPENDIDIKAN AMANAH BINA BANGSA,AW7897,001/SKEP/YPABB.DPT/VI/2008,17-06-2008,P2T/857/19.08/02/V/2019,08-05-2019,Lihat SK Operasional,2021-09-06 01,A,"101,523",1. Telkom Speedy,2. Telkom Speedy,PLN,,0341897040,smkbisadpt@yahoo.co.id,http,-8.193700000000,112.714400000000,46,970,507,47,Pagi/6 hari,,2022/2023-2,"6,600",32,1,1,19,0,0,48,5,46,0,0,0,12,34,0,39,7,9,20,5,5,4,1,2,22,24,SMK 2013 REV.  Perbankan dan Keuangan Mikro,Telkom Speedy,16,16,15,0
