prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Lampung,Kab. Tulang Bawang,Banjar Margo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CFA8C59D-8F5E-4754-BDC2-D99194C1A282,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788127,MAS DARUL ISHLAH,69788127,Jalan Pesanggrahan,PURWA JAYA,KEC. BANJAR MARGO,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,MA,Kementerian Agama,Lainnya,,kw.08.2/Hk.00.8/21/2013,15-03-2013,005/YPP-DI/MA-DI/BM/TB/VIII/2011,27-08-2011,Lihat SK Operasional,2018-08-24 13,B,"2,000",,2.,,,,,,-4.235306000000,105.294065000000,0,3,73,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Lampung,Kab. Tulang Bawang,Banjar Margo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F4FFCFF3-99BD-4F02-95BF-312EFC02C256,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70035337,SMA TUNAS BANGSA,70035337,JL. Simpang Jengkol (Kampung Tri Tunggal Jaya),TRI TUNGGAL JAYA,KEC. BANJAR MARGO,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN MIFTAHUR ROSYIDIN TULANG BAWANG,AX5768,463/5441/A0001357/V.16/2022,09-09-2022,463/5442/A0001357/V.16/2022,09-09-2022,Lihat SK Operasional,2022-11-11 15,,"1,200",1. Telkom Speedy,2. Linknet,PLN,,,,,.000000000000,.000000000000,10,27,35,2,Pagi/6 hari,,2022/2023-2,350,2,0,0,2,0,2,8,1,10,0,0,0,0,10,0,4,6,7,0,1,1,1,0,0,2,8,SMA 2013 IPS,Telkom Speedy,1,1,0,
Lampung,Kab. Tulang Bawang,Banjar Margo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1FA2090-4E09-4A8D-85F5-9B2D1CDD6711,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10810271,SMAN 1 BANJAR MARGO,10810271,JL. Lintas Timur Km.159 Bujuk Agung.Banjar Margo.Tulang Bawang,BUJUK AGUNG,KEC. BANJAR MARGO,KAB. TULANG BAWANG,PROV. LAMPUNG,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B/249/DD.VIII/HK/TB/2006,12-07-2006,B/249/DD.VIII/HK/TB/2006,12-07-2006,Lihat SK Operasional,2019-09-12 23,A,"15,000",1. Telkomsel Flash,2. Lainnya,PLN,,,smanegeri1banjarmargo@yahoo.co.id,http,-4.195700000000,105.234100000000,36,243,299,17,Sehari Penuh/5 hari,,2022/2023-2,"4,500",19,1,1,2,17,0,0,19,19,0,13,4,16,20,0,33,3,6,11,4,8,5,1,1,14,22,SMA 2013 IPS,Telkomsel Flash,6,6,5,
Lampung,Kab. Tulang Bawang,Banjar Margo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F40D86E-22A7-491D-976C-6D365F3CBA73,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10809262,SMAS CATUR KARYA,10809262,JL. LINTAS RAWAJITU,SUMBER MAKMUR,KEC. BANJAR MARGO,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BUANA NAWA DHARMA,AC1467,09,29-04-2003,420/08.1/II.5-A3/DP-TB/IV/2012,02-04-2012,Lihat SK Operasional,2020-09-04 07,C,"10,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smacaturkaryatulangbawang@yahoo.com,,-4.237400000000,105.273600000000,9,64,49,5,Pagi/6 hari,,2022/2023-2,900,3,0,1,1,1,0,8,1,8,1,0,0,2,7,1,6,2,2,1,2,2,1,0,1,5,4,SMA 2013 IPS,Telkomsel Flash,2,1,2,
Lampung,Kab. Tulang Bawang,Banjar Margo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/319E5F90-FF49-4B82-A0F7-E92FD2759CEB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009539,SMK ALFARUQ AGUNG JAYA,70009539,jl. agung jaya,SUMBER MAKMUR,KEC. BANJAR MARGO,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,463/2079/A0000716V.16/2021,06-04-2021,463/2080/A00007161/V.16/2021,06-04-2021,Lihat SK Operasional,2022-01-26 15,,"7,500",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smkalfaruq@gmail.com,,.000000000000,.000000000000,10,82,136,7,Pagi/6 hari,,2022/2023-2,900,8,0,0,1,0,0,10,1,10,0,0,0,0,10,0,3,7,7,2,0,0,1,0,0,4,6,SMK 2013 REV. Multimedia,Telkomsel Flash,3,2,2,0
Lampung,Kab. Tulang Bawang,Banjar Margo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F97C3834-A213-4AE0-A1FC-A5EAC474D9A9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69969246,SMK HADI,69969246,Jl. Pesanggrahan,PURWA JAYA,KEC. BANJAR MARGO,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PONDOK PESANTREN SALAF TERPADU DARUL ISHLAH,AC1460,530/54/V.16/TB/2017,03-08-2017,463/12.726/V.16/2017,27-10-2017,Lihat SK Operasional,2017-11-06 14,B,"1,500",1. -,2. Telkom Speedy,PLN,085258384689,,smkhadi.purwajaya@gmail.com,http,-4.239455600000,105.287202000000,16,77,58,6,Pagi/6 hari,,2022/2023-2,"1,300",9,0,1,2,0,0,15,2,16,0,0,0,2,14,0,11,5,8,6,0,1,0,0,1,7,9,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Tidak Ada,2,2,2,0
Lampung,Kab. Tulang Bawang,Banjar Margo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/351D5BCC-87DC-48D4-AF9C-771C0072D3F6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69985005,SMK NUFAT,69985005,Jl. Penawar,PENAWAR JAYA,KEC. BANJAR MARGO,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN NURUL FATTAH,AC1464,424/712/II.5-YNUFATBM/TB/2019,29-01-2019,463/912/V.16/2019,23-01-2019,Lihat SK Operasional,2019-01-31 07,C,"2,500",1. -,2. Telkom Speedy,PLN,,,smknufat@gmail.com,,-4.234398000000,105.256127000000,8,34,35,3,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,1,1,0,7,1,7,1,0,0,2,6,0,4,4,2,4,0,1,1,0,0,5,3,SMK 2013 REV. Multimedia,Tidak Ada,1,1,1,0
Lampung,Kab. Tulang Bawang,Banjar Margo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1FFD71A0-A858-4CB9-B216-0355AA8E8A03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69899753,SMKN 1 BANJAR MARGO,69899753,Jl. Poros Rawajitu,CATUR KARYA BUANA JAYA,KEC. BANJAR MARGO,KAB. TULANG BAWANG,PROV. LAMPUNG,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B/189/II.5/HK/TB/2015,30-04-2015,B/189/II.5/HK/TB/2015,10-08-2015,Lihat SK Operasional,2015-08-10 13,B,"20,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smkn1banjarmargo@gmail.com,http,-4.234800000000,105.310800000000,25,197,133,13,Sehari Penuh/5 hari,,2022/2023-2,"10,000",12,0,1,2,1,1,2,21,25,0,0,0,2,23,0,20,5,13,7,3,0,2,0,0,11,14,SMK 2013 REV. Agribisnis Tanaman Pangan dan Hortikultura,Telkomsel Flash,4,5,4,0
Lampung,Kab. Tulang Bawang,Banjar Margo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ACAB9BD3-E19A-44C0-B2FE-067F1FC2478E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69831976,SMKS CATUR KARYA,69831976,Jln Lintas Rawa Jitu Kampung Sumber Makmur Unit IV,SUMBER MAKMUR,KEC. BANJAR MARGO,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BUANA NAWA DHARMA,AF3191,420/108/II.5-A3/TB/IX/2013,12-05-2012,420/108/II.5-A3/TB/IX/2013,25-09-2013,Lihat SK Operasional,2021-07-29 11,C,"5,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smkcaturkarya@yahoo.co.id,http,-4.283795000000,105.209981000000,7,34,29,3,Pagi/6 hari,,2022/2023-2,"12,000",3,0,1,2,0,1,3,4,7,0,0,0,1,6,1,5,1,0,5,1,1,0,0,0,5,2,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkomsel Flash,1,1,1,0
Lampung,Kab. Tulang Bawang,Banjar Margo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97EA6CB2-3A83-4954-AA85-71E1C4574B50,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10809309,SMKS MAKARTI TAMA,10809309,JL. Lintas Timur Km. 149,PENAWAR REJO,KEC. BANJAR MARGO,KAB. TULANG BAWANG,PROV. LAMPUNG,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Teknologi,AC1470,223/1.12.B/I/U/1997,02-09-1997,223/1.12.B/I/U/1997,02-09-1997,Lihat SK Operasional,2020-08-24 20,B,"4,125",1. Telkom Speedy,2. Telkom Speedy,PLN,0,07267721205,smkmakartitama@gmail.com,http,-4.271400000000,105.236400000000,11,60,19,9,Sehari Penuh/5 hari,,2022/2023-2,"2,200",6,0,0,0,0,0,4,8,11,0,0,0,0,11,0,10,1,7,4,0,0,0,0,0,4,7,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Telkom Speedy,3,3,3,0
