prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Lampung,Kab. Lampung Selatan,Jati Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A98116C0-8AAA-4A9C-9E56-FEF67B86C4F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941620,MAS Darul Maghfiroh,69941620,Jln. Sukamaju A,SINAR REJEKI,KEC. JATI AGUNG,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,MA,Kementerian Agama,Lainnya,,KW.08.2/HK.00.8/205/2015,29-06-2015,KW.08.2/HK.00.8/205/2015,29-06-2015,Lihat SK Operasional,2020-02-03 16,C,0,,2.,,,,,,.000000000000,.000000000000,0,70,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Lampung,Kab. Lampung Selatan,Jati Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/85AFDB1A-E0E3-4AD3-AB30-9B2B7334AEDB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69941623,MAS Darul Munajah,69941623,Jl. Raya Sidoharjo,SIDOHARJO,KEC. JATI AGUNG,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,MA,Kementerian Agama,Lainnya,,Kw.08.2/HK.008/203/2015,29-06-2016,Kw.08.2/HK.008/203/2015,29-06-2015,Lihat SK Operasional,2020-01-28 15,C,0,,2.,,,,,,-5.242200000000,105.379700000000,0,55,69,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Lampung,Kab. Lampung Selatan,Jati Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0DA53984-8AB2-45E7-8943-6D6857B44B05,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816231,MAS HIDAYATUL MUBTADIIN,10816231,Jalan Pesantren No. 01 RT/RW 04/01,SIDOHARJO,KEC. JATI AGUNG,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,MA,Kementerian Agama,,,012/YHM/SKPM/VI/2004,11-06-2004,Kw.084/4/PP.00.1/1125/2006,02-08-2006,Lihat SK Operasional,2020-01-29 14,B,0,,2.,,,,,,-5.246000000000,105.403700000000,0,121,209,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Lampung,Kab. Lampung Selatan,Jati Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF58ED8F-B10B-4C37-BB92-2D301C967735,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10816230,MAS NURUL ISLAM,10816230,JL. SUMBER JAYA NO 99 DESA SUMBER JAYA KEC. JATI AGUNG LAMPUNG SELATAN.,WAY HUWI,KEC. JATI AGUNG,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,MA,Kementerian Agama,,,KW.08.2/HK.00.8/304/2016,29-09-2016,KW.08.2/HK.00.8/304/2016,29-09-2016,Lihat SK Operasional,2019-02-19 13,B,0,,2.,,,,,,-5.277600000000,105.375300000000,0,29,36,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Lampung,Kab. Lampung Selatan,Jati Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7867516-7F92-4347-AC6C-4FBCC715B52C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69956410,Muadalah Al-Mujtama Al-Islami,69956410,Jl. Raya Karang anyar Gg. Pancur Blok B,KARANG ANYAR,KEC. JATI AGUNG,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,MA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,25,101,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Lampung,Kab. Lampung Selatan,Jati Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F43BD82-7072-4DCD-BCB3-238C059E2C77,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69947997,SLB PELITA BUNGA,69947997,Jl. Ratu Dibalau Gg. Karyo Tami No.36 RT/RW 20/07 Kelurahan Jatimulyo,JATIMULYO,KEC. JATI AGUNG,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN HARAPAN PELITA BUNGA,AX0251,01,15-04-2016,420/2709/III.01/DP.2/2016,19-08-2016,Lihat SK Operasional,2021-06-16 01,C,494,1. Lainnya (Wavelan),2. Telkom Speedy,PLN,,,slbpelitabunga2016@gmail.com,,-5.281089000000,105.379530700000,4,22,7,8,Sehari Penuh/5 hari,,2022/2023-2,900,5,0,1,0,0,0,3,4,4,0,0,0,0,4,0,1,3,4,0,0,0,0,0,0,0,4,SDLB dan SMPLB,Pendidikan Khusus SMPLB 2013,Lainnya (Wavelan),1,1,1,1,1,1,1,1,0,0,0,0,
Lampung,Kab. Lampung Selatan,Jati Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D14996BF-EA9E-47E9-ACB8-2580701BF428,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69903025,SMA ALAM LAMPUNG,69903025,JL. AIRAN RAYA,WAY HUWI,KEC. JATI AGUNG,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan An Naqqara,AF3666,11,08-12-2004,421/2416/III.01/2015,07-09-2015,Lihat SK Operasional,2015-09-17 23,C,"8,000",1. -,2. Lainnya (Serat Optik),PLN,0,07215617000,smaalamlampung@gmail.com,http,-5.267764000000,105.313857600000,6,16,12,6,Sehari Penuh/5 hari,,2022/2023-2,"2,200",6,0,1,0,0,0,8,0,6,0,0,0,0,6,0,6,0,1,0,3,1,0,1,0,2,4,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,2,2,2,
Lampung,Kab. Lampung Selatan,Jati Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FBFCBDD2-EFA0-419D-86F1-939CFDCF7642,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70007466,SMA ANNIDA,70007466,JL. H. Lubis No. 90 Dusun Tegal Lega,KARANG ANYAR,KEC. JATI AGUNG,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan ALFIAN HUSIN,AC2026,463/9840/A0000582/V.16/2020,21-10-2020,463/9839/A0000582/V.16/2020,21-10-2020,Lihat SK Operasional,2021-01-29 08,B,"26,790",1. Indosat IM3,2. Telkomsel Flash,PLN,,,sma.annida@gmail.com,,.000000000000,.000000000000,6,45,0,3,Pagi/6 hari,,2022/2023-2,"2,200",3,4,1,4,0,0,7,0,6,0,0,0,0,6,0,2,4,2,1,2,0,1,0,0,4,2,,SMA 2013 MIPA,Indosat IM3,,,,,,,,,,1,1,1,
Lampung,Kab. Lampung Selatan,Jati Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F4B46DE-4F67-4939-B346-9119ECAB34FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70031270,SMA IT AR-RIDWAN,70031270,JL. Hadi Subroto Dusun I,MARGO LESTARI,KEC. JATI AGUNG,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BAHRIL WAHDAH DARUSSALAM,AW9303,463/4082/A0001261/V.16/2022,06-07-2022,463/4083/A0001261/V.16/2022,06-07-2022,Lihat SK Operasional,2022-07-21 17,,768,1. Telkom Speedy,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,9,20,23,2,Pagi/6 hari,,2022/2023-2,"1,800",1,0,1,0,0,0,11,0,9,0,0,0,0,9,0,2,7,3,1,2,2,1,0,0,1,8,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,1,1,0,
Lampung,Kab. Lampung Selatan,Jati Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F89D2E0D-1952-4637-A3B6-350203445427,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70035401,SMA MAFATIHUSSALAM,70035401,JL. Raya Sidoharjo,SIDOHARJO,KEC. JATI AGUNG,KAB. LAMPUNG SELATAN,PROV. LAMPUNG,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,463/6809/A0001432/V.16/2022,03-11-2022,463/6810/A0001432/V.16/2022,03-11-2022,Lihat SK Operasional,2022-11-17 12,,"5,000",1. Telkom Astinet,2. Telkom Astinet,PLN,,,,,.000000000000,.000000000000,2,6,3,1,Pagi/6 hari,,2022/2023-2,0,1,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,2,0,,SMA 2013 IPS,Telkom Astinet,,,,,,,,,,1,0,0,
