prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Sukabumi,Cicurug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6AE0F957-3CE5-4FF3-8D7D-E6A2B0E21844,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277306,MAS AL AMIN,20277306,Jl.karangsirna Rt 01/01,NANGGERANG,KEC. CICURUG,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,0392/SKP-IO/2016,19-12-2016,0392/SKP-IO/2016,19-12-2016,Lihat SK Operasional,2021-01-08 12,B,0,,2.,,,,,,-6.780700000000,106.786700000000,0,129,225,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Cicurug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B84AE5C-F706-40E6-95E3-0694F854C163,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280404,MAS AS-SYADZILIYAH,20280404,Jl. Cidahu No. 23 Caringin Rt.04 Rw. 05,CARINGIN,KEC. CICURUG,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.795519000000,106.775270100000,0,98,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Cicurug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7881F6D8-5EDC-4B10-B3DA-26F59228BB30,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280407,MAS ATTAQWA,20280407,Manggis Hilir Rt 03/03,BENDA,KEC. CICURUG,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,wi/HK008/350/93,25-10-1993,W.i/I/PP.006.1/792/1990,15-10-1990,Lihat SK Operasional,2019-11-12 16,B,0,,2.,,,,,,-6.761100000000,106.770900000000,0,40,72,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Cicurug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0128316C-8005-4D2F-85EF-5E93AAD77B56,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280420,MAS DARUL AMSOR,20280420,Jl. Siliwangi No 88 Ciutara,MEKARSARI,KEC. CICURUG,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.803800000000,106.782600000000,0,38,18,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sukabumi,Cicurug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70DA588E-D506-E211-AD47-4B0A1BD1798C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20258235,SLB AL-ROSYADIYAH,20258235,Jl. Siliwangi Kp. Bangkongreang Gg. Roda Rt,BENDA,KEC. CICURUG,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL-DJUHARAH ROSYADIYAH,AJ6610,16,22-10-2002,421.9/1216-DISDIK/2003,12-03-2003,Silakan Upload SK,,,247,1. -,2. Telkom Speedy,PLN,0,02667086949,slbal_rosyadiyah@yahoo.co.id,http,-6.766800000000,106.794000000000,8,69,28,12,Sehari Penuh/5 hari,,2022/2023-2,900,9,0,0,1,2,0,6,0,6,0,2,0,7,1,0,8,0,0,2,0,1,2,3,0,4,4,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,1,1,1,1,1,1,1,1,1,1,1,1,
Jawa Barat,Kab. Sukabumi,Cicurug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36374787-3192-4199-8EE3-740F4D4628F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20247167,"SMA PLUS DARUL HIDAYAH, KABUPATEN SUKABUMI",20247167,Kampung Baru RT. 05/01,TENJOAYU,KEC. CICURUG,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN QODRAT IRADAT AL-FITRIYAH,AJ6615,002/PPGDH/III/99,06-03-1999,3077/IO2.1/Kep/OT/1999,21-07-1999,Lihat SK Operasional,2015-09-30 00,,"50,000",1. -,2. Telkomsel Flash,PLN,733491,0266733491,smaplusdarulhidayah@gmail.com,http,-6.770102000000,106.802726000000,10,64,29,3,Pagi/6 hari,,2022/2023-2,"3,200",4,0,1,2,0,0,5,5,10,0,0,0,2,8,0,9,1,0,3,2,2,3,0,0,4,6,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,1,1,1,
Jawa Barat,Kab. Sukabumi,Cicurug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C78D3FD-5CD5-4EF7-B285-9B342BC88DF4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20202289,SMAN 1 CICURUG,20202289,Jl. Koramil No. 65  Cicurug Sukabumi,PURWASARI,KEC. CICURUG,KAB. SUKABUMI,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0206/O/1994,05-10-1994,0260/O/1994,05-10-1994,Lihat SK Operasional,2015-09-14 18,A,"8,400",1. -,2. Telkom Speedy,PLN,0266731350,0266731350,sman1cicurug@gmail.com,http,-6.799200000000,106.779800000000,61,468,801,36,Sehari Penuh/5 hari,,2022/2023-2,"23,000",36,2,1,2,26,26,0,9,37,0,5,19,34,27,0,55,6,15,11,5,6,7,6,11,32,29,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,12,12,12,
Jawa Barat,Kab. Sukabumi,Cicurug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0ECCB8B8-5065-490E-98BD-15FECF33154F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20253663,SMAS AL BASHRIYAH,20253663,KP. TENJOLAYA,CISAAT,KEC. CICURUG,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ISLAM AL BASHRIYAH,AJ6618,421.12/dikbud/2007,12-12-2007,421.12/dikbud/2007,12-12-2007,Lihat SK Operasional,2015-03-17 08,B,"7,954",1. Telkom Speedy,2. Telkom Speedy,PLN,,,albashriyahsma@yahoo.com,http,-6.762400000000,106.752346000000,11,32,62,6,Pagi/6 hari,,2022/2023-2,"2,200",8,0,0,2,0,0,15,1,11,0,0,0,5,6,0,9,2,4,0,0,2,3,2,0,3,8,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,2,2,2,
Jawa Barat,Kab. Sukabumi,Cicurug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61EBA8C5-9F51-4749-8C85-2C662ABB331E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20247149,SMAS AMALIYAH,20247149,JL. CIDAHU NO.23 CICURUG KAB.SUKABUMI,MEKARSARI,KEC. CICURUG,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AS-SYADZILIYAH,AJ6620,C-2298.HT.01.02 TH. 2006,04-10-2006,882.1/1848/PRP/Kep/2002,27-06-2002,Lihat SK Operasional,2016-01-18 12,B,"6,200",1. Telkomsel Flash,2. Telkom Speedy,PLN,,02666727233,smaamaliyahccr@gmail.com,http,-6.795692000000,106.775327000000,14,192,145,12,Sehari Penuh/5 hari,,2022/2023-2,"2,200",10,0,0,2,0,0,15,2,14,0,0,0,4,10,1,9,4,5,1,3,1,2,2,0,6,8,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,2,2,8,
Jawa Barat,Kab. Sukabumi,Cicurug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2AF59E61-6624-4C48-8A2E-6B3E8AC1C1A6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20247156,SMAS ISLAM TARBIYYATUL FALAH,20247156,JL. CIMELATI SADAMUKTI KEC. CICURUG KAB. SUKABUMI PROV. JAWA BARAT,TENJOLAYA,KEC. CICURUG,KAB. SUKABUMI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TARBIYYATUL FALAH,AJ6624,2330/I 02/Kep/ E 92,27-02-1992,2330/I 02/Kep/ E 92,27-02-1992,Lihat SK Operasional,2015-08-25 14,B,800,1. Telkom Speedy,2. Telkomsel Flash,PLN,,737457,smaislamtarfal@gmail.com,http,-6.773281000000,106.774992000000,12,110,119,12,Sehari Penuh/5 hari,,2022/2023-2,"1,600",12,4,1,2,0,0,8,5,12,0,0,0,4,8,0,10,2,2,3,1,0,0,2,4,5,7,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,2,5,5,
