prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Kalimantan Selatan,Kota Banjarmasin,Banjarmasin Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0665CF41-C70E-4DD3-9A92-8ACFC961B205,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30315577,MAN 1 KOTA BANJARMASIN,30315577,JL. KAMPUNG MELAYU DARAT RT. 11 NO. 31,SEBERANG MESJID,KEC. BANJARMASIN TENGAH,KOTA BANJARMASIN,PROV. KALIMANTAN SELATAN,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,Nomor 993 Tahun 2016,24-10-2016,Kw.17.4/4/PP.00.6/117/2011,01-04-2011,Lihat SK Operasional,2019-01-31 07,A,"2,462",,2.,,,,,,-3.305658000000,114.589991000000,0,342,428,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Kalimantan Selatan,Kota Banjarmasin,Banjarmasin Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8ECE35E0-F87E-41CA-A106-24518F0E7F36,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30315578,MAN 3 KOTA BANJARMASIN,30315578,JL. BATU BENAWA I NO. 61 RT. 63,TELUK DALAM,KEC. BANJARMASIN TENGAH,KOTA BANJARMASIN,PROV. KALIMANTAN SELATAN,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-3.323306000000,114.601165000000,0,295,461,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Kalimantan Selatan,Kota Banjarmasin,Banjarmasin Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B12ABE5C-7FB8-4911-83A5-FCE7CDF927C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69971408,SMA Al Mazaya Islamic School,69971408,Jl. Cempaka Besar No. 57,MAWAR,KEC. BANJARMASIN TENGAH,KOTA BANJARMASIN,PROV. KALIMANTAN SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Swadaya Insan Cendekia,AC3612,421.3/244/SMA/2017,07-08-2017,503/424/DPMPTSP/XII/2017,12-12-2017,Silakan Upload SK (link file tidak valid) => [571042-36827--],2022-01-18 08,A,"1,539,900",1. Telkom Speedy,2. Telkom Speedy,PLN,,,smaalmazayabanjarmasin@gmail.com,,-3.324900000000,114.582200000000,16,58,50,5,Sehari Penuh/5 hari,,2022/2023-2,"82,000",6,4,1,2,0,0,12,8,16,0,0,0,0,16,0,13,3,14,2,0,0,0,0,0,4,12,SMA 2013 IPS,Telkom Speedy,1,2,2,
Kalimantan Selatan,Kota Banjarmasin,Banjarmasin Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D5C3CC66-BF9A-4F34-99C9-9BB4BADDC78B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304280,SMAN 1 BANJARMASIN,30304280,JL. MULAWARMAN NO. 25,TELUK DALAM,KEC. BANJARMASIN TENGAH,KOTA BANJARMASIN,PROV. KALIMANTAN SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,421/2882-SET/DISDIKBUD/2019,11-12-2019,421/2882-SET/DISDIKBUD/2019,11-12-2019,Lihat SK Operasional,2022-10-31 14,A,"5,928",1. Telkom Speedy,2. Telkom Speedy,PLN,05113363544,05113353467,info@sman1-bjm.sch.id,http,-3.316600000000,114.582400000000,53,404,609,28,Sehari Penuh/5 hari,,2022/2023-2,"50,000",28,4,1,23,33,6,0,14,21,0,19,13,34,19,0,48,5,9,6,8,5,3,5,17,21,32,SMA 2013 IPS,Telkom Speedy,10,8,10,
Kalimantan Selatan,Kota Banjarmasin,Banjarmasin Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/768B5A78-4C56-4271-8AE6-64CE1EB3D028,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304285,SMAN 2 BANJARMASIN,30304285,JL. MULAWARMAN NO. 21,TELUK DALAM,KEC. BANJARMASIN TENGAH,KOTA BANJARMASIN,PROV. KALIMANTAN SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,No. 009 / SK / B.II / 65-66,03-09-1965,370/768/Disdik/2015,27-05-2015,Lihat SK Operasional,2015-06-01 09,A,"24,000",1. -,2. Telkom Speedy,PLN,3353106,3353106,bjm.sman2.mlw@gmail.com,http,-3.316700000000,114.583300000000,71,616,683,36,Sehari Penuh/5 hari,,2022/2023-2,"32,000",38,5,1,38,42,4,0,25,58,0,7,6,46,25,1,63,7,15,12,6,6,7,8,17,29,42,SMA 2013 MIPA,Tidak Ada,12,12,12,
Kalimantan Selatan,Kota Banjarmasin,Banjarmasin Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EEB2E4E1-73BF-4811-88F1-FA5697592756,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304241,SMAS KARTIKA V-3,30304241,JL. MAYJEND. SOETOYO S NO. D.10,TELUK DALAM,KEC. BANJARMASIN TENGAH,KOTA BANJARMASIN,PROV. KALIMANTAN SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Kartika Jaya Cabang V Mulawarman,AF5673,Kep.005/L.Ch.KPD.X1969,19-05-1969,Kep.044/I15.1.d/0.80,30-12-1980,Lihat SK Operasional,2022-03-29 10,B,"1,559",1. Telkomsel Flash,2. Telkomsel Flash,PLN,05116723838,05116723838,smakartikabjm@gmail.com,http,-3.320900000000,114.586000000000,13,2,5,2,Sehari Penuh/5 hari,,2022/2023-2,0,3,1,1,1,1,0,2,10,12,0,0,1,1,12,0,9,4,9,3,0,0,0,0,1,3,10,SMA 2013 IPS,Telkomsel Flash,1,0,1,
Kalimantan Selatan,Kota Banjarmasin,Banjarmasin Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B97A064D-EFA2-472C-A52F-DA8D01FE9401,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304258,SMAS KRISTEN BANJARMASIN,30304258,JL. S. PARMAN NO.1 RT.6,PASAR LAMA,KEC. BANJARMASIN TENGAH,KOTA BANJARMASIN,PROV. KALIMANTAN SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPK-GKE,AC3552,549/115.Ib/R/87,22-01-1987,Kep.6/I 15.a3/I/87,06-02-1987,Lihat SK Operasional,2020-08-24 20,B,"4,185",1. -,2. Telkom Speedy,PLN,,,smakristenbjm01@gmail.com,http,-3.321200000000,114.583000000000,7,20,12,3,Sehari Penuh/5 hari,,2022/2023-2,"6,600",4,1,1,1,0,0,3,5,7,0,0,0,2,5,0,2,5,2,0,1,2,2,0,0,1,6,SMA 2013 MIPA,Tidak Ada,1,1,1,
Kalimantan Selatan,Kota Banjarmasin,Banjarmasin Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6848601E-19D0-4C99-A2C8-51EC812411FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304468,SMAS KRISTEN KANAAN,30304468,JL. KP. TENDEAN NO 50,GADANG,KEC. BANJARMASIN TENGAH,KOTA BANJARMASIN,PROV. KALIMANTAN SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN KANAAN JAKARTA,AH9830,17.01.05.09.00104,15-06-2005,288/2483-DM/Dipendik/2004,30-09-2004,Lihat SK Operasional,2020-08-24 20,A,"10,000",1. -,2. Telkom Speedy,PLN,05113270626,3272002,smakanaanbjm@gmail.com,http,-3.319965000000,114.594488000000,19,119,101,8,Sehari Penuh/5 hari,,2022/2023-2,"10,000",10,6,1,3,0,0,15,5,19,0,0,0,5,14,0,18,1,5,6,1,2,4,1,0,5,14,SMA 2013 IPS,Tidak Ada,3,3,2,
Kalimantan Selatan,Kota Banjarmasin,Banjarmasin Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/01188418-6700-4609-B5F0-DF2DEC68154A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304267,SMKN 1 BANJARMASIN,30304267,JL. MULAWARMAN NO. 45,TELUK DALAM,KEC. BANJARMASIN TENGAH,KOTA BANJARMASIN,PROV. KALIMANTAN SELATAN,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,4374/B.3/Kejuruan,23-08-1954,4374/B.3/Kejuruan,23-08-1954,Lihat SK Operasional,2022-10-31 14,B,"8,353",1. -,2. Telkom Speedy,PLN,05114417057,05114417057,smk1.bjm@gmail.com,http,-3.316600000000,114.583600000000,84,587,951,44,Sehari Penuh/5 hari,,2022/2023-2,"199,400",29,1,1,3,39,20,0,25,49,0,17,18,44,40,0,78,6,18,14,10,12,7,11,12,27,57,SMK 2013 REV. Teknik Komputer dan Jaringan,Tidak Ada,13,16,15,0
Kalimantan Selatan,Kota Banjarmasin,Banjarmasin Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F302281-A2F5-4372-AA8D-61B746F941CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30304184,SMKS ARUNG SAMUDRA,30304184,Jl. Antasan Kecil Timur Dalam Komp. Buana Permai RT. 19 RW. 02 Banjarmasin 70123,ANTASAN BESAR,KEC. BANJARMASIN TENGAH,KOTA BANJARMASIN,PROV. KALIMANTAN SELATAN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ARUNG SAMUDERA,AC3551,27/YP.AS/IV/98,24-06-1998,5773/I15.1b/PR/98,09-07-1998,Silakan Upload SK (link file tidak valid) => [759888-95698--],2023-01-19 14,C,"1,956",1. -,2. XL (GSM),PLN,,,smkarungbjm@gmail.com,http,-3.299758000000,114.597834000000,4,8,6,2,Sehari Penuh/5 hari,,2022/2023-2,"2,100",3,0,0,2,1,0,1,2,3,0,1,0,2,2,0,3,1,0,0,0,0,2,2,0,1,3,SMK 2013 REV.  Nautika Kapal Niaga,Tidak Ada,1,0,1,0
