prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15AF0B9D-27C3-404F-B21F-80F2F61B4773,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20363043,MA BAITUSSALAM,20363043,JL. KRAJAN UTARA NO. 13 WONOLOPO RT. 01 RW. V MIJEN SEMARANG,WONOLOPO,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,Lainnya,,AHU-0029470.AH.01.04.2015,27-11-2015,Wk/5.d/PP.00.6/0010/OPS/94,31-10-1994,Lihat SK Operasional,2017-02-27 11,B,"8,000",,2.,,,,,,-7.056600000000,110.308500000000,0,148,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A2FDC50-69E1-442D-B2FE-E502603C5056,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034473,MA MIFTAHUSSA'ADAH,70034473,Jl. Kauman RT 01 RW 10,WONOLOPO,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,,,,,498 TAHUN 2022,27-05-2022,Silakan Upload SK (link file tidak valid) => [239583-322277-https,2022-10-14 14,,"3,548",,2.,,,,,,.000000000000,.000000000000,0,11,8,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0877D86-FE59-478F-90B5-27849AB0CAE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20363044,MA NU AL HIKMAH,20363044,JL. KYAI AJI,POLAMAN,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,Lainnya,,D/Kw/MA/498/2006,25-09-2006,Kw.11.4/4/PP.03.2/5607/2006,28-07-2006,Lihat SK Operasional,2016-06-23 11,B,0,,2.,,,,,,-7.092800000000,110.333000000000,0,91,81,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40C0F010-6427-453F-8829-AACC28E5E48F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009062,MAS AL MUSYAFFA',70009062,JL. NGROBYONG RT.05 RW.01,PESANTREN,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,,,3515/KW.11.2/5/PP.03.2/2020,14-05-2020,1470 Tahun 2020,14-05-2020,Lihat SK Operasional,2021-03-22 11,,"4,005",,2.,,,,,,.000000000000,.000000000000,0,33,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D80D13A-C122-4852-8005-7EECA6D9931C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955741,MAS Askhabul Kahfi,69955741,Jl. Cangkiran Gunungpati Km 3 Rt. 01 Rw. 02,KARANGMALANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,Lainnya,AG8043,KW/MA/150/2016,01-07-2016,2075 Tahun 2016,01-07-2016,Lihat SK Operasional,2021-04-29 01,B,0,,2.,,,,,,-7.096000000000,110.335400000000,0,118,215,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9B854F9-4230-4160-AAEA-B9311561AA4E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69894838,Qosim Al Hadi,69894838,Jl. Kuripan,WONOLOPO,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,Lainnya,,D/Kw/MA/685/2015,16-01-2015,239 Tahun 2015,16-01-2015,Lihat SK Operasional,2016-06-29 13,C,0,,2.,,,,,,-7.041700000000,110.300900000000,0,66,71,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BBA24E00-BBF5-47E3-829C-974E12752783,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896909,SMA ISLAM AL AZHAR 16,69896909,Jl. RM Hadi Soebeno S Komplek BSB,KEDUNGPANI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL HIMSYA SEMARANG,AA9638,421.3 / 4048 / 2015,11-06-2015,421.3 / 4048 / 2015,11-06-2015,Lihat SK Operasional,2018-04-03 08,A,"4,900",1. Telkomsel Flash,2. Telkom Speedy,PLN,,76676876,smai.alazhar16@yahoo.com,http,-7.031000000000,110.337700000000,12,91,72,6,Sehari Penuh/5 hari,,2022/2023-2,"10,000",7,4,1,2,0,0,14,0,12,0,0,0,4,8,0,11,1,4,5,2,1,0,0,0,6,6,SMA 2013 MIPA,Telkomsel Flash,2,2,2,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF219168-B14A-4A5E-BFB7-EA36F3BA5034,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20331909,SMA MUHAMMADIYAH 2,20331909,JL. RAYA RM HADI SUBENO S,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,1560/I03/I/88,24-02-2014,1560/I03/I/88,24-09-1988,Lihat SK Operasional,2015-11-30 09,B,"1,050",1. -,2. Telkom Speedy,PLN,,02476672827,smamuh2smg@yahoo.co.id,http,-7.064758900000,110.310496000000,12,34,21,4,Sehari Penuh/6 hari,,2022/2023-2,"5,000",5,1,1,1,0,0,11,3,12,0,0,0,4,8,0,8,4,6,1,1,1,2,1,0,4,8,SMA 2013 MIPA,Tidak Ada,1,2,1,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8EE4B93-6F77-4EC4-B51E-CF1AECA13164,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328910,SMA NEGERI 13,20328910,Jl. Rowosemanding,WONOLOPO,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0601/0/1985,15-07-1987,OR 010101 Cb Wil/smg/56c/87,22-11-1985,Lihat SK Operasional,2015-05-13 07,A,"15,713",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,02476672807,0247711024,kaseksma13@yahoo.com,http,-7.050000000000,110.311200000000,46,333,516,24,Sehari Penuh/5 hari,,2022/2023-2,"67,099",24,4,1,16,31,9,0,6,18,0,18,10,34,12,1,44,1,3,10,4,3,9,9,8,19,27,SMA 2013 Bhs&Budaya,Lainnya (Serat Optik),8,8,8,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/17851CB4-F057-44B4-8C0E-4EABA5852CC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20328897,SMA NEGERI 16,20328897,Jl. Ngadirgo Tengah,NGADIRGO,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0291/O/1999,20-10-1999,0291/O/1999,20-10-1999,Lihat SK Operasional,2015-02-18 08,A,"8,193",1. Lainnya (Serat Optik),2. Lainnya (Wavelan),PLN,02943670415,,sman16smg@gmail.com,http,-7.024500000000,110.308600000000,33,291,341,18,Sehari Penuh/5 hari,,2022/2023-2,"33,000",18,2,1,9,25,5,0,3,9,0,18,6,27,6,0,32,1,4,2,4,1,8,8,6,16,17,SMA 2013 Bhs&Budaya,Lainnya (Serat Optik),6,6,6,
