prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27713693-86CE-4438-A7EA-47AE1F62B044,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280465,MAS AL-IRFAN,20280465,Dusun Maruyung Rt. 001 Rw. 007,KUTAMANDIRI,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,D/Kw.10/MA/0005/2010,08-02-2010,Kw. 10.4/4/PP.00.5/368/2010,08-02-2010,Lihat SK Operasional,2019-02-12 13,B,"3,900",,2.,,,,,,-6.912900000000,107.787000000000,0,100,96,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D26A9227-614A-45A7-976B-9B1926E7AA17,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280471,MAS MA`ARIF TANJUNGSARI,20280471,Jl. Nusa Indah No.3,TANJUNGSARI,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Barat,AX6692,03/10/16/09/05/072/89,14-04-1989,03/10/16/09/05/072/89,14-04-1989,Lihat SK Operasional,2019-11-27 13,B,"1,200",,2.,,,,,,-6.908200000000,107.806700000000,0,70,74,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30071E8E-D131-4E29-80AA-9F09E84603DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280472,MAS MUHAMMADIYAH TANJUNGSARI,20280472,Jl. Raya Tanjungsari 189,JATISARI,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Barat,AO5349,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.904800000000,107.800500000000,0,49,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F076C0B4-3902-E211-9968-718080C4C7EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20235534,SLB ABC DOA BUNDA,20235534,Jl. Kenanga Gang Gandaria Lanjung Tanjungsari,TANJUNGSARI,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Panti Doa Bunda,AM8054,12,29-04-1992,1070/I02/Kep/E.92.,28-12-1992,Lihat SK Operasional,2021-08-31 23,,1.120 m2,1. Telkom Speedy,2. Telkom Speedy,PLN,,,slbabcdoabunda.tanjungsari@yahoo.com,,-6.901000000000,107.803800000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TKLB, SDLB, SMPLB,  dan SMLB",,,,,,,,,,,,,,,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A084C2B4-3902-E211-9517-4BEED553BADA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20279943,SLBN Raharja Tanjungsari,20279943,Kp. Babakan Sirna,RAHARJA,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,16558/PK.02.01.05-PKLK,14-12-2021,16558/PK.02.01.05-PKLK,14-12-2021,Lihat SK Operasional,2023-03-15 13,A,"1,636",1. -,2. Lainnya (Serat Optik),PLN,,,raharja.mandiri10@gmail.com,,-6.921600000000,107.815000000000,11,40,27,21,Sehari Penuh/5 hari,,2022/2023-2,"2,200",2,0,0,0,1,0,0,10,10,1,0,0,2,9,0,8,3,5,1,2,0,1,1,1,4,7,"TKLB, SDLB, SMPLB,  dan SMLB",TKLB 2013,Tidak Ada,2,1,1,2,1,3,2,2,1,2,1,3,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58A54C21-C12E-4498-9953-5FBB9621DC5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69964748,SMA PLUS AL-MUNAWWAARAH,69964748,Dusun Gunung Manik RT 01 RW 17Tanjungsari Sumedang,GUNUNGMANIK,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Yayan Banu Sulaeman Al-munawwarah,AM8053,001/SK/YBNS/V/2015,08-05-2015,642.2/5436.Kep./Dikbud/2016,30-12-2016,Lihat SK Operasional,2019-04-20 15,B,"16,848",1. -,2. Telkom Speedy,PLN,,,smaplusalmunawwarahtjs@gmail.com,http,-6.900388000000,107.821387000000,9,48,64,4,Sehari Penuh/5 hari,,2022/2023-2,"2,640",3,0,1,2,0,0,11,0,9,0,0,0,0,9,0,5,4,7,0,1,1,0,0,0,4,5,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,2,1,1,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC46FCB0-D8A8-4BA7-9861-EF376BA26E0B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20208392,SMAN TANJUNGSARI,20208392,JL. RAYA TANJUNGSARI NO. 404 GUDANG - SUMEDANG,GUDANG,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,95/U-1.66/K.66,10-08-1966,1Y.5/2/4/66.-,29-10-1966,Lihat SK Operasional,2015-09-17 14,A,"10,400",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,7911820,smantanjungsari1@gmail.com,http,-6.897000000000,107.810400000000,67,526,729,36,Sehari Penuh/5 hari,,2022/2023-2,"30,700",36,2,1,0,42,12,0,13,26,4,21,16,46,21,0,61,6,8,10,4,12,4,9,20,24,43,,SMA 2013 Bhs&Budaya,Telkom Speedy,,,,,,,,,,12,12,12,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/56E7F359-C0E3-4111-BBDB-5CBEA4F932EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20208424,SMAS PASUNDAN TANJUNGSARI,20208424,JL. RAYA TANJUNGSARI NO. 402,GUDANG,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YPDM Pasundan Bandung,AA4902,846/I02/Kep/E/R.88,06-01-1988,642.2/2705a.Kep/Disdik/2014,17-09-2014,Lihat SK Operasional,2017-03-03 16,A,"1,260",1. -,2. Telkom Speedy,PLN,0,02287918434,smaptastanjungsari@gmail.com,,-6.897400000000,107.809800000000,11,44,47,5,Sehari Penuh/5 hari,,2022/2023-2,"2,200",3,0,1,1,0,0,9,4,11,0,0,0,3,8,0,8,3,2,1,3,1,2,1,1,5,6,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,2,2,1,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/49EDAD3F-9244-4CF2-A050-042FBBEF0936,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20271298,SMAS YADIKA SUMEDANG,20271298,JL. RAYA TANJUNGSARI NO 394 A TANJUNGSARI SUMEDANG,GUDANG,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN ABDI KARYA,AJ6083,642.2/4110.Kep/Disdik/2010,31-12-2010,642.2/4515.Kep/Disdik/2013,31-12-2013,Lihat SK Operasional,2016-01-07 14,A,"14,839",1. -,2. Telkom Speedy,PLN,0227914489,0227914489,yadikasumedang@yahoo.co.id,http,-6.897300000000,107.808900000000,12,156,210,11,Sehari Penuh/5 hari,,2022/2023-2,"41,498",14,5,1,10,0,0,7,7,12,0,0,0,2,10,0,10,2,5,3,2,1,0,0,1,7,5,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,5,3,3,
Jawa Barat,Kab. Sumedang,Tanjungsari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/321B4B18-644A-47EE-A3CD-5DDFF4A5BBFB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20235629,SMAS YKM TANJUNGSARI,20235629,JL. RAYA TANJUNGSARI NO. 398  SUMEDANG,GUDANG,KEC. TANJUNGSARI,KAB. SUMEDANG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Karsa Madya,AM8079,228/I.02.KEP/E81,19-11-1981,228/I.02.KEP/E81,19-11-1981,Lihat SK Operasional,2016-05-07 18,A,"10,816",1. Lainnya,2. Telkom Speedy,PLN,0227911175,0227911175,ykmtanjungsari@ymail.com,http,-6.896600000000,107.809500000000,26,250,264,16,Sehari Penuh/5 hari,,2022/2023-2,"2,200",16,1,1,2,3,0,25,6,23,1,0,2,16,10,0,24,2,1,8,3,7,2,2,3,6,20,,SMA 2013 IPS,Lainnya,,,,,,,,,,5,5,6,
