prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Garut,Malangbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7B2BB7B-5976-4C16-A975-3F08D8216996,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280281,MAS AL BAROKAH,20280281,Jl. Sukabatu Kulon Rt 04 Rw 02,SANDING,KEC. MALANGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,423.6/009/YAB/2007,01-07-2007,Kw.10.4/4/PP.006/8263/2008,13-11-2008,Lihat SK Operasional,2020-09-24 07,A,0,,2.,,,,,,-7.081900000000,108.064800000000,0,128,181,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Malangbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6328736E-271E-4C1B-9FA1-7FF8BBF08CA5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280288,MAS AL MUNAWAROH,20280288,Jl. Malangbong No 854 Kampung Gunung Cupu,MALANGBONG,KEC. MALANGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,139/1999,09-11-1999,-Wi/1/HK008/346/1994,31-10-1994,Lihat SK Operasional,2016-04-22 06,B,0,,2.,,,,,,-7.075500000000,108.058600000000,0,48,50,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Malangbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/25E587C8-8F88-4F75-A9E8-211719EDF357,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20276657,MAS AL-MUSAA ADAH (YASMU),20276657,Jl. Cimuncang No 135,KUTANAGARA,KEC. MALANGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,D/Kw.10/MA/414/2010,24-05-2010,-Kw.10.4/4/PP.00.6/3021/2010,24-05-2010,Lihat SK Operasional,2022-06-27 14,B,"1,487",,2.,,,,,,-7.079493000000,108.079552000000,0,46,46,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Malangbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C826B28-80C6-451A-A8FE-1C1DE723C7F7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280291,MAS AL-ULFAH,20280291,Kp. Neglasari Rt. 001 Rw. 006,LEWOBARU,KEC. MALANGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,YAYASAN ISLAM AL- ULFAH LEWO,AD4381,3/10/17/11/010,07-03-1981,3/10/17/11/010,07-03-1981,Lihat SK Operasional,2021-01-05 06,A,0,,2.,,,,,,-7.058300000000,108.048100000000,0,244,361,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Malangbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A3DCD62-86FD-4FDF-9B74-2F0630CF6928,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20276662,MAS AN NUR,20276662,"Kp. Karanganyar Rt 06/01, Ds. Mekarmulya",MEKAR MULYA,KEC. MALANGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,w.i/PP.006/01/1989,25-10-1989,kw.10.4/4/PP.00.6/2738/2010,28-04-2010,Silakan Upload SK (link file tidak valid) => [446201-247757--],2021-05-21 20,A,0,,2.,,,,,,-7.071400000000,108.090400000000,0,279,383,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Malangbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8097D753-B4D3-473D-A74B-F2C12F1A8C03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728075,MAS MA`ARIF 2 MALANGBONG,60728075,Kp. Cirangkong Rt.03 Rw.04,BUNISARI,KEC. MALANGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,PK/022/B.06/VI/2011,11-06-2011,Kw.10.4/4/PP.075326/2012,01-08-2012,Lihat SK Operasional,2016-04-19 06,B,"4,179",,2.,,,,,,-7.059900000000,108.065900000000,0,68,81,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Malangbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83D15A9D-BE9D-486F-B422-B849D9F947E2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280307,MAS MA`ARIF I MALANGBONG,20280307,Jl. Bebedahan Kompleks Lapang Cakrawati Malangbong,MALANGBONG,KEC. MALANGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,008/A-31/LPM/VII/92,14-01-1900,Wi/1/HK 008/05/1996,04-01-1996,Lihat SK Operasional,2017-01-25 06,B,0,,2.,,,,,,-7.057400000000,108.088900000000,0,101,178,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Malangbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDF31BAC-C93D-45AC-91B5-5BA8FA2D9AC6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728076,MAS RIHADATUL KHOERIYAH,60728076,Kp. Sukajaya Rt.03 Rw.04,SUKAJAYA,KEC. MALANGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,Yayasan Rihadatul khoeriyah,AD4377,,01-01-1900,,,Silakan Upload SK,,B,0,,2.,,,,,,-7.076149000000,108.085266000000,0,27,26,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Garut,Malangbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/600BDF15-2CF5-E011-A0D7-C7637795E376,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20258239,SLB AT TURMUDZI I MALANGBONG,20258239,Cikarag,CIKARAG,KEC. MALANGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan At-Turmudzi I,AD4389,12/YAT.12/2002,30-05-2002,421.9/1276-DISDIK/2003,29-04-2003,Silakan Upload SK,,C,263,1. Smartfren,2. Telkom Speedy,PLN,0,,slbatturmudzi_satu@yahoo.com,,-7.090800000000,108.101400000000,6,19,16,14,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,0,1,0,6,0,5,1,0,0,2,4,0,4,2,0,3,1,0,0,2,0,0,6,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Smartfren,3,1,0,2,1,1,0,1,1,1,2,1,
Jawa Barat,Kab. Garut,Malangbong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1074DF15-2CF5-E011-A3C9-A7D9DC869C8A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20258241,SLB AT TURMUDZI II,20258241,Jalan Raya Barat Cibares,CIHAURKUNING,KEC. MALANGBONG,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",yayasan at-turmudzi,AD4396,30/06/2002,30-06-2002,429.9/SK-2662-6/DISDIK/2003,30-06-2003,Lihat SK Operasional,2020-08-27 15,,349,1. Telkomsel Flash,2. Telkom Speedy,PLN,,0262421016,slbatturmudzi@rocketmail.com,http,-7.061200400000,108.083099400000,9,31,36,20,Sehari Penuh/5 hari,,2022/2023-2,900,8,0,1,1,1,0,8,0,8,0,1,0,2,7,0,7,2,0,5,2,0,0,2,0,5,4,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkomsel Flash,2,1,0,1,1,2,2,3,2,2,2,2,
