prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Selatan,Kab. Musi Banyuasin,Sekayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0AA5F1C-B3E5-4424-A7E4-66EE4D8BADC9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648929,MAN 1 MUSI BANYUASIN,10648929,Jalan Kolonel Wahid Udin No. 570 Sekayu,SERASAN JAYA,KEC. SEKAYU,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,Kpt/Lf/3-c/009/1979,17-02-1979,27/1980,30-05-1980,Lihat SK Operasional,2022-08-30 13,A,0,,2.,,,,,,-2.893400000000,103.851200000000,0,248,335,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Musi Banyuasin,Sekayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F00DA15E-3B92-E111-8F3B-9B84BDCF3D7B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10600384,SLB NEGERI SEKAYU,10600384,JL. TELADAN,BALAI AGUNG,KEC. SEKAYU,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,36 Tahun 2009,02-08-1983,007/IV.7.11.SDLB/1.1/83.,02-08-1983,Lihat SK Operasional,2018-04-12 14,B,"7,647",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,slbnsekayu@gmail.com,,-2.853400000000,103.850500000000,18,100,57,18,Sehari Penuh/5 hari,,2022/2023-2,"3,500",14,0,1,4,2,1,0,15,16,0,2,0,3,15,0,14,4,9,2,4,0,3,0,0,2,16,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkom Speedy,3,1,1,1,1,2,3,2,1,1,1,1,
Sumatera Selatan,Kab. Musi Banyuasin,Sekayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/88CF7617-5C22-411B-BEB5-DE48416EA645,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70026304,SMA IT MA HAD SALAMUN AITAM,70026304,Jln Soak Baru Plakat Tinggi,SOAK BARU,KEC. SEKAYU,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0256/M.SAID/SKY/VII/2021,14-07-2021,420/8668.a/SMA.3/Disdik.SS/2021,25-08-2021,Silakan Upload SK (link file tidak valid) => [684117-258555--],2022-08-24 08,,"50,000",1. Smartfren,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,7,20,0,2,Sehari Penuh/5 hari,,2022/2023-2,"10,000",2,0,0,0,0,1,1,5,7,0,0,0,0,7,0,5,2,5,1,0,1,0,0,0,3,4,,SMA 2013 MIPA,Smartfren,,,,,,,,,,1,1,0,
Sumatera Selatan,Kab. Musi Banyuasin,Sekayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7934EB2-6F9C-4363-B98D-D18FC296F191,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10600239,SMAN 1 SEKAYU,10600239,JL. MERDEKA LK. III SEKAYU,SERASAN JAYA,KEC. SEKAYU,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,530.3/129/26/1992,21-07-1992,530.3/129/26/1992,21-07-1992,Lihat SK Operasional,2019-11-21 12,A,"16,093",1. Telkomsel Flash,2. Telkom Speedy,PLN,0714321053,0714321053,sman1sekayu64@gmail.com,http,-2.893400000000,103.841500000000,63,441,558,30,Sehari Penuh/5 hari,,2022/2023-2,"24,000",30,4,1,2,36,9,0,18,32,1,19,11,32,31,0,60,3,18,4,8,10,11,4,8,20,43,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,10,11,9,
Sumatera Selatan,Kab. Musi Banyuasin,Sekayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C68183E-1EA2-4FF1-84A1-73B63D6FF34A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10600236,SMAN 2 SEKAYU,10600236,JL. KOL WAHID UDIN KAYUARA,KAYUARA,KEC. SEKAYU,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,13 a/O/1998,29-01-1998,244/SK/VII/2000,30-05-2000,Lihat SK Operasional,2015-04-28 11,A,"20,372",1. -,2. Telkom Speedy,PLN,322209,322209,smanda_sekayu@yahoo.com,http,-2.890300000000,103.857900000000,29,185,372,16,Sehari Penuh/5 hari,,2022/2023-2,"25,000",16,4,1,12,13,4,0,12,18,0,8,3,12,17,0,26,3,9,6,9,1,1,2,1,10,19,,SMA 2013 Bhs&Budaya,Tidak Ada,,,,,,,,,,6,5,5,
Sumatera Selatan,Kab. Musi Banyuasin,Sekayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BDFDE659-2370-4722-994C-7CEF4FD726E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10608963,SMAN 3 SEKAYU,10608963,DESA LUMPATAN,LUMPATAN II,KEC. SEKAYU,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,14 - 2007,03-05-2007,14 - 2007,03-05-2007,Lihat SK Operasional,2022-02-03 08,A,"10,500",1. Lainnya,2. Lainnya,PLN,081242316588,,sman3sekayu@gmail.com,http,-2.785700000000,103.868300000000,30,221,224,15,Sehari Penuh/6 hari,,2022/2023-2,"1,300",15,3,1,10,10,6,0,14,20,0,9,1,10,20,0,20,10,10,4,2,10,1,1,2,5,25,,SMA 2013 IPS,Lainnya,,,,,,,,,,5,5,5,
Sumatera Selatan,Kab. Musi Banyuasin,Sekayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/969E92E7-4D49-4848-A4B9-34055182C4AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648166,SMAN 4 SEKAYU,10648166,JL.SEKAYU-SELARAI NO 026 RT 018 RW 005,BALAI AGUNG,KEC. SEKAYU,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,BUPATI MUSI BANYUASIN,11-03-2011,NOMOR 373 TAHUN 2011,11-03-2011,Lihat SK Operasional,2022-02-27 02,A,"20,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sman4sekayu.muba@gmail.com,http,-2.850100000000,103.834500000000,31,203,236,15,Sehari Penuh/5 hari,,2022/2023-2,"13,000",18,3,1,14,18,4,0,9,13,0,13,5,16,15,1,27,3,5,4,7,6,4,3,2,7,24,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,5,5,5,
Sumatera Selatan,Kab. Musi Banyuasin,Sekayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FC38A107-824A-4996-B992-F483566F083F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69851412,SMAN 5 SEKAYU,69851412,SEKAYU,KAYUARA,KEC. SEKAYU,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0558/2014,05-05-2014,0558/2014,05-05-2014,Lihat SK Operasional,2015-06-08 10,B,"17,100",1. Smartfren,2. Telkomsel Flash,PLN,,,sma5sekayu@gmail.com,http,-2.919000000000,103.837000000000,15,67,47,5,Sehari Penuh/5 hari,,2022/2023-2,"5,000",5,1,1,0,2,6,0,7,13,0,1,1,2,13,0,13,2,1,5,7,0,1,0,1,7,8,,SMA 2013 MIPA,Smartfren,,,,,,,,,,2,2,1,
Sumatera Selatan,Kab. Musi Banyuasin,Sekayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B196AC19-F3F3-4B3D-B8C4-3D065F05BC9B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10605574,SMAS BI 2 SEKAYU,10605574,JL. Tembus Bundaran - Randik,KAYUARA,KEC. SEKAYU,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN BAKTI IBU PROPINSI SUMATERA SELATAN,AK6252,50,13-08-2018,12,13-08-2018,Lihat SK Operasional,2021-08-19 13,Tidak Terakreditasi,"1,000",,2.,,,,baktiesma90@gmail.com,,-3.087500000000,103.751700000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SMA 2013 IPS,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Musi Banyuasin,Sekayu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0F9159B-52A3-483E-8364-FB15F1090A7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10605581,SMAS MUHAMMADIYAH SEKAYU,10605581,JL. KH. A. DAHLAN LK. 1 SEKAYU,BALAI AGUNG,KEC. SEKAYU,KAB. MUSI BANYUASIN,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Sumatera Selatan,AO5355,III.A/1.b/076/1994,23-12-1994,381/I.11/F/1995,29-03-1995,Lihat SK Operasional,2022-07-19 22,B,"12,000",,2.,,,,smamuhammadiyahsky@gmail.com,,-2.869800000000,103.831100000000,12,0,0,0,,,2022/2023-2,,0,0,0,0,1,0,3,9,11,0,1,0,1,11,0,12,0,2,3,3,2,1,0,1,1,11,,SMA 2013 MIPA,,,,,,,,,,,,,,
