prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Barat,Kab. Agam,Lubuk Basung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C9650AB-7147-4D3F-8551-14814ACE074C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10263711,MAN 5 AGAM,10263711,JLN MERAPI PULAI LUBUK BASUNG,LUBUK BASUNG,KEC. LUBUK BASUNG,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-.254058000000,99.982738000000,0,77,106,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Agam,Lubuk Basung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D998789-5B1C-40CD-B8E4-86CDFD7F6EF8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10263712,MAS MUHAMMADIYAH ANAK AIR DADOK,10263712,ANAK AIR DADOK,KAMPUANG TANGAH,KEC. LUBUK BASUNG,KAB. AGAM,PROV. SUMATERA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,Tidak Terakreditasi,0,,2.,,,,,,-.317107000000,99.984970000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Agam,Lubuk Basung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A542847B-DDA5-4C83-AE9E-E00B3FAC32AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728274,MAS NURUL YAQIN SITI MAGGOPOH,60728274,JL. PLASMA MANGGOPOH UTARA,LUBUK BASUNG,KEC. LUBUK BASUNG,KAB. AGAM,PROV. SUMATERA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-.238811000000,99.928325000000,0,7,6,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kab. Agam,Lubuk Basung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20DC5678-2FF5-E011-B95F-C3752B6C368D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300459,SLBN 1 LUBUK BASUNG,10300459,Surabayo,LUBUK BASUNG,KEC. LUBUK BASUNG,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,019/028/DISDIK-2017,20-01-2017,019/028/DISDIK-2017,20-01-2017,Silakan Upload SK,,B,"7,110",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,0752877669,slbn1lbs@gmail.com,http,-.318200000000,100.031900000000,20,52,40,20,Pagi/6 hari,,2022/2023-2,"2,200",19,0,0,2,15,0,0,5,8,0,7,5,15,5,0,13,7,4,3,1,1,1,1,9,4,16,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkomsel Flash,1,2,2,2,2,4,2,1,2,2,0,0,
Sumatera Barat,Kab. Agam,Lubuk Basung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B9E606AD-5733-4798-A1D8-6084B4B66836,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304889,SMA MUHAMMADIYAH LUBUK BASUNG,10304889,"JL. DIPONEGORO, KUBANG",LUBUK BASUNG,KEC. LUBUK BASUNG,KAB. AGAM,PROV. SUMATERA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Sumatera Barat,AO2147,1993/II-81/SB-82/82,10-08-1982,H01104002,06-09-1988,Lihat SK Operasional,2023-03-02 02,C,"2,555",1. -,2. Telkom Speedy,PLN,,76266,sma_mhd_lubukbasung@ymail.com,http,-.321100000000,100.023000000000,13,66,8,3,Siang/6 hari,,2022/2023-2,"3,200",3,0,2,0,1,0,9,6,12,0,0,1,2,11,1,8,4,2,3,1,3,2,1,1,3,10,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,1,1,1,
Sumatera Barat,Kab. Agam,Lubuk Basung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4709AF42-3FA4-4587-8081-84360B198914,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300292,SMA NEGERI 1 LUBUK BASUNG,10300292,JL. LINDUANG BULAN PASAR USANG LUBUK BASUNG,LUBUK BASUNG,KEC. LUBUK BASUNG,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,425/0461/Disdikpora/2016,01-01-1968,425/0461/Disdikpora/2016,24-03-2016,Lihat SK Operasional,2016-03-24 14,A,"12,473",1. Telkom Speedy,2. Telkom Speedy,PLN,,075276021,smansa_lubas@yahoo.com,http,-.327900000000,100.057900000000,66,381,593,29,Pagi/6 hari,,2022/2023-2,"33,000",26,3,1,4,28,2,0,36,38,0,11,17,31,35,0,58,8,10,15,8,5,1,11,16,18,48,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,10,10,9,
Sumatera Barat,Kab. Agam,Lubuk Basung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D6B314FB-A3B2-49D6-A8D0-B5F726531761,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300294,SMA NEGERI 2 LUBUK BASUNG,10300294,JL. DR. MUHAMMAD HATTA,LUBUK BASUNG,KEC. LUBUK BASUNG,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0601/0/1985,22-11-1985,0601/0/1985,18-06-1986,Lihat SK Operasional,2015-09-02 11,A,"13,310",1. -,2. Telkom Speedy,PLN,075276175,075276175,smandualubukbasung@yahoo.co.id,http,-.313100000000,100.033400000000,70,393,674,33,Sehari Penuh/6 hari,,2022/2023-2,"33,000",26,3,1,1,35,3,0,32,35,1,17,17,35,35,0,61,9,7,17,7,9,8,10,12,16,54,,SMA 2013 Bhs&Budaya,Tidak Ada,,,,,,,,,,11,11,11,
Sumatera Barat,Kab. Agam,Lubuk Basung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A864AA02-EFA9-49A7-B80B-7930E1C628D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300290,SMA NEGERI 3 LUBUK BASUNG,10300290,JL. RAYA MANGGOPOH,MANGGOPOH,KEC. LUBUK BASUNG,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0389/0/90,01-04-1990,0389/0/90,01-04-1990,Silakan Upload SK (link file tidak valid) => [781467-273899--],2023-02-17 13,A,"16,540",1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,,,sman3lubas@gmail.com,http,-.315200000000,99.970400000000,33,130,159,11,Pagi/6 hari,,2022/2023-2,"19,050",20,2,0,3,18,0,0,15,16,0,7,10,19,14,1,27,5,5,5,4,2,4,6,7,10,23,,SMA 2013 Bhs&Budaya,Telkomsel Flash,,,,,,,,,,4,4,3,
Sumatera Barat,Kab. Agam,Lubuk Basung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED04D199-1C6B-4135-AEF4-09A7B9EB2F7F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10300272,SMK NEGERI 1 LUBUK BASUNG,10300272,JL. DANAU DI BAWAH SIKABU,KAMPUANG TANGAH,KEC. LUBUK BASUNG,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,258 Tahun 2003,17-09-2003,258 Tahun 2003,17-09-2003,Lihat SK Operasional,2016-02-26 14,B,"2,001,300",1. Telkom Astinet,2. Telkomsel Flash,PLN,,07528701251,smkn1.lubas@gmail.com,http,-.315500000000,99.979900000000,72,463,468,34,Pagi/6 hari,,2022/2023-2,"33,000",25,1,1,4,29,1,0,42,44,0,25,3,33,39,0,61,11,12,17,9,12,6,6,10,16,56,,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Telkom Astinet,,,,,,,,,,12,11,11,0
Sumatera Barat,Kab. Agam,Lubuk Basung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DB9FD0E3-38A0-41C2-AEBB-F718744CE1D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304893,SMK NEGERI 2 LUBUK BASUNG,10304893,JL. LINTAS MANGGOPOH PASAMAN,LUBUK BASUNG,KEC. LUBUK BASUNG,KAB. AGAM,PROV. SUMATERA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,083 Tahun 2006,05-06-2006,03/USB-SMK2/KP-2006,20-05-2006,Lihat SK Operasional,2015-08-19 12,A,"33,075",1. Lainnya,2. Telkom Speedy,PLN,,07528804180,smkn2lubukbasung@yahoo.com,http,-.273300000000,99.982700000000,88,729,548,45,Siang/6 hari,,2022/2023-2,"53,000",25,1,1,24,33,3,1,52,55,0,26,7,39,49,0,69,19,15,16,21,15,8,9,4,25,63,,SMK 2013 REV. Teknik Instalasi Tenaga Listrik,Lainnya,,,,,,,,,,16,15,14,0
