prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Utara,Kota Pematangsiantar,Siantar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F21FD434-C100-4757-AAF2-F2F52FDFC143,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211697,SMAS BINTANG TIMUR,10211697,JL. MARIMBUN NO. 5,TOBA,KEC. SIANTAR SELATAN,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Perguruan Katolik Santo Laurensius,AB7977,65/I.05/A.1985,18-09-1985,421.3/70,28-05-2018,Lihat SK Operasional,2023-04-19 03,A,"1,244",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,22547,7354409,bintangtimur.sma@gmail.com,http,2.950100000000,99.065900000000,41,422,594,31,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),"30,000",33,4,1,2,0,0,21,23,41,0,0,0,15,26,1,34,6,16,3,4,7,4,0,7,26,15,10,10,11,
Sumatera Utara,Kota Pematangsiantar,Siantar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0EC3BC0F-74C0-4464-A8D3-A53BFB540E6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211706,SMAS HKBP 1,10211706,JL. GEREJA NO. 26,KRISTEN,KEC. SIANTAR SELATAN,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Huria Kristen Batak Protestan Pematang Siantar,AB7999,355I05 KEP 1997,,,,Silakan Upload SK,,B,"5,760",1. Smartfren,2. Telkom Speedy,PLN,,062224575,smayphkbp@yahoo.com,,2.949900000000,99.062100000000,18,67,85,8,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Smartfren,"2,200",9,1,1,2,2,0,12,6,12,0,6,0,8,10,0,9,9,8,1,0,2,3,1,3,5,13,3,3,2,
Sumatera Utara,Kota Pematangsiantar,Siantar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D0EAAB8-D56A-4B5C-A332-B7F087AE5A79,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211680,SMAS KALAM KUDUS,10211680,JL. PANE NO. 14,KARO,KEC. SIANTAR SELATAN,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Kalam Kudus Indonesia Cabang Pematangsiantar,AB8023,131/I.05/A.85,22-07-1985,"421,3/798",03-07-2020,Lihat SK Operasional,2020-09-16 03,A,"3,218",1. -,2. Lainnya (Serat Optik),PLN & Diesel,24333,24333,smakalamkudus.psiantar@gmail.com,http,2.953100000000,99.068500000000,31,255,254,17,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Tidak Ada,"81,400",20,6,1,37,0,0,17,21,31,0,0,0,11,20,0,29,2,9,4,5,3,1,5,4,12,19,6,5,6,
Sumatera Utara,Kota Pematangsiantar,Siantar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0420F72F-776B-4347-BACF-866210E2CE46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211682,SMAS MARIA GORETTI,10211682,JL. BAHAGIA NO. 1,KRISTEN,KEC. SIANTAR SELATAN,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,166/105/A/1985,18-09-1985,420/936 DM/2014,11-03-2014,Lihat SK Operasional,2016-10-26 10,B,"2,890",,2.,,0622-29291,0622-29291,smamg2011@yahoo.com,,2.948800000000,99.061000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Sumatera Utara,Kota Pematangsiantar,Siantar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD7F0641-D454-4127-AF88-5E3E2558A9D8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211681,SMAS YP MAHK,10211681,JL. NIAS UJUNG NO. 67,MARTIMBANG,KEC. SIANTAR SELATAN,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN GEREJA MASEHI ADVENT HARI KETUJUH SUMATERA UTARA,AE9677,37/105/Kep/1998,,,,Silakan Upload SK,,B,"7,500",1. -,2. Telkom Speedy,PLN,,28361,advent.perguruan@yahoo.co.id,,2.955000000000,99.056700000000,12,25,27,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,200",8,0,1,2,3,0,11,0,8,0,2,2,8,4,1,11,0,1,2,2,2,3,0,2,2,10,2,2,2,
Sumatera Utara,Kota Pematangsiantar,Siantar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71D01B4E-E683-4EFB-A842-803740370AC4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954346,SMK SWASTA MUTIARA SIANTAR,69954346,JLN. BAHAGIA NO. 1,KRISTEN,KEC. SIANTAR SELATAN,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Mutiara Siantar,AB7985,04,28-12-2015,0909210017423,09-09-2021,Lihat SK Operasional,2021-09-09 13,B,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,mutiarasiantar007@gmail.com,http,2.949000000000,99.060700000000,12,36,54,3,SMK 2013 REV. Asisten Keperawatan,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,200",7,2,1,2,0,0,11,2,12,0,0,0,3,9,0,9,3,4,2,5,1,0,0,0,5,7,1,1,1,0
Sumatera Utara,Kota Pematangsiantar,Siantar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA4271FE-4545-483A-A0EF-271D40051FCD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211813,SMKS 1 PARBINA NUSANTARA,10211813,JL. LINGGA NO. 32 PEMATANGSIANTAR SELATAN,TOBA,KEC. SIANTAR SELATAN,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,448/105.8/PR/1998,12-02-2001,421.5/634/DIS PM PPTSP/6/XVII.3/IV/2018,19-04-2018,Lihat SK Operasional,2020-11-16 12,Sertifikat Kedaluwarsa,"1,500",1. -,2. Lainnya,PLN,0622434555,0622431979,smk1_parbinanusantara@yahoo.co.id,http,2.957100000000,99.062800000000,17,32,89,5,SMK 2013 REV.  Perhotelan,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",7,0,2,4,2,1,14,2,15,0,0,2,12,5,0,16,1,0,3,3,3,1,5,2,5,12,1,2,2,0
Sumatera Utara,Kota Pematangsiantar,Siantar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4FE9B40C-0BF6-4383-B170-FAFD0726F254,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211814,SMKS 1 YP HKBP,10211814,TOBA I NO.29,KRISTEN,KEC. SIANTAR SELATAN,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Huria Kristen Batak Protestan Pematang Siantar,AB7999,5337/D/14/72,26-02-1972,420/4817DM/2013,16-09-2013,Lihat SK Operasional,2021-08-22 11,B,"8,400",1. Telkom Speedy,2. Telkom Speedy,PLN,062222360,062222545,smk1swastayphkbp@yahoo.co.id,http,2.948800000000,99.061700000000,17,57,61,8,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"2,200",10,1,1,2,2,0,12,5,15,0,0,2,10,7,0,14,3,3,2,1,2,1,0,8,6,11,2,3,3,0
Sumatera Utara,Kota Pematangsiantar,Siantar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD8B9F1C-F734-4997-94C0-DD8CAF5FEB71,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211811,SMKS 3 PARBINA NUSANTARA,10211811,LINGGA NO 32 PEMATANGSIANTAR,TOBA,KEC. SIANTAR SELATAN,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Parbina Nusantara,AB7998,105/105.8/PR/2001,,,,Silakan Upload SK,,Sertifikat Kedaluwarsa,"1,500",1. -,2. Lainnya,PLN,0622434555,0622431979,smk3_parbinanusantara@yahoo.co.id,http,2.957100000000,99.062800000000,18,56,44,6,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",10,0,1,4,2,0,14,3,16,0,1,1,11,7,0,17,1,2,3,4,3,2,2,2,6,12,2,2,2,0
Sumatera Utara,Kota Pematangsiantar,Siantar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1FF29B11-C428-4D8B-B7F8-2B7AC3A1F301,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10211700,SMKS BUDDHIST MANJUSRI,10211700,JL.GUNUNG SIPISO PISO NO. 1 SIANTAR SELATAN,KARO,KEC. SIANTAR SELATAN,KOTA PEMATANGSIANTAR,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AVALOKITESVARA PEMATANGSIANTAR,AB7973,73/YVA-PBM/PS/4.1989,10-04-1989,421.5/668/DIS PM PPTSP/6/XVII.3/IV/2018,20-04-2018,Lihat SK Operasional,2022-10-11 08,B,"1,917",1. Telkom Speedy,2. Telkom Speedy,PLN,062223243,062223243,manjusrismk@gmail.com,http,2.954100000000,99.068300000000,5,23,10,3,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"2,200",3,1,1,2,0,0,6,1,5,0,0,0,3,2,0,4,1,0,1,0,0,1,0,3,2,3,1,1,1,0
