prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Selatan,Kota Palembang,Plaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/27890607-9C5E-404B-BFB3-FB0EA4E53227,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648907,MA PATRA MANDIRI PALEMBANG,10648907,Jalan DI Panjaitan Samping Kantor Pos Rt. 10 Rw. 04,PLAJU ILIR,KEC. PLAJU,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,MA,Kementerian Agama,YAYASAN PATRA MANDIRI PLAJU,AJ0415,NSM/MAS/7110/2017,03-11-2017,Nomor 1343 Tahun 2017,03-11-2017,Lihat SK Operasional,2023-01-12 16,A,"1,154",,2.,,,,,,-2.993782000000,104.825665000000,0,350,364,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Sumatera Selatan,Kota Palembang,Plaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC2B514A-D392-4162-B17F-F50D0FCE8B65,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648908,MAS AR RAHMAN,10648908,JL. TEGAL BINANGUN PLAJU,PLAJU DARAT,KEC. PLAJU,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,MA,Kementerian Agama,,,KW.06.4/4/PP.00.6/60/2004,27-03-2004,KW.06.4/4/PP.00.6/60/2004,27-03-2004,Lihat SK Operasional,2017-08-08 17,A,"24,300",,2.,,,,,,-3.040207600000,104.808606600000,0,138,173,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Sumatera Selatan,Kota Palembang,Plaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D06071AC-9CDD-4BF3-890D-09E1319EAD44,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10609640,SMA FITRA ABDI PALEMBANG,10609640,Jalan Tegal Binangun,PLAJU DARAT,KEC. PLAJU,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Fitra Abdi,AJ0424,564/VII/2009,27-07-2009,420/7088/SMA.3/Disdik.SS/2020,24-08-2020,Lihat SK Operasional,2020-08-31 22,B,"6,068",1. Indosat Mentari,2. Telkom Speedy,PLN,,0711540205,sma_fitraabdiplg@yahoo.co.id,,-3.012000000000,104.813800000000,16,84,52,5,Pagi/6 hari,,2022/2023-2,"13,000",5,1,1,2,0,1,11,8,16,0,0,0,4,12,0,12,4,7,3,1,0,2,3,0,2,14,SMA 2013 IPS,Indosat Mentari,2,2,1,
Sumatera Selatan,Kota Palembang,Plaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C60B16A-9EC2-4A4A-BCE7-5DF03D31CF3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10609661,SMA MUHAMMADIYAH 04 PALEMBANG,10609661,JL. DI PANJAITAN PLAJU ILIR PALEMBANG,PLAJU ILIR,KEC. PLAJU,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Sumatera Selatan,AO5355,64/I.2B/F.9/1984,01-08-1984,420/6738/SMA.3/Disdik.SS/2020,13-08-2020,Lihat SK Operasional,2021-08-03 22,B,"2,566",1. Telkom Speedy,2. Telkom Speedy,PLN,,0711541302,smamuhammadiyah4plg@gmail.com,http,-2.995600000000,104.816500000000,10,25,22,3,Pagi/6 hari,,2022/2023-2,"2,200",7,2,1,2,1,2,5,4,9,0,1,0,3,7,0,9,1,4,1,1,1,1,1,1,3,7,SMA 2013 MIPA,Telkom Speedy,1,1,1,
Sumatera Selatan,Kota Palembang,Plaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DEF60EB-3B9F-45BF-8B29-61EBC99384B2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10603864,SMA NEGERI 04 PALEMBANG,10603864,JL. KI ANWAR MANGKU PLAJU,PLAJU ULU,KEC. PLAJU,KOTA PALEMBANG,PROV. SUMATERA SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.231/E.2/K.66,01-01-1967,B.231/E.2/K.66,01-01-1967,Lihat SK Operasional,2021-07-29 09,A,"8,845",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0711541957,0711541957,smanegeri4.plg@gmail.com,http,-3.004300000000,104.807800000000,65,379,637,30,Sehari Penuh/5 hari,,2022/2023-2,"105,000",30,5,1,33,39,9,0,17,27,0,20,18,42,23,0,60,5,15,5,3,8,9,7,18,17,48,SMA 2013 MIPA,Telkom Speedy,11,10,9,
Sumatera Selatan,Kota Palembang,Plaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A33253A-73E1-40D5-BA9B-CDF9B6511948,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10609710,SMA PATRA MANDIRI 01 PALEMBANG,10609710,JL KELAPA SAWIT KOMPERTA PLAJU,KOMPERTA,KEC. PLAJU,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PATRA MANDIRI PLAJU,AJ0415,008/1967,20-07-1980,008/1967,20-07-1980,Lihat SK Operasional,2015-05-23 21,A,0,1. Telkom Speedy,2. Telkom Speedy,Lainnya,595553,595556,smapm1plaju@yahoo.com,http,-2.996100000000,104.822900000000,20,93,65,8,Sehari Penuh/5 hari,,2022/2023-2,"17,344",21,5,1,2,0,0,15,7,20,0,0,0,11,9,0,16,4,5,1,1,3,4,3,3,4,16,SMA 2013 MIPA,Telkom Speedy,2,3,3,
Sumatera Selatan,Kota Palembang,Plaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/205FF920-5E34-4C9C-B868-4134F3E15876,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10609711,SMA PATRA MANDIRI 02 PALEMBANG,10609711,JL FLAMBOYAN KOMPERTA SUNGAI GERONG,PLAJU ILIR,KEC. PLAJU,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PATRA MANDIRI PLAJU,AJ0415,012,21-07-1981,012,21-07-1981,Lihat SK Operasional,2015-08-11 13,A,0,1. Telkomsel Flash,2. Lainnya (Kabel),Lainnya,0,0711598601,smapm2@yahoo.co.id,http,-2.990600000000,104.852800000000,12,27,28,3,Sehari Penuh/5 hari,,2022/2023-2,"9,000",8,4,1,2,1,0,10,2,11,0,1,0,3,9,0,9,3,2,3,2,1,2,0,2,2,10,SMA 2013 MIPA,Telkomsel Flash,1,1,1,
Sumatera Selatan,Kota Palembang,Plaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA5917E5-6829-48EA-918F-ED50E11657DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10609686,SMA SEJAHTERA PALEMBANG,10609686,Jl. Perguruan Dalam Sentosa RT 34 RW 16,TALANG BUBUK,KEC. PLAJU,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN SEJAHTERA,AJ0425,075/1981,21-07-1981,420/7276/SMA.3/Disdik.SS/2021,08-07-2021,Silakan Upload SK (link file tidak valid) => [662182-882227--],2022-07-26 11,C,"1,740",1. Telkom Speedy,2. Lainnya,PLN,,07115543027,sma_yp.sejahterapalembang@yahoo.co.id,http,-3.006300000000,104.804500000000,12,33,20,3,Pagi/6 hari,,2022/2023-2,"1,200",3,0,0,2,2,0,5,7,11,0,1,0,3,9,0,9,3,6,2,1,0,1,0,2,5,7,SMA 2013 IPS,Telkom Speedy,1,1,1,
Sumatera Selatan,Kota Palembang,Plaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D9FA994-4A11-44E0-B554-6D0E53217C0E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10609718,SMA SETIA DARMA PALEMBANG,10609718,JL. DI. PANJAITAN LR. PASUNDAN,BAGUS KUNING,KEC. PLAJU,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PERGURUAN GOTONG ROYONG,AJ0422,018/1.11.28/F.4.E,29-04-1985,420/6870/SMA.3/Disdik.SS/2020,14-08-2020,Lihat SK Operasional,2020-08-28 15,A,336,1. XL (GSM),2. Telkom Speedy,PLN,,542085,sma.setiadarma1@gmail.com,,-2.994800000000,104.812400000000,31,157,176,12,Siang/6 hari,,2022/2023-2,"1,300",15,2,1,2,2,2,24,5,29,0,2,0,4,27,1,24,6,14,4,2,5,2,1,3,8,23,SMA 2013 IPS,XL (GSM),5,4,3,
Sumatera Selatan,Kota Palembang,Plaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D6327105-6246-40F5-AB6B-88F7F2F8F4D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10609687,SMA SHAILENDRA PALEMBANG,10609687,"JL. DI. PANJAITAN, LR. CIVO NO. 49 PLAJU  PALEMBANG",BAGUS KUNING,KEC. PLAJU,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN LEMBAGA PENDIDIKAN SHAILENDRA,AJ0399,2847/I.11.1/I-1992,01-01-1900,420/6868/SMA.3/Disdik.SS/2020,19-08-2020,Silakan Upload SK (link file tidak valid) => [355460-414306--],2020-08-29 19,A,"2,400",1. Telkomsel Flash,2. Telkom Speedy,PLN,,540474,sma_shailendra@yahoo.co.id,,-2.993000000000,104.808200000000,17,64,94,5,Pagi/6 hari,,2022/2023-2,"2,400",9,2,1,2,0,1,10,8,17,0,0,0,6,11,1,10,6,6,0,2,3,2,2,2,6,11,SMA 2013 IPS,Telkomsel Flash,2,2,1,
Sumatera Selatan,Kota Palembang,Plaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFDCF4D5-0997-41C7-9368-AA6B5397D116,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70032133,SMK Ar Rahman Palembang,70032133,Jln Tegalbinangun Rt 35,PLAJU DARAT,KEC. PLAJU,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0274/DPMPTSP.I/VII/2022,14-06-2022,0368/OPMPTS.I/VII/2022,20-07-2022,Lihat SK Operasional,2022-08-15 01,,"20,100",1. Telkom Astinet,2. Telkom Speedy,PLN,,,,,.000000000000,.000000000000,5,11,11,1,Sehari Penuh/5 hari,,2022/2023-2,"2,200",1,0,0,1,1,0,5,0,4,0,1,0,1,4,0,4,1,1,0,1,0,2,1,0,4,1,SMK 2013 REV. Multimedia,Telkom Astinet,1,0,0,0
Sumatera Selatan,Kota Palembang,Plaju,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0328380-2B6A-414E-B812-3DA3FA2712E6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69758116,SMK MUHAMMADIYAH 04 PALEMBANG,69758116,"JL. DI PANJAITAN, Komp. Perguruan Muhammadiyah",PLAJU ULU,KEC. PLAJU,KOTA PALEMBANG,PROV. SUMATERA SELATAN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Sumatera Selatan,AO5355,01/KEP/IV.A/2011,11-03-2011,421.3/894-SK/26.8/PN/2013,24-06-2011,Lihat SK Operasional,2015-03-18 15,C,"2,550",1. -,2. Telkom Speedy,PLN,,0711540709,smkmuh.4plg@gmail.com,http,-2.995800000000,104.819200000000,22,102,106,10,Pagi/6 hari,,2022/2023-2,"2,187",10,0,1,1,3,1,9,12,19,0,2,1,3,19,0,21,1,4,7,3,2,2,2,2,9,13,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Tidak Ada,4,3,3,0
