prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Bandung Barat,Padalarang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80050642-173A-40E2-BEBC-1F135E3CDECF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69891591,BUNDA AMANAH,69891591,KP.PARIGI RT.03/11,KEC. PADALARANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,INDONESIA,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,,09-02-2015,Silakan Upload SK,,,0,,2.,,,,,,-6.813683000000,107.484834800000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Bandung Barat,Padalarang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5C313206-40BD-4314-9CB8-779EBDFDFD6D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835985,INSAN UTAMA,69835985,JL.LETKOL GA MANULANG NO. 204,JAYAMEKAR,KEC. PADALARANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,420.1/5076. 160-DISDIKPOR,,Silakan Upload SK,,,0,,2.,,,,,,-6.797493200000,107.462876700000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Bandung Barat,Padalarang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/328BFF99-BF07-42FF-8EB8-1F038FC28B46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835991,KB AL AMANAH,69835991,JL. LETKOL GA MANULANG NO. 63,PADALARANG,KEC. PADALARANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MEKAR SARI PADALARANG,AJ8190,421/59.104/VI/Disdikpora/2013,05-06-2013,421/59.104/VI/Disdikpora/2013,05-06-2013,Lihat SK Operasional,2017-12-06 07,Terakreditasi,108,1. Telkomsel Flash,2. 3 (Tri),PLN,,,dianirisyati13@yahoo.com,http,-6.844900000000,107.480300000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2013,Telkomsel Flash
Jawa Barat,Kab. Bandung Barat,Padalarang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48FA2ABB-A762-48BA-9839-51BDAFF44979,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835981,KB AL BAROKAH,69835981,PERUM LAKSANA MEKAR ASRI,LAKSANAMEKAR,KEC. PADALARANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KOBER AL BAROKAH,AA4768,420/SK/5076.164/Disdikpora-2010,31-12-2010,420/SK/5076.164/Disdikpora-2010,31-12-2010,Lihat SK Operasional,2017-12-06 06,,0,1. Smartfren,2. Lainnya,PLN,,,,,-6.847164300000,107.445324600000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,2,2013,Smartfren
Jawa Barat,Kab. Bandung Barat,Padalarang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2D57854-BFA1-494C-ACAE-41E23347C85F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69836005,KB AL HASANAH,69836005,Kp. Cikamuning RT.03 RW.01,TAGOGAPU,KEC. PADALARANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,800/190.210 PNF Disdikpora-2012,10-06-2012,800/190.210 PNF Disdikpora-2012,10-06-2012,Lihat SK Operasional,2017-12-06 11,,84,1. -,2. -,PLN,,,kepsek.kbalhasanah@gmail.com,,-6.815127000000,107.474218000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,1,1,1,0,0,3,2013,Tidak Ada
Jawa Barat,Kab. Bandung Barat,Padalarang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8706FE45-6FAE-4332-92E7-A88FB12854DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69836003,KB AL HUDA,69836003,JL. RAYA PURWAKARTA NO. 422,TAGOGAPU,KEC. PADALARANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KOBER AL HUDA,AA4796,421/59.114/VI/Disdikpora/2013,05-06-2015,421/59.114/VI/Disdikpora/2013,05-06-2013,Lihat SK Operasional,2017-12-06 07,,63,1. Indosat IM3,2. Indosat IM3,PLN,,,,,-6.810024000000,107.465392000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"1,299",2,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,2,2013,Indosat IM3
Jawa Barat,Kab. Bandung Barat,Padalarang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C5378B5-FE61-4D59-A2C8-99E1D935E330,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69836009,KB AL IMAN,69836009,Jl. Raaya Purwakarta KP. Muara Cipada,CEMPAKAMEKAR,KEC. PADALARANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BINA RASIKHUL ILMI,AA4737,420.1/59.107/VI/Disdikpora/2013,05-06-2013,420.1/59.107/VI/Disdikpora/2013,05-06-2013,Lihat SK Operasional,2017-12-06 06,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,koberaliman07@gmail.com,,-6.803986000000,107.450758000000,4,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,1,1,0,0,3,3,0,1,0,0,4,0,0,4,0,1,0,1,2,0,0,1,3,2013,Telkomsel Flash
Jawa Barat,Kab. Bandung Barat,Padalarang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/473A0094-C5D9-41A1-9FF5-1340B890AEE1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69891527,KB ANGGREK PUTIH 8,69891527,Perum Ciampel Indah Jl. Melati Rt.02 Rw.08,LAKSANAMEKAR,KEC. PADALARANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AA4789,421.1/443/paudni/disdikpora/2014,14-08-2014,421.1/443/paudni/disdikpora/2014,12-08-2014,Lihat SK Operasional,2017-12-06 06,,0,1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,ernadeliani71@gmail.com,,-6.888138700000,107.486170500000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2013,Lainnya (Serat Optik)
Jawa Barat,Kab. Bandung Barat,Padalarang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/965E6FFA-0860-484E-A068-B703E6B00CF7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69836004,KB ARROYAN,69836004,KP. CIKAMUNING RT. 01 RW.01,TAGOGAPU,KEC. PADALARANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan ARROYAN,AA4787,421.2/59.115/VI/Disdikpora/2013,05-06-2013,421.2/59.115/VI/Disdikpora/2013,05-06-2013,Lihat SK Operasional,2017-12-06 07,,96,1. -,2. -,PLN,,,,,-6.821913700000,107.471299100000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2013,Tidak Ada
Jawa Barat,Kab. Bandung Barat,Padalarang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD1F49EC-CDA9-469D-9F97-EAE16438B055,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69835992,KB AT TAWABIN,69835992,KP. CIPADANG MANAH RT.02 RW.16,PADALARANG,KEC. PADALARANG,KAB. BANDUNG BARAT,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan at-tawabin,AA4759,421.1/5076.154-Disdikpora/2010,31-12-2010,421.1/5076.154-Disdikpora/2010,31-12-2010,Lihat SK Operasional,2017-12-06 13,,72,1. -,2. 3 (Tri),PLN,,,attawabin16@gmail.com,,-5.435582000000,114.413799000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,2,2013,Tidak Ada
