prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Bengkulu,Kab. Bengkulu Selatan,Kota Manna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E8AD716-EB8F-4C0C-9660-A01AF9C32E5C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957912,Al Madani,69957912,Jl. Bupati Baksir Rt 10 Kel. Kota Medan,KOTA MEDAN,KEC. KOTA MANNA,KAB. BENGKULU SELATAN,PROV. BENGKULU,SWASTA,RA,Kementerian Agama,Lainnya,,124 tahun 2016,24-06-2016,124 tahun 2016,24-06-2016,Silakan Upload SK,,C,330,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Bengkulu,Kab. Bengkulu Selatan,Kota Manna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE771459-E529-453A-800A-A397E6E977FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832650,KB AL-HIDAYAH,69832650,VETERAN,PADANG KAPUK,KEC. KOTA MANNA,KAB. BENGKULU SELATAN,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,,,55,,Silakan Upload SK,,C,70,1. Lainnya,2. Lainnya,PLN,,,,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,2,2013,Lainnya
Bengkulu,Kab. Bengkulu Selatan,Kota Manna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C95ABEDA-47CE-4A6E-80A7-C8D8E633FD07,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832637,KB AL-IKHLAS,69832637,Jl. Letnan Tukiran,PASAR BARU,KEC. KOTA MANNA,KAB. BENGKULU SELATAN,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN MAWAR,AC8993,37,26-09-2002,503/22/REG/-PAUD/DPMPTSP/II/2018,08-10-2015,Silakan Upload SK,,B,0,1. Telkomsel Flash,2. -,PLN,,,paudalikhlas17@gmail.com,,.000000000000,.000000000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,0,3,0,0,1,0,0,0,2,2,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,2,2013,Telkomsel Flash
Bengkulu,Kab. Bengkulu Selatan,Kota Manna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2CBD2677-BC5A-4288-8E67-E00FDE692C75,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832641,KB AL-ISRA,69832641,Jl. Serma Harun,GUNUNG AYU,KEC. KOTA MANNA,KAB. BENGKULU SELATAN,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC8999,06,15-09-2011,0202102220544 (KBLI 85133),04-02-2020,Lihat SK Operasional,2016-08-25 11,C,300,1. -,2. -,PLN,,,paudalisra6@gmail.com,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,4,0,0,1,0,0,0,3,3,0,0,0,0,3,1,0,2,0,1,1,0,1,0,0,0,3,2013,Tidak Ada
Bengkulu,Kab. Bengkulu Selatan,Kota Manna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60E9DCAC-FE09-4123-B539-80A1285890D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832643,KB AMANAH I,69832643,Desa Padang Niur,PADANG NIUR,KEC. KOTA MANNA,KAB. BENGKULU SELATAN,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC8984,02 TAHUN 2012,03-02-2012,503/79/SK/KPTSP/I/2016,18-01-2016,Lihat SK Operasional,2016-08-30 13,C,42,1. -,2. -,PLN,,,,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,1,0,0,0,1,0,0,3,2013,Tidak Ada
Bengkulu,Kab. Bengkulu Selatan,Kota Manna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9117B223-83A2-44E0-8628-2A4A10A57582,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832644,KB AMANAH II,69832644,Desa Padang Niur,PADANG NIUR,KEC. KOTA MANNA,KAB. BENGKULU SELATAN,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC8981,48,27-10-2011,503/69/REG-PAUD/DPMPTSP/V/2018,08-05-2018,Silakan Upload SK,,C,0,1. -,2. Telkomsel Flash,Tidak Ada,,,kbamanahdua@yahoo.com,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,1,2,3,0,0,0,0,3,0,2,1,0,0,3,0,0,0,0,0,3,2013,Tidak Ada
Bengkulu,Kab. Bengkulu Selatan,Kota Manna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E7B723F-71F4-41E4-B2AB-9FB684939F7C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832635,KB AR-RAHMAN,69832635,Jl. TKR Sebanis,PASAR BARU,KEC. KOTA MANNA,KAB. BENGKULU SELATAN,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC8992,34,26-06-2013,503/71/SK/K0220009731708 (KBLI 85133)PTSP/XI/2015,10-07-2015,Lihat SK Operasional,2016-08-25 16,B,0,1. -,2. -,Menumpang,,,arrahmanpaud20@gmail.com,,.000000000000,.000000000000,2,0,0,0,Siang/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0,0,2,2013,Tidak Ada
Bengkulu,Kab. Bengkulu Selatan,Kota Manna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/953FE735-8CAE-4ED5-BCB1-889B912DEA4A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832648,KB BUDI MULYA,69832648,Jalan Veteran,PADANG KAPUK,KEC. KOTA MANNA,KAB. BENGKULU SELATAN,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC8989,06 TAHUN 2011,03-08-2011,503/169/SK/KPTSP/V/2016,03-05-2016,Lihat SK Operasional,2016-08-30 13,C,450,1. -,2. Linknet,PLN,,,budimulyapaud@gmai.com,,-4.451089000000,102.911870000000,1,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,3,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2013,Tidak Ada
Bengkulu,Kab. Bengkulu Selatan,Kota Manna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/04B6F329-F8C8-404F-B2DD-F91214AC1406,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948037,KB FUADUNA AL-QURANIYAH,69948037,Jalan Affan Bachin,PASAR BARU,KEC. KOTA MANNA,KAB. BENGKULU SELATAN,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AFFAN,AC8997,04,08-06-2015,0296011042013 (KBLI 85133),21-10-2020,Lihat SK Operasional,2016-08-25 22,C,60,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,paudfuadduna@gmail.com,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,4,0,0,1,0,0,1,3,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,2013,Telkomsel Flash
Bengkulu,Kab. Bengkulu Selatan,Kota Manna,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E67A10DE-2400-47B2-8FBC-B742BD3B464B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69832640,KB KENANGA,69832640,Jalan Damai Padang Pematang,KOTA MEDAN,KEC. KOTA MANNA,KAB. BENGKULU SELATAN,PROV. BENGKULU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC8987,01,03-08-2011,503/38/SK/DPMPTSP/XI/2017,30-11-2017,Silakan Upload SK,,C,200,1. -,2. -,PLN,,,paudkenanga22@yahoo.com,,4.100000000000,102.480000000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"1,200",3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,1,1,1,0,0,0,3,2013,Tidak Ada
