prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Aceh,Kab. Bener Meriah,Pintu Rime Gayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3053072E-F7F7-4756-80C6-9545DE9E93C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69914373,KB ANNISA BAHRI,69914373,Jalan Bireuen-Takengon Bintang Berangun,BINTANG BERANGUN,KEC. PINTU RIME GAYO,KAB. BENER MERIAH,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH1869,422.1/1144 /SK-IO/DIKBUD/,19-06-2014,422.1/1144 /SK-IO/DIKBUD/,19-06-2014,Lihat SK Operasional,2015-10-28 22,,0,,2.,,,,kb.annisabahri@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,
Aceh,Kab. Bener Meriah,Pintu Rime Gayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9200D301-CEA1-406D-A223-0B12BD7D766B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70013616,KB DARMA,70013616,Blang Rakal,BLANG RAKAL,KEC. PINTU RIME GAYO,KAB. BENER MERIAH,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.2/237/Disdik/2020,25-02-2020,421.1/1062/Disdik/2021,14-04-2021,Lihat SK Operasional,2021-10-06 10,,300,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Aceh,Kab. Bener Meriah,Pintu Rime Gayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C6C8D72-8811-4663-B8E8-AFB8D4BC8242,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69947383,KB MUSARA,69947383,JALAN SP.RAKAL-PANCAR JELOBOK,PANCAR JELOBOK,KEC. PINTU RIME GAYO,KAB. BENER MERIAH,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AO5488,421.1/1937/SIPS/DIKBUD/20,28-06-2016,421.1/1791Disdik/2019,20-08-2019,Lihat SK Operasional,2019-09-06 09,,625,1. -,2. -,PLN,,,sps.musara@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,Tidak Ada
Aceh,Kab. Bener Meriah,Pintu Rime Gayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A92594B2-95B1-48D0-A3C4-34EEEAF4149E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69914159,KB NUR INTAN,69914159,Jln Takengon-Bireuen Perdamain,PERDAMAIAN,KEC. PINTU RIME GAYO,KAB. BENER MERIAH,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,422.1/1143 /SK-IO/DIKBUD/,18-06-2014,422.1/1143 /SK-IO/DIKBUD/,18-06-2014,Lihat SK Operasional,2015-10-28 14,,100,1. -,2. -,PLN,,,kb.nurintan@gmail.com,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tidak Ada
Aceh,Kab. Bener Meriah,Pintu Rime Gayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D969CEE2-84BD-471C-B12C-03A19EC2F8D5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69959942,KB PAUD KASIH BUNDA,69959942,Jalan Takengon Bireuen Arul Gading,ALUR GADING,KEC. PINTU RIME GAYO,KAB. BENER MERIAH,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TK SIMEHATE,AH1858,421.1/012/Disdik/2017,02-01-2017,421.1/011/Disdik/2017,02-01-2017,Lihat SK Operasional,2018-03-03 11,,120,1. -,2. -,PLN,,,,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,Tidak Ada
Aceh,Kab. Bener Meriah,Pintu Rime Gayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89B762FB-8604-42B8-9196-08160F972551,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69948394,KB PAUD SAYANG INE,69948394,Jalan Uwer Lah -Taman Firdaus,TAMAN FIRDAUS,KEC. PINTU RIME GAYO,KAB. BENER MERIAH,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD SAYANG INE,AH1864,421.1/2518/SIPS/DIKBUD/20,11-08-2016,421.1/2519/SIOS/DIKBUD/20,11-08-2016,Lihat SK Operasional,2016-08-31 08,,375,,2.,,,,kb.sayanginetamanfirdaus@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,1,0,2,0,0,0,0,0,3,
Aceh,Kab. Bener Meriah,Pintu Rime Gayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42BC5382-5322-4747-A2F7-C54039D19309,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70013157,KB PUTRA PUTRI GAYO,70013157,Blang Ara,BLANG ARA,KEC. PINTU RIME GAYO,KAB. BENER MERIAH,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,1211000622585,28-06-2021,422.1/1019/Disdik/2021,28-06-2021,Lihat SK Operasional,2021-09-20 13,,56,,2.,,,,,,.000000000000,.000000000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,
Aceh,Kab. Bener Meriah,Pintu Rime Gayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65F25F96-9A77-4809-8E31-11A0DBB3F090,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981672,PAUD TIRTA MUTIARA,69981672,Jalan Bireuen-Takengon Alur Cincin,ALUR CINCIN,KEC. PINTU RIME GAYO,KAB. BENER MERIAH,PROV. ACEH,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH1860,421.1/573/Disdik/2018,03-05-2018,421.1/573/Disdik/2018,03-05-2018,Lihat SK Operasional,2018-10-29 11,,0,,2.,,,,paudtirtamutiara@gmail.com,,4.897662000000,96.712112000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,
Aceh,Kab. Bener Meriah,Pintu Rime Gayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/68DF0413-446B-460D-A79C-450C4EAA6BC7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69938518,SPS PAUD RRI RIMBA RAYA,69938518,Jalan Takengon-Bireuen,RIME RAYA,KEC. PINTU RIME GAYO,KAB. BENER MERIAH,PROV. ACEH,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD TAWAR NIMATA,AH1863,422.1/6230/SKIO/DIKBUD/20,14-12-2015,422.1/6230/SKIO/DIKBUD/20,14-12-2015,Lihat SK Operasional,2016-03-10 16,,400,1. -,2. -,PLN,,,paudsps_rririmbaraya@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,0,3,3,0,0,0,0,3,1,0,2,3,0,0,0,0,0,0,0,3,Tidak Ada
Aceh,Kab. Bener Meriah,Pintu Rime Gayo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/647C40F4-A78A-4C03-9D91-8CAA302C2A87,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69914370,SPS SYAFA INTAN,69914370,Jalan Ulu Naron,ULU NARON,KEC. PINTU RIME GAYO,KAB. BENER MERIAH,PROV. ACEH,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH1861,422.1/1142 /SK-IO/DIKBUD/,18-06-2014,422.1/1142 /SK-IO/DIKBUD/,18-06-2014,Lihat SK Operasional,2015-10-28 22,,625,1. -,2. -,PLN,,,sps.syafaintan@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,3,Tidak Ada
