prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Sulawesi Selatan,Kab. Sinjai,Sinjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/089690E0-347D-4DF8-B985-74F0555723B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69821289,KB BIKERU I,69821289,Jl. ANDI MAPPAGESSA,SANGIASSERI,KEC. SINJAI SELATAN,KAB. SINJAI,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB BIKERU 1,AN5617,0533/21/04/DPM-PTSP/V/2021,06-05-2021,0533/21/04/DPM-PTSP/V/2021,06-05-2021,Lihat SK Operasional,2021-06-04 14,B,0,1. -,2. -,PLN,,,KBBIKERU123@GMAIL.COM,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2
Sulawesi Selatan,Kab. Sinjai,Sinjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BCFD311-9ADA-4A0A-AD3A-2D10F5193DCC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69821264,KB BONTO LEMPANGAN,69821264,JL. POROS DESA PUNCAK,PUNCAK,KEC. SINJAI SELATAN,KAB. SINJAI,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB BONTO LEMPANGAN,AN5640,1024/21/04/DPM-PTSP/VI/2021,28-06-2021,1024/21/04/DPM-PTSP/VI/2021,28-06-2021,Lihat SK Operasional,2022-08-30 10,C,100,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,2
Sulawesi Selatan,Kab. Sinjai,Sinjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/636F9A67-F02E-47BF-9782-8617A83AFF3D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69890936,KB LEPPANG,69890936,LEPPANG,SANGIASSERI,KEC. SINJAI SELATAN,KAB. SINJAI,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AN5616,0937/37/05/DPM-PTSP/I/2021,07-01-2021,0937/37/05/DPM-PTSP/I/2021,07-01-2021,Lihat SK Operasional,2022-08-30 09,,100,1. Telkomsel Flash,2. Telkomsel Flash,Tidak Ada,,,,,.000000000000,.000000000000,2,0,0,0,2013,Sore/6 hari,,2022/2023-2,Telkomsel Flash,0,1,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2
Sulawesi Selatan,Kab. Sinjai,Sinjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22D6DF92-C521-432A-8B3D-7BB62ED27943,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69821284,KB MATTIRO DECENG,69821284,BILALANG,PUNCAK,KEC. SINJAI SELATAN,KAB. SINJAI,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1022/21/04/DPM-PTSP/VI/2021,28-06-2021,1022/21/04/DPM-PTSP/VI/2021,28-06-2021,Lihat SK Operasional,2022-08-30 09,B,100,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,2
Sulawesi Selatan,Kab. Sinjai,Sinjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77D26A85-F658-4A55-848F-711833471C24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69821267,KB MAWAR ASIH XXXV,69821267,Jln MUHAMMADIYAH,PALAE,KEC. SINJAI SELATAN,KAB. SINJAI,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0514/21/DPM-PTSP/V/2021,03-05-2021,0514/21/DPM-PTSP/V/2021,03-05-2021,Lihat SK Operasional,2022-08-29 09,C,40,1. -,2. Indosat IM3,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,1,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,0,2
Sulawesi Selatan,Kab. Sinjai,Sinjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/220AFA81-4E77-4EAA-82D2-6B0859A87CE8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69963647,KB NURUL IZZAT,69963647,DUSUN Campaga,TALLE,KEC. SINJAI SELATAN,KAB. SINJAI,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB NURUL IZZAT,AN5620,0921/37/04/DPM.PTSP/III/2017,23-03-2017,019/PAUD/04/VI/2020,30-06-2020,Silakan Upload SK (link file tidak valid) => [710739-907667--],2022-09-16 09,B,300,1. -,2. -,Menumpang,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,450,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2
Sulawesi Selatan,Kab. Sinjai,Sinjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2DB9AAC-9238-4AC8-8198-91AD277163AD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69890937,KB TUNAS HARAPAN,69890937,BULU KAMASE,SANGIASSERI,KEC. SINJAI SELATAN,KAB. SINJAI,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pemerintah Desa,AN5629,00161/22/04/DPM-PTSP/III/2020,24-02-2020,00161/22/04/DPM-PTSP/III/2020,24-02-2020,Lihat SK Operasional,2022-08-18 14,B,35,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbtunasharapan009@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,300",2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2
Sulawesi Selatan,Kab. Sinjai,Sinjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5C020E0A-1DC2-4D68-AE36-47FF5C374604,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69934718,KELOMPOK BERMAIN ASIH XI,69934718,Desa Palangka,PALANGKA,KEC. SINJAI SELATAN,KAB. SINJAI,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/569/DP/2005,02-05-2005,1224/21/04/DPM-PTSP/VII/2021,16-07-2021,Lihat SK Operasional,2022-08-15 13,B,96,1. -,2. -,Tidak Ada,,,,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,2
Sulawesi Selatan,Kab. Sinjai,Sinjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98091929-2078-47FB-89B5-E73B801C7AB8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69913226,KELOMPOK BERMAIN ASIH XII,69913226,BALLAKALE,ASKA,KEC. SINJAI SELATAN,KAB. SINJAI,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/834/DP/2006,21-08-2006,0425/21/04/DPM-PTSP/IV/2021,26-04-2021,Lihat SK Operasional,2022-08-22 11,B,120,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbasihsel@g.mail.com,,.000000000000,.000000000000,0,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulawesi Selatan,Kab. Sinjai,Sinjai Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED8F912C-031C-4706-8B34-C9025A6B7692,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69913241,KELOMPOK BERMAIN ASIH XV,69913241,PALAE,PALAE,KEC. SINJAI SELATAN,KAB. SINJAI,PROV. SULAWESI SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/045/DP/2006,06-01-2006,0601/21/04/DPM-PTSP/V/2021,27-05-2021,Lihat SK Operasional,2022-08-30 09,C,0,1. -,2. -,Tidak Ada,,,kbasihlimabelaspalae@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,1,0,0,2,0,0,0,0,3
