prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Tasikmalaya,Cisayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D324528C-570A-4147-AD69-6163AD1DBD8D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957985,Al-Idrisiyyah,69957985,Jl. Raya Ciawi  Km 8 No. 79 Pagendingan,JATIHURIP,KEC. CISAYONG,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,AG5103,0292/IPM/2016,20-06-2016,548 Tahun 2016,20-06-2016,Lihat SK Operasional,2020-07-29 09,A,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Tasikmalaya,Cisayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F089D032-BAB8-45BE-B5EB-29FECC336531,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957986,Al-Ikhlas,69957986,Cisayong,CISAYONG,KEC. CISAYONG,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,0221/IPM/2016,20-06-2016,477 Tahun 2016,20-06-2016,Lihat SK Operasional,2020-07-29 09,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Tasikmalaya,Cisayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82EEDC29-8808-4FAC-83F3-9602882F6EFB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69923388,HIDAYATUL HUDA SUKARAME,69923388,Kp. Sukarame,CILEULEUS,KEC. CISAYONG,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/KEP.1810-DISDIK/201,20-05-2015,421.9/KEP.1810-DISDIK/201,20-05-2015,Lihat SK Operasional,2015-12-09 02,,90,,2.,,,,paud_hidayatulhuda@yahoo.com,,-7.224095700000,108.089322700000,3,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,0,0,2,0,1,0,0,0,3,2013,
Jawa Barat,Kab. Tasikmalaya,Cisayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4BD6149-1452-4F44-AEB9-13682FDEA967,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036277,KB AL MARJAN,70036277,Kp. Negla,PURWASARI,KEC. CISAYONG,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,PM.05.02/11/IPPNF/DPMPTSPTK/2022,23-03-2022,PM.05.02/11/IPPNF/DPMPTSPTK/2022,23-03-2022,Lihat SK Operasional,2022-12-26 10,,0,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,1,1,,
Jawa Barat,Kab. Tasikmalaya,Cisayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA94F07E-EB6D-45C5-AF7D-5469BB234061,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69821854,KB AL-BARKAH,69821854,KP. CIBODAS PASAR,MEKARWANGI,KEC. CISAYONG,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL-BARKAH CIBODAS PASAR,AG5098,09/YAPISA/III/2012,04-03-2012,421.9/Kep.121-Disdik/2012,14-03-2012,Lihat SK Operasional,2016-10-19 07,,28,1. -,2. -,PLN,,,paudalbarkah.csy@gmail.com,,-7.243569400000,108.186594700000,2,0,0,0,Sehari Penuh/3 hari,,2022/2023-2,900,1,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,2013,Tidak Ada
Jawa Barat,Kab. Tasikmalaya,Cisayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A302BFD5-15CF-4F8B-877E-08E27A8AD53F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69822098,KB AL-BAROKAH,69822098,KP JANTAKE,PURWASARI,KEC. CISAYONG,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-KAHFI TASIKMALAYA,AD4745,003/A/YAB/VII/2007,15-07-2007,421.9/2973-Disdik/2008,02-09-2008,Lihat SK Operasional,2016-12-15 13,Belum Terakreditasi,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,p.albarokah@yahoo.com,,-7.251500000000,108.158200000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,900,1,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,3,0,1,1,0,0,1,0,0,3,2013,Telkomsel Flash
Jawa Barat,Kab. Tasikmalaya,Cisayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE109E0E-1DCC-4866-96CD-1F244BA4849C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69822125,KB AL-FATAN,69822125,KP. MARGASARI,CISAYONG,KEC. CISAYONG,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-FATAN,AG5089,421.9/Kep.404-Disdik/2013,03-09-2013,421.9/Kep.404-Disdik/2013,03-09-2013,Silakan Upload SK,,Belum Terakreditasi,0,1. -,2. Indosat IM3,PLN,,,paud_alfatan@yahoo.com,,-7.262904000000,108.150487000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,3,1,3,0,0,0,0,3,0,0,3,0,0,1,2,0,0,0,0,3,2013,Tidak Ada
Jawa Barat,Kab. Tasikmalaya,Cisayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/99FE9918-2B06-4F9C-8466-79F935CD81E7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69821905,KB AL-IKHLAS,69821905,CITEPUS,SANTANAMEKAR,KEC. CISAYONG,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,001/A/YAY-AI/VII/2008,18-07-2008,421.9/3706-Disdik/2010,22-12-2010,Lihat SK Operasional,2016-11-28 09,Belum Terakreditasi,0,1. -,2. Indosat IM3,PLN,,,paud_alikhlas_csy@yahoo.com,,-7.255200000000,108.142100000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,3,1,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,2013,Tidak Ada
Jawa Barat,Kab. Tasikmalaya,Cisayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CB4FC23D-043F-46A9-B786-E7EDFA68EE55,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69821875,KB AL-MUHAJIRIN,69821875,KP. CANTIGI WETAN,CISAYONG,KEC. CISAYONG,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL-MUHAJIRIN,AG5097,003/KEP.YAYASAN AL-MUHAJIRIN/III/2012,26-03-2012,421.9/Kep.067-Disdik/2012,11-10-2012,Lihat SK Operasional,2016-10-13 07,,80,1. Indosat IM3,2. Telkomsel Flash,PLN,,,paudalmuhajirin.csy@gmail.com,,-7.258828000000,108.154812000000,2,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,450,1,0,0,0,0,0,4,0,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,2013,Indosat IM3
Jawa Barat,Kab. Tasikmalaya,Cisayong,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/470F3EA3-FD3A-482F-B260-0157C144B215,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69822150,KB AR-RIDHO,69822150,LEUWIBODAS,SANTANAMEKAR,KEC. CISAYONG,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421.9/0567-DISDIK/2008,,Silakan Upload SK,,Belum Terakreditasi,160,1. -,2. Indosat IM3,PLN,,,paud_arridhocsy@yahoo.com,,-7.254347000000,108.135939000000,0,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2013,Tidak Ada
