prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/803DDEDC-28EA-4063-B6D4-A527D1D16DBB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69866684,Al Bahri,69866684,Dsn. Brumbung,KATOL BARAT,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",yayasan Al Bahri,AK2902,,,421.5/678/433.107/2012,,Silakan Upload SK,,,"5,000",,2.,,,,albahrikb@gmail.com,,-7.006096300000,112.996774800000,6,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,5,6,0,0,0,0,6,0,0,6,3,1,2,0,0,0,0,1,5,
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E17F256C-9934-4BCA-A269-94EF84D887E5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841522,Ar - Rohman,69841522,Nyamburan,DABUNG,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.5/1739/433.107/2013,04-02-2013,421.1/5480/433.101/2020,11-12-2020,Lihat SK Operasional,2021-12-02 14,Belum Terakreditasi,60,1. XL (GSM),2. -,PLN,,,,,-7.006600000000,112.972500000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,XL (GSM)
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3CEABB6-A87B-4E5B-9AF9-816A670EE86A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841493,Darul Ulum Assidiqi,69841493,Dsn. Perkoning,BATOBELLA,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Darul Ulum Assidiqi,AK2915,421.9/3723/433.107/2013,16-12-2013,421.2/1428/433.101/2020,30-04-2020,Lihat SK Operasional,2020-08-04 14,,875,,2.,,,,kbdarululumassidiqi@gmail.com,,-7.009350600000,112.890918700000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD0374B3-A96C-4950-814F-90AE8E215271,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69874412,KB ABDILLAH,69874412,Dusun Tenggin Desa Kompol,KOMPOL,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan YAY. DARUL AKROM,AK2911,421.9/1104/433.107/2012,18-04-2012,421.9/1104/433.107/2012,18-04-2012,Lihat SK Operasional,2016-02-29 09,,860,,2.,,,,kb.abdillah@gmail.com,,-6.959900000000,112.870300000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9C9F180-E866-49A9-8529-D595C2E9C0C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69925451,KB AL ISMAILIYAH,69925451,Jl. KH.Abd. Aziz No. 1  Pangeraan,DABUNG,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-ISMAILIYAH GEGER (YASMAGER),AI7098,421.9/040/433.107/2012,17-12-2012,421.9/040/433.107/2012,17-12-2012,Lihat SK Operasional,2016-03-14 08,,144,,2.,,,,kbalismailiyah111@gmail.com,,-7.023621300000,112.982815300000,2,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A27D3185-D259-454A-8771-A8D848E6D94C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69893973,KB AL-KAFIL KHOIR,69893973,Dsn Palatok Desa Banyuning,BANYONENG LAOK,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN ISLAM AL-ZAHIDIYAH,AI7080,421.9/0343/433.107/2015,30-09-2015,421.9/0343/433.107/2015,30-09-2015,Lihat SK Operasional,2016-04-22 11,Belum Terakreditasi,900,,2.,,,,sahidalkafilkhoir@gmail.com,,-6.968000000000,112.977700000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/42D0BCBA-1BF9-48CB-8CE8-116F160B213C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69866680,KB An - Nafi iyah,69866680,Jl. KH. Nafi ih No.11,KAMPAK,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AI7077,421.9/1358/433.107/2010,10-08-2010,421.1/1266/433.101/2020,20-04-2020,Lihat SK Operasional,2020-08-29 08,Belum Terakreditasi,"30,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,kbannafiiyah@gmail.com,,-6.983700000000,112.923000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,0,0,0,0,0,0,2,1,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,2,Telkomsel Flash
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/910FA083-1CF6-4BFF-9D3A-712D30E598EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841480,KB Arumi Almahfudzi,69841480,Kebun Tengah,TEGERPRIYAH,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN NURULHASANAH,AK2907,,,421.9/2423/433.107/2013,,Silakan Upload SK,,Belum Terakreditasi,"1,575",1. -,2. -,PLN,,,kbarumialmahfudzi@gmail.com,,-6.993868400000,112.867212100000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2,Tidak Ada
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86A8F354-246C-4E11-84B3-1FED3B3BDFB3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69866683,KB As-Salam,69866683,Katol Barat,KATOL BARAT,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,421/9517/433.107/2013,,Silakan Upload SK,,Belum Terakreditasi,625,1. -,2. -,PLN,,,kbassalam2020@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,Tidak Ada
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6776426A-EF01-4E28-916A-BAABCEA501B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69990809,KB ASSAIDIYAH,69990809,Dusun Aeng Telor,DABUNG,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/015/433.114/2019,15-04-2019,421.9/015/433.114/2019,15-04-2019,Lihat SK Operasional,2019-09-23 08,,"5,000",,2.,,,,kbassaidiyah2@gmail.com,,-7.014100000000,112.991500000000,1,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1DD81469-DF87-4094-887D-D092C2FB4B9C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69866679,KB Bintang Kecil,69866679,Dsn. Doroagung,KOMPOL,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,421.9/519/433.107/2010,01-04-2010,421.1/0641/433.101/2021,24-03-2021,Lihat SK Operasional,2021-11-24 14,Belum Terakreditasi,18,1. Indosat IM3,2. Telkomsel Flash,PLN,,,kb.bintangkecil1@gmail.com,,-6.971100000000,112.878600000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,0,0,1,3,0,4,0,0,0,1,3,0,1,3,3,0,0,0,0,0,1,0,4,Indosat IM3
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F53DFAF3-ED0C-49A1-AE87-0F65BD5697A6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69920887,KB DARUL ULUM,69920887,Jl. Acem Rongkang Banyoneng Laok,BANYONENG LAOK,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan DARUL ULUM,AI7091,421.5/3987/433.107/2015,31-10-2015,421.1/1259/433.101/2020,31-10-2015,Silakan Upload SK (link file tidak valid) => [357134-364524--],2020-08-30 14,Belum Terakreditasi,700,1. XL (GSM),2. Telkomsel Flash,PLN,,,kbdarululum122@gmail.com,,-6.974176900000,112.974453600000,2,0,0,0,2013,Siang/6 hari,,2022/2023-2,900,1,0,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,XL (GSM)
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F0782FB-1CE8-4851-A3AE-EFC6969B1647,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841489,KB DARUT TAUHID,69841489,Jalan Raya Katol Barat Dabung Geger,KATOL BARAT,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN DARUT TAUHID GEGER,AI7079,421.9/0950/433.107/2017,02-05-2017,421.1/1157/433.101/2021,18-05-2021,Lihat SK Operasional,2021-10-12 00,Belum Terakreditasi,280,1. -,2. -,PLN,,,kb.daruttauhid@yahoo.co.id,,-6.997000000000,112.966400000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,Tidak Ada
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66CCF01F-F166-4E6F-96E4-00687E6BCFEF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69841516,KB NURUL HASANAH,69841516,Lompocok Nyamburan,DABUNG,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL MAHSUNIL HIDAYAH,AI7090,,,421.5/1742/433.107/2013,,Silakan Upload SK,,,360,1. XL (GSM),2. -,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,"1,000",0,0,0,1,0,0,4,0,3,0,0,0,0,3,0,0,3,0,0,1,2,0,0,0,0,3,XL (GSM)
Jawa Timur,Kab. Bangkalan,Geger,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/729C291A-41ED-444C-BB97-0D7A11CC66FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69895934,KB SEJAHTERA,69895934,Dsn Basen Kompol,KOMPOL,KEC. GEGER,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421.9/768/433.107/2014,23-04-2014,421.5/768/433.107/2014,23-04-2014,Lihat SK Operasional,2015-06-01 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
