prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,akses_internet_sekolah_kita
Sulawesi Tenggara,Kab. Konawe,Onembute,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BACA6CA4-EC15-456B-AE12-003EED02B5AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69970946,KB. MELATI,69970946,DESA ANA ONEMBUTE,ANA ONEMBUTE,KEC. ONEMBUTE,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/141/DIKBUD/2017,21-08-2017,420/141/DIKBUD/2017,21-08-2017,Lihat SK Operasional,2017-12-15 10,,300,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Tenggara,Kab. Konawe,Onembute,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF55BAF5-2846-4E19-9E05-7135C7021DDD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69889422,KB. RAHMAT ANUGRAH,69889422,POROS ONEMBUTE,KEL. ONEMBUTE,KEC. ONEMBUTE,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TK Mekar Routa,AC6080,,01-01-1900,420/210/DP/2014,21-03-2014,Silakan Upload SK (link file tidak valid) => [438019-98291--],2021-04-17 15,C,500,,2.,,,,Kbrahmatanugerah@gmail.com,,-5.443757000000,114.421127000000,3,0,0,0,2013,,,2022/2023-2,,0,0,0,0,0,0,1,2,3,0,0,0,0,3,2,0,1,0,0,0,1,2,0,0,0,3,
Sulawesi Tenggara,Kab. Konawe,Onembute,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D948E8B8-147B-4881-943D-6DA35A1987FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69889423,KB. SETIA BUNDA,69889423,Desa Tawapandere (ex Desa Silea),DESA SILEA,KEC. ONEMBUTE,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC6116,420/210/DP/2014,21-03-2014,420/210/DP/2014,21-03-2014,Silakan Upload SK,,,0,1. -,2. Telkomsel Flash,Tidak Ada,,,setia789@yahoo.com,,-4.061450000000,122.018280000000,3,0,0,0,2013,Sehari Penuh/3 hari,,2022/2023-2,0,2,0,0,0,0,0,2,1,3,0,0,0,0,3,0,1,2,2,0,1,0,0,0,0,0,3,Tidak Ada
Sulawesi Tenggara,Kab. Konawe,Onembute,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DD555822-A77C-4703-B864-5BF2382B77A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69751733,RA/BA/TA MUJAHIDIN,69751733,DESA ONEMBUTE,KEL. ONEMBUTE,KEC. ONEMBUTE,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,RA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-4.036016700000,122.655003000000,0,0,0,0,,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sulawesi Tenggara,Kab. Konawe,Onembute,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1BB3DC6-A02E-4B7F-BF69-2370469EABD4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69797249,TK BINA BANGSA,69797249,POROS KENDARI KOLAKA,DESA SILEA,KEC. ONEMBUTE,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TK BINA BANGSA,AC6115,NO.140/02/D-SL/VII/2011,05-07-2011,420/364/DIKBUD/2017,19-12-2017,Silakan Upload SK (link file tidak valid) => [618091-908368--],2022-04-18 04,B,0,1. -,2. -,Tidak Ada,,,binabangsa727272@gmail.com,,-3.999900000000,122.037400000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,Tidak Ada
Sulawesi Tenggara,Kab. Konawe,Onembute,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2F0E2282-8742-4BAD-AC0B-763DCC69E9F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40404962,TK MEKAR PERTIWI,40404962,Blok D1,DESA TRIMULYA,KEC. ONEMBUTE,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TK Mekar Pertiwi,AC6113,517/022/DPM-PTSP/IV/2020,15-10-2015,REG. 022/DPM-PTSP/2020,15-10-2015,Lihat SK Operasional,2022-07-01 09,C,"1,800",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,mekarpertiwi123@gmail.com,,-4.095270000000,122.014581000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,0,0,0,1,0,0,2,0,2,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,2,Telkomsel Flash
Sulawesi Tenggara,Kab. Konawe,Onembute,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9FE8190-0923-4B98-8A7A-E767CE0C6753,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69973486,TK NEGERI HARAPAN BANGSA,69973486,Jl. Poros Ulu Meraka,DESA ULUMERAKA,KEC. ONEMBUTE,KAB. KONAWE,PROV. SULAWESI TENGGARA,NEGERI,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,NOMOR 299 TAHUN 2022,18-07-2022,NOMOR 299 TAHUN 2022,18-07-2022,Lihat SK Operasional,2023-02-14 22,,"5,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,tkharapanb47@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,2,Telkomsel Flash
Sulawesi Tenggara,Kab. Konawe,Onembute,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1AB41040-2D59-4F2A-AC84-BF39D6656405,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69762340,TK TUNAS LESTARI,69762340,DESA MATAIWOI,KEL. ONEMBUTE,KEC. ONEMBUTE,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/194/DP/2017,31-03-2017,REG. 058,31-03-2017,Lihat SK Operasional,2017-04-03 20,C,600,,2.,,,,tunas345@yahoo.com,,.000000000000,.000000000000,4,0,0,0,2013,,,2022/2023-2,,0,0,0,0,1,0,0,3,3,0,1,0,0,4,0,0,4,0,2,1,0,0,1,0,0,4,
Sulawesi Tenggara,Kab. Konawe,Onembute,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F7040AC-217A-4E12-9E30-14338E11F263,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69903109,TK. BINA INSAN TAMBI,69903109,Kompleks Perkantoran,DESA KUMAPO,KEC. ONEMBUTE,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan TK BINA INSAN TAMBI,AC6114,REG. 016,03-03-2015,REG. 016,03-03-2015,Lihat SK Operasional,2015-09-18 10,B,200,1. -,2. -,PLN,,,tkbinainsantambi@gmail.com,,-4.051947000000,121.996479000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,0,2,2,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,2,Tidak Ada
Sulawesi Tenggara,Kab. Konawe,Onembute,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FCCCA4E7-0829-40F8-9AD2-225BBBE2BB04,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70035228,TK. TUNAS LESTARI,70035228,Desa Mataiwoi Kecamatan Onembute,DESA MATAIWOI,KEC. ONEMBUTE,KAB. KONAWE,PROV. SULAWESI TENGGARA,SWASTA,TK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,REG. 028/DPM-PTSP/2020,20-04-2020,REG. 028/DPM-PTSP/2020,20-04-2020,Lihat SK Operasional,2022-11-08 12,,600,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,trysnawahyu88@gmail.com,,.000000000000,.000000000000,1,0,0,0,2013,Pagi/6 hari,,2022/2023-2,450,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,Telkomsel Flash
