prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Kalimantan Barat,Kota Pontianak,Pontianak Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D854C43C-7B1F-4CD6-A9E3-27BB935F61B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69958237,As adiyah,69958237,Jl. Putri Dara Hitam Gg. Pelita No. 34 Kelurahan Sungai Jawi,SUNGAI JAWI,KEC. PONTIANAK KOTA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,RA,Kementerian Agama,Lainnya,,,01-01-1900,0172/KEP/PAUD/2017,01-01-1900,Silakan Upload SK (link file tidak valid) => [378432-849771--],2020-09-24 07,B,0,,2.,,,,,,-.026000000000,109.321100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kalimantan Barat,Kota Pontianak,Pontianak Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB0E5F27-8B48-4C1C-82D7-738552DCBF8D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69944783,KB  SINAR  AMPERA,69944783,JL. H.M. SUWIGNYO Gg. TEGAL REJO I PONTIANAK,SUNGAI JAWI,KEC. PONTIANAK KOTA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Lembaga Pendidikan Sinar Ampera,AF4306,97,23-11-2013,063/DPMTKPPTSP/2019,20-06-2019,Lihat SK Operasional,2019-06-26 08,C,25,1. 3 (Tri),2. 3 (Tri),PLN,,,sinarampera2017@gmail.com,,-5.443757000000,114.421127000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",1,0,0,1,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2013,3 (Tri)
Kalimantan Barat,Kota Pontianak,Pontianak Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C7BB3C9-826D-4ABD-B762-4F57DEF870C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69770414,KB ADICITA MULIA,69770414,JL. Dr. SUTOMO NO. 8,SUNGAI BANGKONG,KEC. PONTIANAK KOTA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Adicita Mulia Persada,AF4380,C589HT03011999,29-01-1999,01/DPMTK.2/I.P.P ATAU SATUAN PENDIDIKAN/2020,10-07-2020,Lihat SK Operasional,2020-08-14 09,,0,,2.,,0561748854,0561748853,cs@adicitamulia.com,,.022852000000,109.325606000000,2,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,5,0,2,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,2,2013,
Kalimantan Barat,Kota Pontianak,Pontianak Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D61BC057-D73F-4BC6-A4B9-8581E0F6F719,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69770403,KB AL-WAHDAH,69770403,JL. P. NATA KUSUMA GG.SUMUR BOR,SUNGAI BANGKONG,KEC. PONTIANAK KOTA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor 11,17-05-2007,Nomor,27-05-2019,Lihat SK Operasional,2021-06-28 01,B,174,1. -,2. -,PLN,,,aryanaalwahdah2r@gmail.com,,-.039000000000,109.314300000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,1,0,0,4,0,3,0,0,0,0,3,1,1,1,0,0,1,1,1,0,0,0,3,2013,Tidak Ada
Kalimantan Barat,Kota Pontianak,Pontianak Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36DC6869-F0F3-44FF-B3B1-0A2907544110,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69770415,KB AS`ADIYAH,69770415,JALAN PUTRIDARA HITAM,SUNGAI JAWI,KEC. PONTIANAK KOTA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan LEMBAGA PENDIDIKAN PESANTREN AS'ADIYAH,AF4369,01,20-02-2006,109/DPMTKPTSP/2021,08-04-2021,Lihat SK Operasional,2021-06-02 07,B,440,1. Telkomsel Flash,2. Telkom Speedy,PLN,,,marsunysakhas@gmail.com,,.000000000000,.000000000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,1,0,0,4,0,3,0,0,0,0,3,0,2,1,1,1,0,1,0,0,0,0,3,2013,Telkomsel Flash
Kalimantan Barat,Kota Pontianak,Pontianak Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB4D8672-5BCD-4CB9-A229-5D7BF027905C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811955,KB AYUNDA,69811955,Jl. ALIANYANG Gg HARAPAN JAYA NO. 5,SUNGAI BANGKONG,KEC. PONTIANAK KOTA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,2,12-07-2012,050/DPMTKPTSP/2019,28-05-2019,Lihat SK Operasional,2019-05-31 13,C,20,1. -,2. -,PLN,,,kbayunda2020@gmail.com,,-.033538000000,109.320831000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,"1,300",2,0,0,0,0,0,3,0,2,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,2,2013,Tidak Ada
Kalimantan Barat,Kota Pontianak,Pontianak Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CFC766C5-914B-4D28-B760-DB440EA48C5B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69770402,KB BOUGENVILLE,69770402,JL. DANAU SENTARUM GG. BUDI MULYA,SUNGAI BANGKONG,KEC. PONTIANAK KOTA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Lembaga Prokindo,AK7011,No.8-XI-1998,04-08-2007,004/DPMTKPTSP/2019,22-01-2019,Lihat SK Operasional,2019-06-19 14,B,200,1. Indosat IM3,2. 3 (Tri),PLN,,,PaudBougenville18@gmail.com,,-.037916000000,109.308622000000,3,0,0,0,Sehari Penuh/5 hari,,2022/2023-2,"1,200",2,0,0,2,0,0,1,3,3,0,0,0,0,3,1,0,2,1,0,0,1,0,1,0,0,3,2013,Indosat IM3
Kalimantan Barat,Kota Pontianak,Pontianak Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2FC7E4E4-ACD1-435D-BA18-7AAD7B9756A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69933770,KB CAHAYA MENTARI,69933770,JL. HOS. COKROAMINOTO,DARAT SEKIP,KEC. PONTIANAK KOTA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Kasih Bunda Abadi,AW8876,01,11-04-2006,192/KEP/PAUD/2015,07-09-2015,Lihat SK Operasional,2016-02-10 13,,373,,2.,,0561743371,0561737090,huanghuidi15@gmail.com,http,-5.443757000000,114.421127000000,4,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,2,2,4,0,0,0,0,4,0,0,4,2,1,1,0,0,0,0,0,4,2013,
Kalimantan Barat,Kota Pontianak,Pontianak Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2271E5FB-8648-4692-9D01-8070F535B882,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69811946,KB CERDAS MANDIRI,69811946,Jl. Pangeran Natakusuma Gg.Karang Anyar No.10,SUNGAI BANGKONG,KEC. PONTIANAK KOTA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AF4366,071/kep/paud/2013,14-06-2013,003/DPMTKPTSP/2021,25-01-2021,Silakan Upload SK (link file tidak valid) => [415568-296929--],2021-01-31 09,B,0,1. -,2. Smartfren,PLN,,05616588553,paudcerdasm@gmail.com,,-.048900000000,109.309200000000,1,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2013,Tidak Ada
Kalimantan Barat,Kota Pontianak,Pontianak Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A01142C-358D-4856-9D7B-057DA51F6FE1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69770416,KB CITRA KARTINI,69770416,JL. SUWIGNYO KOMP. CITRA INDAH,SUNGAI JAWI,KEC. PONTIANAK KOTA,KOTA PONTIANAK,PROV. KALIMANTAN BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PKBM FITRAH BERKAH INSANI,AC2493,0160/KEP/PAUD/2016,18-10-2016,009/DPMTKPTSP/2020,03-03-2020,Lihat SK Operasional,2020-04-01 16,C,150,1. -,2. Smartfren,PLN,,,kbcitrakartini22@gmail.com,,-.026996000000,109.315558000000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,1,2,1,2,0,0,0,0,0,0,3,2013,Tidak Ada
