prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Kepulauan Riau,Kab. Karimun,Moro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/153FA230-20A9-4D2E-9272-2939672B8DF6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69812307,KB BINARIA,69812307,JLN. DATOK NAIM,TANJUNG PELANDUK,KEC. MORO,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH9396,,,169PLS-ORPEL/421.9/2010,,Silakan Upload SK,,C,"1,064",1. -,2. Telkomsel Flash,PLN,0,,nazamuddin1205@gmal.com,http,.879800000000,103.862000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,0,3,0,0,0,0,0,0,3,3,0,0,0,1,2,0,0,3,1,1,1,0,0,0,0,0,3
Kepulauan Riau,Kab. Karimun,Moro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7369C33D-6D22-4826-B9A7-F2EBE6FA07F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69812298,KB BUNDA PERTIWI,69812298,PENDIDIKAN,PAUH,KEC. MORO,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH9404,32/AKTE-NOTARIS/XI/2016,09-11-2016,421.1/DISDIK.P.PAUD.PNF/VI/250/2017,08-06-2017,Silakan Upload SK,,C,875,1. -,2. Telkomsel Flash,PLN,,,bundapertiwimoro18@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,25,2,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,2,1,0,0,0,0,1,0,4
Kepulauan Riau,Kab. Karimun,Moro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F900BA52-C6D8-4689-AD41-81D432C52653,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69936206,KB. Nurjanah,69936206,Jl. Bukit Senang,MORO,KEC. MORO,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB NURJANAH,AH9406,05/KET/MR/XI/2011,08-11-2011,421.1/P-PAUD-PNF DISDIK/III/136/2017,22-03-2017,Lihat SK Operasional,2019-03-05 11,C,384,1. Indosat IM3,2. Telkomsel Flash,PLN,,,taslimnurjanah@gmail.com,,.756200000000,103.705900000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Indosat IM3,"2,200",2,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,0,0,1,2,1,0,0,0,4
Kepulauan Riau,Kab. Karimun,Moro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E99C4018-7AB2-414D-B5D0-79C2CCDEE8E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69812303,KB. PERMATA BUNDA,69812303,JANG LUAR RT 005 RW 003,JANG,KEC. MORO,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH9397,26/AKTE-NOTARIS/XII/2016,14-12-2016,421.1/DISDIK.P.PAUD PNF/III/132/2017,22-03-2017,Lihat SK Operasional,2019-03-14 09,B,180,1. -,2. Telkomsel Flash,PLN,,,dwisiswiyanti07@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,2,0,1,0,0,0,0,0,3
Kepulauan Riau,Kab. Karimun,Moro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1D7DC5EC-2A5B-40F3-8C32-E7BBCB7C2114,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69987907,KELOMPOK BERMAIN INTAN BIDURI MORO,69987907,SETONGGENG RT 01 RW 03,SELAT MIE,KEC. MORO,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,70/AKTE-NOTARIS/VII/2018,27-07-2018,421.1/DISDIK.P.PAUD PNF/V/822/2019,17-05-2019,Lihat SK Operasional,2019-05-28 10,,200,1. Telkomsel Flash,2. Telkomsel Flash,Tidak Ada,,,,,.000000000000,.000000000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,0,2,0,0,0,1,0,0,4,4,0,1,0,1,4,0,0,5,1,3,0,0,0,0,1,1,4
Kepulauan Riau,Kab. Karimun,Moro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A78145C7-694A-4D98-9DB7-A49C2F9662FE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69988896,PAUD TUNAS BANGSA RAWA JAYA,69988896,Jl. Perigi Batu Kp. Kang RT 001 RW 002,RAWA JAYA,KEC. MORO,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,09/AKTE NOTARIS/XI/2017,04-11-2017,421.1/DISDIK.P.PAUD.PNF/IV/614/2019,08-04-2019,Lihat SK Operasional,2019-07-19 11,,0,,2.,,,,,,.000000000000,.000000000000,2,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2
Kepulauan Riau,Kab. Karimun,Moro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14392C37-225E-444B-8258-592EC5EA7AAF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69960847,POS PAUD CAHAYA KASIH,69960847,DESA KEBAN MORO,KEBAN,KEC. MORO,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PAUD CAHAYA KASIH,AH9400,12/KET-SPS/V/2015,19-05-2015,147/PAUDNI/IV/2016/421.1,27-04-2016,Lihat SK Operasional,2017-03-17 02,,400,,2.,,,,ssyauri3@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,3,0,1,0,0,0,0,0,4
Kepulauan Riau,Kab. Karimun,Moro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D1CA12A-B768-4B10-B07B-A1CAFA329B2F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69812315,POS PAUD CEMPAKA,69812315,SIDOMORO,MORO,KEC. MORO,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH9403,26/AKTE-NOTARIS/XII/2016,09-05-2016,421.1/PAUDNI/2013/1412,07-01-2013,Silakan Upload SK,,C,300,1. -,2. Indosat IM3,PLN,,,hamdanmoro1@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",1,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,0,1,2,0,1,0,0,0,4
Kepulauan Riau,Kab. Karimun,Moro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8852862-4999-4576-A158-CD1C4BADDB28,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69812320,POS PAUD DAHLIA,69812320,PULAU MORO,MORO,KEC. MORO,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Sps Dahlia,AH9394,26/AKTE-NOTARIS/XII/2016,13-06-2016,421.1/PAUDNI/2013/411,07-01-2013,Silakan Upload SK,,C,300,1. -,2. Telkomsel Flash,PLN & Diesel,,,harzbafaribian@gmail.com,,.760534000000,103.688048000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,220,3,0,0,1,0,0,0,4,4,0,0,0,0,4,0,0,4,2,1,1,0,0,0,0,1,3
Kepulauan Riau,Kab. Karimun,Moro,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB836C52-D49D-4D7E-BAD4-10670C02CDA1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69812306,POS PAUD PELANGI,69812306,SIDODADI,MORO,KEC. MORO,KAB. KARIMUN,PROV. KEPULAUAN RIAU,SWASTA,SPS,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AH9402,77/AKTE-NOTARIS/I/2016,11-01-2016,421.1/PAUDNI/2013/1345,20-05-2013,Silakan Upload SK,,C,"1,050",1. Indosat IM3,2. Indosat IM3,PLN,,,paudpelangi00@gmail.com,,.771144000000,103.714049000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,"1,300",2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2
