prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,BPR Ranau Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4574B9DE-F2C6-4693-8E60-709DB1171185,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976766,KB AL-FURQAN,69976766,DESA SIMPANG SENDER SELATAN,SIMPANG SENDER SELATAN,KEC. BPR RANAU TENGAH,KAB. OGAN KOMERING ULU SELATAN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC0728,420/001/KB.AL-F/DISDIK.OS/2017,17-07-2017,420/283/PAUD & PNF/DISDIK.OS/2018,02-01-2018,Lihat SK Operasional,2018-05-14 15,B,0,1. Indosat IM3,2. Indosat IM3,Menumpang,,,kbalfurqan5@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,4,1,0,0,0,0,0,0,4,4,0,0,0,0,4,0,1,3,4,0,0,0,0,0,0,0,4
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,BPR Ranau Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D37794D0-C3B2-4582-AC28-589562E92380,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69921990,KB AL-IKHLAS,69921990,KEL. SIMPANG SENDER LINGKUNGAN VIII,SIMPANG SENDER,KEC. BPR RANAU TENGAH,KAB. OGAN KOMERING ULU SELATAN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,503/13/IOP/DPMPTSP.OKUS/III/2023,27-07-2014,503/13/IOP/DPMPTSP.OKUS/III/2023,21-03-2023,Lihat SK Operasional,2023-03-24 13,B,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbalikhlassimpangsender@gmail.com,,.000000000000,.000000000000,3,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,1,3,3,0,0,0,0,3,0,0,3,1,1,1,0,0,0,0,0,3
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,BPR Ranau Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/77F497FF-CC61-4190-AD5E-192EA73404A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036519,KB AMANAH,70036519,DESA WAY RELAI,WAY RELAI,KEC. BPR RANAU TENGAH,KAB. OGAN KOMERING ULU SELATAN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,420/01/KB.A/DISDIK.OS/2022,13-07-2022,503/46/IOP/DPMPTSP.OKUS/X/2022,05-10-2022,Lihat SK Operasional,2023-01-06 08,,63,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,3,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,0,3,3,0,0,0,0,3,0,1,2,1,0,1,1,0,0,0,1,2
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,BPR Ranau Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/38BAD184-B190-4C45-9CD4-21FCCC23F93C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69946164,KB ANGGREK,69946164,DESA HANGKUSA,HANGKUSA,KEC. BPR RANAU TENGAH,KAB. OGAN KOMERING ULU SELATAN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB ANGGREK,AC0733,420/19/KEC.BPRT/2015,29-07-2015,422/184/PNFI/DISDIK.OS/20,19-01-2016,Lihat SK Operasional,2016-07-13 12,B,135,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,mesajunika@ymail.com,,-4.822758000000,103.998800000000,5,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,1,0,0,4,4,0,1,0,1,4,0,1,4,1,1,1,0,0,2,0,0,5
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,BPR Ranau Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DE97643E-B670-468D-A078-6380F0A8EBA3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69840612,KB AR-RAHMAN,69840612,WISATA DANAU RANAU,TANJUNG SARI,KEC. BPR RANAU TENGAH,KAB. OGAN KOMERING ULU SELATAN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan kb ar-rahman,AC0739,,,420/049/pls/disdik.os/201,,Silakan Upload SK,,,253,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,2013,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,BPR Ranau Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74ED509C-F08F-4D93-9AB7-7738B7DE2727,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976575,KB BAROKAH,69976575,DESA SUMBER MULIA,SUMBER MULIA,KEC. BPR RANAU TENGAH,KAB. OGAN KOMERING ULU SELATAN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC0727,800/001/KB.A/DISDIK.OS/2017,17-07-2017,420/281/PAUD & PNF/DISDIK.OS/2018,02-01-2018,Lihat SK Operasional,2018-05-04 11,,200,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbbarokahsumbermulia@gmail.com,,.000000000000,.000000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,2
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,BPR Ranau Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B1932F9-8CB9-4ABE-8390-E96915EA44E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69840610,kb dahlia,69840610,sukamarga,SUKA MARGA,KEC. BPR RANAU TENGAH,KAB. OGAN KOMERING ULU SELATAN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,AC0657,420/088/PLS/DIDSIK.OS/2010,01-07-2010,503/60/PIDPSPN/DPMP2TSP/2019,25-12-2019,Lihat SK Operasional,2021-06-13 22,,171,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,kbdahlia32@gmail.com,,-4.838500000000,104.011000000000,2,0,0,0,2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,450,4,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,2
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,BPR Ranau Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2B01276-FAAF-4425-B516-E6806B20BCF6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69990407,KB HARAPAN BANGSA,69990407,SIMPANG SENDER TIMUR,SIMPANG SENDER TIMUR,KEC. BPR RANAU TENGAH,KAB. OGAN KOMERING ULU SELATAN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Lainnya,,422/043/PAUD&PNF/DISDIK/2019,15-09-2019,422/043/PAUD&PNF/DISDIK/2019,15-09-2019,Lihat SK Operasional,2019-09-09 12,,300,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,1,0,0,0,0,0,1,3,4,0,0,0,0,4,0,1,3,1,3,0,0,0,0,0,0,4
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,BPR Ranau Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AF680CDC-14EE-4248-99E8-E6C618260717,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69949674,KB HARAPAN BUNDA,69949674,DESA SUKARAMI,SUKARAMI,KEC. BPR RANAU TENGAH,KAB. OGAN KOMERING ULU SELATAN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Harapan Bunda,AC0738,420/18/KEC.BPR/2015,28-07-2015,422/271/PNFI/DISDIK.OS/20,19-08-2016,Lihat SK Operasional,2016-09-21 09,,187,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,,,.000000000000,.000000000000,2,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2
Sumatera Selatan,Kab. Ogan Komering Ulu Selatan,BPR Ranau Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/813EDA69-7E0C-41FE-8FA5-9E2FC22D8590,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69950350,KB KASIH BUNDA,69950350,SERUMPUN JAYA,SERUMPUN JAYA,KEC. BPR RANAU TENGAH,KAB. OGAN KOMERING ULU SELATAN,PROV. SUMATERA SELATAN,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan KB KASIH BUNDA,AC0732,420/20/KEC.BPRT/2015,30-07-2015,422/279/PNFI/DISDIK.OS/2016,22-08-2016,Lihat SK Operasional,2016-09-28 13,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,dian.dewi.ddspj@gmail.com,,.000000000000,.000000000000,4,0,0,0,2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,0,1,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,3,0,1,0,0,0,0,0,4
