prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,akses_internet_sekolah_kita
Jawa Barat,Kab. Tasikmalaya,Pancatengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE5C82C7-D610-4275-BF0D-215EDF0ACCC6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976068,AL-AMIN II,69976068,Kp Cikawung Rt 02 Rw 07 Ds Cikawung Kec Pancatengah,CIKAWUNG,KEC. PANCATENGAH,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,,,956 TAHUN 2017,16-06-2017,956 TAHUN 2017,16-06-2017,Lihat SK Operasional,2020-08-14 16,B,0,,2.,,,,,,-7.682800000000,108.307600000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Tasikmalaya,Pancatengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/498489C9-78BD-4FFE-AC87-5A001190DB15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69821572,AL-IKHLAS,69821572,Kp. Mangguluwuk,NEGLASARI,KEC. PANCATENGAH,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,149/PKBM-NA/11/07/2007,02-07-2007,421.9/1118-disdik/2008,22-04-2008,Lihat SK Operasional,2018-09-03 14,C,0,,2.,,,,alikhlas.istiqomah@yahoo.com,,-7.633800000000,108.357600000000,3,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,3,1,3,0,0,0,0,3,0,1,2,1,0,1,1,0,0,0,0,3,2013,
Jawa Barat,Kab. Tasikmalaya,Pancatengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DAA84A61-A19C-46AE-BE30-4B60169E5557,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976080,AS-SIYFA AMPEL,69976080,Kp. Ampel Rt/Rw 007/003 Desa Cibongas Kecamatan Pancatengah Kabupaten Tasikmalay,CIBONGAS,KEC. PANCATENGAH,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,,,969 TAHUN 2017,16-06-2017,969 TAHUN 2017,16-06-2017,Silakan Upload SK (link file tidak valid) => [-],2018-05-04 08,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Tasikmalaya,Pancatengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1432DC7E-DD3D-4615-8349-AD13A16660C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957992,Ibnu Abbas,69957992,Kp. Pasanggrahan Rt.21 Rw.08,NEGLASARI,KEC. PANCATENGAH,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,RA,Kementerian Agama,Lainnya,AM8259,04/SK/P-PRAIA,10-12-2015,0223/IPM/2016,20-11-2016,Lihat SK Operasional,2022-04-04 20,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Jawa Barat,Kab. Tasikmalaya,Pancatengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D5E36B6-CF54-4A00-9A29-F260E9A63DCE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69876710,KB AL YUMNA,69876710,CIKUBANG,TONJONG,KEC. PANCATENGAH,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan AL YUMNA WAL WAFA,AM8260,,,421.9/kep.2096-Disdik2014,,Silakan Upload SK,,C,252,1. -,2. Telkomsel Flash,PLN,,,kbalyumna@gmail.com,,-5.443757000000,114.421127000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,1,0,0,3,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,1,1,2013,Tidak Ada
Jawa Barat,Kab. Tasikmalaya,Pancatengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C9988F3-8AE7-40BA-B8CF-4E6E20CA0967,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69992801,KB Islam Al-Furqon,69992801,Kp. Citambal,PANCAWANGI,KEC. PANCATENGAH,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,503/1503/Kep.17/DPMPTSP/2019,26-09-2019,503/1503/Kep.17/DPMPTSP/2019,26-09-2019,Lihat SK Operasional,2019-12-16 12,,"2,576",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,koberislamalfurqon@gmail.com,,-7.747074700000,108.258090100000,3,0,0,0,Pagi/6 hari,,2022/2023-2,450,3,0,0,0,0,0,3,1,3,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,1,2,2013,Telkom Speedy
Jawa Barat,Kab. Tasikmalaya,Pancatengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8381D4C8-8006-494D-851F-71FAECC8D8EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69876708,KB MUTIARA BUNDA,69876708,Kp. Tarunajaya,PANGLIARAN,KEC. PANCATENGAH,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,14/B/Y/MIFA/1/2014,26-01-2012,421.9/KEP 021-DISDIK/2012,31-01-2012,Lihat SK Operasional,2016-03-22 08,,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,mutiarabunda011@gmail.com,,-7.675800000000,108.345900000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,900,1,0,0,2,0,0,3,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,2,2013,Telkomsel Flash
Jawa Barat,Kab. Tasikmalaya,Pancatengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/292C66CF-0E6F-434C-919D-A22C5346937A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69876713,KB QURRATA A YUN,69876713,Kp. CIBAYAHRT 11 RW 05,TAWANG,KEC. PANCATENGAH,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan QURROTA A'YUN PANCATENGAH TASIKMALAYA,AM8264,YA.I/15/10/028/III/2012,08-03-2012,421.9/KEP.148-DISDIK/2013,18-03-2013,Lihat SK Operasional,2022-12-13 08,,810,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,qurrotaayun146@gmail.com,,-7.642800000000,108.334700000000,2,0,0,0,Pagi/6 hari,,2022/2023-2,450,2,0,0,1,0,0,3,1,2,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,2,2013,Telkomsel Flash
Jawa Barat,Kab. Tasikmalaya,Pancatengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75AFCE4D-721A-48F0-B202-8580C5DE7977,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69876709,KOBER AL-FALAH,69876709,Kp. Cisireum,PANGLIARAN,KEC. PANCATENGAH,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN AL-FALAH CISIREUM,AM8248,,11-07-2011,421.9/KEP-430-DISDIK/2012,23-02-2012,Silakan Upload SK,,,0,1. Indosat IM3,2. Smartfren,PLN,,,k_alfalah@yahoo.com,,-7.724858500000,108.294725700000,4,0,0,0,Pagi/6 hari,,2022/2023-2,900,2,0,0,2,0,0,5,0,4,0,0,0,0,4,0,1,3,3,0,0,0,0,0,1,1,3,2013,Indosat IM3
Jawa Barat,Kab. Tasikmalaya,Pancatengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62056991-24C1-4B42-8CE7-ECF654FB1E50,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69821689,KOBER AL-FIRDAUS,69821689,KP. CIKIJING,PANCAWANGI,KEC. PANCATENGAH,KAB. TASIKMALAYA,PROV. JAWA BARAT,SWASTA,KB,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Al Firdaus Nurul Jannah,AM8254,,05-02-2007,421.9/0299- Disdik /2010,01-02-2010,Lihat SK Operasional,2016-12-22 13,,900,1. -,2. Telkomsel Flash,PLN,,,,,-7.763666200000,108.312225600000,1,0,0,0,Pagi/6 hari,,2022/2023-2,450,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2013,Tidak Ada
